regime,arm,width,head_mult,seed,threshold,step,loss,acc_train,gnorm_theta,gnorm_phi,disp,wall_s,probe_val,probe_test,acc_iid_val,acc_reversed_val,acc_ctx_random_val,acc_spec_only_val,acc_iid_test,acc_reversed_test,acc_ctx_random_test,acc_spec_only_test,status,lr,tau,reached_star
unready,sp,8,1,1,init,0,0.6184219717979431,0.6758750081062317,2.655092716217041,1.5291157752956734,0.0,0.01743340492248535,0.6,0.5566666666666666,0.690666675567627,0.34433332085609436,0.5220000147819519,0.5189999938011169,0.6836666464805603,0.3294999897480011,0.5051666498184204,0.51583331823349,max_steps,0.001,1.73541259765625,True
unready,sp,8,1,1,0.6,3,0.5913381576538086,0.7103333473205566,2.5294418334960938,1.4645395853127163,0.0022661725524812937,0.11128425598144531,0.5998333333333333,0.5595,0.7241666316986084,0.3088333308696747,0.5228333473205566,0.5183333158493042,0.7211666703224182,0.29649999737739563,0.5066666603088379,0.5163333415985107,max_steps,0.001,1.73541259765625,True
unready,sp,8,1,1,0.5,17,0.49474406242370605,0.8144583106040955,1.989843726158142,1.1979863729246296,0.011444641277194023,0.3596384525299072,0.6033333333333333,0.572,0.8136666417121887,0.21066667139530182,0.5181666612625122,0.5176666378974915,0.8141666650772095,0.19183333218097687,0.5028333067893982,0.5161666870117188,max_steps,0.001,1.73541259765625,True
unready,sp,8,1,1,0.4,41,0.39991483092308044,0.8769583106040955,1.4196256399154663,0.9225573913113907,0.023100359365344048,0.7494289875030518,0.613,0.5838333333333333,0.875499963760376,0.1459999978542328,0.5164999961853027,0.5196666717529297,0.8729999661445618,0.12449999898672104,0.4958333373069763,0.5166666507720947,max_steps,0.001,1.73541259765625,True
unready,sp,8,1,1,0.3,96,0.29915571212768555,0.9155833125114441,0.8729569315910339,0.648354097212161,0.04044269025325775,1.5679142475128174,0.6255,0.6081666666666666,0.9158332943916321,0.09866666793823242,0.512333333492279,0.5176666378974915,0.9106666445732117,0.08866666257381439,0.4959999918937683,0.5180000066757202,max_steps,0.001,1.73541259765625,True
unready,sp,8,1,1,0.2,261,0.1999589055776596,0.9364166855812073,0.40942442417144775,0.37186859409192097,0.06744802743196487,3.9205973148345947,0.651,0.64,0.9365000128746033,0.07383333146572113,0.5111666321754456,0.5181666612625122,0.9308333396911621,0.06233333423733711,0.4925000071525574,0.5151666402816772,max_steps,0.001,1.73541259765625,True
unready,sp,8,1,1,0.15,597,0.14998166263103485,0.9458749890327454,0.18118032813072205,0.1889335028853797,0.09175695478916168,8.652367353439331,0.6765,0.6768333333333333,0.9455000162124634,0.060499999672174454,0.5065000057220459,0.5151666402816772,0.9404999613761902,0.05316666513681412,0.4933333396911621,0.5113333463668823,max_steps,0.001,1.73541259765625,True
unready,sp,8,1,1,final,40000,0.11824841052293777,0.9527916312217712,0.013929077424108982,0.014872058971903522,0.16771094501018524,492.24648427963257,0.7859999999999999,0.8211666666666666,0.9508333206176758,0.05649999901652336,0.5076666474342346,0.6323333382606506,0.9493333101272583,0.054499998688697815,0.4971666634082794,0.6503333449363708,max_steps,0.001,1.73541259765625,True
