step,loss,acc_train,gnorm_theta,gnorm_phi,disp
0,0.8522114157676697,0.29087498784065247,2.661722421646118,3.0081534357515,0.0
25,0.5769497156143188,0.7825832962989807,1.8143773078918457,2.00649034980782,0.015880221500992775
50,0.44033265113830566,0.9131249785423279,1.3709355592727661,1.4545738426605646,0.02714366838335991
75,0.3617722988128662,0.9265416860580444,1.0909092426300049,1.115712854015628,0.03577052429318428
100,0.31196245551109314,0.9322082996368408,0.9008015990257263,0.8953198847250963,0.04270590469241142
125,0.2779158651828766,0.9350833296775818,0.7656901478767395,0.7453129485586267,0.04847878962755203
150,0.25317519903182983,0.9370833039283752,0.6666203141212463,0.6394082216395737,0.05341760814189911
175,0.2343011498451233,0.9387916326522827,0.5911697149276733,0.5621100142811901,0.05773152410984039
200,0.2193273901939392,0.9403749704360962,0.5325302481651306,0.5039467153262241,0.061563972383737564
225,0.2070685625076294,0.9421666860580444,0.4853062033653259,0.4590101525742731,0.06501539796590805
250,0.19678078591823578,0.9441249966621399,0.44661763310432434,0.42338496023891287,0.06815645098686218
275,0.18796460330486298,0.9458333253860474,0.41480839252471924,0.39460809715820555,0.07104223221540451
300,0.18028055131435394,0.9472083449363708,0.38751572370529175,0.3707810942615538,0.07371535152196884
325,0.1734992265701294,0.9484999775886536,0.3637659549713135,0.3506617252722034,0.07620524615049362
350,0.1674530953168869,0.9497500061988831,0.3430630564689636,0.3333927926086017,0.07853515446186066
375,0.16200827062129974,0.9509583115577698,0.325040727853775,0.31844619595778345,0.08072613924741745
400,0.15706558525562286,0.9521250128746033,0.3087049722671509,0.30523051524146305,0.08279579132795334
425,0.15255092084407806,0.95333331823349,0.29414111375808716,0.29349576771415586,0.08475659042596817
450,0.14840346574783325,0.9543749690055847,0.2812190055847168,0.28294899798041456,0.08661939203739166
475,0.14457280933856964,0.9553750157356262,0.26936548948287964,0.27340239110348785,0.08839408308267593
500,0.14102135598659515,0.9567083120346069,0.25845032930374146,0.26471716741557594,0.09008756279945374
525,0.1377151608467102,0.9575833082199097,0.2484874576330185,0.2567176910011042,0.0917079970240593
550,0.13462378084659576,0.9584583044052124,0.23962654173374176,0.24939969623342573,0.09326199442148209
575,0.13172289729118347,0.9593333005905151,0.23142622411251068,0.24265955949475662,0.09475469589233398
600,0.12899094820022583,0.9601249694824219,0.22390629351139069,0.23639617473589128,0.09619192034006119
625,0.1264132857322693,0.9611250162124634,0.21684591472148895,0.23059456873915218,0.0975770354270935
650,0.1239732876420021,0.9614583253860474,0.21036215126514435,0.22513364055804452,0.0989142432808876
675,0.12165887653827667,0.9621250033378601,0.20432528853416443,0.22004132724196748,0.10020604729652405
700,0.11945795267820358,0.9626666307449341,0.19874456524848938,0.21527819372349735,0.10145628452301025
725,0.11736185848712921,0.9630833268165588,0.19343264400959015,0.21078395733030822,0.10266716778278351
750,0.11536068469285965,0.9635833501815796,0.18862482905387878,0.20657951656687526,0.10384151339530945
775,0.1134452223777771,0.9642083048820496,0.18413232266902924,0.20261426994257398,0.104981929063797
800,0.11160877346992493,0.9647083282470703,0.18004241585731506,0.19888223176811223,0.1060907393693924
825,0.10984531790018082,0.9652500152587891,0.17585283517837524,0.1952640887205819,0.1071697399020195
850,0.10815110057592392,0.965833306312561,0.17206771671772003,0.191867366978786,0.10822001844644547
875,0.10652004182338715,0.9662500023841858,0.1686638593673706,0.18862063035016574,0.10924327373504639
900,0.1049475222826004,0.9665833115577698,0.1653207242488861,0.18557313390698119,0.11024138331413269
925,0.10342870652675629,0.9669583439826965,0.162257581949234,0.18266112662735923,0.11121556162834167
950,0.10196056962013245,0.9673333168029785,0.15933069586753845,0.17989827462736804,0.11216683685779572
975,0.10053947567939758,0.9676666855812073,0.15654900670051575,0.1772336149294247,0.11309684813022614
