step,loss,acc_train,gnorm_theta,gnorm_phi,disp
0,0.6795302629470825,0.6129999756813049,0.7042711973190308,0.44242993027066374,0.0
25,0.6673551797866821,0.6951666474342346,0.6902413964271545,0.43805774295700156,0.005032558459788561
50,0.6556655168533325,0.7580000162124634,0.6769657731056213,0.43616011198584387,0.009963489137589931
75,0.6444045901298523,0.8079999685287476,0.6638700366020203,0.4364563023277417,0.014802781865000725
100,0.6335670351982117,0.8414583206176758,0.6513640284538269,0.4386867411490262,0.019549736753106117
125,0.6231383681297302,0.8642500042915344,0.6381622552871704,0.4420414598741984,0.024205761030316353
150,0.6131325364112854,0.8808333277702332,0.6253582835197449,0.4466323259465715,0.02876570075750351
175,0.6035311818122864,0.8926249742507935,0.612725555896759,0.4521043904303399,0.03323189914226532
200,0.5942983627319336,0.9006666541099548,0.6009513139724731,0.45835729568265876,0.037610702216625214
225,0.5854213833808899,0.90604168176651,0.5889902710914612,0.46504246364717255,0.0419035404920578
250,0.5768981575965881,0.9111666679382324,0.5769985318183899,0.4718224347536637,0.04610929265618324
275,0.5687076449394226,0.9139999747276306,0.5662919282913208,0.4790706912570761,0.05023135244846344
300,0.5608165264129639,0.9172916412353516,0.5557148456573486,0.4863639656134926,0.054276447743177414
325,0.5532193183898926,0.9195833206176758,0.5451163649559021,0.49360679303339744,0.05824468284845352
350,0.5459036231040955,0.9212499856948853,0.5347053408622742,0.5005075298443029,0.062137968838214874
375,0.5388517379760742,0.9227916598320007,0.5256093144416809,0.5078111437545949,0.065959632396698
400,0.5320389866828918,0.9246249794960022,0.5163614749908447,0.5145984591080861,0.06971535086631775
425,0.5254516005516052,0.9255833029747009,0.508266270160675,0.5215304822464749,0.07340782135725021
450,0.5190739631652832,0.9267500042915344,0.49969276785850525,0.5279734270935855,0.07704056054353714
475,0.5129001140594482,0.9277499914169312,0.4917987883090973,0.5343231014659197,0.08061425387859344
500,0.50691819190979,0.9284166693687439,0.4839757978916168,0.5404019629184206,0.08413136750459671
525,0.5011197924613953,0.9287499785423279,0.47670114040374756,0.5462654123108273,0.0875934436917305
550,0.4954952299594879,0.9294166564941406,0.46934545040130615,0.5518585098279556,0.09100265800952911
575,0.49003803730010986,0.9303749799728394,0.46237117052078247,0.5571746531008759,0.09436014294624329
600,0.4847392439842224,0.9305832982063293,0.4555357098579407,0.5622155776294189,0.09766800701618195
625,0.4795922338962555,0.9308333396911621,0.449065238237381,0.5671116105150712,0.10092753916978836
650,0.474590003490448,0.9313333034515381,0.44252195954322815,0.5717468003509399,0.10414030402898788
675,0.46972906589508057,0.9317916631698608,0.43629834055900574,0.5761216915156648,0.10730671882629395
700,0.46500179171562195,0.9322916269302368,0.4302317500114441,0.5802367241814702,0.11042872816324234
725,0.4604043662548065,0.9325000047683716,0.4242756962776184,0.5841563853976597,0.11350702494382858
750,0.45593181252479553,0.9327916502952576,0.418401837348938,0.5878547479210597,0.11654265224933624
775,0.4515809714794159,0.9331250190734863,0.4125666320323944,0.5912105221374477,0.11953617632389069
800,0.4473489820957184,0.9332916736602783,0.40693697333335876,0.5944258731275225,0.12248796969652176
825,0.4432274103164673,0.9333750009536743,0.4016624987125397,0.5975072947528087,0.1254003942012787
850,0.43920987844467163,0.9335833191871643,0.39649301767349243,0.6004862672096134,0.1282753050327301
875,0.43529361486434937,0.9337499737739563,0.3914322853088379,0.6032170679444283,0.1311131864786148
900,0.43147727847099304,0.9339583516120911,0.3862582743167877,0.6056098341471061,0.1339140683412552
925,0.427756667137146,0.9340833425521851,0.38149502873420715,0.6080495623444241,0.1366790533065796
950,0.4241257309913635,0.9341250061988831,0.37677210569381714,0.6102515742662736,0.13940995931625366
975,0.420583575963974,0.9340416789054871,0.3720962703227997,0.6122494495952642,0.14210674166679382
1000,0.41712719202041626,0.9340000152587891,0.36758607625961304,0.6141683675958368,0.14477020502090454
1025,0.4137515425682068,0.9341250061988831,0.3632003366947174,0.6159586982783718,0.14740179479122162
1050,0.4104554355144501,0.9340833425521851,0.3587978780269623,0.6175499340844912,0.1500016152858734
1075,0.4072365164756775,0.934166669845581,0.354626327753067,0.6191097574710531,0.1525702327489853
1100,0.40409064292907715,0.934166669845581,0.35049429535865784,0.620478753970374,0.15510903298854828
1125,0.4010169208049774,0.934499979019165,0.3464447557926178,0.6217019976055194,0.15761804580688477
1150,0.3980123698711395,0.934458315372467,0.34247469902038574,0.6228196662447955,0.16009816527366638
1175,0.39507436752319336,0.934333324432373,0.338637113571167,0.6238766143538806,0.16255006194114685
1200,0.39220142364501953,0.934458315372467,0.33477240800857544,0.624701787038701,0.16497419774532318
1225,0.38939207792282104,0.934333324432373,0.3310422897338867,0.6255424648305615,0.1673707664012909
1250,0.38664349913597107,0.934249997138977,0.3274115025997162,0.6262711341102511,0.16974075138568878
1275,0.38395416736602783,0.934291660785675,0.323810875415802,0.6269060886951968,0.17208454012870789
1300,0.3813222646713257,0.934624969959259,0.3202839195728302,0.6274143488229725,0.1744026392698288
1325,0.3787458837032318,0.934749960899353,0.3169056177139282,0.6279474935189682,0.17669561505317688
1350,0.37622249126434326,0.9347916841506958,0.31358101963996887,0.6283414217506519,0.17896436154842377
1375,0.373750776052475,0.9348333477973938,0.3103177547454834,0.6286991652547569,0.1812092661857605
1400,0.3713284432888031,0.9349166750907898,0.30718886852264404,0.62899430201936,0.18343116343021393
1425,0.36895430088043213,0.9349583387374878,0.30405303835868835,0.6291980181041927,0.1856304258108139
1450,0.36662736535072327,0.9349583387374878,0.30096235871315,0.6293165524142357,0.18780724704265594
1475,0.36434683203697205,0.9350833296775818,0.29792648553848267,0.6293516598595159,0.18996179103851318
1500,0.3621108829975128,0.9350416660308838,0.2949594259262085,0.629364333047463,0.19209463894367218
