step,epoch,loss,n_valid_px,grad_theta_norm,grad_phi_norm,egr,r_rms
0,1,1.3317276239395142,4367,9.125915481421242,14.949296696236246,0.6104578474061756,0.8568511009216309
1,1,1.752647042274475,25804,6.087034310264827,14.022033992920587,0.43410494606828093,0.9594310522079468
2,1,1.4794284105300903,38928,6.900300237786037,17.98358429243842,0.38369994132298935,0.8935464024543762
3,1,1.4435423612594604,16051,9.899646760438644,17.7744297505768,0.5569600206227057,0.8854070901870728
4,1,1.1157915592193604,9202,3.620506922178651,5.502217450377611,0.6580086946453783,0.7660003304481506
5,1,1.110434889793396,8978,5.880606066552555,11.783915462687105,0.49903668141311425,0.7754212021827698
6,1,1.176195502281189,7127,7.232641024647887,11.58491095266971,0.6243156338616933,0.7926191687583923
7,1,0.8729330897331238,15788,3.9489985101803544,10.161793944091654,0.3886123387176161,0.6753395199775696
8,1,0.7869300842285156,37145,4.654707070547268,7.484771462855104,0.6218903400921054,0.6307995319366455
9,1,0.7230494022369385,39239,3.8821442487631805,8.092786617199051,0.47970426410505407,0.5955691337585449
10,1,1.0477068424224854,5830,7.229595277889881,11.780006859538473,0.613717408155441,0.7518431544303894
11,1,1.0673608779907227,31055,2.812017611355464,3.9678879949409795,0.7086937975416775,0.7546946406364441
12,1,0.6171613931655884,14515,4.523644529886343,7.188586657215437,0.6292814910070219,0.5463441014289856
13,1,0.522432804107666,11419,2.5234000849836913,5.697434643468758,0.4429011024946013,0.49986395239830017
14,1,0.49035853147506714,20499,2.699870007530103,4.105390694247284,0.6576402122489006,0.47867053747177124
15,1,0.4230686128139496,17210,2.5123743889384382,4.875014480509538,0.5153573182156638,0.43263018131256104
16,1,2.073033094406128,11330,10.829739801130634,21.43293238653024,0.50528502613745,1.047690749168396
17,1,0.6406562328338623,4518,2.293992705852568,4.315744537168409,0.53154042972088,0.5611811280250549
18,1,0.4428473711013794,27804,2.1718237342553026,3.4565055850650555,0.628329299868265,0.4475269615650177
19,1,0.7052208185195923,5334,5.095402174660683,9.736545148889737,0.5233275352542468,0.6296550631523132
20,1,1.018962025642395,4713,3.883376389516591,6.6002921440201945,0.5883643185452491,0.743716835975647
21,1,0.3380333483219147,8336,7.652632625593863,6.763668473693532,1.1314322479519385,0.3832123279571533
22,1,0.9872700572013855,825,9.885573508839766,17.574122166502654,0.5625073853009688,0.7732223272323608
23,1,0.27494779229164124,15194,9.202650385020627,5.224688157290447,1.7613779249537858,0.31678152084350586
24,1,1.5994001626968384,13997,10.093846370840287,13.673125647091966,0.7382252333054756,0.9127572178840637
25,1,0.5100473761558533,12645,2.0960223265064166,4.497446148575209,0.4660472315316039,0.5065520405769348
26,1,0.9161176681518555,10482,6.07709594488217,6.238429718925503,0.9741387205894345,0.6956672668457031
27,1,0.5800333619117737,10236,1.8405242115164362,2.32012609354338,0.7932862858779922,0.5331246852874756
28,2,0.6838997602462769,12864,7.149923001388673,4.5289115400948425,1.578728782421165,0.6105890870094299
29,2,0.5587626695632935,20049,4.03080427677665,1.7845556266303768,2.25871596078258,0.5437349081039429
30,2,0.40514686703681946,8193,12.554415858334288,4.9434740411688045,2.539593766201604,0.4377337098121643
31,2,0.35186466574668884,12692,2.0993864570983254,4.535149407541622,0.4629145080880326,0.4434501826763153
