step,epoch,loss,n_valid_px,grad_theta_norm,grad_phi_norm,egr,r_rms
0,1,1.3620737791061401,20313,0.7252593505595857,7.74588640640515,0.09363155002631693,0.8587983250617981
1,1,1.3108885288238525,14069,1.167956553111613,6.14397792981826,0.19009777809308817,0.8440337181091309
2,1,1.1331732273101807,3633,0.8494238903102513,6.065227611964165,0.14004814734974697,0.7847039699554443
3,1,0.9038301706314087,25988,0.9482437589496827,7.259433457580431,0.1306222812689851,0.6930444836616516
4,1,0.7621994614601135,12571,2.0920646204058024,7.303116437331295,0.2864619013482412,0.622926652431488
5,1,0.770979642868042,31379,0.8410022020486904,4.2305860491000855,0.19879094581408796,0.6305846571922302
6,1,0.8321333527565002,36377,1.1224078010339984,2.968034361738596,0.3781653661098935,0.6519625782966614
7,1,2.3810837268829346,8934,3.8528489446328003,12.931912199356598,0.2979334289652998,1.1092486381530762
8,1,1.62739098072052,9018,1.221491054300724,8.41318743091142,0.14518766690168128,0.9050292372703552
9,1,1.1435225009918213,8293,1.174025431726336,3.517061267601706,0.33380863806406574,0.7792865633964539
10,1,0.5542819499969482,13971,3.781332188493325,8.055618446950351,0.4694030897062124,0.5008772611618042
11,1,2.2383222579956055,7016,5.838813042664783,15.983051478474922,0.3653127846411434,1.0966237783432007
12,1,0.5578176379203796,38107,5.2611173358268575,7.255235491030488,0.7251477009023832,0.5013693571090698
13,1,0.5203970670700073,18689,3.490738467811529,5.76154298999831,0.6058686837658998,0.4767690598964691
14,1,0.3946460783481598,17824,6.069899143594012,5.830414707248093,1.0410750261121497,0.39355581998825073
15,1,0.7917999625205994,24227,1.9855518605921816,3.9480278502745185,0.5029224554364826,0.6452904343605042
16,1,0.5744267702102661,21570,5.593430493995801,3.9772726176684006,1.406348277245686,0.533901572227478
17,1,0.3838905394077301,1562,11.322323069707215,8.810237457104243,1.2851325659305624,0.4101792573928833
18,1,0.30928364396095276,24866,10.005522156929768,11.23757044542235,0.8903634647295715,0.38564780354499817
19,1,0.7491856217384338,7634,13.285437644035468,11.197231998933727,1.1864930230345685,0.6265977025032043
