step,loss,acc_train,f1_train,gnorm_theta,gnorm_phi,disp
0,1.434537649154663,0.20747604966163635,0.17652911138038369,0.0,0.5807729488807312,0.0
25,1.4262282848358154,0.21667732298374176,0.18491736075177884,0.0,0.5722560569795354,0.0
50,1.4181631803512573,0.22753994166851044,0.19578221608633123,0.0,0.5634371165286726,0.0
75,1.4103296995162964,0.2376996874809265,0.20624544500455566,0.0,0.5559031239687734,0.0
100,1.4026925563812256,0.24952077865600586,0.21887380133912676,0.0,0.5493088788251099,0.0
125,1.395235538482666,0.25968050956726074,0.2298166758824271,0.0,0.5428442439365385,0.0
150,1.3879523277282715,0.27060702443122864,0.24120146971306156,0.0,0.536764486548217,0.0
175,1.3808151483535767,0.28166136145591736,0.25272656068190114,0.0,0.5317309441908897,0.0
200,1.3738163709640503,0.2948243021965027,0.26623631032429246,0.0,0.52630056219189,0.0
225,1.3669466972351074,0.3065814673900604,0.27857305621475964,0.0,0.5221694889465461,0.0
250,1.3601861000061035,0.3173801898956299,0.2897681278393409,0.0,0.5178348410859033,0.0
275,1.3535324335098267,0.3284345269203186,0.30112827031254363,0.0,0.5138291199672872,0.0
300,1.3469818830490112,0.33674120903015137,0.3099295221666024,0.0,0.5101327499671978,0.0
325,1.3405135869979858,0.343833863735199,0.3176161717019244,0.0,0.5074802398812595,0.0
350,1.3341010808944702,0.35226836800575256,0.3260511298458471,0.0,0.5053182433351171,0.0
375,1.3277459144592285,0.36178913712501526,0.3356590979228123,0.0,0.5030618183695179,0.0
400,1.32144033908844,0.3703514337539673,0.3446943250049641,0.0,0.5015855971426803,0.0
425,1.3151711225509644,0.3795527219772339,0.35470004208352923,0.0,0.5000771430048252,0.0
450,1.3089381456375122,0.38677316904067993,0.3615937451983492,0.0,0.4985167775745055,0.0
475,1.3027406930923462,0.3950798809528351,0.37022878667872805,0.0,0.4972587288460578,0.0
500,1.2965718507766724,0.4011501669883728,0.3768794842346286,0.0,0.49597950151939774,0.0
525,1.2904402017593384,0.4074121415615082,0.38389879605311883,0.0,0.4946873176800069,0.0
550,1.2843399047851562,0.41329073905944824,0.3904063608713435,0.0,0.49334927349473195,0.0
575,1.2782642841339111,0.41891375184059143,0.39625912463212504,0.0,0.4924300825055558,0.0
