arm,width,head_mult,seed,threshold,step,loss,acc_train,f1_train,gnorm_theta,gnorm_phi,disp,wall_s,probe_val,probe_test,acc_iid_val,f1_iid_val,f1_iid_val_CancerEpi,f1_iid_val_CAS,f1_iid_val_NormalStroma,f1_iid_val_NormalEpi,acc_ctx_random_val,f1_ctx_random_val,f1_ctx_random_val_CancerEpi,f1_ctx_random_val_CAS,f1_ctx_random_val_NormalStroma,f1_ctx_random_val_NormalEpi,acc_homogeneous_val,f1_homogeneous_val,f1_homogeneous_val_CancerEpi,f1_homogeneous_val_CAS,f1_homogeneous_val_NormalStroma,f1_homogeneous_val_NormalEpi,acc_iid_test,f1_iid_test,f1_iid_test_CancerEpi,f1_iid_test_CAS,f1_iid_test_NormalStroma,f1_iid_test_NormalEpi,acc_ctx_random_test,f1_ctx_random_test,f1_ctx_random_test_CancerEpi,f1_ctx_random_test_CAS,f1_ctx_random_test_NormalStroma,f1_ctx_random_test_NormalEpi,acc_homogeneous_test,f1_homogeneous_test,f1_homogeneous_test_CancerEpi,f1_homogeneous_test_CAS,f1_homogeneous_test_NormalStroma,f1_homogeneous_test_NormalEpi,status,lr,reached_star
shuffull,32,1.0,2,init,0,1.413037657737732,0.2203833907842636,0.19252188485631938,0.0,1.971133871204896,0.0,0.006171703338623047,0.6553911592155426,0.6633625517386389,0.25594595074653625,0.2395388084234109,0.1726883037354562,0.3146171693735499,0.2762274814553161,0.1946222791293214,0.2151351422071457,0.18360252787173428,0.11893203883495146,0.32575757575757575,0.21972049689440995,0.07,0.23702703416347504,0.22576919325681957,0.17541692402717726,0.2669208770257388,0.2589041095890411,0.2018348623853211,0.2862963080406189,0.2460667130704735,0.22372881355932203,0.3123048094940662,0.3247038174637999,0.12352941176470589,0.22962963581085205,0.19059004101001153,0.11521926053310404,0.3147208121827411,0.25146771037182,0.08095238095238096,0.2944444417953491,0.27172673184100077,0.27580511973575556,0.29922279792746115,0.3181617322138754,0.193717277486911,max_steps,0.001,True
shuffull,32,1.0,2,1.0,236,0.9999895691871643,0.548626184463501,0.4960954595502046,0.0,0.9210458758514622,0.0,1.5058975219726562,0.6553911592155426,0.6633625517386389,0.504594624042511,0.4620606034558279,0.6853146853146853,0.2222222222222222,0.5303662494204914,0.41033925686591277,0.4975675940513611,0.4483918321120902,0.6731780616078137,0.26859504132231404,0.5321361058601134,0.31965811965811963,0.49891892075538635,0.4499415258215541,0.6961879091259146,0.15965166908563136,0.5219378427787934,0.4219886822958771,0.5148147940635681,0.4583296428543048,0.7646408839779005,0.18214285714285713,0.5251641137855579,0.3613707165109034,0.4918518364429474,0.4334486531357764,0.7202718006795017,0.19593998234774934,0.5331125827814569,0.2844702467343977,0.5107407569885254,0.45116642045345945,0.7688053097345132,0.15272727272727274,0.5237580993520519,0.359375,max_steps,0.001,True
shuffull,32,1.0,2,0.8,624,0.7999275326728821,0.639041543006897,0.5960621089423308,0.0,0.5468016432582784,0.0,3.90702223777771,0.6553911592155426,0.6633625517386389,0.5667567849159241,0.508231313112287,0.7593958552862663,0.3216216216216216,0.562349542609533,0.3895582329317269,0.5386486649513245,0.4881922714721262,0.708667152221413,0.35418038183015144,0.5616979269496545,0.32822362488728585,0.5589189529418945,0.4884879125897896,0.7702376851532897,0.2627118644067797,0.5547169811320755,0.36628511966701355,0.571481466293335,0.5115615120735618,0.8211297071129707,0.28834870075440067,0.5491990846681922,0.3875685557586837,0.5325925946235657,0.4742683245162491,0.7401315789473685,0.31239669421487604,0.5583815028901734,0.2861635220125786,0.5648148059844971,0.4961761966069179,0.826694257630626,0.24891961970613655,0.5454545454545454,0.36363636363636365,max_steps,0.001,True
shuffull,32,1.0,2,0.6,1973,0.5999575257301331,0.7572523951530457,0.7358584197874466,0.0,0.3060275510979857,0.0,12.224523305892944,0.6553911592155426,0.6633625517386389,0.5991892218589783,0.5653581229183948,0.713963963963964,0.5571913929784824,0.6153846153846154,0.3748925193465176,0.6094594597816467,0.5799201918616249,0.7105864432597105,0.5858250276854928,0.6279594137542277,0.3953098827470687,0.6043243408203125,0.5704540046872868,0.7235955056179775,0.5528547201808932,0.617434758467518,0.3879310344827586,0.6122221946716309,0.5800072463485855,0.7256637168141593,0.5914552736982643,0.6199312714776632,0.3829787234042553,0.5914815068244934,0.5568266083260093,0.6853731343283582,0.5953488372093023,0.6180316586373021,0.3285528031290743,0.6114814877510071,0.5764402990494915,0.7153800824985268,0.6108567691301504,0.6221910112359551,0.35733333333333334,max_steps,0.001,True
shuffull,32,1.0,2,0.5,3412,0.49995696544647217,0.7969329357147217,0.7780169609839369,0.0,0.22663180987844125,0.0,21.056907415390015,0.6553911592155426,0.6633625517386389,0.6248648762702942,0.5958947382933507,0.7049808429118773,0.6472120896300156,0.6467065868263473,0.38467943380516234,0.6391891837120056,0.6125837339961502,0.7171561051004637,0.6598150051387461,0.6545674531155475,0.41879637262984337,0.6327027082443237,0.605205314633057,0.714064914992272,0.65439672801636,0.6447688564476886,0.4075907590759076,0.6270370483398438,0.5943136639149689,0.6920750151240169,0.6707997520148791,0.6463595839524517,0.3680203045685279,0.6218518614768982,0.5861356094497145,0.686404833836858,0.6744471744471745,0.6383296047725578,0.34536082474226804,0.6296296119689941,0.5940126162155916,0.6912832929782082,0.6873479318734793,0.6444780635400907,0.35294117647058826,max_steps,0.001,True
shuffull,32,1.0,2,0.4,6297,0.39998573064804077,0.8399361371994019,0.8231309165776777,0.0,0.1563884875458469,0.0,39.10543775558472,0.6553911592155426,0.6633625517386389,0.6494594812393188,0.6194652967047224,0.7208237986270023,0.6904761904761905,0.6590909090909091,0.4074702886247878,0.6681081056594849,0.6407221808228662,0.7387456714120816,0.703232125367287,0.6704907584448694,0.4504201680672269,0.6578378677368164,0.6298344985442934,0.727694090382387,0.6997566909975669,0.6615285806037251,0.4303586321934946,0.6529629826545715,0.6160279953240972,0.7152238805970149,0.7084826762246117,0.6584425597532768,0.3819628647214854,0.6433333158493042,0.6014909803572253,0.702928870292887,0.7142022209234365,0.6456692913385826,0.34316353887399464,0.6492592692375183,0.6104743510710096,0.6953361599030891,0.7270601987142022,0.6624505928853754,0.35705045278137126,max_steps,0.001,True
shuffull,32,1.0,2,0.3,12275,0.29998791217803955,0.8871565461158752,0.8737115382085976,0.0,0.11456253336233461,0.0,75.79451513290405,0.6553911592155426,0.6633625517386389,0.6805405616760254,0.6467187422119509,0.750840493089279,0.7194244604316546,0.6814332247557003,0.43517679057116954,0.6905405521392822,0.6602007317062355,0.7582542694497154,0.7333965844402277,0.6848042468480424,0.4643478260869565,0.6864864826202393,0.6590290058728354,0.7461300309597523,0.7378823529411764,0.6848767488341105,0.4672268907563025,0.6655555367469788,0.6239205440521679,0.7284533648170012,0.727906976744186,0.6624305003971406,0.3768913342503439,0.6637036800384521,0.616165221870016,0.7369033760186263,0.7281001137656428,0.6438467807660961,0.35581061692969873,0.6574074029922485,0.6171269336306301,0.7063063063063063,0.7335640138408305,0.6645213193885761,0.3641160949868074,max_steps,0.001,True
shuffull,32,1.0,2,0.2,23105,0.19999369978904724,0.9329074025154114,0.9240403741359903,0.0,0.09245405817931085,0.0,142.56324362754822,0.6553911592155426,0.6633625517386389,0.70513516664505,0.6701946796429112,0.7796984185362266,0.7353497164461248,0.6883720930232559,0.47735849056603774,0.7064865231513977,0.6727158456758592,0.7723364485981309,0.7548928238583411,0.6961250849762066,0.4675090252707581,0.7094594836235046,0.6786899735541414,0.7738050432818969,0.7539608574091333,0.6901217861975643,0.4968722073279714,0.6844444274902344,0.6344391409359852,0.7588571428571429,0.7436043206367254,0.6612377850162866,0.3740573152337858,0.6700000166893005,0.6145970523301998,0.750709823963657,0.7354409317803661,0.6312236286919831,0.34101382488479265,0.6725925803184509,0.6266194250639214,0.7309941520467836,0.7438676554478038,0.6672091131000814,0.3644067796610169,max_steps,0.001,True
shuffull,32,1.0,2,0.15,31238,0.14999578893184662,0.9576358199119568,0.9518047942952546,0.0,0.08146979520058638,0.0,192.60069465637207,0.6553911592155426,0.6633625517386389,0.7124324440956116,0.6742891292657894,0.7883847549909256,0.7452830188679245,0.6921017402945113,0.4713870029097963,0.7097297310829163,0.6728024144662339,0.7763401109057301,0.7598334104581213,0.7000686341798216,0.45496750232126276,0.7151351571083069,0.6825791724123249,0.7834821428571429,0.7553688141923436,0.6910074374577417,0.5004582951420715,0.6855555772781372,0.6322191691960815,0.7645398080180689,0.7425014148273911,0.6579163248564397,0.36391912908242613,0.6733333468437195,0.6140012682462876,0.7589686098654709,0.7359116022099448,0.6314893617021277,0.329635499207607,0.6737037301063538,0.6240688153672531,0.7334878331402086,0.7475783475783476,0.6693877551020408,0.345821325648415,max_steps,0.001,True
shuffull,32,1.0,2,final,40000,0.11108525842428207,0.9748243093490601,0.9713436298617798,0.0,0.07254921511199626,0.0,246.71390628814697,0.6553911592155426,0.6633625517386389,0.7143243551254272,0.6737580988497736,0.7939590075512406,0.7448210922787194,0.6885906040268457,0.46766169154228854,0.7067567706108093,0.6672887906101096,0.7725101065784638,0.7620357634112792,0.697286012526096,0.43732327992459946,0.7175675630569458,0.6831136459193564,0.7895318835237745,0.7551401869158878,0.6896551724137931,0.49812734082397003,0.6888889074325562,0.6332322897133909,0.7719887955182073,0.7432126696832579,0.6589975349219392,0.35873015873015873,0.6725925803184509,0.6109714844101896,0.7687188019966722,0.728673637864612,0.6169665809768637,0.3295269168026101,0.6796296238899231,0.6289680038672207,0.7433831990794016,0.7495741056218058,0.6704918032786885,0.3524229074889868,max_steps,0.001,True
