step,loss,acc_train,f1_train,gnorm_theta,gnorm_phi,disp
0,1.9557932615280151,0.269840270280838,0.199182190886682,1.2564631700515747,4.976917246583056,0.0
25,1.509177565574646,0.34881791472435,0.29708233549602636,0.8433125615119934,3.343365080107789,0.007205653935670853
50,1.2823160886764526,0.39674121141433716,0.36122233286192124,0.6827450394630432,2.5253973269070933,0.012376808561384678
75,1.1459498405456543,0.42428115010261536,0.40181176059447615,0.5842131972312927,1.9781724960439822,0.01653910055756569
100,1.0593656301498413,0.4484984278678894,0.4321947712882272,0.5135672688484192,1.5882320997428105,0.020043114200234413
125,1.000986099243164,0.46734824776649475,0.45126344525082174,0.4556635916233063,1.3186372326038027,0.023091450333595276
150,0.9586247801780701,0.4859425127506256,0.46864557644814253,0.4120861887931824,1.1408890817860942,0.02580219879746437
175,0.9257526993751526,0.5018530488014221,0.4829734717646212,0.37689316272735596,1.0142242725436457,0.02826596423983574
200,0.899113118648529,0.5136102437973022,0.4943087814148105,0.3486902415752411,0.9187539176940315,0.030538922175765038
225,0.8768437504768372,0.5261980891227722,0.5060483392530419,0.32573240995407104,0.8435433577765162,0.03265637159347534
250,0.8578680157661438,0.5365495085716248,0.5157061583546634,0.3056814670562744,0.7810002631084155,0.03464005887508392
275,0.8414381146430969,0.5476677417755127,0.5262876261252201,0.2884518802165985,0.7274772649294533,0.036510929465293884
300,0.8270443081855774,0.5572524070739746,0.5351944491915828,0.2744676172733307,0.6821696168883061,0.038284651935100555
325,0.8142703771591187,0.5647923350334167,0.5425407900501789,0.26201149821281433,0.6432095817717475,0.039977289736270905
350,0.8028255105018616,0.5722683668136597,0.5499616027740821,0.2506849467754364,0.6084009723585222,0.041596170514822006
375,0.7925057411193848,0.5785303711891174,0.5562904850159385,0.24087339639663696,0.5780411777428884,0.04314672574400902
400,0.7831090092658997,0.5851118564605713,0.5626202965310043,0.23296305537223816,0.5522146483986233,0.04464024305343628
425,0.7745122313499451,0.5910543203353882,0.5686010110118594,0.22498002648353577,0.5277673096802642,0.04607906937599182
450,0.7666130065917969,0.5956549644470215,0.5732856508795681,0.21786275506019592,0.5050663911743042,0.047468919306993484
475,0.7593363523483276,0.600319504737854,0.5777024819030632,0.21137669682502747,0.484942552489276,0.04881192743778229
500,0.7525849938392639,0.6065815091133118,0.5838769453306552,0.20599257946014404,0.4664860147850295,0.05011575296521187
525,0.7462986707687378,0.6108626127243042,0.5881514762834225,0.20096200704574585,0.45011734478427545,0.0513838566839695
550,0.7404075264930725,0.6143131256103516,0.5917031819068399,0.19627130031585693,0.4348776813123621,0.05262136086821556
575,0.7348928451538086,0.6188498735427856,0.5963811258491489,0.1917741447687149,0.421119904092912,0.053825318813323975
600,0.7296882271766663,0.6233866214752197,0.6008233188791987,0.18749582767486572,0.409093628619755,0.05499950423836708
625,0.7247682809829712,0.6266453862190247,0.6041795519550004,0.1832716464996338,0.39644892074061283,0.05614767223596573
650,0.7201200127601624,0.6294568777084351,0.6068538345887451,0.17985793948173523,0.38528583722255894,0.05726877599954605
675,0.7157238125801086,0.6324600577354431,0.6099397836543972,0.17604579031467438,0.3737879857816955,0.05836411193013191
700,0.711569607257843,0.6351438164710999,0.6125040215482633,0.17283543944358826,0.36325692721167685,0.05943382531404495
725,0.7076160311698914,0.638466477394104,0.6158526472119399,0.1695723682641983,0.3539084431871832,0.06048203259706497
750,0.7038530707359314,0.6412140727043152,0.6187789137037689,0.16622044146060944,0.34542023173729863,0.06150813400745392
775,0.7002647519111633,0.6449840664863586,0.6225751560779735,0.1634710282087326,0.3368100663930846,0.06251197308301926
800,0.6968423128128052,0.647476077079773,0.6251906458805988,0.1602310836315155,0.3286902331231402,0.06349586695432663
825,0.6935701370239258,0.6495208144187927,0.6272012189699372,0.1578056663274765,0.32124301288701684,0.06446120142936707
850,0.6904332041740417,0.6518210768699646,0.6293250421917918,0.1552204191684723,0.31424317728340667,0.06540878117084503
875,0.6874265670776367,0.6536102294921875,0.6312925669580098,0.15266628563404083,0.30724155569776784,0.06633840501308441
900,0.6845426559448242,0.654696524143219,0.6323830964168826,0.14997830986976624,0.30061033351645183,0.06725039333105087
925,0.6817790269851685,0.6564856171607971,0.6341343677949408,0.14774230122566223,0.29444218524497695,0.06814347952604294
