step,loss,acc_train,f1_train,gnorm_theta,gnorm_phi,disp
0,2.1522762775421143,0.3022364377975464,0.20863027618262328,0.7792209386825562,3.530834009584655,0.0
25,1.887762188911438,0.3055591285228729,0.23394556727805527,0.5611022710800171,2.838069973385458,0.0047369529493153095
50,1.7171040773391724,0.31086263060569763,0.2571226553598469,0.4274926483631134,2.29833527256645,0.008193325251340866
75,1.603985071182251,0.3214057683944702,0.279760021894256,0.35097917914390564,1.8911094392818377,0.01083383709192276
100,1.5254687070846558,0.3298402726650238,0.2986102074281656,0.3128066062927246,1.5986196931668708,0.012969784438610077
125,1.467408299446106,0.33712461590766907,0.3125344905162576,0.2963029146194458,1.3940685942410667,0.014804303646087646
150,1.4215939044952393,0.3465175926685333,0.3267670202941136,0.2913832366466522,1.253057668971408,0.016467390581965446
175,1.3833205699920654,0.35437700152397156,0.3377617692978714,0.291149377822876,1.1546941182215258,0.01803700625896454
200,1.3499157428741455,0.36172524094581604,0.3471306954607647,0.29470381140708923,1.0831212153959906,0.01956828497350216
225,1.319873571395874,0.3675399422645569,0.3543802028713301,0.29950669407844543,1.0276407339444393,0.021095534786581993
250,1.2923043966293335,0.3763578236103058,0.36476284662279534,0.3053143620491028,0.9837356798186924,0.02263864502310753
275,1.2666566371917725,0.38434505462646484,0.373588923447699,0.30991801619529724,0.9461875185335382,0.024222848936915398
300,1.242627501487732,0.3902875483036041,0.38010569509856806,0.31401458382606506,0.9124054661469752,0.025843501091003418
325,1.2199838161468506,0.3962939381599426,0.38660785953129884,0.3183562755584717,0.8822664766529669,0.027512209489941597
350,1.1985936164855957,0.40281152725219727,0.39335386357042645,0.32078710198402405,0.8536626716053531,0.02922464907169342
375,1.178306221961975,0.40843451023101807,0.399131393570924,0.3234177529811859,0.8284680111608024,0.030979864299297333
400,1.1589995622634888,0.4123322665691376,0.40333328736101726,0.3251512348651886,0.8043085229187455,0.0327758826315403
425,1.1406614780426025,0.416677325963974,0.4081348867059311,0.3251201808452606,0.7801746834078935,0.0346042662858963
450,1.123241662979126,0.4213418662548065,0.4129505745475235,0.32408636808395386,0.7578317880409501,0.03645802661776543
475,1.1066648960113525,0.4266453683376312,0.4184074432827355,0.32247230410575867,0.7368203758294928,0.03833068907260895
500,1.090905785560608,0.43169331550598145,0.42316831483934636,0.32011961936950684,0.7145526018175969,0.04021719843149185
525,1.0759482383728027,0.4364217519760132,0.4278821042567894,0.3174889385700226,0.6942052562812703,0.04211142286658287
550,1.0617347955703735,0.4399999976158142,0.4312410746439993,0.31504252552986145,0.6743686374296096,0.044008251279592514
575,1.0482478141784668,0.4449840486049652,0.4362418800601872,0.31164416670799255,0.6544270122318837,0.04590561240911484
600,1.035430908203125,0.4488818049430847,0.4401068696636634,0.3076186776161194,0.636004131332622,0.04779825732111931
625,1.023274540901184,0.45214059948921204,0.44319841470046906,0.30347922444343567,0.6185125085620633,0.04967669025063515
650,1.0117090940475464,0.45712462067604065,0.44809072426935537,0.29862406849861145,0.6010313284516573,0.051545049995183945
675,1.0007359981536865,0.45993611216545105,0.45077973305877395,0.2940073311328888,0.5842414564817912,0.05339653044939041
700,0.9903144240379333,0.4642811715602875,0.4550093051836274,0.28923675417900085,0.5678366080372922,0.05523071438074112
725,0.9804139137268066,0.4657508134841919,0.4561981907759033,0.2840786278247833,0.5521969587371436,0.05704418197274208
750,0.9710192084312439,0.46843451261520386,0.45854977584625,0.27878057956695557,0.5363391466629837,0.058833763003349304
775,0.9621128439903259,0.470287561416626,0.4602448200948448,0.27411797642707825,0.521651583361005,0.06059800460934639
800,0.9536489844322205,0.47329074144363403,0.4628422767946252,0.26930227875709534,0.5074304963236873,0.06233813241124153
825,0.9455835223197937,0.4759105443954468,0.46526030626608594,0.26514872908592224,0.4945361292819247,0.06405717134475708
850,0.9378899931907654,0.47980833053588867,0.4689996340408442,0.26044750213623047,0.48227193376755045,0.06575290858745575
875,0.9305676221847534,0.4820447564125061,0.471092167755792,0.2549414336681366,0.4693167825324897,0.06742047518491745
900,0.9236146807670593,0.4852396249771118,0.47409745451419427,0.2496708482503891,0.4568049339240939,0.06905660033226013
925,0.9170058965682983,0.4886901080608368,0.4772976768724627,0.24456465244293213,0.4448970073240371,0.07066302001476288
950,0.9107218980789185,0.49214059114456177,0.48053327246713584,0.23947829008102417,0.4336284074078066,0.0722384974360466
975,0.9047220349311829,0.49450480937957764,0.48280742339617844,0.23501749336719513,0.42313371122980875,0.07378782331943512
1000,0.8989983797073364,0.49738019704818726,0.4853875620090566,0.23050203919410706,0.41281108296089813,0.07530833780765533
1025,0.8935245871543884,0.49987220764160156,0.48776442177069984,0.22657479345798492,0.40364312356411686,0.07680334150791168
1050,0.8882836699485779,0.5013418793678284,0.489185925574795,0.2221209853887558,0.394406085407264,0.0782741829752922
1075,0.8832736015319824,0.5031310319900513,0.49078388666191386,0.21799761056900024,0.38522830260641316,0.07971678674221039
1100,0.8784795999526978,0.5052396059036255,0.4925737000245989,0.213807612657547,0.3764987341736263,0.08113425225019455
1125,0.8738892078399658,0.5066453814506531,0.4939173940994783,0.20963986217975616,0.3681242711437829,0.08252669870853424
1150,0.8694892525672913,0.5092012882232666,0.4962018373991886,0.20598167181015015,0.3605796640080582,0.08389386534690857
1175,0.8652628064155579,0.5108626484870911,0.4977153033771437,0.2025907039642334,0.35297234202491834,0.08523824065923691
