arm,width,head_mult,seed,threshold,step,loss,acc_train,f1_train,gnorm_theta,gnorm_phi,disp,wall_s,probe_val,probe_test,acc_iid_val,f1_iid_val,f1_iid_val_CancerEpi,f1_iid_val_CAS,f1_iid_val_NormalStroma,f1_iid_val_NormalEpi,acc_ctx_random_val,f1_ctx_random_val,f1_ctx_random_val_CancerEpi,f1_ctx_random_val_CAS,f1_ctx_random_val_NormalStroma,f1_ctx_random_val_NormalEpi,acc_homogeneous_val,f1_homogeneous_val,f1_homogeneous_val_CancerEpi,f1_homogeneous_val_CAS,f1_homogeneous_val_NormalStroma,f1_homogeneous_val_NormalEpi,acc_iid_test,f1_iid_test,f1_iid_test_CancerEpi,f1_iid_test_CAS,f1_iid_test_NormalStroma,f1_iid_test_NormalEpi,acc_ctx_random_test,f1_ctx_random_test,f1_ctx_random_test_CancerEpi,f1_ctx_random_test_CAS,f1_ctx_random_test_NormalStroma,f1_ctx_random_test_NormalEpi,acc_homogeneous_test,f1_homogeneous_test,f1_homogeneous_test_CancerEpi,f1_homogeneous_test_CAS,f1_homogeneous_test_NormalStroma,f1_homogeneous_test_NormalEpi,status,lr,reached_star
natfull,32,1.0,2,init,0,1.3561255931854248,0.28415337204933167,0.2539618712084522,0.0,5.478178562527986,0.0,0.005515336990356445,0.6553911592155426,0.6633625517386389,0.25594595074653625,0.2395388084234109,0.1726883037354562,0.3146171693735499,0.2762274814553161,0.1946222791293214,0.2151351422071457,0.18360252787173428,0.11893203883495146,0.32575757575757575,0.21972049689440995,0.07,0.23702703416347504,0.22576919325681957,0.17541692402717726,0.2669208770257388,0.2589041095890411,0.2018348623853211,0.2862963080406189,0.2460667130704735,0.22372881355932203,0.3123048094940662,0.3247038174637999,0.12352941176470589,0.22962963581085205,0.19059004101001153,0.11521926053310404,0.3147208121827411,0.25146771037182,0.08095238095238096,0.2944444417953491,0.27172673184100077,0.27580511973575556,0.29922279792746115,0.3181617322138754,0.193717277486911,stopped,0.001,True
natfull,32,1.0,2,1.0,30,0.9977547526359558,0.5100958347320557,0.4698397320499838,0.0,2.330789762115078,0.0,0.22182726860046387,0.6553911592155426,0.6633625517386389,0.4951351583003998,0.4646213528963086,0.6459731543624161,0.22580645161290322,0.5324200913242009,0.4542857142857143,0.2575675845146179,0.24267020628540892,0.28205128205128205,0.281786941580756,0.26354679802955666,0.14329580348004095,0.48081082105636597,0.44189968865749407,0.6526921496095356,0.15149308084486526,0.5210237659963437,0.4423897581792319,0.49222221970558167,0.445058201093664,0.7272727272727273,0.17086330935251798,0.5199568500539374,0.36213991769547327,0.2633333206176758,0.2340465319189123,0.23169750603378922,0.2733720180528691,0.3002754820936639,0.1308411214953271,0.49481481313705444,0.44960250023017073,0.7241784037558685,0.1672661870503597,0.5281574630945872,0.37880794701986753,stopped,0.001,True
natfull,32,1.0,2,0.8,96,0.7990846633911133,0.6273482441902161,0.5828976322487504,0.0,1.3076184011306617,0.0,0.6105344295501709,0.6553911592155426,0.6633625517386389,0.5551351308822632,0.509267516218637,0.7380952380952381,0.30165289256198347,0.5610217596972564,0.4363001745200698,0.28567567467689514,0.26925714310663906,0.36488340192043894,0.28894601542416454,0.262572318647085,0.16062683643486778,0.547027051448822,0.5011906896800304,0.7304542069992555,0.2768166089965398,0.5607297167546808,0.43676222596964587,0.554444432258606,0.5024261369347814,0.7888707037643208,0.2910008410428932,0.549800796812749,0.38003220611916266,0.2844444513320923,0.2565990271702443,0.2683114880493446,0.3275217932752179,0.2982982982982983,0.13226452905811623,0.5459259152412415,0.50064071534684,0.7685443390964863,0.2964196502914238,0.5495391705069125,0.3880597014925373,stopped,0.001,True
natfull,32,1.0,2,0.6,355,0.5997718572616577,0.7543131113052368,0.7329691993297099,0.0,0.6440449288588982,0.0,2.0336456298828125,0.6553911592155426,0.6633625517386389,0.6235135197639465,0.5984150091510693,0.7180667433831991,0.5839080459770115,0.6490358126721764,0.44264943457189015,0.2937837839126587,0.2808871468397873,0.3605072463768116,0.31482424859908303,0.2625778629611883,0.18563922942206654,0.6097297668457031,0.5864310012047005,0.7039192859914629,0.5746734809767178,0.6367713004484304,0.4303599374021909,0.6070370078086853,0.5762670372391736,0.7251324308416716,0.5690721649484536,0.6167224080267558,0.3941411451398136,0.2974074184894562,0.2660148878279558,0.23686274509803923,0.4143947655398037,0.27042915931804823,0.1423728813559322,0.5981481671333313,0.5697301022398468,0.704259148170366,0.587143803843605,0.6057222609909281,0.38179519595448796,stopped,0.001,True
natfull,32,1.0,2,0.5,712,0.49983128905296326,0.7918850183486938,0.7737596974896923,0.0,0.43929110630815493,0.0,3.9478724002838135,0.6553911592155426,0.6633625517386389,0.6591892242431641,0.6368548349019958,0.7262180974477959,0.6751727804359383,0.6864608076009501,0.45956765412329864,0.29729729890823364,0.2862960787285306,0.3319425127491887,0.35282837967401726,0.25925925925925924,0.20115416323165705,0.6445946097373962,0.6254593693010485,0.7054171609331752,0.6722251172485669,0.671941570298235,0.452253628724217,0.6407407522201538,0.6083933773082668,0.7205707491082045,0.6658259773013872,0.6477024070021882,0.39947437582128775,0.29851850867271423,0.2630545632339201,0.21604447974583002,0.42842430484037075,0.26649746192893403,0.14125200642054575,0.6151852011680603,0.5847463289467357,0.6853317102860621,0.6554726368159204,0.6289120715350224,0.36926889714993805,stopped,0.001,True
natfull,32,1.0,2,0.4,1544,0.3999636173248291,0.8348243236541748,0.8182511397337868,0.0,0.27743245765968105,0.0,8.326351642608643,0.6553911592155426,0.6633625517386389,0.6951351761817932,0.6734537683254143,0.7494199535962877,0.7307117969138875,0.7071473750790639,0.5065359477124183,0.30162161588668823,0.28974114812698487,0.3046986236355007,0.39122649955237243,0.24543946932006633,0.2176,0.6710811257362366,0.652382183341869,0.7245222929936306,0.7085377821393523,0.6807421625079975,0.49572649572649574,0.6700000166893005,0.6334736195377317,0.7345971563981043,0.7218582489577129,0.6671826625386997,0.41025641025641024,0.307407408952713,0.2613209684198131,0.19063004846526657,0.4628490298154283,0.2530035335689046,0.138801261829653,0.6459259390830994,0.6100715188840647,0.6987218502738892,0.7175572519083969,0.6513833992094862,0.3726235741444867,stopped,0.001,True
natfull,32,1.0,2,0.3,3963,0.29998892545700073,0.8794888257980347,0.865543738817932,0.0,0.1571396241437978,0.0,21.006470680236816,0.6553911592155426,0.6633625517386389,0.7410811185836792,0.7202358109332541,0.7941515967679876,0.7727708533077661,0.7306176084099869,0.5834031852472757,0.30243244767189026,0.2893022056740086,0.2726831635128578,0.41134751773049644,0.22007255139056833,0.2531055900621118,0.7072973251342773,0.6874876519408619,0.7512891709639032,0.7549976754997676,0.7072346179851251,0.5364291433146517,0.6911110877990723,0.6517085019137074,0.7520564042303173,0.7494172494172494,0.6819620253164557,0.4233983286908078,0.3037036955356598,0.25372834151231194,0.17871649065800163,0.4638851502916106,0.22239146991622238,0.14992025518341306,0.6714814901351929,0.6316743358370309,0.7227901383042694,0.7484383872799546,0.6639344262295082,0.3915343915343915,stopped,0.001,True
natfull,32,1.0,2,0.2,11050,0.1999986469745636,0.923770010471344,0.913583000249264,0.0,0.09489698958636393,0.0,58.43078851699829,0.6553911592155426,0.6633625517386389,0.7583783864974976,0.7363236565849348,0.8090145148968678,0.7915690866510539,0.7479784366576819,0.5967325881341359,0.2875675857067108,0.26472035392385296,0.23821098687408848,0.42340261739799845,0.15857826384142173,0.23868954758190328,0.7245945930480957,0.7045441706860145,0.7746256895193065,0.7625633932687874,0.7116564417177914,0.5693311582381729,0.7070370316505432,0.664587222695719,0.7750865051903114,0.7594501718213058,0.684931506849315,0.43888070692194403,0.2933333218097687,0.23046346168815537,0.15683104284559418,0.4679782335705316,0.16326530612244897,0.13377926421404682,0.6751852035522461,0.6300440531166824,0.7389510901591043,0.7469204927211646,0.6522821576763486,0.38202247191011235,stopped,0.001,True
natfull,32,1.0,2,0.15,18426,0.14999836683273315,0.9468370676040649,0.9396815327967334,0.0,0.07395874991085401,0.0,97.70013904571533,0.6553911592155426,0.6633625517386389,0.7632432579994202,0.7391129678599202,0.8212269476853594,0.7904135338345865,0.7442799461641992,0.6005314437555359,0.27918919920921326,0.251060153099857,0.2222222222222222,0.42664670658682635,0.12661870503597122,0.22875297855440826,0.7332432866096497,0.7131960115581907,0.7783018867924528,0.7742230347349177,0.7260179434092477,0.5742411812961444,0.7129629850387573,0.6658727313810111,0.7886685552407932,0.7626636311895276,0.6818181818181818,0.43034055727554177,0.2922222316265106,0.22427058210388814,0.15027977617905675,0.4745901639344262,0.1349911190053286,0.137221269296741,0.6766666769981384,0.6286175138101271,0.7536231884057971,0.7408231368186874,0.6386554621848739,0.3813682678311499,stopped,0.001,True
natfull,32,1.0,2,0.1,30944,0.09999900311231613,0.9694569110870361,0.965483089628445,0.0,0.057282506156403845,0.0,164.3259561061859,0.6553911592155426,0.6633625517386389,0.7689189314842224,0.742781432343497,0.8288154474563684,0.7928772258669166,0.7501683501683502,0.5992647058823529,0.2800000011920929,0.24781586195013872,0.2266152362584378,0.4255009107468124,0.1148036253776435,0.2243436754176611,0.7402703166007996,0.7184440148428238,0.7917637917637917,0.7782350251486054,0.723994452149792,0.5797827903091061,0.7155555486679077,0.6658955888358394,0.7975391498881432,0.7592067988668555,0.6791836734693878,0.42765273311897106,0.2922222316265106,0.21922199411261045,0.14885193982581155,0.4767255216693419,0.11655874190564293,0.1347517730496454,0.678518533706665,0.6282749405360146,0.7657142857142857,0.7336683417085427,0.6359060402684564,0.3778110944527736,stopped,0.001,True
