step,epoch,loss,n_valid_px,grad_theta_norm,grad_phi_norm,egr,r_rms
0,1,1.34596586227417,6948,4.657049328085598,6.015093061764256,0.774227311242777,0.8584530353546143
1,1,1.1810544729232788,6378,10.474346612113882,14.928656214393898,0.7016268886957175,0.80433189868927
2,1,1.0080492496490479,11412,6.6868377072399845,12.001326611513733,0.5571748793857726,0.7282137274742126
3,1,1.0951379537582397,4665,8.023394709903538,12.151833560274223,0.6602620641655512,0.7411006689071655
4,1,1.1328835487365723,18904,6.5667809465179525,12.417249864040738,0.5288434249466336,0.7742307186126709
5,1,0.5603111386299133,20708,3.7978422714602855,7.602311476339281,0.49956415009827376,0.5058091878890991
6,1,1.337942361831665,11012,10.076694120807812,23.482103537246275,0.42912229327428764,0.8696908354759216
7,1,0.7215476036071777,10158,2.853823416089039,4.696116317387133,0.6076986222684251,0.6093630194664001
8,1,1.275354027748108,6182,3.1862111197223246,7.525852857392347,0.42336877694761366,0.8041797876358032
9,1,0.6358689069747925,20783,17.95250964459061,16.69585701902307,1.0752673327361781,0.5690954327583313
10,1,0.3731868267059326,36737,3.447350831100786,4.504063767075275,0.7653867727850946,0.42730724811553955
11,1,0.2096206694841385,24005,1.4171879407722356,2.5903022884194686,0.5471129555448209,0.2815024256706238
12,1,0.5107201933860779,5478,6.336949203004625,7.305346870693854,0.8674398786490314,0.5255299210548401
13,1,0.48137396574020386,11414,5.0477301755879305,4.55877118892378,1.1072567510848192,0.5131537318229675
14,1,0.5155304074287415,13257,3.774626929437041,3.9767338389419544,0.9491776624508431,0.5050381422042847
15,1,2.800328254699707,14815,17.998128157883098,22.28778243881919,0.8075333742730053,1.0672036409378052
16,1,1.2667609453201294,29748,5.782494653289427,9.40934740480823,0.6145478963114832,0.7229965925216675
17,1,0.16705891489982605,12684,1.7235348076563322,3.034189435781459,0.5680379699864935,0.2685836851596832
18,1,0.8607882857322693,39223,12.291968252503322,16.59668626422461,0.74062786129776,0.6362190842628479
19,1,0.6941689252853394,17112,8.855496750205184,12.618645029634884,0.7017787353085336,0.6273481249809265
20,1,0.9844285845756531,6363,2.4476885966726414,4.267429971792321,0.5735744025915528,0.7230435013771057
21,1,0.29266056418418884,29965,1.9213814450574813,4.480845468642079,0.42879886363037806,0.35608482360839844
22,1,0.2655363976955414,23816,1.7560310661737022,4.201334092584819,0.41796987039726413,0.34025049209594727
23,1,1.209492802619934,4581,3.539995150592573,9.867763470383954,0.35874341346109234,0.820376992225647
