epoch,train_loss,val_loss,val_macro_f1,val_acc,theta_disp,theta_disp_rel,phi_disp,phi_disp_rel,feat_disp,feat_disp_rel,input_jac_op,epoch_secs
1,0.9894861337693686,1.5486725115393636,0.03578868975340091,0.07681745307262142,0.0,0.0,0.9440978409912003,0.02179093251917619,0.0,0.0,9.215851783752441,29.0
2,0.5300653407372622,0.8440975069959916,0.40171293834658045,0.7703300833838341,0.0,0.0,2.1298768718896586,0.04916016240517408,0.0,0.0,,31.93
3,0.5789525583998707,0.5126154060343711,0.3681754829096101,0.8100965779642685,0.0,0.0,3.2626840150613217,0.07530673635367287,0.0,0.0,,25.25
4,0.5901740889430963,0.6153611881379769,0.3887320686311699,0.7861093425180844,0.0,0.0,4.331145061224547,0.0999681237071985,0.0,0.0,,24.83
5,0.5231202306564142,0.35040693954243135,0.5772613844688468,0.8773252736631354,0.0,0.0,5.414590681455992,0.12497537335186798,0.0,0.0,273.016357421875,40.43
6,0.4357473516909971,0.29391931567917395,0.6127657863454614,0.9004610274545302,0.0,0.0,6.46391699095842,0.14919510758720633,0.0,0.0,,26.62
7,0.48464086957853375,0.3331314784398278,0.5826618165802603,0.8775707458519035,0.0,0.0,7.487476781949437,0.17282011907056088,0.0,0.0,,25.24
8,0.39795434393585627,0.384511753894222,0.48611624571459433,0.83510405719502,0.0,0.0,8.450295699315305,0.19504315692273774,0.0,0.0,,35.71
9,0.4021598529083569,0.34470000872128365,0.6317882553161575,0.8889315055883278,0.0,0.0,9.422722605458468,0.21748795890358927,0.0,0.0,,25.52
10,0.40775791393089406,0.31028272722457767,0.542367079715659,0.906605503179632,0.0,0.0,10.369885896150874,0.23934964574999684,0.0,0.0,161.34104919433594,26.37
11,0.42472730681040094,0.3469342034693859,0.6649719774604482,0.887159503225658,0.0,0.0,11.290283638567914,0.26059355101595405,0.0,0.0,,35.6
12,0.43702744782775366,0.40274653293476953,0.638492756879681,0.8127967720407177,0.0,0.0,12.186307578438763,0.28127487911727955,0.0,0.0,,24.65
13,0.4678680216851061,0.27909588925150947,0.6596713622141503,0.9100037587928905,0.0,0.0,13.025917328227504,0.30065409873383986,0.0,0.0,,25.04
