epoch,train_loss,train_acc,test_loss,test_acc
0,0.6058349907398224,0.7628021240234375,0.6967793703079224,0.477874755859375
1,0.6026962324976921,0.7680435180664062,0.6944324970245361,0.498443603515625
2,0.5962497815489769,0.7706069946289062,0.6939976215362549,0.50079345703125
3,0.5938105136156082,0.7729263305664062,0.6935458183288574,0.50531005859375
4,0.5928334966301918,0.7745819091796875,0.6911249160766602,0.526611328125
5,0.5920712314546108,0.7752151489257812,0.6909588575363159,0.5279541015625
6,0.5909646898508072,0.7770538330078125,0.6893704533576965,0.543182373046875
7,0.5897690914571285,0.7777252197265625,0.6874679327011108,0.55828857421875
8,0.5882147699594498,0.7788162231445312,0.6848825812339783,0.5751953125
9,0.5866587869822979,0.7791748046875,0.6839030981063843,0.5823974609375
10,0.5852593071758747,0.7795028686523438,0.6822695732116699,0.58837890625
11,0.5843104235827923,0.7797317504882812,0.6832845211029053,0.575653076171875
12,0.5834461897611618,0.7818756103515625,0.6806686520576477,0.595062255859375
13,0.582316592335701,0.7821273803710938,0.6817426681518555,0.586181640625
14,0.5815688744187355,0.7843017578125,0.6788843870162964,0.60162353515625
15,0.5806581936776638,0.7847900390625,0.6803528070449829,0.58868408203125
16,0.5804405584931374,0.7867965698242188,0.6795976161956787,0.592620849609375
17,0.5793847478926182,0.7886962890625,0.6782759428024292,0.600311279296875
18,0.5783001109957695,0.7893447875976562,0.6788404583930969,0.592132568359375
19,0.5776797160506248,0.79119873046875,0.6777740716934204,0.59912109375
20,0.5766477398574352,0.792816162109375,0.6804448962211609,0.579559326171875
21,0.5759366266429424,0.7949752807617188,0.6762674450874329,0.5985107421875
22,0.5747561752796173,0.7970962524414062,0.6781151294708252,0.58843994140625
23,0.5741511061787605,0.79803466796875,0.6829888820648193,0.56378173828125
24,0.5733399949967861,0.799530029296875,0.6791508793830872,0.5810546875
25,0.571990504860878,0.800628662109375,0.6833406090736389,0.558563232421875
26,0.5714064426720142,0.8045806884765625,0.6759737730026245,0.59039306640625
27,0.5701576061546803,0.8064727783203125,0.6758185625076294,0.588470458984375
28,0.5691983252763748,0.8078842163085938,0.6777327656745911,0.581939697265625
29,0.568243496119976,0.809539794921875,0.6796377301216125,0.57025146484375
30,0.5669907331466675,0.8102645874023438,0.6813938021659851,0.56256103515625
31,0.566245224326849,0.8130874633789062,0.6852351427078247,0.54931640625
32,0.5651667453348637,0.8153305053710938,0.682391345500946,0.55914306640625
33,0.5640317052602768,0.8166046142578125,0.68262779712677,0.557220458984375
34,0.5632071271538734,0.8190078735351562,0.679105818271637,0.568023681640625
35,0.5625109039247036,0.8199920654296875,0.6804657578468323,0.564971923828125
36,0.5613335110247135,0.821044921875,0.6817479133605957,0.557861328125
37,0.5605946071445942,0.8240432739257812,0.6783822774887085,0.569671630859375
38,0.5595371127128601,0.825897216796875,0.6790063381195068,0.565704345703125
39,0.5582190901041031,0.8276519775390625,0.6835641860961914,0.55340576171875
40,0.5579768717288971,0.8288116455078125,0.6841518878936768,0.549835205078125
41,0.5570360496640205,0.8283157348632812,0.6880367994308472,0.539703369140625
42,0.5561838820576668,0.830841064453125,0.6852273344993591,0.5479736328125
43,0.555256299674511,0.8326568603515625,0.6851760745048523,0.54791259765625
44,0.5544127635657787,0.8340911865234375,0.6856682300567627,0.546783447265625
45,0.5535063408315182,0.836151123046875,0.6833823919296265,0.553314208984375
46,0.5533431097865105,0.8353347778320312,0.6841347217559814,0.54949951171875
47,0.5520925633609295,0.8381118774414062,0.6851010918617249,0.547760009765625
48,0.5514847636222839,0.8398056030273438,0.6863361597061157,0.5447998046875
49,0.5510629042983055,0.8398971557617188,0.684799075126648,0.547454833984375
50,0.5504519864916801,0.8395156860351562,0.6870084404945374,0.5430908203125
51,0.549382608383894,0.8443756103515625,0.6838783025741577,0.550750732421875
52,0.5493211522698402,0.8447189331054688,0.6859923005104065,0.54510498046875
