epoch,train_loss,train_acc,test_loss,test_acc
0,0.5858988277614117,0.7572860717773438,0.6151082515716553,0.6712646484375
1,0.49631622433662415,0.7611007690429688,0.6014654040336609,0.673797607421875
2,0.4891800172626972,0.7636947631835938,0.6015956997871399,0.67913818359375
3,0.48555623926222324,0.7637786865234375,0.5993818044662476,0.682098388671875
4,0.48396896943449974,0.7653884887695312,0.599610447883606,0.680084228515625
5,0.48278974182903767,0.7656707763671875,0.6002987027168274,0.678955078125
6,0.4818834010511637,0.7662887573242188,0.6017411947250366,0.678924560546875
7,0.48057583160698414,0.7669448852539062,0.6021732091903687,0.67724609375
8,0.47947417944669724,0.766998291015625,0.6013877391815186,0.67816162109375
9,0.4784169886261225,0.7678451538085938,0.6020721197128296,0.677490234375
10,0.4774684142321348,0.7686538696289062,0.6020740270614624,0.67742919921875
11,0.4764194320887327,0.7686614990234375,0.6037071943283081,0.6741943359375
12,0.4754738323390484,0.769989013671875,0.6021370887756348,0.67730712890625
13,0.4743674546480179,0.7706146240234375,0.6039048433303833,0.674713134765625
14,0.4730718731880188,0.7714614868164062,0.6031126976013184,0.676025390625
15,0.47183260694146156,0.772247314453125,0.6024072170257568,0.67596435546875
16,0.4706298168748617,0.7731781005859375,0.6038027405738831,0.674041748046875
17,0.4692820683121681,0.7737197875976562,0.6039929986000061,0.674163818359375
18,0.46789127960801125,0.774810791015625,0.6040893197059631,0.67401123046875
19,0.4663447830826044,0.7760696411132812,0.6068325042724609,0.67205810546875
20,0.46492791175842285,0.7775955200195312,0.6041676998138428,0.67413330078125
21,0.4631827287375927,0.7785186767578125,0.6075764894485474,0.670074462890625
22,0.46155543625354767,0.7795562744140625,0.6063833236694336,0.67205810546875
23,0.45983871445059776,0.7803268432617188,0.6072307229042053,0.66943359375
24,0.4581389371305704,0.781768798828125,0.6073707342147827,0.668975830078125
25,0.45652526430785656,0.7828140258789062,0.6092782020568848,0.666107177734375
26,0.4554878752678633,0.784149169921875,0.6080915331840515,0.668426513671875
27,0.45312320068478584,0.7856369018554688,0.6102880239486694,0.665557861328125
28,0.45113215409219265,0.7867584228515625,0.6103243827819824,0.6656494140625
29,0.4494702983647585,0.7876358032226562,0.6115487813949585,0.663818359375
30,0.44766425155103207,0.7889175415039062,0.6121400594711304,0.6629638671875
31,0.4456389304250479,0.7900009155273438,0.612109899520874,0.662322998046875
32,0.4442098718136549,0.7918701171875,0.6143670082092285,0.65972900390625
33,0.4422022085636854,0.7927780151367188,0.6154177188873291,0.659210205078125
34,0.44058316946029663,0.7939605712890625,0.616034984588623,0.658935546875
35,0.43891523964703083,0.7948150634765625,0.6203433275222778,0.6544189453125
36,0.4368474893271923,0.797027587890625,0.6168708205223083,0.656585693359375
37,0.4348489958792925,0.7979888916015625,0.6204745769500732,0.65301513671875
38,0.43300751969218254,0.7980499267578125,0.6202889680862427,0.654388427734375
39,0.4313100203871727,0.7995376586914062,0.623361349105835,0.649993896484375
40,0.4294189065694809,0.800811767578125,0.6223620176315308,0.652984619140625
41,0.4280075579881668,0.8023452758789062,0.6257015466690063,0.64959716796875
42,0.4259766973555088,0.8029708862304688,0.628341794013977,0.6470947265625
43,0.42445474304258823,0.8035964965820312,0.6262094974517822,0.65155029296875
44,0.4224455263465643,0.8060226440429688,0.6311365962028503,0.645111083984375
45,0.42072675190865993,0.8067245483398438,0.6310453414916992,0.64678955078125
46,0.41912927106022835,0.8079833984375,0.6345914006233215,0.642364501953125
47,0.41749100387096405,0.8080978393554688,0.6299747228622437,0.64935302734375
48,0.4155677296221256,0.8100051879882812,0.6407760381698608,0.63653564453125
49,0.41362331062555313,0.81207275390625,0.6359854936599731,0.64276123046875
50,0.4121968690305948,0.8118057250976562,0.6399716138839722,0.638763427734375
51,0.41092717833817005,0.81317138671875,0.6443420648574829,0.63848876953125
52,0.4090621527284384,0.8146438598632812,0.6384561061859131,0.641448974609375
53,0.40780604258179665,0.8147735595703125,0.6466652154922485,0.636566162109375
54,0.40559615939855576,0.81646728515625,0.6464985609054565,0.6380615234375
55,0.40411880798637867,0.8156204223632812,0.649655282497406,0.634613037109375
56,0.4027643967419863,0.8176956176757812,0.6478465795516968,0.636077880859375
57,0.40131620317697525,0.819183349609375,0.6513488292694092,0.63623046875
58,0.40046668238937855,0.8196563720703125,0.656386137008667,0.632537841796875
59,0.39833858609199524,0.821533203125,0.6550047397613525,0.633514404296875
60,0.39644498378038406,0.8226852416992188,0.656730592250824,0.632080078125
61,0.39478675462305546,0.8231887817382812,0.6616302728652954,0.63018798828125
62,0.3933879751712084,0.8250503540039062,0.6584780216217041,0.632843017578125
63,0.39226353354752064,0.8244400024414062,0.6644821166992188,0.627685546875
64,0.390990924090147,0.825958251953125,0.6685864329338074,0.625762939453125
65,0.3901851363480091,0.8255157470703125,0.669264554977417,0.62530517578125
66,0.3883564919233322,0.8275070190429688,0.668942928314209,0.626953125
67,0.38689940981566906,0.8283233642578125,0.6733282804489136,0.622467041015625
68,0.3855982478708029,0.8292465209960938,0.6711795330047607,0.628265380859375
69,0.38440362736582756,0.8303070068359375,0.6806596517562866,0.61920166015625
70,0.3829988148063421,0.8312911987304688,0.6783213019371033,0.62109375
71,0.38159106858074665,0.8324737548828125,0.6785915493965149,0.623321533203125
72,0.38029864989221096,0.8323898315429688,0.6784914135932922,0.624664306640625
73,0.37899633310735226,0.8326568603515625,0.6901781558990479,0.615631103515625
74,0.37751476652920246,0.8342132568359375,0.6835589408874512,0.62237548828125
75,0.3765650764107704,0.8338394165039062,0.6877415180206299,0.620513916015625
76,0.3757095020264387,0.83502197265625,0.6848845481872559,0.622955322265625
77,0.3742083478718996,0.8364181518554688,0.6914299726486206,0.618408203125
78,0.37301095947623253,0.8363189697265625,0.6970651149749756,0.612548828125
79,0.3719998709857464,0.8376083374023438,0.6906833052635193,0.62213134765625
80,0.3709643576294184,0.8379745483398438,0.6926571726799011,0.621368408203125
81,0.3694034218788147,0.8385696411132812,0.6996545195579529,0.615692138671875
82,0.36838962882757187,0.84063720703125,0.699162483215332,0.617828369140625
83,0.3669736906886101,0.8408050537109375,0.7012488842010498,0.61761474609375
84,0.3660357855260372,0.8412094116210938,0.7066465616226196,0.612579345703125
85,0.3647975753992796,0.841766357421875,0.7069223523139954,0.6146240234375
86,0.3638027887791395,0.8421478271484375,0.7122959494590759,0.612274169921875
87,0.3626783788204193,0.8424530029296875,0.7099007368087769,0.614105224609375
88,0.361645320430398,0.8441925048828125,0.713329553604126,0.612762451171875
89,0.36047822795808315,0.8428726196289062,0.7190144062042236,0.610504150390625
90,0.3600803855806589,0.8437347412109375,0.7107411623001099,0.6165771484375
91,0.3588410597294569,0.8456039428710938,0.72134929895401,0.60955810546875
92,0.3576199300587177,0.8456039428710938,0.7223975658416748,0.60894775390625
93,0.356535829603672,0.8467025756835938,0.7184613347053528,0.6136474609375
94,0.3556823618710041,0.8456497192382812,0.7322863340377808,0.60528564453125
95,0.3549443930387497,0.8468246459960938,0.7220638990402222,0.615081787109375
96,0.3535134196281433,0.8484573364257812,0.73125821352005,0.6065673828125
97,0.3526197038590908,0.848480224609375,0.7315341234207153,0.6080322265625
98,0.3514901213347912,0.8495864868164062,0.7351033687591553,0.60638427734375
99,0.3518188502639532,0.849609375,0.7327743172645569,0.61083984375
