epoch,train_loss,train_acc,test_loss,test_acc
0,0.5719545185565948,0.7727127075195312,0.6403226852416992,0.646820068359375
1,0.4824156388640404,0.7740402221679688,0.6406680345535278,0.653717041015625
2,0.47415003553032875,0.774871826171875,0.6373707056045532,0.6614990234375
3,0.47152844816446304,0.7754058837890625,0.6357786655426025,0.66571044921875
4,0.47007531113922596,0.7764129638671875,0.6288000345230103,0.67767333984375
5,0.4688313901424408,0.7768325805664062,0.6275875568389893,0.6844482421875
6,0.4677910301834345,0.7774200439453125,0.6233068704605103,0.69305419921875
7,0.4668274559080601,0.77740478515625,0.6191450357437134,0.699310302734375
8,0.46595739386975765,0.7778854370117188,0.6158789396286011,0.70172119140625
9,0.46552679128944874,0.778533935546875,0.6163409352302551,0.7052001953125
10,0.46464817970991135,0.7788238525390625,0.6135390996932983,0.70697021484375
11,0.4642587397247553,0.7788619995117188,0.6122313737869263,0.706817626953125
12,0.463215634226799,0.779205322265625,0.6123151183128357,0.703765869140625
13,0.4626446422189474,0.7796859741210938,0.6093353033065796,0.708251953125
14,0.4618560019880533,0.7800827026367188,0.6106564402580261,0.70703125
15,0.46141059696674347,0.7802886962890625,0.6119666695594788,0.703704833984375
16,0.4603195693343878,0.7808380126953125,0.6136988401412964,0.701995849609375
17,0.45980021730065346,0.7816619873046875,0.6154997944831848,0.697601318359375
18,0.4592139218002558,0.7817306518554688,0.6130247712135315,0.699005126953125
19,0.4583332668989897,0.7822418212890625,0.6155372262001038,0.6959228515625
20,0.4577164575457573,0.7824172973632812,0.6148324608802795,0.69281005859375
21,0.4573183823376894,0.7826309204101562,0.6154111623764038,0.695343017578125
22,0.4561840295791626,0.7839202880859375,0.6163358092308044,0.69091796875
23,0.45537677966058254,0.7844314575195312,0.6221708059310913,0.68060302734375
24,0.45449151657521725,0.7849349975585938,0.6212655901908875,0.681640625
25,0.453369602560997,0.7851104736328125,0.6163336038589478,0.688934326171875
26,0.4525136351585388,0.7857437133789062,0.6195700168609619,0.682464599609375
27,0.45156501419842243,0.787109375,0.6193904876708984,0.682647705078125
28,0.4505131486803293,0.7877273559570312,0.6197240948677063,0.679443359375
29,0.4496429245918989,0.7880172729492188,0.6234476566314697,0.67364501953125
30,0.448682751506567,0.7888870239257812,0.6176149845123291,0.680023193359375
31,0.44756891019642353,0.7884750366210938,0.6245090961456299,0.6707763671875
32,0.4464877415448427,0.7898941040039062,0.6209677457809448,0.673004150390625
33,0.4455610904842615,0.790374755859375,0.6256572604179382,0.665130615234375
34,0.4449600111693144,0.7915802001953125,0.6243770122528076,0.667572021484375
35,0.44346517138183117,0.7912979125976562,0.6207945346832275,0.668304443359375
