step,loss,acc
0,0.7130407691001892,0.503265380859375
100,0.6979030966758728,0.51434326171875
200,0.6965519189834595,0.5136871337890625
300,0.6958717107772827,0.5146484375
400,0.6952484846115112,0.51708984375
500,0.69465172290802,0.519256591796875
600,0.6940780878067017,0.52142333984375
700,0.6935263276100159,0.5232696533203125
800,0.6929950714111328,0.5248870849609375
900,0.6924827098846436,0.5269622802734375
1000,0.6919880509376526,0.5281829833984375
1100,0.6915100812911987,0.5298309326171875
1200,0.6910478472709656,0.5316314697265625
1300,0.6906003952026367,0.532989501953125
1400,0.6901669502258301,0.5348358154296875
1500,0.6897467374801636,0.5366363525390625
1600,0.6893388032913208,0.5375518798828125
1700,0.6889426112174988,0.5384368896484375
1800,0.6885573863983154,0.5394134521484375
1900,0.6881825923919678,0.5413665771484375
2000,0.6878176331520081,0.542724609375
2100,0.6874620914459229,0.5439910888671875
2200,0.6871156096458435,0.5450897216796875
2300,0.6867777109146118,0.54693603515625
2400,0.6864478588104248,0.547943115234375
2500,0.6861259937286377,0.5491943359375
2600,0.6858115196228027,0.5509185791015625
2700,0.6855043172836304,0.55230712890625
2800,0.685204029083252,0.553009033203125
2900,0.6849101185798645,0.5540771484375
3000,0.6846224069595337,0.5550537109375
3100,0.6843407154083252,0.5560760498046875
3200,0.6840646266937256,0.55755615234375
3300,0.6837940812110901,0.55816650390625
3400,0.6835287809371948,0.5593719482421875
3500,0.6832685470581055,0.56005859375
3600,0.6830133199691772,0.560699462890625
3700,0.6827627420425415,0.5619659423828125
3800,0.6825166940689087,0.562835693359375
3900,0.682275116443634,0.563323974609375
4000,0.6820375919342041,0.5639495849609375
4100,0.6818041801452637,0.5644073486328125
4200,0.6815747618675232,0.5652008056640625
4300,0.6813490390777588,0.5655059814453125
4400,0.6811268329620361,0.566009521484375
4500,0.6809079647064209,0.5661468505859375
4600,0.6806924343109131,0.566497802734375
4700,0.6804801225662231,0.5673065185546875
4800,0.680270791053772,0.5678253173828125
4900,0.6800646781921387,0.5684051513671875
5000,0.6798616051673889,0.5689697265625
5100,0.6796616315841675,0.56951904296875
5200,0.6794644594192505,0.5699462890625
5300,0.6792700886726379,0.5704193115234375
5400,0.6790784001350403,0.5706634521484375
5500,0.6788894534111023,0.5708465576171875
5600,0.6787031888961792,0.571746826171875
