step,loss,acc_train,gnorm_theta,gnorm_phi,align_u,align_V,gain_u,gain_V,h_u,h_V,w_norm,disp
0,0.7050371766090393,0.5327606201171875,0.33401739597320557,0.8308243129051076,0.004407218006131267,0.038078032095115545,0.23032517543984132,0.67701203892871,0.05474612045832117,0.4642450934845632,3.469438102796015,0.0
25,0.7022647857666016,0.5372467041015625,0.3318929970264435,0.826691202637778,0.004430112002458417,0.037940732949078904,0.23090295210439557,0.6757327852031267,0.054981319795641775,0.462632567877058,3.4691424427624082,0.0023995603983153133
50,0.6995285749435425,0.5416259765625,0.32990461587905884,0.8227945697035058,0.004453246915849304,0.037814178660307375,0.23148668961256755,0.6745512824652429,0.05521911219231322,0.4611415793285334,3.4688669006881176,0.004783423181608789
75,0.6968257427215576,0.5462188720703125,0.32756906747817993,0.8190528112459844,0.0044766326553006735,0.03769837176192701,0.232076592910766,0.6734679105758441,0.05545968170708759,0.4597722025508643,3.4686111100530237,0.007152674966266443
100,0.6941590309143066,0.550811767578125,0.3254762291908264,0.8155290192631917,0.004500249987839036,0.03759314196171014,0.23267211017646847,0.6724814688706076,0.055702797889978124,0.458522277271262,3.468374694435653,0.009506044112425944
125,0.6915261745452881,0.5543670654296875,0.3234271705150604,0.8121648096029026,0.004524137215412841,0.037498163270046854,0.23327417464994063,0.6715893107615292,0.05594888036517022,0.45738768506976446,3.468157223377186,0.011844378722826775
150,0.6889246106147766,0.55816650390625,0.32158172130584717,0.8090876521161562,0.004548272295614444,0.037413267491316494,0.2338821674909409,0.6707901873969699,0.05619770949738373,0.45636770094565626,3.467958417500289,0.014168749696368868
175,0.6863528490066528,0.562225341796875,0.31976768374443054,0.8061556157594216,0.004572669049025331,0.03733834193752093,0.23449639396516594,0.6700833052507554,0.05644944021467213,0.45546128058060853,3.4677779722470348,0.016479757753961637
200,0.683812141418457,0.566680908203125,0.3177977502346039,0.8034075394895827,0.004597339225650536,0.03727308926913375,0.23511710095441052,0.6694661729238005,0.05670425633072998,0.45466573302913776,3.467615559143129,0.018776724157027424
225,0.6813023090362549,0.5710906982421875,0.315877228975296,0.8008010014840008,0.004622238036659483,0.037217401902677145,0.23574309148661607,0.6689379687691244,0.05696153326916258,0.4539799181435358,3.4674708673065435,0.021059715634143203
250,0.6788243055343628,0.5751953125,0.3138580322265625,0.7983820154757998,0.004647342958344879,0.03717119143046287,0.2363737477982168,0.6684980124421832,0.05722115170104713,0.4534017719998741,3.4673435915594095,0.02332816029836004
275,0.6763763427734375,0.5787811279296875,0.3117705285549164,0.7961164620989346,0.004672685088429341,0.037134070002561095,0.23700981122765108,0.6681428784061259,0.05748348113240381,0.4529275499812512,3.467233322189491,0.02558275447335702
300,0.6739600896835327,0.5824432373046875,0.31010571122169495,0.7940467407191016,0.0046982909871748375,0.0371057555364989,0.23765191302161784,0.6678700963069338,0.057748759037450664,0.4525538664364841,3.4671398448107995,0.02782261899633396
325,0.6715719103813171,0.586334228515625,0.3079742193222046,0.7921117484939826,0.004724143564778735,0.037086346597087025,0.23829956826240348,0.66768057029325,0.058016800227551846,0.45228398497901245,3.4670628294622343,0.03004944306326448
350,0.6692159175872803,0.58984375,0.3061174750328064,0.7903695094943504,0.004750220261358678,0.03707585784130917,0.2389521544367309,0.6675744103459454,0.058287376682594705,0.45211600186559375,3.4670018762144874,0.03226112983186755
375,0.6668862700462341,0.593963623046875,0.30421388149261475,0.7887970157884225,0.004776525737449548,0.03707384001289891,0.23960974945149363,0.6675475551389749,0.058560515565719035,0.45204404862300174,3.4669567502087215,0.03446039938415389
400,0.6645861864089966,0.5977935791015625,0.30238381028175354,0.7873464308839623,0.0048030668006524765,0.03708002000521987,0.2402724766016212,0.6675974841532049,0.05883632659109919,0.4520652826734115,3.466927113976675,0.03664556768076228
425,0.6623131036758423,0.6015777587890625,0.30058106780052185,0.7860786272953808,0.004829858523183264,0.03709430790589737,0.24094067054590995,0.6677233232285806,0.05911501117240549,0.45217846644729054,3.4669127321921676,0.03881784378063424
450,0.6600684523582458,0.605224609375,0.298617422580719,0.7849116821878067,0.004856895069942896,0.03711660727008462,0.24161413940899523,0.6679241112378103,0.059396335405768025,0.45238314421556736,3.4669133350079693,0.04097647226625192
475,0.6578534841537476,0.60870361328125,0.29673200845718384,0.7838956579440574,0.004884133126023086,0.03714662413895703,0.24229175992979188,0.6681970805376467,0.059679869705783525,0.4526766182734293,3.466928603427595,0.04312065928786517
500,0.6556648015975952,0.6118316650390625,0.2949201762676239,0.783042249633368,0.004911608243228083,0.03718430546143265,0.2429743724309697,0.6685416152252072,0.05996615975661507,0.4530573263625457,3.4669582299305075,0.04525204208546915
525,0.6535018682479858,0.6153564453125,0.2932562530040741,0.7823176964212417,0.004939307372029457,0.037229281552179895,0.243661610926108,0.6689542423525382,0.06025501312004944,0.4535209957016264,3.467001939578736,0.04737073483159352
550,0.6513645648956299,0.6185150146484375,0.291266530752182,0.7816778647358873,0.004967212739441954,0.03728169827458442,0.24435300138071006,0.6694361196386813,0.06054617511168205,0.45407014055143347,3.4670595208542627,0.04947678621942402
575,0.6492574214935303,0.62158203125,0.2893717288970947,0.7811775794392191,0.004995330702546598,0.037341342910809275,0.24504866413831095,0.6699851597943239,0.06083974490906392,0.45470249021443687,3.467130727260004,0.051567883545019164
600,0.6471760272979736,0.6248321533203125,0.2875830829143524,0.7807995641168635,0.0050236510091533,0.03740821443422613,0.2457483093049894,0.6706011554581668,0.06113561012122162,0.4554177619283053,3.4672152798792886,0.053646055578627255
625,0.6451214551925659,0.6284637451171875,0.2856130301952362,0.7804986781718164,0.0050521671980312596,0.03748202632829158,0.2464517415716047,0.6712813241695909,0.061433719727144856,0.4562117263427415,3.4673128896769456,0.055710732674809006
650,0.6430939435958862,0.6314849853515625,0.2838423252105713,0.7803413375934544,0.005080864583376528,0.0375625798496956,0.2471585694103898,0.6720236684151355,0.06173389409552864,0.4570839445822876,3.467423296361127,0.05776166234044128
675,0.6410917043685913,0.63409423828125,0.28221067786216736,0.7803113033901101,0.005109764575320527,0.03764977396883993,0.2478692793643775,0.6728270529446221,0.0620363554885036,0.4580323323601467,3.467546219551628,0.05979969467944481
700,0.6391127109527588,0.637176513671875,0.28041818737983704,0.7804007328606849,0.005138878916302094,0.03774347448378646,0.2485841245453606,0.6736900537910767,0.062341247797108604,0.4590549596400444,3.46768146562459,0.061825786321597055
725,0.6371565461158752,0.6405181884765625,0.27887484431266785,0.7806353922303432,0.005168179631817007,0.037843646381757794,0.24930239303395332,0.6746121132528122,0.06264815735034586,0.46015198511042477,3.467828785285566,0.06384001939426119
750,0.6352237462997437,0.643585205078125,0.27716612815856934,0.780921307580529,0.005197693152494252,0.037950156047426256,0.2500246861072637,0.6755917773507266,0.06295754408947649,0.4613215230368557,3.4679878886856947,0.06584209579658218
775,0.6333138942718506,0.6464385986328125,0.27548643946647644,0.7812930671435556,0.005227401400095675,0.038062940105117675,0.2507505405445672,0.676628238536052,0.06326905845982167,0.46256249425571494,3.4681586263245414,0.0678321761284219
800,0.6314264535903931,0.648681640625,0.27383822202682495,0.781739681875216,0.005257287647398889,0.03818173061747055,0.25147952383017064,0.6777188483058836,0.06358255841804006,0.4638719777478749,3.468340757974657,0.06981036965319924
825,0.6295629739761353,0.6516571044921875,0.27230292558670044,0.78233099314352,0.005287342448161512,0.03830638759281313,0.2522113837128009,0.6788621017910518,0.06389801715579402,0.4652484006408931,3.4685340725352476,0.07177590767032799
850,0.627718448638916,0.6545562744140625,0.27084243297576904,0.7830259188018739,0.0053175902404174365,0.038436629334568255,0.25294667371426044,0.6800552319994622,0.06421561649426064,0.4666893120444079,3.4687383223713004,0.07373120471252939
875,0.6258950233459473,0.657684326171875,0.26937633752822876,0.7838024199237186,0.005348059005304292,0.038572601262048194,0.25368602807185553,0.6812992606474606,0.06453569987827917,0.4681954553616506,3.468953303433531,0.07567524827786472
900,0.6240904331207275,0.6605682373046875,0.26775139570236206,0.7846690481244726,0.005378722996308442,0.03871438436940681,0.25442880227393755,0.6825946230209892,0.06485803344845581,0.46976872635154765,3.4691788027836967,0.0776091484628589
925,0.6223078370094299,0.6628875732421875,0.26633220911026,0.7856046770189155,0.005409556790203188,0.03886174889984772,0.2551743684048527,0.6839390124197826,0.06518228056416474,0.47140632032514423,3.469414636188788,0.07953108304406105
950,0.6205461621284485,0.6651611328125,0.2644987404346466,0.7866307653586627,0.005440565550109892,0.039014569041623454,0.25592282468625127,0.6853310425304471,0.06550847832563414,0.47310593944740137,3.4696606196090563,0.08144164100625649
975,0.6188056468963623,0.6679229736328125,0.2630506455898285,0.7877444635544862,0.005471769505899427,0.039172505426676496,0.2566746269519988,0.6867674715543148,0.06583683229542955,0.47486400515294147,3.4699166441787486,0.08334050558379996
