step,loss,acc
0,0.966745913028717,0.495391845703125
100,0.7888169884681702,0.5079498291015625
200,0.7479845285415649,0.523773193359375
300,0.7212876081466675,0.540435791015625
400,0.7019152641296387,0.555755615234375
500,0.68687903881073,0.5712127685546875
600,0.6746633052825928,0.58538818359375
700,0.6644029021263123,0.59820556640625
800,0.6555583477020264,0.6100921630859375
900,0.6477713584899902,0.6207427978515625
1000,0.640794038772583,0.6304931640625
1100,0.6344448328018188,0.63958740234375
1200,0.6285921335220337,0.6479949951171875
1300,0.6231356859207153,0.6553955078125
1400,0.6179980039596558,0.6624908447265625
1500,0.6131186485290527,0.66864013671875
1600,0.6084516048431396,0.6738739013671875
1700,0.6039584875106812,0.6790313720703125
1800,0.5996113419532776,0.6834564208984375
1900,0.595383882522583,0.6880645751953125
2000,0.5912561416625977,0.69232177734375
2100,0.587213933467865,0.69586181640625
2200,0.5832459330558777,0.70001220703125
2300,0.579338550567627,0.7039337158203125
2400,0.5754847526550293,0.7078857421875
2500,0.5716767311096191,0.7116851806640625
2600,0.5679084658622742,0.715240478515625
2700,0.5641759037971497,0.7185211181640625
2800,0.5604779720306396,0.721893310546875
2900,0.556811511516571,0.724853515625
3000,0.5531737804412842,0.7275848388671875
3100,0.5495617389678955,0.7299957275390625
3200,0.5459745526313782,0.7325439453125
3300,0.5424140691757202,0.73590087890625
3400,0.5388796329498291,0.738189697265625
3500,0.5353710651397705,0.7409820556640625
3600,0.5318885445594788,0.7435150146484375
3700,0.5284335613250732,0.7458038330078125
3800,0.5250086784362793,0.7482147216796875
3900,0.5216106176376343,0.750335693359375
4000,0.5182442665100098,0.752410888671875
4100,0.5149081945419312,0.75421142578125
4200,0.5116044282913208,0.7563323974609375
4300,0.5083339810371399,0.7593841552734375
4400,0.5050985813140869,0.7612152099609375
4500,0.5018988847732544,0.763641357421875
4600,0.49873530864715576,0.765899658203125
4700,0.49560874700546265,0.7674713134765625
4800,0.49252215027809143,0.7691497802734375
4900,0.48947495222091675,0.77093505859375
5000,0.4864667057991028,0.7726898193359375
5100,0.4834967851638794,0.774505615234375
5200,0.48056870698928833,0.7762298583984375
5300,0.4776817858219147,0.77789306640625
5400,0.4748375415802002,0.7794952392578125
5500,0.47203630208969116,0.781402587890625
5600,0.46927642822265625,0.7833099365234375
5700,0.46655920147895813,0.7849884033203125
5800,0.4638826847076416,0.78668212890625
5900,0.4612484872341156,0.7882843017578125
6000,0.4586573541164398,0.7896728515625
6100,0.4561084806919098,0.79119873046875
6200,0.4536017179489136,0.7928009033203125
6300,0.45113813877105713,0.794281005859375
6400,0.44871851801872253,0.7956390380859375
6500,0.4463421702384949,0.7972564697265625
6600,0.4440078139305115,0.798248291015625
6700,0.4417165219783783,0.799530029296875
6800,0.4394644498825073,0.8010406494140625
6900,0.4372514486312866,0.802215576171875
7000,0.43507808446884155,0.8035888671875
7100,0.43294525146484375,0.8044586181640625
7200,0.4308500289916992,0.8057708740234375
7300,0.4287946820259094,0.8067474365234375
7400,0.4267783761024475,0.8079376220703125
7500,0.42480313777923584,0.808868408203125
7600,0.42286568880081177,0.81005859375
