step,loss,acc_train,gnorm_theta,gnorm_phi,align_u,align_V,gain_u,gain_V,h_u,h_V,w_norm,disp
0,0.71955406665802,0.487030029296875,0.2885521352291107,0.6965929606723084,0.004395015859915604,0.034879665316594505,0.22954524469034346,0.6466573697873307,0.060406160718731734,0.4137186334799259,3.4624864055836073,0.0
25,0.7167311906814575,0.4926910400390625,0.28674864768981934,0.6912007449213886,0.004410413713563037,0.03472351588221544,0.22992608587865832,0.6451495929616791,0.06058045523518382,0.41181588592397766,3.4621715340770796,0.002078005345342258
50,0.713947057723999,0.4982147216796875,0.28487756848335266,0.6859537782432852,0.004425960269365663,0.03457889096638043,0.23031141756943985,0.6437500014116802,0.06075652542681163,0.41004576349987387,3.461877633694236,0.004142251050393376
75,0.7112008333206177,0.503631591796875,0.2830721437931061,0.6808846884742015,0.0044416254436456986,0.034445391106891536,0.23070042347326863,0.6424554027874089,0.06093402525122828,0.40840364678850416,3.461604331086457,0.006192860179796221
100,0.7084898948669434,0.5083770751953125,0.2813708782196045,0.6760015788074083,0.004457410564810552,0.03432284198773007,0.23109310577751005,0.6412646365087666,0.06111288331569946,0.40688870637478947,3.4613512304075744,0.008230840688659332
125,0.7058141231536865,0.5134429931640625,0.2795085608959198,0.6712982944343482,0.004473338692121486,0.034211083639893024,0.23149003228677922,0.6401766362509475,0.06129334169845939,0.4054994448960226,3.461117990861031,0.010255948535125141
150,0.7031735777854919,0.5184783935546875,0.27775007486343384,0.6668562662652627,0.004489412529393285,0.03411002274822387,0.2318912404144409,0.6391909112425314,0.06147552314260611,0.4042355156603743,3.4609042686117872,0.012267733019772433
175,0.7005653381347656,0.523193359375,0.2761557400226593,0.6625783667216097,0.00450563452921673,0.03401945140493494,0.23229676188885678,0.6383058552080085,0.06165946140015183,0.40309455923178517,3.460709740237891,0.014267429139004433
200,0.6979871392250061,0.5281524658203125,0.274528831243515,0.6584310802326441,0.004521992889894926,0.033939216248706744,0.23270625996367017,0.6375203220570973,0.06184498931951865,0.4020742990056606,3.4605340647426988,0.016255898072469237
225,0.6954396963119507,0.5338134765625,0.2729186713695526,0.6544148739398519,0.004538495631608119,0.03386923794042202,0.23311991290044118,0.636833826806692,0.062032277779139125,0.40117445809751284,3.4603769564898412,0.018232571897475562
250,0.6929240226745605,0.5394287109375,0.27114275097846985,0.6505646184860367,0.004555146975615975,0.033809183036327364,0.23353779494137913,0.6362434382880698,0.062221337251324726,0.40039170613120817,3.4602380548764278,0.020196577205319192
275,0.6904369592666626,0.544586181640625,0.26988789439201355,0.6469366715906153,0.004571947988448372,0.03375891036551328,0.23395990173690936,0.6357479961467609,0.062412097134690224,0.3997230772219877,3.460117043859894,0.022149311372777453
