step,loss,acc_train,gnorm_theta,gnorm_phi,align_u,align_V,gain_u,gain_V,h_u,h_V,w_norm,disp
0,0.7097859382629395,0.49176025390625,0.0,0.6110258722882742,,,,,,,8.718119161256713,0.0
25,0.7019670009613037,0.4998016357421875,0.0,0.5123141162338293,,,,,,,8.718119161256713,0.0
50,0.6961793303489685,0.51300048828125,0.0,0.45342582605312154,,,,,,,8.718119161256713,0.0
75,0.6914454102516174,0.527130126953125,0.0,0.4190562889800496,,,,,,,8.718119161256713,0.0
100,0.6872763633728027,0.54241943359375,0.0,0.39894360767485376,,,,,,,8.718119161256713,0.0
125,0.6834238767623901,0.5557403564453125,0.0,0.38686502176311316,,,,,,,8.718119161256713,0.0
150,0.6797588467597961,0.5688323974609375,0.0,0.37926377084940655,,,,,,,8.718119161256713,0.0
175,0.6762123703956604,0.581329345703125,0.0,0.374211201927394,,,,,,,8.718119161256713,0.0
200,0.6727468967437744,0.593017578125,0.0,0.37052558891967186,,,,,,,8.718119161256713,0.0
225,0.6693412065505981,0.605010986328125,0.0,0.3676795419634067,,,,,,,8.718119161256713,0.0
250,0.6659832000732422,0.6163177490234375,0.0,0.36531313054345177,,,,,,,8.718119161256713,0.0
275,0.6626647710800171,0.62628173828125,0.0,0.3633568373266047,,,,,,,8.718119161256713,0.0
300,0.6593796014785767,0.6366119384765625,0.0,0.36164272728420915,,,,,,,8.718119161256713,0.0
325,0.6561237573623657,0.6470794677734375,0.0,0.3601029472056595,,,,,,,8.718119161256713,0.0
350,0.652894139289856,0.656005859375,0.0,0.3587528375971177,,,,,,,8.718119161256713,0.0
375,0.6496870517730713,0.6652374267578125,0.0,0.357598373544824,,,,,,,8.718119161256713,0.0
400,0.6464998722076416,0.67303466796875,0.0,0.35652698403291117,,,,,,,8.718119161256713,0.0
425,0.6433306932449341,0.6805572509765625,0.0,0.3555978505366602,,,,,,,8.718119161256713,0.0
450,0.6401766538619995,0.687896728515625,0.0,0.35479242741250877,,,,,,,8.718119161256713,0.0
475,0.637036144733429,0.6947021484375,0.0,0.3540514792737972,,,,,,,8.718119161256713,0.0
500,0.6339085102081299,0.701507568359375,0.0,0.35334814879297605,,,,,,,8.718119161256713,0.0
525,0.630792498588562,0.707916259765625,0.0,0.35271550194323015,,,,,,,8.718119161256713,0.0
550,0.6276868581771851,0.7133026123046875,0.0,0.35217879021909493,,,,,,,8.718119161256713,0.0
575,0.6245907545089722,0.7191162109375,0.0,0.35169730998983767,,,,,,,8.718119161256713,0.0
600,0.6215017437934875,0.7245635986328125,0.0,0.351336823984038,,,,,,,8.718119161256713,0.0
625,0.6184185147285461,0.7295684814453125,0.0,0.35101035731067787,,,,,,,8.718119161256713,0.0
650,0.6153403520584106,0.73431396484375,0.0,0.3507726193834615,,,,,,,8.718119161256713,0.0
