arm,param,train_cond,width,mult,seed,threshold,step,loss,acc_train,gnorm_theta,gnorm_phi,probe_acc,wall_s,align_u,align_V,gain_u,gain_V,w_norm,disp,acc_iid,acc_reversed,acc_ctx_random,acc_spec_only,acc_ctx_only,status,lr,tau,reached_star
ctxfree,sp,ctx_random,8,1,0,init,0,0.7188940048217773,0.4949951171875,0.08181442320346832,0.1961083401386036,0.64715576171875,0.002956390380859375,0.004407217801708326,0.03807803677156265,0.23032516241073608,0.6770120859146118,3.4694380893925647,0.0,0.5498046875,0.43804931640625,0.498291015625,0.4906005859375,0.548583984375,max_steps,0.001,1.70233154296875,True
ctxfree,sp,ctx_random,8,1,0,0.6,7128,0.599962592124939,0.7344818115234375,0.1561756432056427,0.17648448790373872,0.83050537109375,7.483503341674805,0.03346161626765813,0.02332655917263528,0.6370267271995544,0.53187495470047,3.4824443309357305,0.1474343091249466,0.7313232421875,0.73175048828125,0.73052978515625,0.776123046875,0.49560546875,max_steps,0.001,1.70233154296875,True
ctxfree,sp,ctx_random,8,1,0,0.5,8430,0.4999074339866638,0.8195953369140625,0.20150741934776306,0.23512789747556748,0.87835693359375,8.85051417350769,0.06029299983528082,0.02058714858302209,0.8639035224914551,0.5048122406005859,3.518291360835746,0.2126958817243576,0.81793212890625,0.8203125,0.81689453125,0.835205078125,0.50189208984375,max_steps,0.001,1.70233154296875,True
ctxfree,sp,ctx_random,8,1,0,0.4,9439,0.3999621272087097,0.8658294677734375,0.20321616530418396,0.23230175856986712,0.90301513671875,9.90352201461792,0.08942349047884494,0.018295116784642216,1.0638591051101685,0.48120030760765076,3.557609815691992,0.27029335498809814,0.862548828125,0.86590576171875,0.863525390625,0.87115478515625,0.50250244140625,max_steps,0.001,1.70233154296875,True
ctxfree,sp,ctx_random,8,1,0,0.3,10714,0.2999988794326782,0.8975067138671875,0.16625796258449554,0.1806111816291613,0.920654296875,11.236072778701782,0.12708635452030873,0.015936726188125548,1.2861626148223877,0.4554555416107178,3.6078330705600634,0.3358246684074402,0.89556884765625,0.89404296875,0.89678955078125,0.89874267578125,0.5047607421875,max_steps,0.001,1.70233154296875,True
ctxfree,sp,ctx_random,8,1,0,0.2,13759,0.19999821484088898,0.9250946044921875,0.09149458259344101,0.08856721683139943,0.93731689453125,14.42729640007019,0.18908508657683967,0.012741725221050978,1.6039059162139893,0.41635555028915405,3.688503839959039,0.4360904097557068,0.92315673828125,0.919189453125,0.9248046875,0.92315673828125,0.5072021484375,max_steps,0.001,1.70233154296875,True
ctxfree,sp,ctx_random,8,1,0,0.15,22487,0.14999842643737793,0.940765380859375,0.0285724475979805,0.032518025942707494,0.94610595703125,23.57078242301941,0.2492166123883602,0.009627642336702604,1.8803457021713257,0.36958059668540955,3.7665973848255936,0.5428197383880615,0.9384765625,0.93408203125,0.941162109375,0.93658447265625,0.50714111328125,max_steps,0.001,1.70233154296875,True
ctxfree,sp,ctx_random,8,1,0,final,40000,0.13576914370059967,0.946319580078125,0.008323666639626026,0.01768698328951478,0.9468994140625,41.96392560005188,0.2709194335773679,0.008476787280275714,1.973994255065918,0.3491736352443695,3.7925018117418783,0.5924371480941772,0.941162109375,0.93817138671875,0.9456787109375,0.9422607421875,0.50408935546875,max_steps,0.001,1.70233154296875,True
