step,loss,acc_train,gnorm_theta,gnorm_phi,align_u,align_V,gain_u,gain_V,h_u,h_V,w_norm,disp
0,0.709118664264679,0.506591796875,0.07099780440330505,0.4728219770408851,0.004395015859915604,0.034879665316594505,0.22954524469034346,0.6466573697873307,0.060406160718731734,0.4137186334799259,3.4624864055836073,0.0
25,0.7040040493011475,0.51263427734375,0.06474454700946808,0.4228324273422337,0.004414169904133584,0.034771486344869894,0.23002989347270542,0.645611686791585,0.0606230563270323,0.41255363876858303,3.4622606162060197,0.00048569172828188023
50,0.6998233795166016,0.5202178955078125,0.06414994597434998,0.38564737143979505,0.0044439910932678175,0.034676403411067556,0.23079362675080467,0.6446949157590508,0.06098537495012509,0.41151994430696226,3.462080978844691,0.0009404836033817932
75,0.6962711811065674,0.5266265869140625,0.06748228520154953,0.35721773764784626,0.004483981125893766,0.03459015064364774,0.23182011137719483,0.6438659356285876,0.06148620950686495,0.4105722850535457,3.4619374930038873,0.0013945447265274842
100,0.693156361579895,0.532989501953125,0.07332032173871994,0.3349160521290619,0.004533737849905685,0.03450988499390498,0.2330950760434747,0.6430972509581414,0.06211993006546189,0.4096810666234276,3.461823303800767,0.001870487680694262
125,0.6903538107872009,0.53839111328125,0.0806911438703537,0.3170334737941578,0.004592956766954091,0.03443366436678919,0.2346063820200935,0.6423700207847979,0.06288210799368393,0.4088259171250871,3.4617335996474914,0.0023846090824665195
150,0.6877769231796265,0.544586181640625,0.08892656862735748,0.30245397372368626,0.004661394320261383,0.03436022870423361,0.23634311387300377,0.6416719496599358,0.06376916273205759,0.40799364841802127,3.4616649583307155,0.002948446423015311
175,0.6853635907173157,0.5511016845703125,0.09763863682746887,0.290435322796905,0.004738885541069388,0.03428863071083986,0.23829605146469493,0.6409937688118003,0.06477841298990261,0.40717422271249876,3.461614780638105,0.0035696055061125954
200,0.683066725730896,0.5562591552734375,0.1066041812300682,0.2804746981305533,0.004825338301584155,0.03421822605478265,0.24045754504080352,0.6403291471591476,0.06590812017932617,0.40636149868226895,3.4615812150587772,0.004252978640170886
225,0.6808494329452515,0.5611114501953125,0.11578138172626495,0.27221824640335057,0.004920721639544816,0.03414858719558043,0.242821210747492,0.6396738418698937,0.0671573302342969,0.40555115594029456,3.461562849099551,0.005001736540345048
250,0.6786813735961914,0.566986083984375,0.1250012367963791,0.26541308833793525,0.005025064537157635,0.03407927490939921,0.24538189644671551,0.6390235589771686,0.068525904282394,0.40473940793362717,3.4615586686946713,0.005818139681989709
275,0.6765379309654236,0.5716552734375,0.13423976302146912,0.25986560566558703,0.005138408261715708,0.034010125556536305,0.2481345034438722,0.6383766181276422,0.0700136623067779,0.40392467802395204,3.461567893540461,0.006702475598938617
300,0.6743974685668945,0.57659912109375,0.14344283938407898,0.2554305352007459,0.005260866838967678,0.03394104196264786,0.2510754712324507,0.6377320113182601,0.07162143997674034,0.4031066660921806,3.461590034033302,0.00765544473547186
325,0.6722410917282104,0.58123779296875,0.15268279612064362,0.2519927714498982,0.005392590803542285,0.03387190684461936,0.2542018673282234,0.6370885887456501,0.07335053758628347,0.40228465573036687,3.461624875880014,0.00867724965042295
350,0.6700519323348999,0.5860443115234375,0.16191396117210388,0.24945854835972517,0.005533788242711321,0.03380265441004873,0.25751184499691093,0.6364456829197365,0.07520283858850224,0.4014589166910234,3.4616722155709403,0.009767737430168722
375,0.6678152084350586,0.590667724609375,0.1710439920425415,0.24774634614106797,0.005684690161374178,0.03373331270282358,0.26100381338923107,0.6358035512138822,0.07718046768388812,0.4006309722922528,3.4617320838944265,0.01092656876121368
400,0.6655170917510986,0.595245361328125,0.18010683357715607,0.24678940837300262,0.005845568115586412,0.0336638407528196,0.2646768283989792,0.6351618295308405,0.07928600392201775,0.3998005537198222,3.461804667444664,0.012153368114969771
425,0.6631454229354858,0.600250244140625,0.18905940651893616,0.24652361216007537,0.0060166995964501145,0.0335943719917448,0.2685297741723553,0.6345217974612054,0.0815219323148314,0.3989703648300074,3.4618901446352472,0.013447266166863064
450,0.6606888175010681,0.604461669921875,0.19800466299057007,0.24689296811721742,0.006198432581222314,0.03352490840194937,0.2725628190305442,0.6338835352697997,0.08389153027273799,0.3981406780727277,3.4619889027101056,0.014807694927766239
