step,loss,acc_train,gnorm_theta,gnorm_phi,align_u,align_V,gain_u,gain_V,h_u,h_V,w_norm,disp
0,0.7161020040512085,0.487640380859375,0.29909583926200867,0.6270059565647466,0.0050038553708904995,0.0277369547482443,0.24270070946957356,0.571410294820385,0.060706368916656706,0.32471459914537304,3.430983832665489,0.0
25,0.6273963451385498,0.68133544921875,0.26964113116264343,0.4890779606035349,0.004996047567958204,0.027810788713781696,0.24251529484531711,0.5721797770395827,0.060624045594642545,0.3257459427414589,3.431040554093577,0.0019646184817717007
50,0.5669772624969482,0.77362060546875,0.2997121214866638,0.4270775237832906,0.004997541732731275,0.02814369084044955,0.24258841947695586,0.5756816361006054,0.06063859446019382,0.3296610312545025,3.431562002356224,0.0038865322843314796
75,0.522443950176239,0.808197021484375,0.32883626222610474,0.38577510420513644,0.005005162521220702,0.028627096008749957,0.24282813323628816,0.5807357427165362,0.06071923612857004,0.3352650905149876,3.4323368994278183,0.005990023383391823
100,0.48800128698349,0.8246917724609375,0.34827739000320435,0.35619691881755605,0.005017009770670869,0.029199732375648036,0.24317994005264545,0.5866711191848033,0.060847107784839,0.3418804771680173,3.4332487740833404,0.008273933762016952
125,0.46034562587738037,0.8344573974609375,0.3592306971549988,0.33351678248642513,0.0050318874027991045,0.029825622384253327,0.2436099136046333,0.5930949935253742,0.06100997771341691,0.3491080581411327,3.4342309711413943,0.010685488953650566
150,0.43748608231544495,0.8411102294921875,0.36421650648117065,0.3151575340292615,0.005048995167358011,0.030482690731006012,0.2440956655929332,0.5997693111937137,0.06119957939228267,0.3567011999137442,3.435244003674678,0.01317348142458723
175,0.4181620180606842,0.84716796875,0.36502423882484436,0.29966612165063516,0.0050678436429031064,0.031156753144046985,0.24462347337523602,0.6065444335804645,0.06141076243457211,0.3645022361954403,3.4362640197931293,0.01569767662888311
200,0.4015331566333771,0.851470947265625,0.3631611764431,0.2863490058931027,0.0050880946569441185,0.03183831466175922,0.24518393532645139,0.6133232885517607,0.06163984189334308,0.37240329598451627,3.437276115720963,0.01822959480500614
225,0.387014776468277,0.8550567626953125,0.3595768213272095,0.2744425955801462,0.00510951243182606,0.032521293426705636,0.24577055314801377,0.6200461593990277,0.06188421055704648,0.3803359153083926,3.4382711000165966,0.02075051095363796
250,0.3741934299468994,0.858612060546875,0.3545469641685486,0.26375853783701697,0.005131897816980698,0.033201460447667454,0.24637798295893124,0.6266737292445791,0.06214145524064073,0.38825106471696763,3.4392432630049883,0.023245731806750967
275,0.3627561628818512,0.8619232177734375,0.34893688559532166,0.2540527826439507,0.005155048038357132,0.03387613037298264,0.24700098380594374,0.6331829654519109,0.06240933521761699,0.396116979991575,3.440189173059511,0.025707267612256494
300,0.35246703028678894,0.86541748046875,0.34283068776130676,0.24530514955552085,0.005178881249482056,0.03454347956057129,0.24763734925149888,0.6395598781649536,0.06268678750042919,0.40391264599852683,3.4411069454513012,0.028129831027017594
325,0.34314656257629395,0.8680572509765625,0.33627673983573914,0.23720156584974048,0.005203364300948556,0.03520188427697837,0.24828612508507855,0.6457929351174142,0.06297322196850484,0.41161740722687573,3.4419957848006275,0.030508182177080304
350,0.3346529006958008,0.8707733154296875,0.32983991503715515,0.2297600895524434,0.005228421889260736,0.03585035940727714,0.2489453981114177,0.6518768336340304,0.06326786711843725,0.41921952709313354,3.4428554611204447,0.03283954860139415
375,0.3268646001815796,0.872802734375,0.323213130235672,0.22290676558502726,0.005254025043946649,0.036488691129868904,0.24961439748403882,0.657813382825637,0.06357016552289099,0.4267157892438206,3.443686135220057,0.03512487710982755
400,0.31969496607780457,0.875579833984375,0.31639158725738525,0.2164444866511672,0.005280181379365206,0.037116266850747405,0.2502932463623173,0.6636007296275661,0.06388003728747474,0.43409595230189213,3.4444882739743035,0.0373612154594569
425,0.3130667507648468,0.8776702880859375,0.30988645553588867,0.2105095857890333,0.0053068545398747575,0.03773283854495061,0.2509810440133979,0.6692402738354476,0.0641969409897184,0.4413559286044011,3.4452625992148382,0.03954869713499878
450,0.3069114685058594,0.8798370361328125,0.303713321685791,0.20499784590845813,0.005334044076102217,0.03833847221996204,0.2516777553239359,0.6747360789931699,0.06452081956295361,0.44849711478147003,3.4460099879777064,0.041689285883412114
475,0.30117589235305786,0.8819732666015625,0.29747143387794495,0.19976617055630067,0.00536174997918959,0.038933251117880326,0.25238336202892914,0.6800921741603985,0.06485152085476815,0.45551978428160145,3.4467314105089724,0.043783981055703386
500,0.295818030834198,0.8835906982421875,0.29128098487854004,0.19481807690106756,0.0053899497543983205,0.03951720547935656,0.2530973092324796,0.6853119144797641,0.06518872379667451,0.462421714259126,3.4474277226748873,0.04583214887322798
525,0.2907962203025818,0.8853607177734375,0.2854583263397217,0.1903071771700325,0.005418625196721492,0.040090450415268694,0.25381915723256654,0.6903992477074318,0.0655320959938224,0.4692034462520196,3.4480999140804482,0.04783569539143583
550,0.2860775887966156,0.886871337890625,0.2796717584133148,0.185969114169253,0.005447757975901978,0.04065347434657701,0.25454846047378804,0.6953611227006777,0.0658814806563987,0.47587102549500215,3.4487488775206376,0.0497954471701169
575,0.2816343903541565,0.88824462890625,0.2740578055381775,0.1819054390236279,0.0054773458949749125,0.04120627236470799,0.2552851623301492,0.7002000769072109,0.06623666524390764,0.4824230894029323,3.449375622057136,0.05171247088048789
600,0.2774384021759033,0.8899078369140625,0.26885566115379333,0.17809963192170347,0.0055074469721064084,0.04174929355206736,0.2560305930895761,0.7049223261347313,0.06659833422038301,0.4888646805586642,3.449980974648505,0.05358904341878013
625,0.2734706699848175,0.89129638671875,0.26331019401550293,0.17441186012660326,0.005538012416772051,0.04228240085947537,0.25678359780999593,0.7095289768321832,0.06696593831285905,0.49519334852317504,3.450565826937157,0.055424752134655426
650,0.269711434841156,0.892913818359375,0.2584744095802307,0.17093660558340817,0.005569006258006189,0.04280589215445375,0.2575433289521263,0.7140246886590386,0.0673390377887805,0.5014124547429389,3.4511310575001146,0.05722170337493663
675,0.26613980531692505,0.8942718505859375,0.25389382243156433,0.16762557449053123,0.005600440197366114,0.04332031122170169,0.25831003950375975,0.7184159863631696,0.06771759360969115,0.5075283100869044,3.4516774380379913,0.058982778821157635
700,0.2627415060997009,0.895416259765625,0.2489984631538391,0.16444217190632102,0.005632311037174392,0.043825866447069935,0.25908363848686716,0.7227064453290614,0.06810161443165301,0.5135422539087524,3.4522057568163205,0.06070860431967966
725,0.2595056891441345,0.89642333984375,0.24456334114074707,0.16144708284060375,0.005664607798710489,0.04432270511371773,0.25986385309204274,0.726899014198161,0.06849115803009115,0.5194564462285199,3.4527167418298306,0.06239925499659815
750,0.2564171254634857,0.8977508544921875,0.2403123676776886,0.15856094779351293,0.005697382274623113,0.04481123475003394,0.26065185188714324,0.7309986757965675,0.06888673973453159,0.5252758109959055,3.4532111523202564,0.06405715926772179
775,0.2534664273262024,0.8988189697265625,0.23604716360569,0.15582111927434553,0.005730564229000948,0.045291669766457245,0.26144600211723723,0.7350086988758787,0.06928734042194615,0.531002188601655,3.453689680764238,0.06568276588240937
800,0.25064346194267273,0.8998565673828125,0.23201528191566467,0.15323919386902726,0.005764157752135925,0.045764378526588156,0.2622463737205188,0.7389334849122842,0.06969287180116548,0.5366393695028973,3.454152937034545,0.06727710595788813
825,0.247939333319664,0.9009857177734375,0.2280920147895813,0.15077406173026273,0.005798142646154481,0.046229504127544195,0.2630524913187773,0.7427755318238415,0.07010309456410425,0.5421889464157628,3.45460161273113,0.06884135401074677
850,0.24534738063812256,0.9021148681640625,0.2241191416978836,0.14837127527917812,0.005832529315547343,0.046687233602260125,0.26386456268545166,0.7465375777225027,0.07051817578759477,0.5476536588082287,3.4550362054604076,0.07037607596617104
875,0.24286288022994995,0.902923583984375,0.2201225310564041,0.1460117761600946,0.005867295996940186,0.04713743275636303,0.2646820750745053,0.7502197526574058,0.07093793925976785,0.553031570678374,3.4554573078910287,0.07188052090695214
900,0.2404775619506836,0.9038543701171875,0.2163912057876587,0.1438938371629753,0.005902484290038924,0.04758045646744579,0.2655059351181177,0.7538260059083748,0.07136283208890287,0.558326856303269,3.4558653578818457,0.07335658649893433
925,0.23818406462669373,0.9046478271484375,0.21273896098136902,0.14187813233288113,0.005938051797224647,0.048016666956839434,0.2663351597792292,0.7573602671929264,0.07179230019983035,0.5635437358367413,3.456260850510695,0.07480516686625936
950,0.23597753047943115,0.905303955078125,0.2092447280883789,0.13993779680163063,0.005974011443457492,0.048446150381137296,0.26717001628579207,0.7608242180256123,0.072226576021969,0.5686823599329063,3.4566443025704388,0.0762270896459696
975,0.23385216295719147,0.9061279296875,0.2057807296514511,0.13797331974223825,0.00601040710983967,0.048869070566811564,0.2680114529544355,0.7642200859633048,0.07266615140718946,0.5737451169213247,3.457016149670092,0.07762363480437337
1000,0.2318040430545807,0.906890869140625,0.20260244607925415,0.1361495661685502,0.006047193909784376,0.0492856113684393,0.2688584312346855,0.767550195855334,0.07311044043159146,0.578732715843871,3.457376794674291,0.07899552941029937
1025,0.22982704639434814,0.9078369140625,0.19977213442325592,0.13435724230063556,0.006084383758191233,0.04969608569011374,0.269711185001355,0.7708178256229057,0.07355970872938437,0.5836485923678381,3.4577266560000015,0.08034444773391104
1050,0.22791719436645508,0.9087066650390625,0.19657209515571594,0.13260079132843314,0.006121972005194915,0.05010080281311946,0.2705695781229366,0.7740261572152564,0.0740139087848197,0.5884965412029195,3.4580661349864386,0.08167129350594787
