step,loss,acc_train,gnorm_theta,gnorm_phi,align_u,align_V,gain_u,gain_V,h_u,h_V,w_norm,disp
0,0.7097859382629395,0.49176025390625,0.21605889374705994,0.6110258722882742,,,,,,,8.718119161256713,0.0
25,0.7085905075073242,0.4935455322265625,0.21468589285354384,0.6017616355531579,,,,,,,8.717940781812642,0.0006175869703103737
50,0.7074115872383118,0.495330810546875,0.21324380254461522,0.5928152792377531,,,,,,,8.71777129856808,0.001231047615636643
75,0.7062482237815857,0.4969482421875,0.21188555543565518,0.5840989274916519,,,,,,,8.717610551738018,0.0018405780223953135
100,0.7050998210906982,0.498565673828125,0.21055047547203146,0.5757649415964152,,,,,,,8.717458443702775,0.002446271079068945
125,0.7039667367935181,0.5002593994140625,0.20927922379248978,0.5677534306021969,,,,,,,8.717314705846636,0.0030480028815167773
150,0.702846884727478,0.5019073486328125,0.20803848367133534,0.5600491469614098,,,,,,,8.717179129699746,0.003646264047434322
175,0.7017411589622498,0.5036468505859375,0.2068740067394433,0.5526981226205537,,,,,,,8.717051679104184,0.004240803803737315
200,0.7006474733352661,0.50616455078125,0.20576835780081176,0.5455501191919042,,,,,,,8.71693220530002,0.00483212135778362
225,0.6995667219161987,0.5083465576171875,0.20457607426597735,0.5386452659419537,,,,,,,8.716820509662174,0.0054199645868767635
250,0.6984981298446655,0.51031494140625,0.2035006999912739,0.5320233995911909,,,,,,,8.716716492042632,0.006004508155643201
275,0.6974408626556396,0.512908935546875,0.202357541710452,0.5256424642637693,,,,,,,8.716619992592703,0.006585930301850054
300,0.6963949799537659,0.5152587890625,0.20141996223513683,0.5195225781911359,,,,,,,8.71653091668937,0.007164188864679294
325,0.6953606605529785,0.5173187255859375,0.20032590314860368,0.5135937928854053,,,,,,,8.716449141022826,0.007739213485793231
350,0.6943360567092896,0.5205230712890625,0.19942454100698961,0.5079540634438678,,,,,,,8.716374541584058,0.008311426411880967
375,0.6933220028877258,0.522796630859375,0.1983283552186958,0.5025191208803234,,,,,,,8.716307009521918,0.008880647280991439
400,0.692319393157959,0.5253143310546875,0.19722029758393694,0.49726320110570443,,,,,,,8.716246393375279,0.009446551231785894
425,0.6913276314735413,0.5280303955078125,0.19621832505362294,0.4922342574229312,,,,,,,8.716192600931544,0.01000932875753974
450,0.6903465390205383,0.5302734375,0.19524947398222525,0.4874198779911832,,,,,,,8.716145541994758,0.010568893699027216
475,0.6893752813339233,0.53326416015625,0.19433587315386425,0.482816737788981,,,,,,,8.716105072330498,0.011125522096832015
500,0.688412070274353,0.5357818603515625,0.19351752276437006,0.47838325345678284,,,,,,,8.716071146569808,0.01167971791720734
525,0.6874578595161438,0.538848876953125,0.19264953791347536,0.4741345137142416,,,,,,,8.716043635516522,0.012231164406337838
550,0.6865129470825195,0.5417022705078125,0.1917501245803138,0.47008981498920976,,,,,,,8.716022374639547,0.012779767339092649
575,0.6855762004852295,0.54449462890625,0.19098103247535023,0.46626035836190516,,,,,,,8.716007341532764,0.013325900056903508
