arm,param,train_cond,width,mult,head_mult,seed,threshold,step,loss,acc_train,gnorm_theta,gnorm_phi,probe_acc,wall_s,align_u,align_V,gain_u,gain_V,h_u,h_V,w_norm,disp,acc_iid,acc_reversed,acc_ctx_random,acc_spec_only,acc_ctx_only,status,lr,tau,reached_star
headlr,sp,iid,32,1,0.00390625,2,init,0,0.7103756070137024,0.504638671875,0.29526597261428833,0.7205526230125858,0.61492919921875,0.032222747802734375,0.0026724015511806185,0.032272087573605945,0.17617510867263253,0.6122195871615516,0.029236492048839192,0.377094833689866,3.4079537361778094,0.0,0.5037841796875,0.4879150390625,0.4981689453125,0.4906005859375,0.5076904296875,max_steps,0.001,1.70233154296875,True
headlr,sp,iid,32,1,0.00390625,2,0.6,1643,0.5999914407730103,0.71533203125,0.2211785912513733,0.6152565844571354,0.617431640625,16.799533367156982,0.002508945486481073,0.04031443361338975,0.17119401170228415,0.6862355898777813,0.02930369765317299,0.4707455765348143,3.417770969399667,0.12299309447778117,0.71319580078125,0.28424072265625,0.49786376953125,0.49578857421875,0.711181640625,max_steps,0.001,1.70233154296875,True
headlr,sp,iid,32,1,0.00390625,2,0.5,4533,0.49998944997787476,0.8060760498046875,0.14813485741615295,0.6901761689263343,0.63861083984375,46.233718395233154,0.0031895262088901424,0.08752645586333153,0.19762234097371076,1.0352437650655981,0.03967791326128842,0.9752982150557601,3.4992337294610096,0.27532500600933135,0.80560302734375,0.19708251953125,0.49945068359375,0.50946044921875,0.8035888671875,max_steps,0.001,1.70233154296875,True
headlr,sp,iid,32,1,0.00390625,2,0.4,11735,0.399996817111969,0.8432769775390625,0.080440454185009,0.7314036243259603,0.69830322265625,119.64523983001709,0.007394352901574972,0.2066063497218123,0.3221904354384154,1.703077413371964,0.09414509612562874,2.125630706092245,3.746817645787069,0.4974954209763665,0.84490966796875,0.16119384765625,0.49786376953125,0.53106689453125,0.83856201171875,max_steps,0.001,1.70233154296875,True
headlr,sp,iid,32,1,0.00390625,2,0.3,32068,0.2999993562698364,0.8790130615234375,0.037931494414806366,0.6617016270267401,0.82025146484375,321.89405059814453,0.024865330750016002,0.3791338117106924,0.6719293749716294,2.623751899929199,0.3009340144407163,3.7438448871209378,4.26114691017345,0.7909153691158453,0.87969970703125,0.1300048828125,0.4996337890625,0.5697021484375,0.8751220703125,max_steps,0.001,1.70233154296875,True
headlr,sp,iid,32,1,0.00390625,2,final,40000,0.277604341506958,0.887847900390625,0.03213711455464363,0.6196929697638845,0.84576416015625,400.2262270450592,0.03264342955867254,0.413460123216933,0.7960927228412937,2.833234874210531,0.3780142781950203,4.084326962098571,4.406215805661789,0.8605457271224354,0.8880615234375,0.12371826171875,0.50128173828125,0.58587646484375,0.8812255859375,max_steps,0.001,1.70233154296875,True
