step,loss,acc
0,0.7232705354690552,0.4966888427734375
100,0.7110425233840942,0.4972076416015625
200,0.7088623642921448,0.5001220703125
300,0.7075061798095703,0.5005645751953125
400,0.7062963843345642,0.5023040771484375
500,0.705175518989563,0.5037841796875
600,0.704131543636322,0.5049285888671875
700,0.7031567096710205,0.5064849853515625
800,0.7022446393966675,0.507843017578125
900,0.7013894319534302,0.5082855224609375
1000,0.7005858421325684,0.5091094970703125
1100,0.699829638004303,0.510833740234375
1200,0.6991167068481445,0.51226806640625
1300,0.6984434127807617,0.513397216796875
1400,0.6978064179420471,0.514739990234375
1500,0.6972028613090515,0.5164337158203125
1600,0.6966301202774048,0.517852783203125
1700,0.696086049079895,0.519012451171875
1800,0.6955682039260864,0.5203399658203125
1900,0.6950751543045044,0.5208282470703125
2000,0.6946048736572266,0.521484375
2100,0.694155752658844,0.522613525390625
2200,0.6937263607978821,0.5241851806640625
2300,0.6933152675628662,0.5249786376953125
2400,0.6929214596748352,0.526153564453125
2500,0.6925436854362488,0.52716064453125
2600,0.692180871963501,0.527923583984375
2700,0.6918323040008545,0.5293426513671875
2800,0.6914970874786377,0.530548095703125
2900,0.6911744475364685,0.5317535400390625
3000,0.6908636689186096,0.5324859619140625
3100,0.6905640363693237,0.533843994140625
3200,0.6902749538421631,0.5347137451171875
3300,0.6899957656860352,0.535064697265625
3400,0.689725935459137,0.536163330078125
3500,0.6894650459289551,0.5370330810546875
3600,0.6892125606536865,0.53790283203125
3700,0.6889680624008179,0.5388031005859375
3800,0.68873131275177,0.5402069091796875
3900,0.6885018348693848,0.540924072265625
4000,0.6882792711257935,0.541229248046875
4100,0.6880632638931274,0.5414276123046875
4200,0.6878534555435181,0.5420989990234375
4300,0.687649667263031,0.542388916015625
4400,0.6874516010284424,0.543548583984375
4500,0.6872590780258179,0.5439910888671875
4600,0.687071681022644,0.5443267822265625
4700,0.6868893504142761,0.545013427734375
4800,0.6867117881774902,0.54510498046875
4900,0.6865386962890625,0.5450439453125
5000,0.6863700151443481,0.5452117919921875
5100,0.6862055063247681,0.5457000732421875
5200,0.6860449314117432,0.54638671875
5300,0.6858882308006287,0.5468292236328125
5400,0.6857352256774902,0.547637939453125
5500,0.6855857968330383,0.5478515625
5600,0.6854398250579834,0.5483245849609375
5700,0.6852971911430359,0.5487823486328125
5800,0.6851577758789062,0.5492706298828125
5900,0.6850214004516602,0.549896240234375
6000,0.6848880052566528,0.5503082275390625
6100,0.6847573518753052,0.5505828857421875
6200,0.6846295595169067,0.5509033203125
6300,0.6845043897628784,0.5512542724609375
6400,0.6843817234039307,0.5517730712890625
6500,0.6842615604400635,0.5522613525390625
6600,0.6841439008712769,0.55267333984375
6700,0.6840284466743469,0.5530242919921875
6800,0.6839152574539185,0.5536041259765625
6900,0.6838041543960571,0.553741455078125
7000,0.6836951375007629,0.55413818359375
7100,0.6835881471633911,0.554534912109375
7200,0.6834831237792969,0.5550537109375
7300,0.6833800077438354,0.5552215576171875
7400,0.6832786202430725,0.5553741455078125
7500,0.6831791400909424,0.555694580078125
7600,0.6830812692642212,0.555877685546875
7700,0.6829850673675537,0.556182861328125
7800,0.6828905344009399,0.5564727783203125
7900,0.6827974319458008,0.556732177734375
8000,0.6827058792114258,0.557373046875
8100,0.6826157569885254,0.5575408935546875
8200,0.6825270652770996,0.5581817626953125
8300,0.682439923286438,0.5586090087890625
8400,0.6823539733886719,0.5584869384765625
8500,0.6822693943977356,0.558746337890625
8600,0.6821861267089844,0.55914306640625
8700,0.6821041107177734,0.559326171875
8800,0.6820232272148132,0.5595703125
8900,0.6819435358047485,0.55963134765625
9000,0.6818650364875793,0.5600128173828125
9100,0.6817876696586609,0.5604095458984375
9200,0.6817113757133484,0.5605926513671875
9300,0.6816362142562866,0.5606842041015625
9400,0.6815619468688965,0.561065673828125
9500,0.6814886927604675,0.5611419677734375
9600,0.6814164519309998,0.5611572265625
9700,0.6813452243804932,0.56134033203125
9800,0.6812748908996582,0.561492919921875
9900,0.6812055110931396,0.5617523193359375
10000,0.6811368465423584,0.5620269775390625
10100,0.6810691356658936,0.5621337890625
10200,0.6810022592544556,0.56201171875
