step,loss,acc
0,0.8230611085891724,0.493133544921875
100,0.7620145678520203,0.505767822265625
200,0.7373273968696594,0.5152130126953125
300,0.7212390303611755,0.52374267578125
400,0.7098829746246338,0.5343780517578125
500,0.7013720273971558,0.543609619140625
600,0.6946951746940613,0.551513671875
700,0.6892681121826172,0.5593414306640625
800,0.6847148537635803,0.5659027099609375
900,0.6808028817176819,0.571044921875
1000,0.6773718595504761,0.576019287109375
1100,0.6743011474609375,0.58074951171875
1200,0.6715148687362671,0.58544921875
1300,0.6689527034759521,0.5897064208984375
1400,0.6665681004524231,0.593963623046875
1500,0.6643218994140625,0.597259521484375
1600,0.6621848344802856,0.6007232666015625
1700,0.6601420640945435,0.604461669921875
1800,0.658180296421051,0.6081390380859375
1900,0.6562768220901489,0.6108245849609375
2000,0.6544162631034851,0.613250732421875
2100,0.6526057720184326,0.6163177490234375
2200,0.6508450508117676,0.619110107421875
2300,0.6491159200668335,0.621673583984375
2400,0.6474289298057556,0.6240081787109375
2500,0.6457754373550415,0.626678466796875
2600,0.6441476345062256,0.628875732421875
2700,0.6425557732582092,0.6312103271484375
2800,0.6409871578216553,0.6335296630859375
2900,0.6394465565681458,0.635589599609375
3000,0.6379204988479614,0.637298583984375
3100,0.6364089250564575,0.6388702392578125
3200,0.634921669960022,0.640960693359375
3300,0.6334608197212219,0.64306640625
3400,0.6320208311080933,0.644744873046875
3500,0.6306027173995972,0.6462860107421875
3600,0.6292047500610352,0.6475982666015625
3700,0.6278345584869385,0.6490325927734375
3800,0.6264908313751221,0.6504974365234375
3900,0.6251674890518188,0.652557373046875
4000,0.6238701343536377,0.6543731689453125
4100,0.6225919127464294,0.655670166015625
4200,0.6213366985321045,0.6572265625
4300,0.6201105117797852,0.6585235595703125
4400,0.6189101338386536,0.6599273681640625
4500,0.61773282289505,0.661346435546875
4600,0.6165834665298462,0.662353515625
4700,0.6154580116271973,0.663665771484375
4800,0.6143555641174316,0.66448974609375
4900,0.6132752895355225,0.665191650390625
5000,0.6122164130210876,0.6662445068359375
5100,0.6111809611320496,0.6670379638671875
5200,0.6101672053337097,0.6680755615234375
5300,0.6091772317886353,0.66912841796875
5400,0.6082049608230591,0.66998291015625
5500,0.6072551012039185,0.671173095703125
5600,0.6063302755355835,0.6717987060546875
5700,0.605430006980896,0.672760009765625
5800,0.6045483946800232,0.6737823486328125
5900,0.603684663772583,0.67437744140625
6000,0.6028404235839844,0.6753082275390625
6100,0.6020126938819885,0.67620849609375
6200,0.6011987328529358,0.6767425537109375
6300,0.6003990769386292,0.677764892578125
6400,0.5996105074882507,0.6786346435546875
6500,0.5988320708274841,0.6796112060546875
6600,0.5980685353279114,0.6801910400390625
