step,loss,acc
0,0.7736005783081055,0.4989471435546875
100,0.7246354818344116,0.49658203125
200,0.7210673689842224,0.4976959228515625
300,0.7181170582771301,0.4993133544921875
400,0.715562105178833,0.501007080078125
500,0.7133283615112305,0.5028076171875
600,0.7113579511642456,0.5029296875
700,0.7096059322357178,0.5048065185546875
800,0.7080371975898743,0.50701904296875
900,0.7066230177879333,0.508026123046875
1000,0.7053407430648804,0.5089263916015625
1100,0.7041715979576111,0.510589599609375
1200,0.7031000256538391,0.51141357421875
1300,0.7021138668060303,0.5129547119140625
1400,0.7012026309967041,0.5147552490234375
1500,0.7003574371337891,0.516021728515625
1600,0.6995709538459778,0.5171356201171875
1700,0.6988370418548584,0.518646240234375
1800,0.6981501579284668,0.519683837890625
1900,0.697505533695221,0.5200042724609375
2000,0.6968993544578552,0.5210723876953125
2100,0.6963278651237488,0.522491455078125
2200,0.6957880258560181,0.5236358642578125
2300,0.6952771544456482,0.5246124267578125
2400,0.6947928667068481,0.52508544921875
2500,0.6943328976631165,0.5260162353515625
2600,0.6938953399658203,0.527252197265625
2700,0.6934784054756165,0.5280914306640625
2800,0.6930806636810303,0.5286865234375
2900,0.6927006244659424,0.52923583984375
3000,0.6923372149467468,0.529998779296875
3100,0.6919890642166138,0.5308990478515625
3200,0.6916552782058716,0.531646728515625
3300,0.6913347840309143,0.5318603515625
3400,0.6910268068313599,0.532867431640625
3500,0.6907305121421814,0.5335845947265625
3600,0.6904453039169312,0.534393310546875
3700,0.690170407295227,0.53497314453125
3800,0.6899051070213318,0.5360565185546875
3900,0.6896491050720215,0.5367279052734375
4000,0.6894016861915588,0.53759765625
4100,0.6891624927520752,0.5382232666015625
4200,0.6889309883117676,0.5386810302734375
4300,0.6887068748474121,0.539031982421875
4400,0.688489556312561,0.53961181640625
4500,0.6882787942886353,0.5399932861328125
4600,0.6880742907524109,0.5405120849609375
4700,0.6878757476806641,0.540924072265625
4800,0.6876827478408813,0.54144287109375
4900,0.6874951124191284,0.5416717529296875
5000,0.6873125433921814,0.54241943359375
5100,0.6871348023414612,0.5431060791015625
5200,0.6869617700576782,0.5432891845703125
5300,0.6867930889129639,0.5435943603515625
5400,0.6866286396980286,0.5442047119140625
5500,0.686468243598938,0.5442352294921875
5600,0.6863117814064026,0.5445709228515625
5700,0.6861590147018433,0.5448760986328125
5800,0.6860098242759705,0.5453033447265625
5900,0.6858640909194946,0.5454864501953125
6000,0.6857216358184814,0.5457000732421875
6100,0.6855823397636414,0.546142578125
6200,0.68544602394104,0.5467071533203125
6300,0.6853125095367432,0.546844482421875
