arm,param,train_cond,width,mult,head_mult,seed,threshold,step,loss,acc_train,gnorm_theta,gnorm_phi,probe_acc,wall_s,align_u,align_V,gain_u,gain_V,h_u,h_V,w_norm,disp,acc_iid,acc_reversed,acc_ctx_random,acc_spec_only,acc_ctx_only,status,lr,tau,reached_star
lrmult,sp,iid,32,1,1,4,init,0,0.7303137183189392,0.4571075439453125,0.2984044849872589,0.6325756968781691,0.603515625,0.019166946411132812,0.001964936026556246,0.0242259288887464,0.15501199959979053,0.5442912214485055,0.026728918621048724,0.2903903128770632,3.4969635927742284,0.0,0.45660400390625,0.52777099609375,0.4931640625,0.48431396484375,0.46112060546875,stopped,0.001,1.70233154296875,True
lrmult,sp,iid,32,1,1,4,0.6,380,0.5998142957687378,0.723480224609375,0.2576427459716797,0.47142841297097976,0.6002197265625,2.3419883251190186,0.0018829004731888074,0.025779170400474005,0.15181267234371418,0.5617315429037671,0.02566863652708642,0.3055944892675352,3.498600411515461,0.027591955019751462,0.724853515625,0.26953125,0.49346923828125,0.487548828125,0.725341796875,stopped,0.001,1.70233154296875,True
lrmult,sp,iid,32,1,1,4,0.5,748,0.49995869398117065,0.8160552978515625,0.2801569402217865,0.4189277387382971,0.60064697265625,4.615530490875244,0.0018971699204825146,0.03224183568112974,0.15283923574488623,0.6300740921839241,0.02590443045787847,0.37797678206045293,3.508986862365616,0.05387001782210915,0.815185546875,0.18389892578125,0.49407958984375,0.4942626953125,0.81390380859375,stopped,0.001,1.70233154296875,True
lrmult,sp,iid,32,1,1,4,0.4,1194,0.39990460872650146,0.8582763671875,0.26316365599632263,0.3490631813631857,0.6044921875,7.354314565658569,0.0019905219239104463,0.04296945907970712,0.15733209860705621,0.7309939730444507,0.02720371995086561,0.49991790688846494,3.526418514309354,0.08596447363636751,0.857177734375,0.14178466796875,0.496337890625,0.49725341796875,0.85589599609375,stopped,0.001,1.70233154296875,True
lrmult,sp,iid,32,1,1,4,0.3,1894,0.29993581771850586,0.8896636962890625,0.20079590380191803,0.2493814780029643,0.608642578125,11.624520778656006,0.002221953552994344,0.05967518442808062,0.16748070325956796,0.8679489310303449,0.030318717159920034,0.6926364376791329,3.5530170182004674,0.12774983678497318,0.89154052734375,0.10882568359375,0.49688720703125,0.50201416015625,0.8896484375,stopped,0.001,1.70233154296875,True
lrmult,sp,iid,32,1,1,4,0.2,3770,0.19997915625572205,0.921966552734375,0.1032598465681076,0.12322922800871038,0.6273193359375,23.004131078720093,0.00298527434812304,0.09038825545963994,0.1965872569342547,1.0817309118825853,0.040336216555219795,1.0520278042226008,3.598017225830954,0.19303174407181506,0.92138671875,0.07861328125,0.497802734375,0.50799560546875,0.920654296875,stopped,0.001,1.70233154296875,True
lrmult,sp,iid,32,1,1,4,0.15,8760,0.14999806880950928,0.941009521484375,0.03802089765667915,0.04730345147244127,0.67333984375,47.42335343360901,0.005574262287143263,0.12654692352142646,0.27143255138404243,1.2932843576505841,0.07475637319954215,1.465855066759754,3.6355341545171997,0.2609136887498183,0.93939208984375,0.06414794921875,0.4998779296875,0.52142333984375,0.9368896484375,stopped,0.001,1.70233154296875,True
lrmult,sp,iid,32,1,1,4,0.1,25240,0.09999795258045197,0.9621124267578125,0.044298600405454636,0.04343383271505953,0.86151123046875,144.92589664459229,0.04428962077263281,0.15126762642730188,0.7693459611312485,1.4218169703590617,0.42830989710715245,1.808657360241629,3.6557012509309206,0.3600613412275612,0.9569091796875,0.08624267578125,0.51995849609375,0.726806640625,0.93597412109375,stopped,0.001,1.70233154296875,True
lrmult,sp,iid,32,1,1,4,final,25240,0.09999795258045197,0.9621124267578125,0.044298600405454636,0.04343383271505953,0.86151123046875,144.92864227294922,0.04428962077263281,0.15126762642730188,0.7693459611312485,1.4218169703590617,0.42830989710715245,1.808657360241629,3.6557012509309206,0.3600613412275612,0.9569091796875,0.08624267578125,0.51995849609375,0.726806640625,0.93597412109375,stopped,0.001,1.70233154296875,True
