step,loss,acc
0,0.741024374961853,0.502227783203125
100,0.7055789828300476,0.5106201171875
200,0.7038114070892334,0.512359619140625
300,0.7022682428359985,0.514251708984375
400,0.7008978128433228,0.5154571533203125
500,0.6996728181838989,0.5174102783203125
600,0.6985716819763184,0.51934814453125
700,0.6975751519203186,0.5207977294921875
800,0.6966681480407715,0.5222625732421875
900,0.6958382725715637,0.5237884521484375
1000,0.6950756311416626,0.5250396728515625
1100,0.6943713426589966,0.5269622802734375
1200,0.6937187314033508,0.5283203125
1300,0.6931114196777344,0.5294342041015625
1400,0.6925442218780518,0.5312042236328125
1500,0.6920127272605896,0.5325469970703125
1600,0.6915128231048584,0.5337982177734375
1700,0.6910412907600403,0.5351409912109375
1800,0.6905953884124756,0.536285400390625
1900,0.6901729106903076,0.5380706787109375
2000,0.6897714734077454,0.5398406982421875
2100,0.6893892288208008,0.54107666015625
2200,0.6890244483947754,0.5417938232421875
2300,0.6886755228042603,0.5425567626953125
2400,0.6883409023284912,0.5435943603515625
2500,0.6880195140838623,0.54412841796875
2600,0.6877105236053467,0.544769287109375
2700,0.6874127388000488,0.5457305908203125
2800,0.687125563621521,0.546478271484375
2900,0.6868481040000916,0.547088623046875
3000,0.6865798234939575,0.5474395751953125
3100,0.6863198280334473,0.5482635498046875
3200,0.6860675811767578,0.549468994140625
3300,0.6858227252960205,0.5502471923828125
3400,0.6855846643447876,0.55078125
3500,0.6853532195091248,0.55133056640625
3600,0.6851277351379395,0.5516815185546875
3700,0.6849079132080078,0.5523223876953125
3800,0.6846935153007507,0.5530242919921875
3900,0.6844842433929443,0.553863525390625
4000,0.68427973985672,0.5543975830078125
4100,0.6840798854827881,0.555267333984375
4200,0.6838842630386353,0.5555572509765625
4300,0.6836926937103271,0.556427001953125
4400,0.6835048198699951,0.556976318359375
4500,0.6833208203315735,0.55731201171875
4600,0.6831401586532593,0.5576934814453125
4700,0.6829627752304077,0.5584259033203125
4800,0.682788610458374,0.5589447021484375
4900,0.6826175451278687,0.5591278076171875
5000,0.6824493408203125,0.5595245361328125
5100,0.6822835803031921,0.55987548828125
5200,0.6821200847625732,0.560089111328125
5300,0.6819589138031006,0.5604095458984375
5400,0.6818002462387085,0.5608978271484375
5500,0.6816439628601074,0.561309814453125
5600,0.6814899444580078,0.5614013671875
5700,0.6813379526138306,0.5620269775390625
5800,0.6811878681182861,0.562103271484375
5900,0.6810398101806641,0.562652587890625
6000,0.6808935403823853,0.5630340576171875
6100,0.6807495355606079,0.5630950927734375
6200,0.6806071996688843,0.5639190673828125
6300,0.6804666519165039,0.56414794921875
6400,0.6803277730941772,0.5643157958984375
6500,0.6801905035972595,0.5647430419921875
6600,0.6800546050071716,0.565155029296875
6700,0.6799200177192688,0.56561279296875
6800,0.6797869205474854,0.5659332275390625
6900,0.6796552538871765,0.56634521484375
7000,0.6795250773429871,0.566741943359375
7100,0.679396390914917,0.5672607421875
7200,0.6792691946029663,0.567657470703125
7300,0.6791433691978455,0.567596435546875
7400,0.6790187358856201,0.5680084228515625
7500,0.678895115852356,0.5684661865234375
7600,0.6787722706794739,0.568817138671875
7700,0.678650438785553,0.5690765380859375
7800,0.6785297989845276,0.569549560546875
7900,0.6784104108810425,0.5699462890625
8000,0.6782920360565186,0.570281982421875
8100,0.6781747341156006,0.57080078125
8200,0.6780586242675781,0.571014404296875
8300,0.6779434680938721,0.5715789794921875
8400,0.677829384803772,0.571533203125
8500,0.6777162551879883,0.5716552734375
8600,0.6776043176651001,0.5721282958984375
8700,0.6774929761886597,0.5723876953125
8800,0.6773823499679565,0.5726470947265625
8900,0.6772724986076355,0.5728759765625
9000,0.6771635413169861,0.5732879638671875
9100,0.6770553588867188,0.573577880859375
9200,0.6769478917121887,0.573486328125
9300,0.6768413186073303,0.57366943359375
9400,0.6767354607582092,0.573974609375
9500,0.6766302585601807,0.57403564453125
9600,0.6765258312225342,0.5741424560546875
9700,0.6764222383499146,0.5744171142578125
9800,0.6763192415237427,0.57501220703125
9900,0.6762170791625977,0.5751953125
10000,0.6761155724525452,0.5753936767578125
10100,0.6760145425796509,0.575592041015625
10200,0.6759144067764282,0.5759124755859375
10300,0.6758154630661011,0.575927734375
10400,0.6757173538208008,0.5761260986328125
10500,0.6756197214126587,0.5762481689453125
10600,0.6755229234695435,0.5765838623046875
10700,0.6754269003868103,0.5767059326171875
10800,0.6753315925598145,0.5769805908203125
10900,0.6752366423606873,0.5772705078125
11000,0.6751424670219421,0.5775909423828125
11100,0.6750490069389343,0.577789306640625
11200,0.674956202507019,0.5780181884765625
11300,0.6748639941215515,0.5782928466796875
11400,0.6747723817825317,0.578582763671875
11500,0.6746816039085388,0.5788421630859375
11600,0.6745915412902832,0.5791015625
11700,0.6745021343231201,0.579345703125
11800,0.67441326379776,0.5794677734375
11900,0.6743251085281372,0.579437255859375
12000,0.6742374897003174,0.579559326171875
12100,0.6741504669189453,0.5796661376953125
12200,0.6740641593933105,0.5799560546875
12300,0.6739787459373474,0.579986572265625
12400,0.6738940477371216,0.580078125
12500,0.6738100051879883,0.5801239013671875
12600,0.673726499080658,0.580108642578125
12700,0.6736434698104858,0.580230712890625
12800,0.6735609769821167,0.5803375244140625
12900,0.6734788417816162,0.5805206298828125
13000,0.6733973026275635,0.58074951171875
13100,0.673316478729248,0.580780029296875
13200,0.6732362508773804,0.5808868408203125
13300,0.67315673828125,0.5810699462890625
13400,0.6730778217315674,0.581146240234375
13500,0.6729995012283325,0.5814971923828125
13600,0.6729216575622559,0.5818328857421875
13700,0.672844409942627,0.5818023681640625
13800,0.672767698764801,0.58221435546875
13900,0.6726915836334229,0.5822601318359375
14000,0.672616183757782,0.58258056640625
14100,0.6725412011146545,0.582611083984375
14200,0.6724668145179749,0.582733154296875
14300,0.6723930835723877,0.58306884765625
14400,0.6723199486732483,0.5833892822265625
14500,0.6722472310066223,0.58349609375
14600,0.6721749901771545,0.58349609375
14700,0.6721030473709106,0.58355712890625
14800,0.6720317006111145,0.5836334228515625
14900,0.6719608306884766,0.5837249755859375
15000,0.6718904376029968,0.583740234375
15100,0.6718205213546753,0.5837554931640625
15200,0.6717511415481567,0.583709716796875
15300,0.6716820001602173,0.58380126953125
15400,0.6716134548187256,0.5839691162109375
15500,0.6715453863143921,0.5840911865234375
15600,0.6714777946472168,0.584381103515625
15700,0.6714107394218445,0.584442138671875
15800,0.6713441610336304,0.5845947265625
15900,0.6712780594825745,0.58447265625
16000,0.6712124943733215,0.5845947265625
16100,0.6711474657058716,0.584716796875
16200,0.6710828542709351,0.5849609375
16300,0.6710187196731567,0.5852813720703125
16400,0.6709551215171814,0.5854644775390625
16500,0.6708917617797852,0.585601806640625
16600,0.6708288192749023,0.5858306884765625
16700,0.6707663536071777,0.5861358642578125
16800,0.6707044243812561,0.5861358642578125
16900,0.6706428527832031,0.5860137939453125
17000,0.670581579208374,0.5861053466796875
17100,0.6705209016799927,0.586181640625
17200,0.6704607605934143,0.5864105224609375
17300,0.6704009771347046,0.5865020751953125
17400,0.6703416705131531,0.5866851806640625
17500,0.6702828407287598,0.58685302734375
17600,0.6702244877815247,0.5868988037109375
17700,0.6701664924621582,0.5871734619140625
17800,0.6701089143753052,0.5874786376953125
17900,0.6700519323348999,0.5875091552734375
18000,0.6699954271316528,0.5876312255859375
18100,0.6699395179748535,0.5877685546875
18200,0.6698840856552124,0.58770751953125
18300,0.6698289513587952,0.5879669189453125
18400,0.6697741150856018,0.5880889892578125
18500,0.6697196364402771,0.5881195068359375
18600,0.6696655750274658,0.588348388671875
18700,0.6696118116378784,0.5886993408203125
18800,0.6695584058761597,0.5887603759765625
18900,0.6695053577423096,0.58880615234375
19000,0.6694529056549072,0.5890045166015625
19100,0.6694005727767944,0.5893707275390625
19200,0.6693488359451294,0.589630126953125
19300,0.6692972183227539,0.589813232421875
19400,0.6692459583282471,0.589996337890625
19500,0.669195294380188,0.5899658203125
19600,0.669144868850708,0.5902099609375
19700,0.6690949201583862,0.5902557373046875
19800,0.6690452694892883,0.5905914306640625
19900,0.6689959764480591,0.590606689453125
20000,0.6689469814300537,0.5906219482421875
