step,loss,acc
0,0.7093651294708252,0.486785888671875
100,0.7047304511070251,0.4870147705078125
200,0.7035979628562927,0.489898681640625
300,0.7027580738067627,0.4910125732421875
400,0.7019839882850647,0.492645263671875
500,0.7012553215026855,0.49444580078125
600,0.7005675435066223,0.49591064453125
700,0.6999180316925049,0.4973602294921875
800,0.6993036270141602,0.498565673828125
900,0.6987212896347046,0.5005035400390625
1000,0.6981678009033203,0.502410888671875
1100,0.6976407170295715,0.5043182373046875
1200,0.6971380710601807,0.5057373046875
1300,0.6966578960418701,0.5076141357421875
1400,0.6961987018585205,0.508880615234375
1500,0.6957595348358154,0.5102996826171875
1600,0.6953384876251221,0.5113067626953125
1700,0.6949340105056763,0.512359619140625
1800,0.6945456266403198,0.51422119140625
1900,0.6941720247268677,0.5153350830078125
2000,0.6938126087188721,0.5162353515625
2100,0.6934667825698853,0.5175323486328125
2200,0.6931332349777222,0.51824951171875
2300,0.6928114295005798,0.5196990966796875
2400,0.6925007104873657,0.5212554931640625
2500,0.6922003030776978,0.5230255126953125
2600,0.6919098496437073,0.524261474609375
2700,0.6916285753250122,0.525360107421875
2800,0.6913557052612305,0.5265960693359375
2900,0.6910911202430725,0.5277099609375
3000,0.6908342838287354,0.52880859375
3100,0.6905847191810608,0.5294036865234375
3200,0.6903420090675354,0.530792236328125
3300,0.6901059150695801,0.531280517578125
3400,0.6898760795593262,0.532379150390625
3500,0.6896520853042603,0.5332794189453125
3600,0.6894336342811584,0.534271240234375
3700,0.6892205476760864,0.535919189453125
3800,0.6890126466751099,0.5367889404296875
3900,0.688809871673584,0.5377197265625
4000,0.6886120438575745,0.5378265380859375
4100,0.688418984413147,0.5392608642578125
4200,0.6882303953170776,0.5399932861328125
4300,0.6880460977554321,0.540496826171875
4400,0.687865674495697,0.541229248046875
4500,0.6876890659332275,0.5418548583984375
4600,0.6875162124633789,0.5428009033203125
4700,0.6873468160629272,0.543304443359375
4800,0.6871809959411621,0.544525146484375
4900,0.6870185136795044,0.5455322265625
5000,0.6868592500686646,0.546234130859375
5100,0.6867029070854187,0.5464324951171875
5200,0.686549186706543,0.547760009765625
5300,0.6863983869552612,0.5484619140625
5400,0.6862502694129944,0.549102783203125
5500,0.6861048936843872,0.5495758056640625
5600,0.6859622597694397,0.5500946044921875
5700,0.6858220100402832,0.55035400390625
5800,0.6856841444969177,0.5509185791015625
5900,0.6855484247207642,0.5516510009765625
6000,0.6854148507118225,0.552337646484375
6100,0.6852836608886719,0.5530548095703125
6200,0.6851544976234436,0.5533599853515625
6300,0.6850274801254272,0.5537567138671875
6400,0.6849024891853333,0.5540924072265625
6500,0.6847795248031616,0.5544586181640625
6600,0.6846585273742676,0.5549468994140625
6700,0.6845391988754272,0.5556488037109375
6800,0.684421718120575,0.5562286376953125
6900,0.6843060255050659,0.556793212890625
7000,0.6841921806335449,0.5572357177734375
7100,0.6840800046920776,0.55755615234375
7200,0.6839691996574402,0.5575103759765625
7300,0.6838599443435669,0.558197021484375
7400,0.6837522387504578,0.558563232421875
7500,0.6836459040641785,0.5590057373046875
7600,0.683540940284729,0.5594940185546875
7700,0.6834374666213989,0.559844970703125
7800,0.6833353042602539,0.5601043701171875
7900,0.6832342147827148,0.5606536865234375
8000,0.6831346154212952,0.5608673095703125
8100,0.6830364465713501,0.560943603515625
8200,0.6829394102096558,0.5608367919921875
8300,0.6828435659408569,0.56103515625
8400,0.6827488541603088,0.561187744140625
8500,0.6826554536819458,0.5611724853515625
8600,0.682563304901123,0.56134033203125
8700,0.6824721693992615,0.56170654296875
8800,0.6823821067810059,0.5617828369140625
8900,0.682293176651001,0.5619659423828125
9000,0.6822052001953125,0.5622406005859375
9100,0.6821181774139404,0.5623931884765625
9200,0.6820322275161743,0.5623779296875
9300,0.6819472312927246,0.5625152587890625
9400,0.6818631887435913,0.562744140625
9500,0.6817800998687744,0.563018798828125
9600,0.6816979646682739,0.5630035400390625
9700,0.6816166639328003,0.56329345703125
9800,0.6815360188484192,0.5635833740234375
9900,0.6814562082290649,0.5637969970703125
10000,0.6813772320747375,0.564239501953125
10100,0.6812990307807922,0.564605712890625
10200,0.6812217235565186,0.56494140625
10300,0.681145191192627,0.5652008056640625
10400,0.6810696125030518,0.5653228759765625
10500,0.6809946298599243,0.565643310546875
10600,0.6809203624725342,0.56597900390625
10700,0.6808469295501709,0.56622314453125
10800,0.6807742714881897,0.56646728515625
10900,0.6807023286819458,0.56640625
11000,0.680631160736084,0.5667724609375
11100,0.6805605292320251,0.567108154296875
