step,loss,acc
0,0.7233276963233948,0.501861572265625
100,0.7083557844161987,0.50494384765625
200,0.706107497215271,0.507171630859375
300,0.7043875455856323,0.5093841552734375
400,0.7028264403343201,0.5116424560546875
500,0.7013940811157227,0.5139007568359375
600,0.7000733613967896,0.5162506103515625
700,0.6988507509231567,0.518280029296875
800,0.6977142095565796,0.5209503173828125
900,0.6966536641120911,0.523284912109375
1000,0.6956606507301331,0.5255584716796875
1100,0.6947279572486877,0.52752685546875
1200,0.6938494443893433,0.5292510986328125
1300,0.6930193901062012,0.5311279296875
1400,0.6922330856323242,0.532989501953125
1500,0.6914863586425781,0.53436279296875
1600,0.6907756924629211,0.5357208251953125
1700,0.6900979280471802,0.5379180908203125
1800,0.6894503235816956,0.53936767578125
1900,0.6888303756713867,0.5410614013671875
2000,0.6882361173629761,0.5427703857421875
2100,0.6876653432846069,0.5442047119140625
2200,0.6871165037155151,0.545166015625
2300,0.6865879893302917,0.5466156005859375
2400,0.6860784292221069,0.5475921630859375
2500,0.6855865716934204,0.5482177734375
2600,0.6851110458374023,0.5499267578125
2700,0.6846508979797363,0.551361083984375
2800,0.6842052936553955,0.5525970458984375
2900,0.6837732791900635,0.5538177490234375
3000,0.6833541393280029,0.5547332763671875
3100,0.6829469203948975,0.5559234619140625
3200,0.6825511455535889,0.5571136474609375
3300,0.6821661591529846,0.557830810546875
3400,0.681791365146637,0.5594635009765625
3500,0.6814263463020325,0.560546875
3600,0.6810705661773682,0.5615081787109375
3700,0.6807235479354858,0.562530517578125
3800,0.6803848743438721,0.5635528564453125
3900,0.6800541877746582,0.56414794921875
4000,0.679731011390686,0.565582275390625
4100,0.6794151067733765,0.566253662109375
4200,0.6791062355041504,0.5671539306640625
4300,0.6788039803504944,0.5680694580078125
4400,0.6785080432891846,0.5688629150390625
4500,0.6782182455062866,0.569732666015625
4600,0.6779342889785767,0.5706634521484375
4700,0.6776559352874756,0.571380615234375
4800,0.6773830056190491,0.5721893310546875
4900,0.6771152019500732,0.572723388671875
5000,0.6768524050712585,0.573333740234375
5100,0.6765943765640259,0.573699951171875
5200,0.6763408780097961,0.5742950439453125
5300,0.6760917901992798,0.575164794921875
5400,0.675847053527832,0.5760345458984375
5500,0.6756063103675842,0.5765228271484375
5600,0.6753696799278259,0.5771331787109375
5700,0.6751368045806885,0.5779571533203125
5800,0.6749075651168823,0.5780792236328125
5900,0.6746819615364075,0.5785980224609375
6000,0.67445969581604,0.5790557861328125
6100,0.6742409467697144,0.57965087890625
6200,0.674025297164917,0.580352783203125
6300,0.673812747001648,0.580780029296875
6400,0.6736032962799072,0.581268310546875
6500,0.67339688539505,0.581756591796875
6600,0.6731934547424316,0.58209228515625
6700,0.6729927659034729,0.5823974609375
6800,0.6727948188781738,0.582977294921875
6900,0.6725994348526001,0.5836334228515625
7000,0.6724064350128174,0.583953857421875
7100,0.6722161769866943,0.5842132568359375
7200,0.6720281839370728,0.58453369140625
7300,0.6718425750732422,0.585052490234375
7400,0.6716591715812683,0.585418701171875
7500,0.6714780330657959,0.585784912109375
7600,0.6712990999221802,0.585906982421875
7700,0.6711223125457764,0.5864715576171875
7800,0.6709474921226501,0.586822509765625
7900,0.6707746982574463,0.5871124267578125
8000,0.6706040501594543,0.587188720703125
8100,0.6704353094100952,0.5876007080078125
8200,0.6702685356140137,0.587799072265625
8300,0.6701037287712097,0.58831787109375
8400,0.6699406504631042,0.5885009765625
8500,0.6697793006896973,0.588653564453125
8600,0.6696198582649231,0.5887298583984375
8700,0.6694620847702026,0.589141845703125
8800,0.6693058013916016,0.58917236328125
8900,0.6691511869430542,0.5892791748046875
9000,0.6689983606338501,0.5897216796875
9100,0.6688469648361206,0.5897979736328125
9200,0.6686971187591553,0.5899810791015625
9300,0.6685487031936646,0.5902099609375
9400,0.668401837348938,0.5902252197265625
9500,0.6682563424110413,0.59033203125
9600,0.6681123971939087,0.5904388427734375
9700,0.667969822883606,0.590545654296875
9800,0.6678286194801331,0.5907135009765625
9900,0.66768878698349,0.591033935546875
10000,0.6675503253936768,0.591278076171875
10100,0.6674131155014038,0.5915069580078125
10200,0.6672771573066711,0.591766357421875
10300,0.667142391204834,0.5918731689453125
10400,0.6670088768005371,0.5922393798828125
10500,0.666876494884491,0.5926513671875
10600,0.6667453050613403,0.592987060546875
10700,0.6666151881217957,0.593109130859375
10800,0.6664862632751465,0.5933685302734375
10900,0.6663585305213928,0.5936126708984375
11000,0.6662318110466003,0.5938262939453125
11100,0.6661062240600586,0.59393310546875
11200,0.6659817099571228,0.5941925048828125
11300,0.6658582091331482,0.59442138671875
11400,0.6657357811927795,0.59466552734375
11500,0.6656144261360168,0.5945892333984375
11600,0.6654940843582153,0.5948638916015625
11700,0.6653748750686646,0.595245361328125
11800,0.6652566194534302,0.5955047607421875
11900,0.6651394367218018,0.5956573486328125
12000,0.665023148059845,0.596038818359375
12100,0.6649078130722046,0.5962982177734375
12200,0.6647933721542358,0.596466064453125
12300,0.664680004119873,0.5966033935546875
12400,0.6645674109458923,0.5969390869140625
12500,0.6644558906555176,0.596954345703125
12600,0.6643452644348145,0.59710693359375
12700,0.664235532283783,0.5972747802734375
12800,0.6641266345977783,0.597442626953125
12900,0.6640183925628662,0.59765625
13000,0.6639111042022705,0.597900390625
13100,0.6638046503067017,0.598175048828125
13200,0.6636990308761597,0.59844970703125
13300,0.6635942459106445,0.598846435546875
13400,0.6634901762008667,0.59881591796875
13500,0.6633869409561157,0.59893798828125
13600,0.6632845401763916,0.599151611328125
13700,0.6631829142570496,0.5992279052734375
13800,0.6630821824073792,0.5993804931640625
13900,0.662982165813446,0.5997161865234375
14000,0.6628828644752502,0.599822998046875
14100,0.662784218788147,0.5999908447265625
14200,0.6626864671707153,0.6001739501953125
14300,0.662589430809021,0.6003265380859375
14400,0.6624930500984192,0.6005859375
14500,0.6623974442481995,0.6007537841796875
14600,0.662302553653717,0.600738525390625
14700,0.6622083187103271,0.6009979248046875
14800,0.6621147990226746,0.601318359375
14900,0.6620219945907593,0.6017608642578125
15000,0.6619297862052917,0.6019287109375
15100,0.6618382930755615,0.602020263671875
15200,0.6617475152015686,0.60211181640625
15300,0.6616573333740234,0.602325439453125
15400,0.6615678071975708,0.6025390625
15500,0.6614788174629211,0.6025543212890625
15600,0.6613905429840088,0.6027679443359375
15700,0.6613029837608337,0.6029510498046875
15800,0.6612159609794617,0.603271484375
15900,0.6611294746398926,0.6034698486328125
16000,0.6610437631607056,0.6036376953125
16100,0.6609586477279663,0.6035614013671875
16200,0.66087406873703,0.603546142578125
16300,0.6607901453971863,0.6035919189453125
