step,loss,acc_train,gnorm_theta,gnorm_phi,align_u,align_V,gain_u,gain_V,w_norm,disp
1050,0.7013304233551025,0.50830078125,0.04931395500898361,0.08268289871473368,0.00442412065724961,0.034203096145714464,0.23018062114715576,0.6400117874145508,3.460630795083164,0.018003610894083977
1075,0.7011001706123352,0.508575439453125,0.04909976199269295,0.08203773748892028,0.004435482700873747,0.0341359700839025,0.23046690225601196,0.6393582224845886,3.4604941056092056,0.018347959965467453
1100,0.7008727788925171,0.5089569091796875,0.04884199798107147,0.08136132306192029,0.004447298874076807,0.034069534406611285,0.230764701962471,0.6387108564376831,3.460359477734781,0.01869027316570282
1125,0.7006491422653198,0.509368896484375,0.04862917587161064,0.08075731610002788,0.0044595769307923415,0.03400388365993799,0.23107419908046722,0.638070821762085,3.4602271873108528,0.019030291587114334
1150,0.7004283666610718,0.50982666015625,0.048396624624729156,0.08016497050609467,0.00447232066102016,0.03393890378384682,0.231395423412323,0.6374369263648987,3.4600972346055254,0.01936843991279602
1175,0.7002112865447998,0.510284423828125,0.04823095723986626,0.0795900608393072,0.004485528031946378,0.03387452590674194,0.23172828555107117,0.6368085145950317,3.459969344251359,0.019704679027199745
1200,0.6999950408935547,0.511016845703125,0.048049893230199814,0.07899289036338265,0.004499191177202836,0.03381072986376673,0.23207253217697144,0.6361855268478394,3.4598439299383505,0.020039204508066177
1225,0.699783444404602,0.5116729736328125,0.04787281155586243,0.07843245701799527,0.00451330788915524,0.03374758676588026,0.23242801427841187,0.6355684995651245,3.459720302809092,0.020372025668621063
1250,0.699573278427124,0.5123138427734375,0.04773164168000221,0.07788954670086017,0.004527875271349782,0.033685076447253284,0.2327946424484253,0.6349573135375977,3.4595988765457593,0.020703265443444252
1275,0.6993651986122131,0.51287841796875,0.0475815087556839,0.07733942061877376,0.004542905864551934,0.033623124764330534,0.23317267000675201,0.6343512535095215,3.4594795135451624,0.021033111959695816
1300,0.699160099029541,0.51312255859375,0.047464143484830856,0.07682360485376143,0.004558402460420388,0.03356171941902885,0.23356211185455322,0.6337502598762512,3.459362351860488,0.02136160060763359
1325,0.6989578604698181,0.5134429931640625,0.04735102131962776,0.0763329010042976,0.004574352125733303,0.033500915907096696,0.23396256566047668,0.6331548094749451,3.4592471160270137,0.021688738837838173
1350,0.6987578868865967,0.5140228271484375,0.04723478853702545,0.07585797683559696,0.004590760447105086,0.03344069445244778,0.23437413573265076,0.6325647830963135,3.459133944085924,0.022014649584889412
1375,0.6985580921173096,0.514251708984375,0.04711234197020531,0.07535462425000088,0.004607620095056281,0.03338099345442917,0.23479655385017395,0.6319795250892639,3.459022560533508,0.022339213639497757
1400,0.6983617544174194,0.514678955078125,0.04699784889817238,0.07486818782121428,0.0046249362831448215,0.03332187016151454,0.23522990942001343,0.6313996911048889,3.458913241257559,0.022662265226244926
1425,0.6981687545776367,0.5149993896484375,0.046889062970876694,0.07440149566167734,0.004642710651503065,0.0332633051267455,0.2356741726398468,0.6308249831199646,3.4588058485920246,0.022984061390161514
1450,0.6979758739471436,0.5152740478515625,0.0468285009264946,0.07395454648394138,0.004660936123686921,0.033205253962884804,0.23612909018993378,0.6302550435066223,3.4587002448503728,0.023304911330342293
1475,0.6977845430374146,0.5157012939453125,0.046765927225351334,0.07354483979648481,0.004679612725674582,0.03314766711579015,0.23659460246562958,0.6296893954277039,3.458596430196471,0.02362476848065853
1500,0.6975945234298706,0.5159454345703125,0.0466962493956089,0.07312900517792816,0.004698750009169037,0.033090559504176775,0.23707091808319092,0.6291282176971436,3.458494680539825,0.023943739011883736
1525,0.6974067687988281,0.51611328125,0.04663395881652832,0.0727115111252125,0.004718350984285275,0.03303387951794548,0.2375580072402954,0.6285709738731384,3.4583945824281757,0.02426154911518097
1550,0.6972232460975647,0.516510009765625,0.04655040055513382,0.0722913039240946,0.004738409690734375,0.03297764968315749,0.23805566132068634,0.6280179619789124,3.458296273887036,0.02457829937338829
1575,0.6970370411872864,0.5170745849609375,0.046532660722732544,0.07190737646853985,0.004758918288679955,0.03292184270603188,0.2385636270046234,0.6274688243865967,3.4581998929549735,0.024894094094634056
1600,0.6968560218811035,0.51751708984375,0.046542782336473465,0.07154757671972654,0.004779888519860542,0.032866476675971215,0.23908209800720215,0.6269237995147705,3.4581050261240045,0.02520935609936714
1625,0.6966747045516968,0.5176544189453125,0.046544287353754044,0.07115601866316218,0.004801324240878968,0.03281156140678564,0.23961114883422852,0.6263830065727234,3.4580120871990663,0.025524243712425232
1650,0.6964937448501587,0.5180816650390625,0.04654588922858238,0.07079411302460047,0.004823218820268608,0.03275704019022417,0.24015051126480103,0.6258457899093628,3.4579206626443972,0.025838660076260567
1675,0.6963149309158325,0.5185394287109375,0.04655056819319725,0.07043918474143673,0.004845568459460248,0.03270290813133634,0.24070002138614655,0.6253122687339783,3.4578308904807775,0.026152538135647774
1700,0.6961370706558228,0.51904296875,0.046527158468961716,0.07009252745098658,0.004868373323261088,0.032649152759632254,0.2412596344947815,0.6247822642326355,3.4577430466452443,0.026465829461812973
1725,0.695962131023407,0.5191802978515625,0.04650185629725456,0.06974006162947961,0.004891628421888279,0.032595822105124274,0.24182911217212677,0.6242561340332031,3.457656579654369,0.026778463274240494
1750,0.6957865953445435,0.5198516845703125,0.04649481177330017,0.06941512541243906,0.0049153350838258,0.03254289610642398,0.24240846931934357,0.6237338781356812,3.457571903344437,0.027090255171060562
1775,0.6956115365028381,0.5201263427734375,0.04652029275894165,0.06910244813799897,0.0049394980585433425,0.032490352649295354,0.24299772083759308,0.6232151389122009,3.4574888799327175,0.027401665225625038
1800,0.6954379081726074,0.52056884765625,0.04653232544660568,0.06881221939045762,0.004964114394742885,0.03243817467728221,0.24359671771526337,0.6226997971534729,3.4574072337031816,0.02771279588341713
1825,0.6952677965164185,0.5209808349609375,0.046579401940107346,0.06852203368247656,0.004989190695029188,0.03238637456141408,0.2442055642604828,0.6221880316734314,3.4573273785156484,0.028023535385727882
1850,0.6950960159301758,0.521484375,0.046630073338747025,0.06822583563106946,0.005014725340412463,0.03233489044039748,0.2448241263628006,0.6216791868209839,3.457248900722633,0.028334131464362144
1875,0.694923996925354,0.52191162109375,0.046685751527547836,0.06798828372180551,0.005040720554126662,0.032283709765602124,0.245452418923378,0.6211732029914856,3.457172214198756,0.02864464558660984
1900,0.6947551369667053,0.52252197265625,0.046746399253606796,0.06774770087340751,0.005067187815689915,0.03223278559354412,0.2460906207561493,0.6206696033477783,3.4570969052734366,0.02895525097846985
1925,0.6945867538452148,0.52301025390625,0.046809013932943344,0.06748655336944974,0.005094118205884001,0.03218225757851667,0.24673843383789062,0.6201696991920471,3.4570232499024662,0.02926569990813732
1950,0.6944184899330139,0.5232086181640625,0.046865347772836685,0.06725578714914254,0.005121528110286012,0.032132016329399576,0.24739618599414825,0.6196724772453308,3.456950972320032,0.02957616187632084
1975,0.6942511796951294,0.5237579345703125,0.04695121571421623,0.06702003794192175,0.0051494061023952264,0.03208207932704393,0.24806353449821472,0.6191781163215637,3.456880348489721,0.029886770993471146
2000,0.6940836906433105,0.5242767333984375,0.04702840745449066,0.06679210126860649,0.00517775963421557,0.032032444445544025,0.2487405389547348,0.6186865568161011,3.4568109646888794,0.030197275802493095
2025,0.6939169764518738,0.5245513916015625,0.047106340527534485,0.06655116695075865,0.005206582570840155,0.03198311919355831,0.24942700564861298,0.6181978583335876,3.4567430968802975,0.03050781972706318
2050,0.6937519311904907,0.52496337890625,0.047191936522722244,0.06634817697999382,0.005235881438946191,0.031934063830160835,0.2501230239868164,0.6177117228507996,3.456676745153269,0.03081846795976162
2075,0.6935857534408569,0.5254669189453125,0.04728870466351509,0.06612014785490103,0.005265665258018479,0.03188529847005562,0.25082871317863464,0.6172283291816711,3.4566119095951007,0.031129181385040283
2100,0.6934202909469604,0.525909423828125,0.047417618334293365,0.06590040526505216,0.005295933914235512,0.0318367834577297,0.25154396891593933,0.616747260093689,3.4565483143874647,0.03144022077322006
2125,0.6932573318481445,0.526214599609375,0.04748120531439781,0.06569546640337902,0.0053266811313374815,0.03178855371917319,0.25226861238479614,0.6162688732147217,3.4564863734617495,0.03175148367881775
2150,0.693093478679657,0.52667236328125,0.04760107770562172,0.06550146110935898,0.005357920200673558,0.031740669371658224,0.2530028223991394,0.615793764591217,3.4564258109934682,0.0320628322660923
2175,0.6929275393486023,0.5269317626953125,0.0477510541677475,0.06533365091796507,0.005389663572416284,0.031693070694452895,0.2537468373775482,0.6153213381767273,3.456366627055081,0.032374609261751175
2200,0.692765474319458,0.527435302734375,0.04788801819086075,0.06517019087681777,0.0054219020579315755,0.03164569543085288,0.2545003592967987,0.6148509979248047,3.456308959678787,0.032686926424503326
2225,0.6926028728485107,0.5279998779296875,0.04801758751273155,0.0650073288068066,0.005454639799549033,0.031598546250681384,0.25526338815689087,0.614382803440094,3.4562526709768724,0.032999616116285324
2250,0.6924386024475098,0.528350830078125,0.04814871400594711,0.06483576362040779,0.0054878867472411205,0.03155166320733974,0.25603607296943665,0.6139170527458191,3.456197761016698,0.03331272304058075
2275,0.6922751665115356,0.5289306640625,0.0482904352247715,0.06471862217339519,0.005521637879964902,0.03150503645858699,0.2568182051181793,0.6134538054466248,3.456144229863978,0.033626385033130646
2300,0.6921126842498779,0.529327392578125,0.048451900482177734,0.06458330091272342,0.005555902963770014,0.03145862374070753,0.25760993361473083,0.6129924654960632,3.4560919396127403,0.03394068405032158
2325,0.691949188709259,0.5298919677734375,0.04861094430088997,0.06442657920009795,0.005590681078681229,0.031412410176500746,0.258411169052124,0.6125330924987793,3.4560411662634625,0.034255560487508774
2350,0.6917868852615356,0.53070068359375,0.04877118021249771,0.06429080745477284,0.005625970581514116,0.031366410895057706,0.25922173261642456,0.6120756268501282,3.4559916339349153,0.034571073949337006
2375,0.691623330116272,0.5312042236328125,0.04896702244877815,0.06420643619440053,0.0056617783021474305,0.03132060106131456,0.2600417137145996,0.6116199493408203,3.4559433426804587,0.034887515008449554
2400,0.6914607286453247,0.5317840576171875,0.04910511523485184,0.06411305043773514,0.005698114525836686,0.03127498078593031,0.2608713209629059,0.6111661195755005,3.4558965685078196,0.03520473092794418
2425,0.6912972927093506,0.532379150390625,0.049261197447776794,0.06399513331625686,0.00573496530915881,0.031229597615468313,0.2617100775241852,0.6107144951820374,3.455851173498943,0.03552256524562836
2450,0.6911345720291138,0.5327301025390625,0.04942939430475235,0.06390800978941495,0.005772341671054689,0.031184399267379963,0.26255813241004944,0.6102645993232727,3.4558070197267634,0.0358411930501461
2475,0.6909716129302979,0.533111572265625,0.049586400389671326,0.06381729692269589,0.005810246850527886,0.031139403330794953,0.26341554522514343,0.6098166108131409,3.4557642452219866,0.036160461604595184
2500,0.6908072233200073,0.5335693359375,0.049781687557697296,0.06373872414449054,0.005848685787210405,0.0310946049373764,0.2642822861671448,0.6093705296516418,3.455722850035831,0.03648064285516739
2525,0.6906445622444153,0.5340423583984375,0.0499596893787384,0.06365719397301502,0.005887662641028764,0.031049964262397853,0.26515835523605347,0.6089258790016174,3.455682696231483,0.036801695823669434
2550,0.6904808878898621,0.5343170166015625,0.05014615133404732,0.06359647471586405,0.005927180635630878,0.031005486424038442,0.2660437524318695,0.6084827184677124,3.455643921840151,0.037123631685972214
2575,0.6903164982795715,0.5346832275390625,0.0503535270690918,0.06354182428845559,0.005967243932964638,0.030961171516759638,0.2669384777545929,0.6080411076545715,3.455606388918842,0.037446632981300354
2600,0.6901521682739258,0.5351715087890625,0.05055911839008331,0.06349619001901256,0.006007849506549392,0.030917009690112858,0.2678423523902893,0.60760098695755,3.455570235498885,0.03777080401778221
2625,0.6899862289428711,0.5356903076171875,0.05079172924160957,0.06345739823957763,0.0060490085244839014,0.030872978596822972,0.26875555515289307,0.6071620583534241,3.4555354616235796,0.03809617832303047
2650,0.6898210048675537,0.5362548828125,0.05095735564827919,0.06341966171989835,0.00609074061376394,0.030829110729799113,0.26967841386795044,0.6067246198654175,3.45550179134737,0.03842264413833618
2675,0.689655065536499,0.536773681640625,0.051166556775569916,0.06339369211718301,0.006133029282649487,0.030785401302095377,0.2706104815006256,0.606288731098175,3.4554696386872163,0.03875000402331352
2700,0.6894893050193787,0.5371551513671875,0.051420602947473526,0.06337846619624976,0.006175887162565407,0.03074182036406227,0.2715519070625305,0.6058539748191833,3.4554385896971125,0.039078593254089355
2725,0.6893231272697449,0.5376434326171875,0.05165581405162811,0.06337400433633637,0.006219322695925396,0.030698315721556232,0.2725028395652771,0.6054199934005737,3.4554090583987676,0.03940876945853233
2750,0.6891558170318604,0.5381317138671875,0.05186765640974045,0.06335578396894276,0.006263336674684472,0.030654987193717134,0.2734631299972534,0.6049875617027283,3.455380630835781,0.03974005952477455
2775,0.6889878511428833,0.5386962890625,0.052082374691963196,0.06337230875958806,0.0063079281554983165,0.030611832529104134,0.2744327187538147,0.6045569181442261,3.455353721033981,0.040072545409202576
2800,0.6888183951377869,0.539306640625,0.0523180328309536,0.06335635670365496,0.006353097555278045,0.030568856787495997,0.2754114866256714,0.6041278839111328,3.455328191028291,0.04040628299117088
2825,0.6886498332023621,0.539764404296875,0.052562784403562546,0.06336635548344757,0.006398855798417759,0.03052598258226504,0.2763995826244354,0.6036998629570007,3.4553037648462746,0.04074149578809738
2850,0.6884803771972656,0.5401611328125,0.05282481759786606,0.06337065749988985,0.006445217393891737,0.030483230092199706,0.2773972451686859,0.6032729148864746,3.455280718516225,0.0410781055688858
2875,0.6883097887039185,0.5406494140625,0.05309214070439339,0.06339893144339366,0.0064921896380422525,0.030440564412400787,0.27840447425842285,0.6028468012809753,3.455258914062448,0.04141626134514809
2900,0.6881383657455444,0.5410919189453125,0.053359366953372955,0.06343662391456985,0.0065397731784193865,0.030398003180226296,0.27942121028900146,0.6024216413497925,3.4552384895125807,0.04175601899623871
2925,0.6879652738571167,0.5418548583984375,0.05363006144762039,0.06347183268382559,0.00658797416345195,0.030355596427613984,0.28044751286506653,0.601997971534729,3.4552194448910933,0.042097385972738266
2950,0.6877920627593994,0.542205810546875,0.0538831502199173,0.06349798635118072,0.006636798551053662,0.030313274214196804,0.28148335218429565,0.6015750169754028,3.4552015042096147,0.042440272867679596
2975,0.6876195669174194,0.5428314208984375,0.05410917475819588,0.06353630516101917,0.006686247071068741,0.03027107672194237,0.28252866864204407,0.6011533141136169,3.455184943497875,0.04278450459241867
3000,0.687445342540741,0.5433349609375,0.05437768995761871,0.06359891664314656,0.006736327112092338,0.030229006551948587,0.28358352184295654,0.6007328033447266,3.455169762775718,0.043130096048116684
3025,0.687268853187561,0.5439910888671875,0.05465064197778702,0.06366751846315988,0.006787042233440195,0.030187038759444694,0.2846478521823883,0.6003131866455078,3.45515582405391,0.04347730055451393
3050,0.6870931386947632,0.544525146484375,0.05492400377988815,0.06375378677188934,0.006838402404601532,0.030145153554313672,0.2857218086719513,0.5998944044113159,3.455143265355412,0.04382623732089996
3075,0.686916172504425,0.54522705078125,0.05520008131861687,0.06380795270674229,0.006890414858546204,0.030103390798551156,0.2868053913116455,0.5994767546653748,3.4551318106785156,0.04417670890688896
3100,0.6867371797561646,0.545623779296875,0.05547184497117996,0.06388118528476541,0.006943075972212603,0.03006172090200476,0.287898451089859,0.5990599393844604,3.455121874060569,0.044528789818286896
3125,0.6865575313568115,0.5460052490234375,0.05574800446629524,0.06396824931456316,0.006996397345781948,0.030020101339719173,0.28900110721588135,0.5986436009407043,3.4551131794964234,0.04488253965973854
3150,0.6863765716552734,0.5465240478515625,0.0560230053961277,0.06405163579418775,0.0070503845521661624,0.029978582233319447,0.2901133894920349,0.5982282161712646,3.455105865004879,0.04523792490363121
3175,0.6861951351165771,0.547027587890625,0.05632816627621651,0.06413550561413134,0.007105039966920182,0.02993717117304097,0.29123520851135254,0.5978139042854309,3.455099930594701,0.045595020055770874
3200,0.6860127449035645,0.5477142333984375,0.05661126598715782,0.06424706824495058,0.007160375272177471,0.029895823214221805,0.29236671328544617,0.5974000692367554,3.455095238263158,0.04595396667718887
3225,0.6858283281326294,0.548065185546875,0.056876275688409805,0.06433791146135577,0.00721639601885961,0.029854538558043014,0.2935079038143158,0.5969868898391724,3.455091926025291,0.046314727514982224
3250,0.6856445670127869,0.5486297607421875,0.057193152606487274,0.06444842943516009,0.007273111438518621,0.029813354751296782,0.2946588397026062,0.5965746641159058,3.455089993885069,0.04667738452553749
3275,0.6854579448699951,0.549163818359375,0.057503458112478256,0.06457819960063828,0.007330530759432814,0.02977223943852803,0.29581964015960693,0.5961630344390869,3.455089441844807,0.04704198241233826
3300,0.6852697730064392,0.5497894287109375,0.05783354118466377,0.06467839703564307,0.007388655683177457,0.02973124751997818,0.29699018597602844,0.5957525968551636,3.455090131895121,0.04740859195590019
3325,0.6850820779800415,0.550262451171875,0.05811646953225136,0.0648317994820411,0.007447497971047999,0.02969032927859822,0.29817062616348267,0.5953428745269775,3.455092202045235,0.047777120023965836
3350,0.6848906874656677,0.5507965087890625,0.05841244384646416,0.06496355369163281,0.007507049989970099,0.02964951726656873,0.2993606626987457,0.5949341654777527,3.4550956522926684,0.048147380352020264
3375,0.684699296951294,0.55169677734375,0.05869222804903984,0.06512175374716274,0.007567315942226967,0.029608813946437836,0.3005602955818176,0.5945264101028442,3.455100344623649,0.048519425094127655
3400,0.6845066547393799,0.5523834228515625,0.059008192270994186,0.06527495623904238,0.007628299466153791,0.02956818472317088,0.3017694652080536,0.5941194295883179,3.4551065550519127,0.048893362283706665
3425,0.6843119859695435,0.55316162109375,0.05934753641486168,0.06544333766488461,0.007690035948285724,0.029527614449103446,0.30298879742622375,0.5937129855155945,3.455114007551094,0.04926950857043266
3450,0.6841166615486145,0.5538177490234375,0.05966588854789734,0.06559780025561998,0.007752520881717891,0.029487073394394273,0.304218053817749,0.5933067798614502,3.455122840121901,0.049647826701402664
3475,0.6839195489883423,0.5543670654296875,0.060032546520233154,0.06578175579983334,0.007815759721942511,0.029446576778443378,0.305457204580307,0.5929010510444641,3.4551331907620813,0.05002838745713234
3500,0.6837201714515686,0.5549468994140625,0.0603695847094059,0.06595145021702309,0.007879775391324778,0.029406104441254532,0.30670663714408875,0.5924954414367676,3.4551447834422713,0.050411298871040344
3525,0.6835198998451233,0.555450439453125,0.060698676854372025,0.06614604784049494,0.007944552112546216,0.02936563180668639,0.30796587467193604,0.5920897722244263,3.4551578941646643,0.050796329975128174
3550,0.6833183169364929,0.5559844970703125,0.061053577810525894,0.06634778722636869,0.008010110932530082,0.029325238711829654,0.30923524498939514,0.5916849374771118,3.4551723849052194,0.051183681935071945
3575,0.683113157749176,0.556640625,0.061435043811798096,0.0665629863197132,0.008076468524893512,0.029284880317060495,0.3105149269104004,0.5912803411483765,3.455188255646573,0.05157339200377464
3600,0.68290776014328,0.5574951171875,0.06177213788032532,0.06677299023763894,0.008143627178478855,0.029244571856331433,0.3118048310279846,0.5908762216567993,3.455205644375147,0.051965437829494476
3625,0.6826999187469482,0.55816650390625,0.06212625280022621,0.06700629723522102,0.008211592308746133,0.029204310938087254,0.3131049871444702,0.5904726386070251,3.455224551068023,0.05235973745584488
3650,0.6824904680252075,0.5587158203125,0.062495242804288864,0.06723236780972458,0.008280378101012793,0.02916414742577715,0.31441548466682434,0.5900698900222778,3.455244837696416,0.05275634303689003
3675,0.6822772026062012,0.5591888427734375,0.06282798945903778,0.06745313328203872,0.008350001254113011,0.029124048791226768,0.3157365024089813,0.589667797088623,3.4552663662330136,0.053155362606048584
3700,0.6820660829544067,0.5599822998046875,0.06321412324905396,0.0676823008578065,0.008420437726895554,0.02908395822469825,0.31706753373146057,0.589265763759613,3.455289550660878,0.0535566620528698
3725,0.6818497180938721,0.5604248046875,0.0635998547077179,0.06792285868097313,0.008491718594762873,0.029043897954286687,0.3184089958667755,0.5888639688491821,3.4553141149444824,0.05396053567528725
3750,0.6816312074661255,0.561004638671875,0.06397385895252228,0.06816161715144205,0.00856384671104546,0.02900387823865837,0.31976082921028137,0.5884625911712646,3.4553401970544626,0.05436701327562332
