step,epoch,loss,n_valid_px,grad_theta_norm,grad_phi_norm,egr,r_rms,grad_total_norm_preclip,clip_coef,upd_theta_norm,upd_phi_norm
0,1,1.1834065914154053,12157,6.326747414677451,6.379191274476275,0.991778917178789,0.8011029958724976,6.379191875457764,0.15675964334723788,0.024556158471765743,0.1291805910809693
1,1,2.1017069816589355,10335,20.698288055248042,20.666404476392778,1.0015427733881181,1.0428810119628906,20.666404724121094,0.04838770772959497,0.016928410078363147,0.08966064315197889
2,1,0.8722962737083435,22199,8.437485532395876,9.156781342573051,0.9214466543135805,0.6753418445587158,9.156781196594238,0.1092086694354201,0.013647216121209433,0.06988065211489494
3,1,1.5555949211120605,11221,7.112851410081014,7.8303158736512914,0.9083734966573409,0.9065607190132141,7.830316066741943,0.12770874940011623,0.012403075096521696,0.06139482995270314
4,1,0.9849364161491394,3989,7.262038397769685,7.885311184549127,0.9209577438108423,0.7155038118362427,7.885311126708984,0.12681806172425544,0.011749701210453177,0.056421841850693766
5,1,0.816497266292572,35013,7.762301372745554,8.623690247791894,0.9001136578081756,0.6442330479621887,8.623689651489258,0.1159596326460651,0.011274144986305076,0.05401028464419929
6,1,0.8055931925773621,21241,6.90464881528818,8.039981730805351,0.8587891174966257,0.6373491287231445,8.039981842041016,0.1243783748854546,0.01122982105677467,0.05405575450483316
7,1,1.3848457336425781,8591,9.414658143761153,9.504470856292999,0.9905504773605182,0.8718233704566956,9.504470825195312,0.10521363189789355,0.010919214132993389,0.04470693457729619
8,1,1.784754753112793,6361,11.835798266508252,11.492744258578172,1.0298496164371704,0.9954052567481995,11.492745399475098,0.08701140399701786,0.011269448357169335,0.042477401469788616
9,1,0.5989730358123779,18570,5.933902976019655,6.67708369186338,0.8886968098437579,0.5314489006996155,6.677083492279053,0.1497659646446492,0.011342197532797707,0.04207331562608541
10,1,0.7355489134788513,10974,5.5085161341335445,5.756657132872064,0.9568949490977108,0.6022502183914185,5.756657123565674,0.17371189647451218,0.010993326037011262,0.03919817116599634
11,1,0.9192724227905273,13271,5.137857451615808,6.743445163908579,0.7619039417882779,0.7010631561279297,6.743444919586182,0.1482921360866146,0.011552700998869314,0.04026676861477419
12,1,0.5753730535507202,7400,5.371123934575256,6.030568917420645,0.8906496232981725,0.5152437090873718,6.030568599700928,0.16582181557934306,0.011537356032584007,0.03963504060491268
13,1,0.6737490892410278,16977,3.780887302627658,4.500808195433507,0.8400463068972553,0.5827763676643372,4.500808238983154,0.22218226698848606,0.011402085490371043,0.039485762616448254
14,1,0.5445781946182251,36208,4.16798041931113,4.691239119571356,0.8884604500166844,0.5071574449539185,4.691239356994629,0.2131632412543097,0.011613261250589101,0.041279387326792004
15,1,0.5871328711509705,12692,4.641385924766036,5.267487892898275,0.881138413440448,0.5354123711585999,5.267488479614258,0.1898437583729604,0.011604609694700492,0.040590148825716724
16,1,0.7367022633552551,10161,4.489407045424763,8.3400949590231,0.5382920779057991,0.6258054375648499,8.340094566345215,0.11990270279819092,0.01141828339956905,0.039596826508318916
17,1,0.48368409276008606,8574,2.642488081953527,4.534392128804289,0.5827656733009025,0.4882054626941681,4.534392356872559,0.22053666748702971,0.011182101118197353,0.038872257570204974
18,1,0.34591296315193176,7433,4.604337156888323,4.759896932442452,0.9673186672394452,0.36862149834632874,4.759897232055664,0.2100885252683498,0.011183892917796773,0.040769631431878915
19,1,0.15943053364753723,33387,2.3819812763163593,3.138894457916101,0.7588599451977075,0.20919746160507202,3.1388943195343018,0.31858341811423124,0.010871352108449582,0.04292003559108907
20,1,0.757556676864624,21567,4.870131188728268,6.023995186024447,0.8084553586672962,0.6175488829612732,6.0239949226379395,0.16600276840195713,0.009939182307970303,0.039944573201596
21,1,0.4184548556804657,18754,2.879315330395987,2.7143328698038576,1.060781955826586,0.4547731876373291,2.7143328189849854,0.3684145233005814,0.009901248525792352,0.041350514078614516
