step,epoch,loss,n_valid_px,grad_theta_norm,grad_phi_norm,egr,r_rms,grad_total_norm_preclip,clip_coef,upd_theta_norm,upd_phi_norm
0,1,1.1899296045303345,5437,2.208397016734923,12.821588002455554,0.1722405224931424,0.798185408115387,12.821588516235352,0.07799344993331357,0.0,0.12870194966311235
1,1,1.0613609552383423,17892,2.3303743472371767,15.919899228149916,0.14638122477034346,0.747511088848114,15.919898986816406,0.06281446496699856,0.0,0.09132190359429569
2,1,0.7507175207138062,15869,1.714786632022798,11.545322495800864,0.14852652514871997,0.6187257766723633,11.545323371887207,0.08661514980341252,0.0,0.07882923388690526
3,1,0.7094775438308716,9545,1.9360693359095713,11.19458687356044,0.17294692138055037,0.598824143409729,11.194586753845215,0.0893288812405362,0.0,0.07005377063502181
4,1,0.5929140448570251,22735,1.6738796661298776,8.642482021382339,0.1936804336981371,0.5362796187400818,8.64248275756836,0.11570747808745192,0.0,0.06567934618362631
5,1,1.0096615552902222,10933,1.2409535599926884,12.222060090579056,0.10153391087883229,0.7666157484054565,12.22205924987793,0.08181926611022784,0.0,0.055779841896050376
6,1,0.8985164761543274,24652,0.8419140301667689,9.699532933277203,0.08679944033987859,0.717164933681488,9.699532508850098,0.10309774166846014,0.0,0.052685203618943244
7,1,0.5666830539703369,11135,0.910777802157351,11.643425859853327,0.07822249337264607,0.5553303360939026,11.643425941467285,0.08588536734306006,0.0,0.05080345833881871
8,1,0.6340805292129517,12794,0.30557322874245835,4.837747716659968,0.06316435801108003,0.595176100730896,4.837747573852539,0.2067077246231609,0.0,0.05406314287349006
9,1,0.7967201471328735,14170,1.3557022773823404,24.26401544110455,0.055872956422771305,0.6928077936172485,24.264015197753906,0.04121329263259266,0.0,0.05306676673211892
10,1,0.20430822670459747,32009,0.23326814004314822,3.42004799778945,0.06820610125760018,0.2738911807537079,3.4200479984283447,0.2923934716898915,0.0,0.048438508482241335
11,1,0.4779047667980194,20065,1.4401296183575305,6.340533383745968,0.2271306735879812,0.46977031230926514,6.34053373336792,0.1577154044653939,0.0,0.04544431025952864
12,1,0.27183541655540466,13242,0.8664000685767735,4.843082697463332,0.17889433707799168,0.3305203318595886,4.843082427978516,0.20648002762516857,0.0,0.045080958856040076
13,1,0.4465102255344391,35995,1.297232018346058,9.389504697500767,0.13815766221313122,0.4730713367462158,9.389504432678223,0.10650188203946374,0.0,0.04194558262506798
14,1,1.3386131525039673,13053,4.9117968768463784,26.260483180521263,0.18704137479425822,0.8888314962387085,26.260482788085938,0.03808002960149911,0.0,0.03877288734317049
15,1,0.4809686243534088,7560,0.8467149568724263,5.863433611015863,0.14440599366240375,0.4995079040527344,5.863433837890625,0.17054849719447904,0.0,0.04183972950507428
16,1,0.6479123830795288,4665,1.3634781526188253,15.366502023538047,0.08873054847031503,0.6323060989379883,15.366501808166504,0.06507661583665944,0.0,0.03700299102243942
17,1,0.40255501866340637,10058,0.26555216259769043,5.878669437414453,0.04517215424761832,0.4459543824195862,5.878669261932373,0.17010649610262216,0.0,0.04052525933246688
18,1,0.24009647965431213,31069,0.7232374121847248,5.180830618024662,0.13959873725042568,0.3139309883117676,5.180830955505371,0.1930191923977302,0.0,0.040612974935666415
19,1,1.1787992715835571,2792,3.466121772796768,18.883503211153275,0.18355289980035955,0.8303108811378479,18.88350486755371,0.05295626813229816,0.0,0.04457840009587669
20,1,0.28933629393577576,13529,0.1297159568059734,2.0662035029430688,0.0627798552374658,0.37149420380592346,2.0662035942077637,0.483979177475126,0.0,0.053688707536074534
21,1,0.34326282143592834,31174,0.346497389049456,5.750188869873031,0.06025843618194869,0.4247177839279175,5.750189304351807,0.173907287771535,0.0,0.04801291386601054
22,1,0.23342487215995789,12265,0.3359732589426923,5.624822333382075,0.05973046596489025,0.2973136603832245,5.62482213973999,0.17778336761113264,0.0,0.043729925872231505
23,1,0.24566437304019928,11734,0.3298343955739964,3.218624448007481,0.10247681918220715,0.3104042708873749,3.2186243534088135,0.31069164323238496,0.0,0.04955367571456728
24,1,0.15373338758945465,4932,1.014391905434785,4.629004745244768,0.21913822976237363,0.22317446768283844,4.629004955291748,0.21602910207035453,0.0,0.048658058337152636
25,1,0.17260593175888062,11085,0.46453062961366,10.798009766173564,0.04302002310359369,0.2315341830253601,10.798009872436523,0.09260964929685744,0.0,0.0445960328529894
26,1,0.5026777386665344,23024,0.7696146669728859,5.7166947585614505,0.13462581080092811,0.5506123900413513,5.7166948318481445,0.17492622126734894,0.0,0.04025246617476605
27,1,0.6906120181083679,16117,0.5235457866021199,9.279987277141556,0.056416649179213886,0.6518808603286743,9.279987335205078,0.10775875614049478,0.0,0.038194723102563596
28,2,0.3982884883880615,5015,0.9636046478463873,8.950859982537668,0.1076549794909301,0.4791747033596039,8.950860023498535,0.1117210955878678,0.0,0.0400386669852451
29,2,0.26661011576652527,27270,0.8518632711165465,7.174778038370799,0.1187302612792553,0.3766310214996338,7.174777984619141,0.1393771156078452,0.0,0.04029990223957332
30,2,2.201885223388672,7511,9.359719224088682,43.43813978633437,0.215472376812808,1.0849868059158325,43.438140869140625,0.023021242552513997,0.0,0.03706424518334122
31,2,0.6717895865440369,3319,1.8165492975235997,12.27836423027562,0.14794717467692148,0.5977387428283691,12.278364181518555,0.08144406728553767,0.0,0.037844812294858976
32,2,1.4463750123977661,4341,3.8454379089685657,27.3523966059898,0.14058870103273977,0.9110327959060669,27.35239601135254,0.036559867114569614,0.0,0.03746071159941943
33,2,0.4695369601249695,8159,1.3590703457612994,14.640723950453797,0.09282808352650358,0.5061184167861938,14.640724182128906,0.06830262760622285,0.0,0.03802129506734018
34,2,0.4285607635974884,6815,0.3377676199143389,3.918302056097242,0.0862025477052375,0.48829832673072815,3.918302059173584,0.2552125205473289,0.0,0.04921131287415299
35,2,0.18610666692256927,41894,0.24621769798601606,3.218905644207327,0.07649112002677917,0.2578631341457367,3.218905448913574,0.3106645116503817,0.0,0.04523167764717397
36,2,0.42716115713119507,6750,0.6671357821258026,11.483367596298635,0.05809583090771895,0.4677741825580597,11.483367919921875,0.0870824587256057,0.0,0.04567089573816001
37,2,0.31288453936576843,26181,0.518192105342349,8.158770543836253,0.06351350397196386,0.38113275170326233,8.158770561218262,0.12256747140137857,0.0,0.047383957331853195
38,2,0.1660856008529663,16509,0.36381060471207166,4.098266499816807,0.08877182699764528,0.21897578239440918,4.0982666015625,0.24400554019916643,0.0,0.05000222014921569
39,2,0.28720760345458984,17618,1.0368980949040363,7.483820856594803,0.1385519662713699,0.39795005321502686,7.483820915222168,0.13362156546857296,0.0,0.051398892522209354
40,2,0.44635888934135437,11292,0.5084970867547429,5.541329839629062,0.09176445031626021,0.5204991102218628,5.541330337524414,0.1804620476722385,0.0,0.05867657207855624
41,2,0.1850520521402359,21771,0.7731276751801156,3.259071351792685,0.23722330434852607,0.2595829665660858,3.2590713500976562,0.30683577796916217,0.0,0.051948462876968096
42,2,0.6304505467414856,20210,2.044041629684842,10.963254199201465,0.1864447902552089,0.58551424741745,10.96325397491455,0.09121378662524394,0.0,0.04962050739316337
