step,loss,acc_train,f1_train,gnorm_theta,gnorm_phi,disp
0,2.2537548542022705,0.2673482596874237,0.20842011517954095,0.8965053558349609,4.113838707477285,0.0
25,1.9195380210876465,0.28907349705696106,0.2458021628739755,0.6507555842399597,3.0877631014896867,0.005777046550065279
50,1.7189701795578003,0.3111821115016937,0.2769296067281038,0.5238549709320068,2.474998942717083,0.01011593732982874
75,1.5849820375442505,0.33380192518234253,0.30565781945921455,0.45068755745887756,2.061720565822946,0.013611650094389915
100,1.4892956018447876,0.3541214168071747,0.329453282784378,0.41040000319480896,1.7619578051632752,0.0165882408618927
125,1.4172841310501099,0.368051141500473,0.34648812454459893,0.38875946402549744,1.539792499538832,0.01924639567732811
150,1.3607714176177979,0.37980830669403076,0.36019669406041643,0.3756256401538849,1.3689741541371525,0.021717000752687454
175,1.3148490190505981,0.39392971992492676,0.37543903956661484,0.3692750930786133,1.2397686048050158,0.024065949022769928
200,1.2762283086776733,0.4014696478843689,0.38420281437227427,0.3658040165901184,1.1355585555865202,0.02634933777153492
225,1.2430940866470337,0.4082428216934204,0.39190758825667277,0.363115519285202,1.0491963636003838,0.028592435643076897
250,1.2140707969665527,0.41507989168167114,0.39937508716292636,0.3623269498348236,0.9796427124316538,0.030820760875940323
275,1.1882407665252686,0.42006391286849976,0.40448978716853284,0.3600113093852997,0.9206325798002217,0.03303900361061096
300,1.1649415493011475,0.4270287752151489,0.4112752198312511,0.3579710125923157,0.8712749637492447,0.03525036573410034
325,1.1436816453933716,0.4316294193267822,0.4158999440929735,0.3566894829273224,0.8288865346101225,0.03746085613965988
350,1.1240776777267456,0.4374440908432007,0.4217664739285633,0.35497036576271057,0.7922832546188296,0.039675090461969376
375,1.1059068441390991,0.4431309998035431,0.42746101661055524,0.35205450654029846,0.7593739747342776,0.04188494011759758
400,1.0889692306518555,0.44900959730148315,0.4331151234819746,0.34893369674682617,0.7293373908115133,0.044088684022426605
425,1.0731492042541504,0.4523322880268097,0.43640686465528256,0.3454626202583313,0.7023391766388368,0.046280279755592346
450,1.0582979917526245,0.45539936423301697,0.4395004049450469,0.3408793807029724,0.6771449644193099,0.0484614372253418
475,1.0443497896194458,0.4598083198070526,0.4438002559954598,0.33647438883781433,0.654249036155504,0.050623051822185516
500,1.031203031539917,0.463961660861969,0.4479385248927048,0.3314313292503357,0.6330369263879781,0.0527639165520668
525,1.018782377243042,0.46811503171920776,0.4521620396653696,0.3270527124404907,0.6136225094472795,0.05488429218530655
550,1.0070323944091797,0.470287561416626,0.45416677024910046,0.32153216004371643,0.5943473234163277,0.056981585919857025
575,0.9959076642990112,0.4745686948299408,0.45846967183691234,0.3166850209236145,0.5768968591395521,0.059054743498563766
600,0.9853644371032715,0.4773802161216736,0.4612531429674161,0.31137120723724365,0.559765154770096,0.06110280007123947
625,0.9753797054290771,0.47968053817749023,0.4636143725759868,0.30520132184028625,0.5434096181824206,0.06312040239572525
650,0.9659128189086914,0.4824281334877014,0.4663977581558858,0.29983803629875183,0.5284117041257073,0.06510835140943527
675,0.9569177031517029,0.48613420128822327,0.4701724557101231,0.2944144904613495,0.5133399612309654,0.06706715375185013
700,0.9483804106712341,0.488754004240036,0.47246792598185916,0.28880518674850464,0.49906170720051307,0.06899257004261017
725,0.9402720928192139,0.49067094922065735,0.4743579097429441,0.2828793525695801,0.4855940623316415,0.07088529318571091
750,0.9325724840164185,0.4925878643989563,0.47614115298987564,0.2771303951740265,0.47252155434256576,0.07274448871612549
775,0.9252483248710632,0.4953993856906891,0.47901447492629035,0.27213314175605774,0.4601168286215182,0.0745716392993927
800,0.9182671904563904,0.49731630086898804,0.4807021386883161,0.2667553722858429,0.4486676798906784,0.07636760175228119
