arm,width,head_mult,seed,threshold,step,loss,acc_train,f1_train,gnorm_theta,gnorm_phi,disp,wall_s,probe_val,probe_test,acc_iid_val,f1_iid_val,f1_iid_val_CancerEpi,f1_iid_val_CAS,f1_iid_val_NormalStroma,f1_iid_val_NormalEpi,acc_ctx_random_val,f1_ctx_random_val,f1_ctx_random_val_CancerEpi,f1_ctx_random_val_CAS,f1_ctx_random_val_NormalStroma,f1_ctx_random_val_NormalEpi,acc_homogeneous_val,f1_homogeneous_val,f1_homogeneous_val_CancerEpi,f1_homogeneous_val_CAS,f1_homogeneous_val_NormalStroma,f1_homogeneous_val_NormalEpi,acc_iid_test,f1_iid_test,f1_iid_test_CancerEpi,f1_iid_test_CAS,f1_iid_test_NormalStroma,f1_iid_test_NormalEpi,acc_ctx_random_test,f1_ctx_random_test,f1_ctx_random_test_CancerEpi,f1_ctx_random_test_CAS,f1_ctx_random_test_NormalStroma,f1_ctx_random_test_NormalEpi,acc_homogeneous_test,f1_homogeneous_test,f1_homogeneous_test_CancerEpi,f1_homogeneous_test_CAS,f1_homogeneous_test_NormalStroma,f1_homogeneous_test_NormalEpi,status,lr,reached_star
nat,32,1.0,2,init,0,1.3679910898208618,0.24638977646827698,0.2151402744751693,1.0425326824188232,0.9834955390545973,0.0,0.01693558692932129,0.5312009180491364,0.5885851211712864,0.2521621584892273,0.23932489238384452,0.14482029598308668,0.07357357357357357,0.33985581874356335,0.3990498812351544,0.22162163257598877,0.19809657998568259,0.25756847669389715,0.07978363759296822,0.28385327391155296,0.17118093174431204,0.2800000011920929,0.2719097335458538,0.16499206768905342,0.11667810569663692,0.3724340175953079,0.4335347432024169,0.25,0.2165970586015155,0.1411229135053111,0.0450281425891182,0.394522892597347,0.2857142857142857,0.23370370268821716,0.1911324852324331,0.2521339461588969,0.12022745735174654,0.3205895900506679,0.07157894736842105,0.2625925838947296,0.23504274330972255,0.12088752869166029,0.10796915167095116,0.41890049977283056,0.2924137931034483,stopped,0.001,True
nat,32,1.0,2,1.0,210,0.9998748898506165,0.46485623717308044,0.39743166849311373,0.7905586361885071,0.8620015198482377,0.05601026490330696,2.98608136177063,0.5199901219958544,0.5798108135800946,0.4162162244319916,0.36334943358993754,0.5622657226155768,0.03254678600488202,0.5033783783783784,0.35520684736091296,0.26756757497787476,0.24452435548272783,0.3411978221415608,0.07809397749834547,0.3417772416566144,0.21702838063439064,0.42000001668930054,0.3736737077254644,0.5604026845637584,0.07565011820330969,0.5062743401125054,0.35236768802228413,0.43481481075286865,0.37835802933293167,0.6366366366366366,0.04868549172346641,0.5182863113897597,0.30982367758186397,0.2548148036003113,0.21497769875570136,0.2824207492795389,0.07217321571772253,0.369036903690369,0.13627992633517497,0.4274074137210846,0.3739383179760114,0.6156648451730419,0.07074569789674952,0.5211864406779662,0.28815628815628813,stopped,0.001,True
nat,32,1.0,2,0.8,482,0.7999085783958435,0.5677316188812256,0.47268004004688335,0.4080541729927063,0.417648564891866,0.09826832264661789,6.796773910522461,0.526251875507207,0.5773241878993867,0.4883783757686615,0.4016049209419035,0.7123287671232876,0.08379446640316206,0.5194238323876037,0.29087261785356067,0.2783783972263336,0.2669597697487593,0.34460983310780335,0.1485148514851485,0.35998085208233604,0.21473354231974923,0.4835135340690613,0.4114560199554561,0.6924466931694977,0.11710323574730354,0.519910514541387,0.31636363636363635,0.5218518376350403,0.44496454863850277,0.7918834547346514,0.10912511759172154,0.5297587131367292,0.3490909090909091,0.27037036418914795,0.2443487426396792,0.2719881744271988,0.1559278350515464,0.3985355648535565,0.1509433962264151,0.5092592835426331,0.44052750806806296,0.7583243823845328,0.14206642066420663,0.5348583877995643,0.3268608414239482,stopped,0.001,True
nat,32,1.0,2,0.6,1600,0.5999249815940857,0.7087540030479431,0.6793713533962291,0.28927719593048096,0.2796815322593485,0.1751735955476761,22.296916484832764,0.6068077871542816,0.6153463005445756,0.5575675964355469,0.5138916086244921,0.7268689859363434,0.3006993006993007,0.5712918660287082,0.4567062818336163,0.2935135066509247,0.2919877296353328,0.31978072179077205,0.23713235294117646,0.38515901060070673,0.22587883320867613,0.5413513779640198,0.5030202630983229,0.7000759301442673,0.3076923076923077,0.5678048780487804,0.4365079365079365,0.5574073791503906,0.5354199073327266,0.7098350641417227,0.38102893890675243,0.5844694724362774,0.46634615384615385,0.2859259247779846,0.26559609042212756,0.2287878787878788,0.260596546310832,0.4143222506393862,0.15867768595041323,0.5507407188415527,0.5256518391379841,0.6998180715585203,0.38362760834670945,0.5880239520958084,0.4311377245508982,stopped,0.001,True
nat,32,1.0,2,0.5,2218,0.4998921751976013,0.7929073572158813,0.7774333010257157,0.28073665499687195,0.28623645437050255,0.2121208906173706,30.908904790878296,0.6400071844284712,0.628697664069298,0.6286486387252808,0.6023122207035005,0.7541106128550075,0.4888888888888889,0.6288117770767613,0.5374376039933444,0.29621621966362,0.29470456726755434,0.31195200738347945,0.26513477684489617,0.379840196681008,0.22189128816083395,0.6089189052581787,0.5843056700202313,0.7260952380952381,0.4942319368548877,0.6224598930481283,0.4944356120826709,0.6248148083686829,0.6048787094849954,0.7300060132291041,0.5643564356435643,0.6394736842105263,0.48567870485678705,0.301111102104187,0.2743145142133314,0.22290076335877862,0.32490272373540857,0.40055440055440056,0.14890016920473773,0.6155555248260498,0.5932889697783996,0.7286821705426356,0.5557894736842105,0.6292585170340681,0.45942571785268416,stopped,0.001,True
nat,32,1.0,2,0.4,2901,0.39989012479782104,0.8443450927734375,0.8321585107714318,0.2452850043773651,0.2518338720406097,0.24950432777404785,40.44704747200012,0.6636249912869518,0.6415746141490526,0.6948648691177368,0.6767382841701353,0.7807283763277694,0.6416758544652701,0.6912867859203693,0.5932621199671323,0.3008108139038086,0.29743960472881803,0.30103480714957664,0.3033175355450237,0.35687732342007433,0.22852875280059745,0.6708108186721802,0.6511299072671771,0.7588302316748956,0.6244493392070485,0.672093023255814,0.5491470349309504,0.6774073839187622,0.6533100104818259,0.7445168938944873,0.6862619808306709,0.6870007262164125,0.49546044098573283,0.3222222328186035,0.2846647842582538,0.21060722521137587,0.3956639566395664,0.3865546218487395,0.14583333333333334,0.67037034034729,0.6455545612559164,0.7508771929824561,0.6675208199871877,0.6730065837600585,0.49081364829396323,stopped,0.001,True
nat,32,1.0,2,0.3,4131,0.29996368288993835,0.8796805143356323,0.8686316429154204,0.1701812744140625,0.147033605548505,0.2985449433326721,56.162219762802124,0.6804295191586729,0.6646217364350263,0.7416216135025024,0.7252394773705226,0.8128787878787879,0.7144329896907217,0.7279367011564212,0.6457094307561597,0.3054054081439972,0.2982946292454509,0.28681424446583254,0.34854771784232363,0.3236775818639798,0.23413897280966767,0.7213513851165771,0.7023321773653395,0.7951625094482238,0.702954898911353,0.7130647130647131,0.5981465880370682,0.7348148226737976,0.7046184357203443,0.7764298093587522,0.775,0.7446975648075412,0.5223463687150838,0.3422222137451172,0.28839964266978724,0.20203602192638997,0.4523517382413088,0.3582089552238806,0.14100185528756956,0.7196296453475952,0.6893273846464721,0.7837992013690815,0.7437425506555423,0.7098814229249012,0.5198863636363636,stopped,0.001,True
nat,32,1.0,2,0.2,8313,0.19999808073043823,0.9183386564254761,0.9100973595193074,0.0985102429986,0.06610563807607119,0.3809909522533417,113.11073040962219,0.6787203970629003,0.7083623340734023,0.7548648715019226,0.7358645172942978,0.8245944926442852,0.7505133470225873,0.734820322180917,0.6335299073294018,0.30243244767189026,0.29066726078364247,0.2765021983390327,0.3704866562009419,0.2897765741367637,0.22590361445783133,0.7337837815284729,0.7146149280325266,0.8053030303030303,0.7272727272727273,0.7182044887780549,0.6076794657762938,0.8133333325386047,0.7787188580669208,0.8470458310325787,0.8552559163456247,0.804159445407279,0.6084142394822006,0.3592592477798462,0.27903644953330564,0.2097902097902098,0.4912408759124088,0.2925764192139738,0.12253829321663019,0.7914814949035645,0.7566222727656086,0.8422782037239869,0.8206551915602444,0.7710843373493976,0.5924713584288053,stopped,0.001,True
nat,32,1.0,2,0.15,12860,0.1499992460012436,0.9416613578796387,0.9355782173041522,0.07451742142438889,0.053983560161476506,0.43710604310035706,174.6836757659912,0.6766179395610079,0.7248256611734085,0.7475675940513611,0.7291846217334134,0.8091603053435115,0.7570332480818415,0.7375621890547264,0.6129827444535744,0.29567569494247437,0.28049739709780086,0.2664054848188051,0.37561904761904763,0.26761565836298934,0.21234939759036145,0.727837860584259,0.7090443241260903,0.7950976637303715,0.7323076923076923,0.7175667287399131,0.5912052117263844,0.8407407402992249,0.8072214419701649,0.8754716981132076,0.8724324324324324,0.8237378210806023,0.657243816254417,0.3529629707336426,0.25602858954519786,0.20323325635103925,0.492091388400703,0.2458628841607565,0.08292682926829269,0.8133333325386047,0.7758599384325039,0.8614232209737828,0.8404840484048405,0.7926829268292683,0.6088495575221239,stopped,0.001,True
nat,32,1.0,2,0.1,21726,0.09999723732471466,0.9649840593338013,0.9615186983672473,0.048472385853528976,0.0379945012180608,0.5175678730010986,290.4330110549927,0.6732670384982729,0.7243090796970207,0.7443243265151978,0.7267661878206757,0.7973755306831339,0.7655453618756372,0.7470331043098064,0.5971107544141252,0.27648648619651794,0.25668688312867205,0.24610748367654445,0.36743674367436746,0.23300970873786409,0.18019359642591215,0.7286486625671387,0.7106781758943841,0.7836166924265843,0.7472081218274111,0.7319201995012469,0.5799676898222941,0.8662962913513184,0.8357311203763654,0.9091863517060368,0.8825431034482759,0.8346595932802829,0.7165354330708661,0.34555554389953613,0.240198157782273,0.1875968992248062,0.4887063655030801,0.20595533498759305,0.07853403141361257,0.830740749835968,0.7884409203496213,0.8802083333333334,0.8540305010893247,0.8077601410934744,0.611764705882353,stopped,0.001,True
