arm,width,head_mult,seed,threshold,step,loss,acc_train,f1_train,gnorm_theta,gnorm_phi,disp,wall_s,probe_val,probe_test,acc_iid_val,f1_iid_val,f1_iid_val_CancerEpi,f1_iid_val_CAS,f1_iid_val_NormalStroma,f1_iid_val_NormalEpi,acc_ctx_random_val,f1_ctx_random_val,f1_ctx_random_val_CancerEpi,f1_ctx_random_val_CAS,f1_ctx_random_val_NormalStroma,f1_ctx_random_val_NormalEpi,acc_homogeneous_val,f1_homogeneous_val,f1_homogeneous_val_CancerEpi,f1_homogeneous_val_CAS,f1_homogeneous_val_NormalStroma,f1_homogeneous_val_NormalEpi,acc_iid_test,f1_iid_test,f1_iid_test_CancerEpi,f1_iid_test_CAS,f1_iid_test_NormalStroma,f1_iid_test_NormalEpi,acc_ctx_random_test,f1_ctx_random_test,f1_ctx_random_test_CancerEpi,f1_ctx_random_test_CAS,f1_ctx_random_test_NormalStroma,f1_ctx_random_test_NormalEpi,acc_homogeneous_test,f1_homogeneous_test,f1_homogeneous_test_CancerEpi,f1_homogeneous_test_CAS,f1_homogeneous_test_NormalStroma,f1_homogeneous_test_NormalEpi,status,lr,reached_star
natfull,32,1.0,1,init,0,1.4752910137176514,0.09916932880878448,0.09746077019043026,0.0,7.017809942402608,0.0,0.010065078735351562,0.7558052628409797,0.9161338146980813,0.08351351320743561,0.08464906920593318,0.01954732510288066,0.0551543007222587,0.1070840197693575,0.1568106312292359,0.1964864879846573,0.19090106856000272,0.18715995647442873,0.14643304130162704,0.24556962025316456,0.18444165621079048,0.06621621549129486,0.06850999318927159,0.04100227790432802,0.060225846925972396,0.08067092651757188,0.0921409214092141,0.08037036657333374,0.07757585220181772,0.02848297213622291,0.07487520798668885,0.13551665725578768,0.07142857142857142,0.19703704118728638,0.18188286573086476,0.21720733427362482,0.15217391304347827,0.26823793490460157,0.08991228070175439,0.07000000029802322,0.061675068809614986,0.048298572996706916,0.027375201288244767,0.13138686131386862,0.03963963963963964,stopped,0.001,True
natfull,32,1.0,1,1.0,28,0.9970710873603821,0.5260702967643738,0.4453598031917498,0.0,2.5975527845980992,0.0,0.4007258415222168,0.7558052628409797,0.9161338146980813,0.48486489057540894,0.41742976536063303,0.7056162834526951,0.08135072908672294,0.5271593944790739,0.3555926544240401,0.24648648500442505,0.2370482254560508,0.290491118077325,0.13680781758957655,0.295397489539749,0.22549647661755284,0.49702703952789307,0.3977193365688824,0.7535430349118563,0.03461841070023604,0.5275414240931482,0.27517447657028915,0.47999998927116394,0.3922834946957048,0.7462365591397849,0.07478427612655801,0.5297587131367292,0.21835443037974683,0.23370370268821716,0.20677738003282384,0.21673306772908366,0.15079365079365079,0.3175888439046334,0.1419939577039275,0.5,0.37389162522072805,0.8049751243781095,0.023645320197044337,0.5255319148936171,0.1414141414141414,stopped,0.001,True
natfull,32,1.0,1,0.8,81,0.7987473011016846,0.6596166491508484,0.5959819510300871,0.0,1.4825215734775758,0.0,1.0461008548736572,0.7558052628409797,0.9161338146980813,0.5486486554145813,0.4740987052170006,0.7670375521557719,0.2316546762589928,0.5617342130065975,0.3359683794466403,0.2708108127117157,0.26323688643974874,0.3437037037037037,0.18669920683343502,0.29752808988764046,0.22501654533421575,0.550000011920929,0.4612629774496485,0.7739130434782608,0.22492836676217765,0.5630052306229196,0.283205268935236,0.5492592453956604,0.4702318555706083,0.8053553038105047,0.23447069116360456,0.5517241379310345,0.2893772893772894,0.25740739703178406,0.23523497914654481,0.2273449920508744,0.2545949625595643,0.3143845773603559,0.14461538461538462,0.5688889026641846,0.48164067928070725,0.8244734202607823,0.2652885443583118,0.5626072041166381,0.27419354838709675,stopped,0.001,True
natfull,32,1.0,1,0.6,245,0.599522590637207,0.7865815162658691,0.7697202113635038,0.0,0.8679124569945462,0.0,2.8387606143951416,0.7558052628409797,0.9161338146980813,0.6248648762702942,0.6014192218022738,0.7308432807085098,0.5429917550058893,0.6502732240437158,0.4815686274509804,0.29108110070228577,0.2862510991096454,0.3568627450980392,0.25254813137032844,0.29803545759463346,0.23755806237558064,0.6256756782531738,0.6047209156533602,0.7269185820023374,0.5592635212888377,0.6527621195039459,0.47993943981831944,0.610370397567749,0.5877012502060586,0.7174177831912302,0.5730027548209367,0.6307901907356949,0.4295942720763723,0.2751851975917816,0.25337173077160463,0.20275750202757503,0.3511008111239861,0.2953634802518603,0.1642651296829971,0.6081481575965881,0.5877345784707546,0.7098765432098766,0.5835010060362174,0.6236860546601262,0.43387470997679817,stopped,0.001,True
natfull,32,1.0,1,0.5,425,0.49978646636009216,0.8296486139297485,0.8164722037207245,0.0,0.6463130256171027,0.0,4.810371398925781,0.7558052628409797,0.9161338146980813,0.6689189076423645,0.6506732959778466,0.7365570599613153,0.6539923954372624,0.6971830985915493,0.5149606299212598,0.2986486554145813,0.29306404129631325,0.36258992805755397,0.2878787878787879,0.2923918448533068,0.22939560439560439,0.6524324417114258,0.6361922046053123,0.7184158415841584,0.6491697911087306,0.6883273164861613,0.4888558692421991,0.6503703594207764,0.6281982463305888,0.7236923076923077,0.6623959000640615,0.6686174103877103,0.45808736717827625,0.2844444513320923,0.25768190757319787,0.20421393841166938,0.3942766295707472,0.27099236641221375,0.16124469589816123,0.6370370388031006,0.6153772036940808,0.7092374457532548,0.6565656565656566,0.6507462686567164,0.44495944380069524,stopped,0.001,True
natfull,32,1.0,1,0.4,759,0.39995482563972473,0.8609585165977478,0.8496744036327017,0.0,0.46700454939522856,0.0,8.38530945777893,0.7558052628409797,0.9161338146980813,0.703513503074646,0.6875926203336069,0.7566938300349243,0.7070393374741201,0.7224938875305623,0.5641434262948207,0.30000001192092896,0.29427019281463074,0.34990439770554493,0.3206793206793207,0.2749326145552561,0.2315644383184011,0.6878378391265869,0.6713613927402915,0.7408284023668639,0.709873417721519,0.7122074636306135,0.5225362872421696,0.6892592310905457,0.6628002967052338,0.7388922702373707,0.7364016736401674,0.6986624704956726,0.47724477244772445,0.3051851987838745,0.26900736429280586,0.21852731591448932,0.43888354186718,0.25072463768115943,0.16789396170839468,0.6688888669013977,0.6432726235874504,0.7212307692307692,0.7177950868783702,0.6814580031695721,0.45260663507109006,stopped,0.001,True
natfull,32,1.0,1,0.3,1468,0.29993143677711487,0.8902875781059265,0.8806950802847223,0.0,0.3039654806241833,0.0,15.867366790771484,0.7558052628409797,0.9161338146980813,0.7310811281204224,0.7146312922354195,0.787086856264412,0.7324937027707809,0.7328339575530587,0.6061106523534269,0.31324324011802673,0.30502878881985596,0.34236804564907275,0.36580882352941174,0.266199649737303,0.24573863636363635,0.7154054045677185,0.6990055520922601,0.7626520204001569,0.7397660818713451,0.72893533638145,0.5646687697160884,0.7333333492279053,0.702100136859865,0.7659321024419298,0.7959067652075043,0.74,0.5065616797900262,0.31481480598449707,0.2662082983327235,0.21101629169899147,0.4630281690140845,0.2233169129720854,0.16747181964573268,0.7170370221138,0.6851123948651539,0.7586618876941458,0.7787209960384833,0.7179054054054054,0.48516129032258065,stopped,0.001,True
natfull,32,1.0,1,0.2,3503,0.19997797906398773,0.924345076084137,0.9166121885210288,0.0,0.16832136800963635,0.0,37.184077739715576,0.7558052628409797,0.9161338146980813,0.7591891884803772,0.7395480711499622,0.8267568583239384,0.7569199798691495,0.7394852479598242,0.635030198446937,0.30648648738861084,0.2982150031104858,0.3016706443914081,0.3783068783068783,0.2523191094619666,0.2605633802816901,0.7440540790557861,0.7246576298425449,0.8006123230003827,0.7610364683301344,0.7341269841269841,0.6028547439126785,0.7888888716697693,0.751872975692239,0.8251986379114642,0.8435300487276665,0.7755102040816326,0.5632530120481928,0.324444442987442,0.2600686913408085,0.2021604938271605,0.4795794581479984,0.2007366482504604,0.1577981651376147,0.7818518280982971,0.7442704576470152,0.825938566552901,0.8348476750400855,0.7584320875113947,0.5578635014836796,stopped,0.001,True
natfull,32,1.0,1,0.15,5937,0.14999185502529144,0.9450479745864868,0.9391988093478703,0.0,0.1236705121282968,0.0,61.39352488517761,0.7558052628409797,0.9161338146980813,0.7621622085571289,0.7421301140757887,0.8278195488721805,0.7681451612903226,0.7396226415094339,0.6329331046312179,0.29324325919151306,0.28423920562841104,0.26908396946564883,0.37526835551738946,0.24066924066924067,0.25193525686136525,0.746486485004425,0.7259819134017471,0.8059360730593608,0.7653012048192771,0.7301587301587301,0.6025316455696202,0.8162962794303894,0.7787684251428505,0.8585635359116022,0.8588172615876398,0.7891402714932126,0.6085526315789473,0.3251851797103882,0.2572384087417958,0.19062259800153727,0.478806907378336,0.19767441860465115,0.16184971098265896,0.800000011920929,0.7614026177178264,0.8460255697609783,0.8443271767810027,0.7696577243293247,0.5856,stopped,0.001,True
natfull,32,1.0,1,0.1,10684,0.09999284893274307,0.9683067202568054,0.9648516259362742,0.0,0.08541213077306581,0.0,111.05857253074646,0.7558052628409797,0.9161338146980813,0.7635135054588318,0.743054939351456,0.824105461393597,0.7781672508763144,0.7482561826252377,0.6216908625106746,0.28810811042785645,0.2770563463331359,0.2502369668246445,0.38016528925619836,0.21496598639455783,0.26285714285714284,0.7481081485748291,0.7273824996936679,0.8088012139605463,0.7663914521612433,0.7282252783235101,0.6061120543293718,0.8355555534362793,0.798281904867759,0.8795640326975477,0.8717139852786541,0.800734618916437,0.6411149825783972,0.3166666626930237,0.2402921216467255,0.16551724137931034,0.4753227031131359,0.17659137577002054,0.1437371663244353,0.8151851892471313,0.7757893274399192,0.8638090070537168,0.8511309836927933,0.7792207792207793,0.6089965397923875,stopped,0.001,True
