step,loss,acc_train,f1_train,gnorm_theta,gnorm_phi,disp
0,1.411258578300476,0.19463258981704712,0.18389762495880566,0.0,2.1645651013098606,0.0
25,1.3110759258270264,0.33527156710624695,0.31228759989033883,0.0,1.8453444984727385,0.0
50,1.2370903491973877,0.4032588005065918,0.3703772002095153,0.0,1.6021961407143113,0.0
75,1.1799306869506836,0.43565496802330017,0.3946360090398626,0.0,1.4246874477320868,0.0
100,1.133555293083191,0.4576996862888336,0.4112254907389985,0.0,1.302346140960098,0.0
125,1.0941188335418701,0.4791054427623749,0.4277732852687516,0.0,1.2132637434762938,0.0
150,1.059477686882019,0.49846646189689636,0.4427610028762963,0.0,1.141826697989747,0.0
175,1.0285807847976685,0.5169329047203064,0.45773503018145506,0.0,1.0823534054538713,0.0
200,1.0007628202438354,0.5336741209030151,0.471560215428863,0.0,1.027503764399993,0.0
225,0.9756202101707458,0.5477316379547119,0.4843411870082045,0.0,0.9779457664123798,0.0
250,0.952798068523407,0.5619808435440063,0.49804099657470885,0.0,0.9319632438418132,0.0
275,0.9320873618125916,0.5736741423606873,0.509764601272482,0.0,0.8880224767210759,0.0
300,0.913200318813324,0.5852396488189697,0.5220819145434834,0.0,0.8494093042739507,0.0
325,0.8959190845489502,0.5956549644470215,0.5336235236948201,0.0,0.8134879072772313,0.0
350,0.8800572752952576,0.606645405292511,0.5464594596146515,0.0,0.7792418260222772,0.0
375,0.8654496669769287,0.6161661744117737,0.5584574520606724,0.0,0.7488595520254324,0.0
400,0.8519514799118042,0.625878632068634,0.5702607682021532,0.0,0.7207536917911531,0.0
425,0.8394351601600647,0.6332907676696777,0.5800331397089235,0.0,0.6939779366139078,0.0
450,0.8278042674064636,0.6407029032707214,0.590152425508303,0.0,0.6698778275116403,0.0
475,0.8169460892677307,0.6471565961837769,0.5992866776673864,0.0,0.648008090685938,0.0
500,0.8067737221717834,0.6518849730491638,0.6055544732382256,0.0,0.6278353091570632,0.0
525,0.7971938848495483,0.6579552888870239,0.6138872350325052,0.0,0.610164439410541,0.0
550,0.7881329655647278,0.6635782718658447,0.6214904596453693,0.0,0.5938009066026091,0.0
575,0.7795510292053223,0.669393002986908,0.6294353543123965,0.0,0.5780077489283857,0.0
600,0.7714024782180786,0.6741214394569397,0.6358611311148201,0.0,0.5636623774398392,0.0
625,0.7636373043060303,0.6796805262565613,0.6428866158377173,0.0,0.551156546093236,0.0
650,0.7561959624290466,0.6858147382736206,0.6507434695774996,0.0,0.5395675753663826,0.0
675,0.7490692138671875,0.6906070709228516,0.6570111127451188,0.0,0.5282567526787159,0.0
700,0.742225706577301,0.694888174533844,0.6626447985017037,0.0,0.5181661134810227,0.0
725,0.73563551902771,0.6989776492118835,0.6678029534651095,0.0,0.5086073610888253,0.0
750,0.7292788028717041,0.7037699818611145,0.6738459541345179,0.0,0.5000192934289613,0.0
775,0.723125159740448,0.7079233527183533,0.6790972121079863,0.0,0.492127697885881,0.0
800,0.7171667814254761,0.7123323082923889,0.6846249058672065,0.0,0.4845973763308764,0.0
825,0.7113738656044006,0.7164856195449829,0.6897472344829997,0.0,0.477868219898744,0.0
850,0.7057486772537231,0.7210862636566162,0.6950985595993051,0.0,0.47065388057726093,0.0
875,0.7002816200256348,0.7242811918258667,0.6991066029737398,0.0,0.46447212268200433,0.0
900,0.6949548721313477,0.727348268032074,0.7027940637185494,0.0,0.45890433784265283,0.0
925,0.6897437572479248,0.730351448059082,0.7062800553708454,0.0,0.4541320466296465,0.0
950,0.6846527457237244,0.7341853380203247,0.7107117894476365,0.0,0.44862846818713925,0.0
975,0.679673433303833,0.7375718951225281,0.714614967913728,0.0,0.44390762481025203,0.0
1000,0.6748000979423523,0.7405750751495361,0.7181421233470308,0.0,0.4390887607248185,0.0
1025,0.6700277328491211,0.743578314781189,0.7216198909527634,0.0,0.4348022322982791,0.0
1050,0.665346622467041,0.746006429195404,0.724412179628382,0.0,0.4308172923110496,0.0
1075,0.6607466340065002,0.7489457130432129,0.7276533267798064,0.0,0.4269351532182758,0.0
1100,0.6562252044677734,0.7510543465614319,0.7301891901294808,0.0,0.4233540524649646,0.0
1125,0.6517804861068726,0.7538019418716431,0.7332980460532061,0.0,0.4197429447386272,0.0
1150,0.6474129557609558,0.7566773295402527,0.7365410083580299,0.0,0.41612441295673414,0.0
1175,0.6431220173835754,0.7592332363128662,0.7394191541155215,0.0,0.4124296355090127,0.0
1200,0.6388975381851196,0.7611501812934875,0.7415494481767716,0.0,0.409357963131449,0.0
