epoch,train_loss,val_loss,val_macro_f1,val_acc,theta_disp,theta_disp_rel,phi_disp,phi_disp_rel,feat_disp,feat_disp_rel,input_jac_op,epoch_secs
1,0.8572594010560576,1.6269909607981954,0.04935172709577592,0.07926450395440354,0.031412809637287556,0.006814809705110826,1.117988644337907,0.025306684092811844,258.5717468261719,0.07688232729077218,1.931539535522461,38.89
2,0.5661983383427688,1.3750487542712235,0.20932490213223204,0.3908914475955232,0.04357037156365647,0.009452315613145192,1.9306396564821449,0.04370177472829615,305.3271179199219,0.0907843169209376,,37.04
3,0.4918766308103888,1.1703232060722528,0.2841617590577034,0.3610282216307024,0.04924806774616532,0.01068405576927893,2.3014511906205595,0.05209542917186982,362.7357482910156,0.10785388915255718,,37.71
4,0.4926993657253572,0.3685378136964287,0.4961110629305914,0.841770161321254,0.056934763129279586,0.012351635552874527,2.508543315465927,0.056783146715436265,406.88116455078125,0.12097984890233734,,37.92
5,0.4423645407450757,0.5696834806665797,0.5313466798307613,0.8413712690145059,0.0637527101295457,0.013830745887888699,2.6922265850825404,0.060940983649527214,430.3858947753906,0.12796861849604152,8.562277793884277,38.71
6,0.3962705879428501,0.2941656478071179,0.5541100364599524,0.8691633233865956,0.0712696671915708,0.015461502019883434,2.978017011811779,0.06741010843233741,470.2384948730469,0.13981817546312986,,37.28
7,0.43387039620228646,0.5882274264362451,0.41086056297476803,0.726659046800807,0.08032084097827262,0.01742509673415702,3.2281603429601446,0.07307232896682614,607.7085571289062,0.18069278163633626,,37.54
8,0.351568766278834,0.6802988467629112,0.43064941198475487,0.7225320456271431,0.09325391717576303,0.020230845541897417,3.4448575370587435,0.07797746593992985,873.9923706054688,0.2598681731910173,,37.23
9,0.4269798750559637,0.26087592799990683,0.6381370170661597,0.9149285445800508,0.10969992307034758,0.023798702154369543,3.6768905182118745,0.08322974232296337,1159.044189453125,0.34462394214286785,,37.47
10,0.3961348915097551,0.37765487905314904,0.5053600797021911,0.8252391436089014,0.12063730431223522,0.026171497606172663,3.905405352367843,0.08840238226684326,1318.613525390625,0.39206942704870873,13.120683670043945,38.76
11,0.307499834643969,0.16208188791462708,0.734682715707316,0.9462185776420862,0.12825093991009193,0.027823227532994047,4.011160666388144,0.09079624944662382,1397.8048095703125,0.4156157359691968,,37.6
12,0.3690410209047549,0.26621685237036036,0.6447478419929918,0.9021946747877049,0.13966369991300923,0.030299153390248797,4.225650453035847,0.09565141975565912,1461.20068359375,0.434465522906016,,37.5
13,0.3475830802316801,0.33332607377811446,0.6443136328246621,0.8378732903245603,0.1490099181201034,0.03232675611917453,4.325130696056015,0.09790324502806917,1498.1270751953125,0.44544501683613624,,37.63
14,0.2208705062370228,0.15589155377181946,0.7651844748883918,0.9567585397473171,0.1589991294944831,0.03449385213530805,4.495468209422385,0.1017589886993036,1509.4224853515625,0.4488035331132457,,37.48
15,0.348074692031876,0.3959690389621606,0.6203813942713636,0.8236359033760097,0.17091733300507667,0.03707943075400852,4.570955040123584,0.10346770138381761,1677.9796142578125,0.4989213998594339,13.107379913330078,38.28
16,0.3137690694790182,0.92522610528719,0.4503871652285417,0.5926312317334173,0.17862905204732396,0.03875243926165288,4.701183002557592,0.10641552909392797,1735.1859130859375,0.5159308119223626,,37.49
17,0.2926971789037415,1.037096126984678,0.4696270620141547,0.6591618658954749,0.18581523208313747,0.040311435416922115,4.865866602450826,0.11014329132020105,1855.391845703125,0.551672194989941,,37.26
18,0.21479968255860596,0.40327885838678584,0.6264253325375432,0.8354262394427782,0.19333260811714173,0.04194228244222893,4.954177313715362,0.1121422841394051,1915.942138671875,0.5696758922179491,,36.85
19,0.29890417787282647,1.334732617444132,0.4500822901734006,0.6166875062326923,0.198371971821722,0.04303554041813415,5.064484317999345,0.11463918294493132,1952.825439453125,0.5806425737561853,,36.71
20,0.35981728262533424,1.0917317155015926,0.4662726251291626,0.6381356387263062,0.20802733288023323,0.04513020972685419,5.085679956414863,0.11511896539016772,2021.71826171875,0.6011267936078287,20.03036880493164,38.45
21,0.23086978470994723,2.648137508470538,0.2389549022102635,0.2527673153780655,0.21407367347904843,0.046441924949688025,5.241240300100109,0.11864021446094264,2112.39599609375,0.6280884216193034,,37.49
22,0.31541904775769714,0.28961234309183087,0.5614093011808489,0.906689884244521,0.21812323756620872,0.047320452179862624,5.310326242414724,0.1202040372477524,2089.36865234375,0.6212415955427685,,37.43
23,0.33512151954179525,0.17909710716574967,0.8354737512295392,0.9505987220104172,0.23058004492083625,0.050022877484546126,5.374913470199878,0.12166602756247279,2161.03369140625,0.6425500913708649,,37.26
24,0.2609713194904682,0.19627806859988106,0.7512257590603056,0.9385475717430827,0.24217795710441936,0.052538970932420534,5.485051274989631,0.12415909638442017,2164.79931640625,0.643669741979479,,37.19
25,0.15418281076146592,0.9934398488121214,0.5069390582351552,0.6800116599289665,0.24427850386434213,0.05299467122191546,5.582900781420751,0.12637400845927077,2202.998291015625,0.655027618871049,75.64030456542969,38.53
26,0.3367134455023821,0.3720541629430205,0.6646901590297365,0.854718819278772,0.249773787912803,0.05418683822315494,5.623808315808621,0.12729998749762028,2247.210205078125,0.6681733507185029,,37.73
27,0.22008346355052344,0.7183541812842614,0.5519486831088191,0.7051035202246071,0.25529486444317523,0.055384600739665994,5.724263574323327,0.12957388312757004,2314.56103515625,0.6881990829376252,,36.58
28,0.18254972988711735,1.3642322823400823,0.49232546441818026,0.665912351086598,0.2593272495288207,0.0562594010944799,5.863179283927878,0.13271836585223412,2300.9384765625,0.6841486249073189,,37.94
29,0.24683110504160186,0.20663016179012111,0.8000010543078344,0.9308842368499781,0.26413352457516515,0.05730209196516155,5.958811667877207,0.13488309135450555,2240.77783203125,0.6662607836421833,,37.18
