step,loss,acc_train,f1_train,gnorm_theta,gnorm_phi,disp
0,2.238520383834839,0.019911784678697586,0.012682814090083767,0.7700344920158386,1.418584519082317,0.0
25,2.224475860595703,0.02110901102423668,0.012733953631159367,0.7158641219139099,1.416405767661177,0.0054408106952905655
50,2.2121732234954834,0.021991180256009102,0.012551410200835942,0.6771504878997803,1.411386999588565,0.010515878908336163
75,2.2010881900787354,0.022495275363326073,0.012103277646387816,0.6384625434875488,1.401066313794944,0.015322132036089897
100,2.1915149688720703,0.022747322916984558,0.011921094335325136,0.5877103805541992,1.3825735988831285,0.019751546904444695
125,2.183232069015503,0.022873347625136375,0.01161464315098501,0.5525761842727661,1.3685827135779018,0.023805269971489906
150,2.1757311820983887,0.022873347625136375,0.011316295511241286,0.5285314917564392,1.3609624254024462,0.027608707547187805
175,2.1688072681427,0.022873347625136375,0.011181279653079983,0.5097127556800842,1.3541330508556877,0.031219886615872383
200,2.162328004837036,0.022873347625136375,0.011098940909697414,0.49523863196372986,1.3505119964734291,0.03466666862368584
225,2.1561193466186523,0.022747322916984558,0.010855261053488073,0.48792195320129395,1.3505179127101272,0.038009148091077805
250,2.1500356197357178,0.023062383756041527,0.011177611832810748,0.484675794839859,1.3520466550307184,0.0413082093000412
275,2.143991708755493,0.02312539517879486,0.011205783644691835,0.4845835864543915,1.353194499922644,0.0446033738553524
300,2.137964963912964,0.023188406601548195,0.011563525786452864,0.4845438599586487,1.3528817668282778,0.04791390895843506
325,2.131946325302124,0.02344045415520668,0.011848947969535983,0.48192912340164185,1.352145225758076,0.0512482225894928
350,2.126014471054077,0.023692503571510315,0.013027138882639773,0.47663313150405884,1.3521098078718523,0.05456594005227089
375,2.1202316284179688,0.02425961010158062,0.015135843089142597,0.4704509973526001,1.35571223683164,0.05784960091114044
400,2.1146066188812256,0.024700693786144257,0.01674701993758591,0.4618847966194153,1.3596686409871988,0.06109469756484032
425,2.109178304672241,0.025519849732518196,0.020873761845016357,0.4542316496372223,1.3655680783534998,0.06429416686296463
450,2.103909969329834,0.026212982833385468,0.024423366676121328,0.4483787417411804,1.3731993215168827,0.06745167821645737
475,2.0987510681152344,0.026780089363455772,0.026599116849172554,0.44344592094421387,1.382198954547532,0.07057952880859375
500,2.0936851501464844,0.027788281440734863,0.030905849677564746,0.4396793842315674,1.3921080360754827,0.07368311285972595
525,2.0887012481689453,0.0282293651252985,0.032861741108184586,0.43601810932159424,1.4039873284469317,0.07676473259925842
550,2.0837888717651367,0.028481412678956985,0.03361195578842724,0.43318724632263184,1.4156687665845016,0.07982756197452545
575,2.0789287090301514,0.02923755720257759,0.03657448727914387,0.4306013286113739,1.427288119135698,0.08287528157234192
600,2.0741183757781982,0.030119724571704865,0.03970321953417915,0.42835092544555664,1.439943739554782,0.08591056615114212
625,2.069347381591797,0.031001891940832138,0.04239427252575762,0.42574748396873474,1.452803785591428,0.08893278241157532
650,2.0646262168884277,0.03156900033354759,0.043861964614133504,0.42410871386528015,1.465558359164405,0.091940738260746
675,2.0599236488342285,0.03201008215546608,0.045439754849983915,0.4239126741886139,1.48086791070916,0.09494628012180328
700,2.0552000999450684,0.03320731222629547,0.04941175479581256,0.4252489507198334,1.4963891686710369,0.09796693176031113
725,2.050431251525879,0.034089479595422745,0.052793494704904326,0.4280407130718231,1.5129477019442925,0.10100853443145752
750,2.045581579208374,0.03528670594096184,0.05693675633729978,0.432617723941803,1.5295288451805167,0.10407579690217972
775,2.0405943393707275,0.036231886595487595,0.05969958924247446,0.438524454832077,1.547756048720404,0.10717831552028656
800,2.035553216934204,0.037555135786533356,0.06367522048742752,0.43750616908073425,1.5610239393986736,0.11028556525707245
825,2.0305874347686768,0.038878388702869415,0.06713755761099943,0.4321027398109436,1.5713853801046265,0.11336421221494675
850,2.025726795196533,0.040201641619205475,0.07011431172550547,0.4275028109550476,1.5823295511081847,0.11640674620866776
875,2.0209624767303467,0.0412728451192379,0.07240138233846889,0.4224294126033783,1.5918356939954144,0.11941559612751007
900,2.016299247741699,0.04221802204847336,0.07444796072354404,0.41828837990760803,1.6001693839799642,0.12239190191030502
925,2.0117006301879883,0.04291115701198578,0.07550342921259305,0.41512835025787354,1.6090238660105567,0.12534752488136292
950,2.0071675777435303,0.044171396642923355,0.07803785691476262,0.4119667410850525,1.6178320833236397,0.12828056514263153
975,2.0027005672454834,0.045305609703063965,0.07994285169343437,0.40875160694122314,1.6256643250616571,0.13119110465049744
1000,1.9982918500900269,0.04618777707219124,0.0808853277051688,0.4058167636394501,1.6343323086839285,0.13408046960830688
1025,1.9939380884170532,0.046943921595811844,0.08125498182503157,0.40331071615219116,1.6426039372807602,0.1369495987892151
1050,1.9896247386932373,0.04801512509584427,0.08239712622701033,0.40201330184936523,1.6523986245837685,0.13980241119861603
1075,1.985305905342102,0.048771269619464874,0.08288063401181592,0.40396979451179504,1.662390575183094,0.14264987409114838
1100,1.9809008836746216,0.04996849596500397,0.08316326564346489,0.4095676839351654,1.6728736693775212,0.14550697803497314
1125,1.9763121604919434,0.05129174888134003,0.08373804244623742,0.4257301390171051,1.6879764719486345,0.14838583767414093
1150,1.971235752105713,0.0525519885122776,0.08342438479962085,0.4454430341720581,1.7048151008535606,0.15131895244121552
1175,1.9660022258758545,0.054379336535930634,0.0840717409387401,0.44375914335250854,1.7105173009819947,0.1542644202709198
1200,1.9608584642410278,0.05595463514328003,0.08367896474209661,0.43763482570648193,1.7142820374014198,0.15719009935855865
1225,1.9558486938476562,0.05740391090512276,0.08261330539675737,0.43161270022392273,1.717950378345804,0.16008992493152618
1250,1.9509695768356323,0.059987399727106094,0.08313010284510045,0.4252365231513977,1.7220783613202375,0.16296109557151794
1275,1.9462251663208008,0.062003783881664276,0.0830921053798441,0.4189976453781128,1.7256822855474856,0.16580304503440857
1300,1.9416027069091797,0.06402016431093216,0.08275990237777048,0.41328877210617065,1.729165597051157,0.1686166673898697
1325,1.9371063709259033,0.06559547036886215,0.0828164474262425,0.40697693824768066,1.7331763757445655,0.1713981032371521
1350,1.9327261447906494,0.06723377853631973,0.08298338053414156,0.4013335406780243,1.737145688415712,0.17414943873882294
1375,1.9284600019454956,0.06906112283468246,0.0834585592610182,0.39592230319976807,1.7420349723738093,0.17686934769153595
1400,1.9242966175079346,0.07076244801282883,0.08394849648725519,0.3906247615814209,1.7461214157633043,0.17955954372882843
1425,1.9202301502227783,0.07233774662017822,0.08486490516031686,0.38563817739486694,1.7509692867659823,0.18222180008888245
1450,1.916258454322815,0.07328292727470398,0.08526206891127623,0.38095906376838684,1.7554743727301907,0.1848556250333786
1475,1.9123704433441162,0.07492123544216156,0.08655503477011368,0.37640902400016785,1.7606023079768212,0.18746449053287506
1500,1.9085659980773926,0.07655955106019974,0.08762377472228465,0.371881365776062,1.7649636767927752,0.19004644453525543
1525,1.9048402309417725,0.07794581353664398,0.0886078715008674,0.3678211569786072,1.7696919331690084,0.19260215759277344
1550,1.9011847972869873,0.07895400375127792,0.08916410691552476,0.36411499977111816,1.7730532831893442,0.19513317942619324
1575,1.8975937366485596,0.08052930235862732,0.09033760525326211,0.3604932129383087,1.7772517932799912,0.19764083623886108
1600,1.8940656185150146,0.08235665410757065,0.09181353072087181,0.357019305229187,1.7810204404963124,0.20012593269348145
1625,1.8905982971191406,0.08399496227502823,0.09312986863231575,0.3537052869796753,1.7848746222479637,0.2025887668132782
1650,1.8871870040893555,0.08575929701328278,0.09464486516068332,0.35026347637176514,1.788744946620861,0.20502977073192596
1675,1.8838331699371338,0.08739761263132095,0.09608269323538664,0.3471246361732483,1.7924104537306016,0.20744797587394714
1700,1.8805314302444458,0.08897291123867035,0.09703469106574326,0.3442710041999817,1.796115001646961,0.20984531939029694
