epoch,train_loss,val_loss,val_macro_f1,val_acc,theta_disp,theta_disp_rel,phi_disp,phi_disp_rel,feat_disp,feat_disp_rel,input_jac_op,epoch_secs
1,0.8035831417509753,1.634962296022455,0.0355761077899777,0.07660266490744931,0.2616100085375101,0.056754631175025765,0.944915562668957,0.021389018358953342,2750.102294921875,0.8177005698284069,2.178809881210327,38.26
2,0.5861683933195792,0.9951037975600935,0.4461771735193528,0.8888701375411358,0.3637857113511542,0.07892100149340732,2.0882516229450685,0.047269464136166846,2991.6845703125,0.8895313394009143,,36.67
3,0.5439532351746039,0.6768712080910119,0.45041614296793303,0.8908952830984727,0.416205743321544,0.0902931947718459,3.251277812487646,0.07359561379741951,3137.540771484375,0.9328994348464829,,37.42
4,0.549809401355057,0.4223097237339897,0.45304245626709166,0.8889008215647318,0.4556632639147444,0.09885325346710405,4.384946605998127,0.09925723224815007,3206.54833984375,0.9534177726821802,,37.44
5,0.6413059594669912,2.921268274166264,0.07757478544948797,0.18360552619264964,0.5074401370575423,0.11008591751938268,5.49831762530881,0.12445939222221095,3540.848876953125,1.0528168896506798,3.8450636863708496,38.49
6,0.5446958530218899,0.7264149700290105,0.4271316959335938,0.8573269612844332,0.5672477784718859,0.12306080578491545,6.580419642687982,0.1489537500573271,3824.71923828125,1.1372213704018213,,36.97
7,0.5585593684246403,0.31999757597913836,0.5637196758526191,0.8742875553271301,0.5960371488046944,0.1293064769812661,7.62947740912874,0.17270012138666146,3741.60400390625,1.1125083353138703,,37.01
8,0.5642953998561011,1.374423223725992,0.20375772458944225,0.1998220326631431,0.6224503726023831,0.1350366582658491,8.645428386573565,0.19569709060472157,3725.772705078125,1.1078011423862524,,36.97
9,0.5594838046102647,0.3198571183900939,0.5937255185486259,0.904634054663588,0.6559722630568695,0.14230901967002374,9.636356578413398,0.21812764643957355,3790.44873046875,1.1270315626196399,,37.16
10,0.5253449231446989,0.5457513337755371,0.363528115628696,0.789638005231626,0.6862594726481872,0.14887963758821962,10.598183649220147,0.23989947208028561,3835.52392578125,1.1404339778535084,4.370199680328369,38.38
11,0.4358210861688105,0.352913537250075,0.6028963407317891,0.8930891907855877,0.7017638276565236,0.152243209016637,11.533568060706141,0.261072744212075,3732.8359375,1.1099012857834136,,37.01
12,0.5127334998354437,0.5680320515595758,0.3595290939460172,0.7883262632228965,0.7201127112438979,0.1562238828688975,12.445224100465296,0.28170890318947844,3568.0791015625,1.060913377632511,,36.97
13,0.4950298800234817,0.35123139766803074,0.39139088218500545,0.7995872998826337,0.7529227210689746,0.1633418062881164,13.331631577370343,0.30177353811144325,3563.271728515625,1.05948397928356,,37.07
14,0.4950526505433588,0.5745849822849985,0.3536525999070919,0.7784920336603739,0.7749444941675325,0.16811929021167032,14.193310060721803,0.3212784098989941,3506.78173828125,1.0426875505508748,,37.08
15,0.4830416938810357,1.7158260361727142,0.10492618511019733,0.22067182669663474,0.7955558554431537,0.17259079424071194,15.000541903766932,0.33955083274073,3620.564208984375,1.076519016130257,5.515469551086426,37.86
16,0.49644620289884456,0.6105433348437556,0.586421129510719,0.8831475671404792,0.8114300431958497,0.17603459853605943,15.81369162673507,0.35795721214675597,3470.60302734375,1.0319303679530212,,37.1
17,0.43379291680136073,0.44936685489420886,0.46675697100848995,0.8201455956919631,0.8269753303127612,0.179407049925677,16.576636573689928,0.3752271610416555,3318.700927734375,0.9867646177050851,,36.92
18,0.4287685796794415,0.31050663569823395,0.6315519350526657,0.9209426132048696,0.8396484857719949,0.18215641057870968,17.3177184894994,0.39200222045327654,3204.9736328125,0.952949557794631,,36.59
19,0.48252420835953885,1.3239017079184319,0.3057280447771861,0.3460314050981505,0.8555552817702619,0.18560728902600188,18.06521252454552,0.40892242398305045,3351.6650390625,0.9965659886092392,,36.46
20,0.5444165560769806,0.33749118476234846,0.44422110436275464,0.8868373209778998,0.8747077862681243,0.18976230333501423,18.793790056562063,0.4254144353583381,3255.551513671875,0.9679881118425265,6.687170505523682,37.99
21,0.5109932230975246,0.41749409090350725,0.4791180486744658,0.8254999578094676,0.902842264236634,0.19586589978887742,19.50288055363127,0.4414653400731821,3372.66015625,1.0028085634107415,,37.06
22,0.5015500375912059,1.0198233974896143,0.2118264734467315,0.40148510674204707,0.925782215746245,0.20084257669194883,20.190883335481704,0.4570389052819556,3459.29931640625,1.028569383566427,,37.06
