epoch,train_loss,val_loss,val_macro_f1,val_acc,theta_disp,theta_disp_rel,phi_disp,phi_disp_rel,feat_disp,feat_disp_rel,input_jac_op,epoch_secs
1,0.7951479484275686,1.657396421150221,0.0355761077899777,0.07660266490744931,0.0,0.0,0.9908745499159328,0.022806398947501923,0.0,0.0,4.057673454284668,38.09
2,0.5948843558092289,1.2530641628915111,0.2098681826664485,0.3757028559154962,0.0,0.0,2.1058754413567855,0.04846974367583086,0.0,0.0,,36.54
3,0.5670870285679568,0.848511094552222,0.5897969894144901,0.9107325043532959,0.0,0.0,3.2334684602802364,0.07442291427867671,0.0,0.0,,37.18
4,0.5229439720955052,0.4284277216601685,0.6257606512841651,0.9185569303702794,0.0,0.0,4.340712818366997,0.0999077312669017,0.0,0.0,,37.24
5,0.5661628110445951,0.5968677799821036,0.43315436246753036,0.8677135032716841,0.0,0.0,5.43110698878532,0.12500471701822663,0.0,0.0,7.025388240814209,38.33
6,0.5319351066872318,0.29892459110894043,0.4492209704350597,0.8927133114965365,0.0,0.0,6.49771384191546,0.14955420354473936,0.0,0.0,,37.01
7,0.5499395179141253,0.29726397666137333,0.5937667927629743,0.8953828215493898,0.0,0.0,7.5263968833886405,0.1732308191529992,0.0,0.0,,36.91
8,0.5404468948576775,0.3168384656794171,0.618079128204502,0.9079556002178566,0.0,0.0,8.523246117483616,0.19617473402618932,0.0,0.0,,36.7
9,0.5893967080271106,0.29070476925207744,0.5593756423802272,0.8970167458058775,0.0,0.0,9.495436962528489,0.21855110070861497,0.0,0.0,,37.03
10,0.510952035113059,0.40331581841250014,0.4479863240332243,0.8141852241084373,0.0,0.0,10.443075116513695,0.24036235199112543,0.0,0.0,7.2651801109313965,38.23
11,0.4296206038760385,0.2855337240599917,0.6033714813154222,0.900261581301156,0.0,0.0,11.363271061433108,0.26154198147246205,0.0,0.0,,37.03
12,0.5261280788713157,0.8823405622557182,0.3429256518569907,0.7486901757427451,0.0,0.0,12.260572049047624,0.28219465067388655,0.0,0.0,,36.91
13,0.48907618129754216,0.3633350967693806,0.4548749263706765,0.824211228818435,0.0,0.0,13.131471742253167,0.30223965621791604,0.0,0.0,,37.26
14,0.4760857926855547,0.33984307754453646,0.43133747959812196,0.8148372596098526,0.0,0.0,13.977669124735915,0.32171610265088857,0.0,0.0,,37.2
15,0.4687985436963801,0.347283143410103,0.6137417212178693,0.9178281848098742,0.0,0.0,14.768643896101054,0.3399215214848802,0.0,0.0,8.319856643676758,37.88
16,0.4704236280633325,0.7168542165952596,0.5835253449456989,0.8381571175428234,0.0,0.0,15.567488957726773,0.3583080863373367,0.0,0.0,,37.04
17,0.4558748024733148,0.5083962077879073,0.46415303644144834,0.8276478394611886,0.0,0.0,16.3170604137123,0.37556054848435233,0.0,0.0,,36.93
18,0.45512070566984897,0.2970113919952876,0.5623117578937826,0.8766041991086291,0.0,0.0,17.04734334910848,0.3923690576650666,0.0,0.0,,36.5
19,0.4772151236066376,0.28413437116359935,0.5786838107397899,0.9131488712114819,0.0,0.0,17.783508777921313,0.4093129608688462,0.0,0.0,,36.45
20,0.513073712142963,0.3325137437571742,0.5685288096424661,0.8939866984757712,0.0,0.0,18.49929035538632,0.42578770049791853,0.0,0.0,8.903594970703125,37.86
21,0.4815074106194264,0.37604314165144126,0.43136679361842495,0.8147758915626606,0.0,0.0,19.196425787349938,0.4418332723446778,0.0,0.0,,37.06
22,0.5132515958706901,0.3422088426348712,0.659407907114128,0.9301017942482798,0.0,0.0,19.872571350723366,0.4573957322607046,0.0,0.0,,37.06
23,0.47566774999660005,0.3165453741176086,0.6201471278315921,0.9229600877563074,0.0,0.0,20.53165263594771,0.47256543334035594,0.0,0.0,,37.27
24,0.4683535324720717,0.34025183309700696,0.46404238665706055,0.8275788004080975,0.0,0.0,21.172447620268375,0.4873142489772246,0.0,0.0,,36.93
25,0.47754865883870173,0.312402025429255,0.44643089307439965,0.8894838180130561,0.0,0.0,21.79424507017931,0.5016258091120683,0.0,0.0,6.810695648193359,37.98
26,0.5292083882764164,0.3410974327690615,0.4689190377533156,0.8294965518828484,0.0,0.0,22.399323949528295,0.5155525673664922,0.0,0.0,,37.49
27,0.46698105841345616,0.37299502832580966,0.4844584130508685,0.8964337493575533,0.0,0.0,22.945692201136918,0.5281280163166067,0.0,0.0,,36.17
28,0.5475023921423297,0.43336279152417423,0.4481288115134231,0.8215340477596828,0.0,0.0,23.51744957934114,0.5412878324301696,0.0,0.0,,37.18
29,0.4597978088010733,0.3585096781150079,0.5165732475487435,0.8471628784682536,0.0,0.0,24.073222798186613,0.5540797501904983,0.0,0.0,,36.74
30,0.4510771355871462,0.34516453167708644,0.6198462251193285,0.8973235860418377,0.0,0.0,24.593829831621075,0.5660622677558037,0.0,0.0,9.258116722106934,37.29
31,0.48599465067787817,0.2851196016907612,0.6613985205820375,0.9340600332921656,0.0,0.0,25.118384521963353,0.5781356463068467,0.0,0.0,,37.21
32,0.5077965508608335,0.29403291361070827,0.5073699569164105,0.902593567094453,0.0,0.0,25.628416761638693,0.5898747698266813,0.0,0.0,,36.87
33,0.5721402527645196,0.48003306291698694,0.5298370912532194,0.8575264074378073,0.0,0.0,26.125351717769718,0.6013124405807087,0.0,0.0,,37.46
34,0.493706953136811,0.31040090839790363,0.4409169922189945,0.8829327789753071,0.0,0.0,26.610190476192468,0.6124716999952722,0.0,0.0,,37.23
35,0.49728939128497995,0.3202587081311925,0.6324583204735065,0.9162709706123764,0.0,0.0,27.064249239346655,0.62292251367192,0.0,0.0,6.607302188873291,37.42
36,0.5017062571058211,0.3341721433325528,0.5418477618875678,0.865726712743842,0.0,0.0,27.505735215599792,0.6330839466252748,0.0,0.0,,36.55
37,0.5122823164312034,1.1903586577479741,0.26896799607262223,0.4296530404031881,0.0,0.0,27.952234971804327,0.643360778915323,0.0,0.0,,37.26
38,0.4871324883878019,0.4504602086848459,0.4255811312672239,0.8121907625746965,0.0,0.0,28.385938980384427,0.6533430987212436,0.0,0.0,,37.34
39,0.5997922196368544,0.32160167883187407,0.4385968719638076,0.8803553209932419,0.0,0.0,28.789940150907956,0.6626417651074165,0.0,0.0,,36.43
40,0.4845739203894507,0.38379369074007275,0.5622361264013762,0.865381517478387,0.0,0.0,29.19948367753419,0.6720679967685255,0.0,0.0,7.272289752960205,37.8
41,0.46079957273287303,0.34405135303209233,0.5173343059887895,0.8530081849632942,0.0,0.0,29.5968557942137,0.6812140859726281,0.0,0.0,,36.97
42,0.4108976553688627,0.3478328116888695,0.6022038418811649,0.8875890795560022,0.0,0.0,29.983642517641062,0.6901165371687255,0.0,0.0,,36.91
43,0.5058061138378668,0.3126831759288349,0.5852639048932933,0.8862696665413736,0.0,0.0,30.35950077250163,0.6987674539863884,0.0,0.0,,37.22
44,0.5851789062431091,0.28705785074909773,0.4449957960373688,0.8877655126916792,0.0,0.0,30.72437772081405,0.7071656202836922,0.0,0.0,,37.25
45,0.5141949760418942,0.3833784020775274,0.4482112862342374,0.8914245825055039,0.0,0.0,31.079728509450657,0.7153445283529766,0.0,0.0,7.431759834289551,37.69
46,0.47544333173308934,0.39183988820772103,0.39152059473008943,0.7990119744402083,0.0,0.0,31.42612420164537,0.7233173220336286,0.0,0.0,,36.99
47,0.5114447205879713,0.3609226339558162,0.4726900160721457,0.8278856406440577,0.0,0.0,31.763841035805132,0.7310903593487845,0.0,0.0,,37.23
48,0.47244943413979895,0.3244655828884494,0.6309911996596703,0.9096508925215363,0.0,0.0,32.088869207042336,0.7385713488878151,0.0,0.0,,37.48
49,0.4930558775975426,0.373880456889381,0.41557346831918196,0.8549949754911361,0.0,0.0,32.40408288242329,0.7458264437280815,0.0,0.0,,37.04
50,0.4616432416110193,0.3050186149777411,0.6556885587023233,0.9312524451331303,0.0,0.0,32.7115144226429,0.7529024215659301,0.0,0.0,8.90366268157959,37.7
51,0.4830899098853455,0.27899238893987,0.45080516712885516,0.8933116499566588,0.0,0.0,33.008935709032436,0.7597479990544774,0.0,0.0,,36.96
52,0.4617382108482394,0.3349798876523314,0.4471353023790215,0.8203373708394381,0.0,0.0,33.30132279560366,0.7664777072138069,0.0,0.0,,37.03
53,0.432499721808955,0.31163762366704895,0.4465200274994135,0.8895835410897431,0.0,0.0,33.5845542032523,0.7729966842910218,0.0,0.0,,37.05
54,0.5535218149653811,0.3271392172616559,0.5167598861290548,0.852394504491374,0.0,0.0,33.86090032778096,0.7793571867018781,0.0,0.0,,37.14
55,0.4545164316663542,0.35733499921592377,0.44971801956671736,0.822186083261098,0.0,0.0,34.118758270222045,0.7852921570849527,0.0,0.0,8.251776695251465,37.18
56,0.5080267271556075,0.4032144512897418,0.5924669756476022,0.8779389541350557,0.0,0.0,34.378259742163124,0.7912649556567339,0.0,0.0,,36.97
57,0.46616163259600624,0.39143029647276256,0.4059399660409811,0.804757557858562,0.0,0.0,34.63150879104961,0.7970938457442537,0.0,0.0,,36.82
58,0.5120490384576115,0.3390829439687136,0.5209304784252422,0.8552481186858033,0.0,0.0,34.87696550651322,0.8027433841017395,0.0,0.0,,37.44
59,0.47274303392451056,0.31299023511639545,0.5201909101352677,0.85481087134956,0.0,0.0,35.114812053304476,0.808217763512198,0.0,0.0,,37.45
60,0.4420786456635486,0.2898135299710339,0.5751241001862986,0.8839837067834705,0.0,0.0,35.34514132473066,0.8135191220483302,0.0,0.0,9.833436965942383,37.97
