step,loss,acc_train,gnorm_theta,gnorm_phi,disp
0,0.798240065574646,0.5053476095199585,0.7430640459060669,1.0578719920315764,0.0
25,0.7665354013442993,0.5084670186042786,0.5419266223907471,0.7858087687657228,0.004599925596266985
50,0.7486995458602905,0.5066844820976257,0.42010700702667236,0.6190412606974514,0.00799204595386982
75,0.7372340559959412,0.5062388181686401,0.3369337022304535,0.508253881455327,0.010643010027706623
100,0.7291629314422607,0.5062388181686401,0.28840172290802,0.444739001378262,0.01278130616992712
125,0.7229006886482239,0.5062388181686401,0.2531754970550537,0.40108932467213704,0.014589053578674793
150,0.7177908420562744,0.5062388181686401,0.22558709979057312,0.3666502172873593,0.01615697704255581
175,0.7135391235351562,0.5071300864219666,0.20478269457817078,0.3397121424985279,0.017521381378173828
200,0.7098183631896973,0.5071300864219666,0.1892051100730896,0.32490180852741624,0.018751833587884903
225,0.7064787745475769,0.5071300864219666,0.1752902865409851,0.31025177653571734,0.01987326517701149
250,0.7034268975257874,0.5089126229286194,0.1666027307510376,0.3008134086722593,0.020901301875710487
275,0.7005643844604492,0.509358286857605,0.16146601736545563,0.29282933180429577,0.02187545970082283
300,0.6978437304496765,0.5102495551109314,0.156118705868721,0.2869224650685935,0.022806964814662933
325,0.6952487230300903,0.5106951594352722,0.14937593042850494,0.2799159766396002,0.023697001859545708
350,0.6928099393844604,0.512477695941925,0.1425481140613556,0.27343123530625674,0.02452445589005947
375,0.6904672384262085,0.5138146281242371,0.13918286561965942,0.26972078160139595,0.025318633764982224
400,0.688197135925293,0.5151515007019043,0.1368403136730194,0.26693746058291196,0.026085317134857178
425,0.6859686374664307,0.5160427689552307,0.13498298823833466,0.2648703962498266,0.026829348877072334
450,0.6837850213050842,0.5169340372085571,0.13132967054843903,0.2610909863128072,0.027559777721762657
475,0.6816521286964417,0.5204991102218628,0.13052159547805786,0.26013216916819043,0.028268763795495033
500,0.6795358061790466,0.5236185193061829,0.13092981278896332,0.25984409393433,0.028965860605239868
525,0.6774463653564453,0.5249554514884949,0.12794020771980286,0.2574426455638637,0.02964114584028721
550,0.6754170656204224,0.5262923240661621,0.1244816929101944,0.25493292033487386,0.030272338539361954
575,0.6734134554862976,0.5280748605728149,0.12347867339849472,0.2549077769317673,0.0308780949562788
600,0.6714149713516235,0.5307486653327942,0.124604731798172,0.2540543464996926,0.031472254544496536
625,0.6694056987762451,0.5343137383460999,0.12407202273607254,0.2547714046412225,0.03205721452832222
650,0.6673991084098816,0.5347593426704407,0.12472514808177948,0.25558997971842834,0.032614678144454956
