epoch,train_loss,val_loss,val_macro_f1,val_acc,theta_disp,theta_disp_rel,phi_disp,phi_disp_rel,feat_disp,feat_disp_rel,input_jac_op,epoch_secs
1,0.9341674983508232,1.2829781688313766,0.3171551036461497,0.5393407537530396,0.0,0.0,0.9683118667116655,0.022349821839310936,0.0,0.0,36.351356506347656,36.89
2,0.5128595505959138,0.8341355725978029,0.465065743191995,0.7602120266030484,0.0,0.0,1.4928086080014105,0.034455847930815554,0.0,0.0,,31.34
3,0.399266942202965,0.46748247263386944,0.667111384605601,0.8716794133214688,0.0,0.0,1.8427187980181285,0.04253220295183873,0.0,0.0,,31.61
4,0.29603584915166153,0.590244116591134,0.6092760360946538,0.7927524336266215,0.0,0.0,2.1108031754105325,0.04871991816901365,0.0,0.0,,32.59
5,0.25671183651322105,0.402032961748556,0.7048709217432932,0.8582704950100106,0.0,0.0,2.3265081660853824,0.05369865309643416,0.0,0.0,1062.10009765625,34.04
6,0.2609081325485071,0.5771812826223918,0.6676122294747937,0.8319742867882265,0.0,0.0,2.5738221785020556,0.05940696289402924,0.0,0.0,,35.57
7,0.2904543389129974,0.457117506375771,0.7356762219237333,0.8739883860970689,0.0,0.0,2.8343163963532856,0.06541948794850042,0.0,0.0,,32.04
8,0.18373239032786887,0.6647534197356579,0.6948769974263371,0.8455212832058668,0.0,0.0,3.037963464688297,0.07011991128508727,0.0,0.0,,32.56
9,0.19060310372759945,0.6123290849990565,0.6917110542889072,0.8620369589064214,0.0,0.0,3.3002702656992002,0.07617427297513041,0.0,0.0,,31.09
10,0.2039766423281511,0.5647194483058066,0.7216553491261156,0.8731062204186835,0.0,0.0,3.460282455516656,0.07986754996313518,0.0,0.0,1313.212890625,33.34
11,0.1566203322114826,0.9095826753346805,0.6648530179651008,0.8262210323639739,0.0,0.0,3.6220318270757583,0.0836009232297905,0.0,0.0,,30.9
12,0.2138031229712104,0.5110840961790488,0.740522683474235,0.8928130345732236,0.0,0.0,3.7960696349112313,0.0876179286307842,0.0,0.0,,31.04
13,0.20412217386188347,0.8124259850836429,0.6796879650015295,0.8042129164397327,0.0,0.0,3.977889355043398,0.09181455008253528,0.0,0.0,,31.64
14,0.18547703210509217,0.9076561420749758,0.7079465212764418,0.8557083790397435,0.0,0.0,4.1159244477258135,0.09500056879725108,0.0,0.0,,31.49
15,0.2944226238004629,0.6876255477760117,0.7691515388034386,0.8939943694816701,0.0,0.0,4.218709121514339,0.09737296474318373,0.0,0.0,1045.5618896484375,31.86
16,0.07422290679885338,0.9278744264261287,0.710353895248347,0.8580096808094445,0.0,0.0,4.351862000100069,0.1004462959870614,0.0,0.0,,31.6
17,0.04426239935439953,1.0003885862510542,0.7087266422958957,0.8564217825883508,0.0,0.0,4.465053903425984,0.10305890351564394,0.0,0.0,,30.92
18,0.2094236583363544,0.5353464368344097,0.7673473096718639,0.8925215363490615,0.0,0.0,4.571316258757749,0.10551156860375825,0.0,0.0,,31.38
19,0.05562250240482127,0.6923971339469671,0.7667320986779552,0.8925368783608595,0.0,0.0,4.666377672545834,0.10770570226564526,0.0,0.0,,30.74
20,0.020521521467669078,0.9315049452049086,0.7347128923093792,0.8731369044422795,0.0,0.0,4.767580282542759,0.11004158224487726,0.0,0.0,2586.705322265625,36.51
21,0.011581976236555517,0.9132508430869477,0.7341712100481278,0.8729834843242994,0.0,0.0,4.865005369312106,0.11229027236923643,0.0,0.0,,32.99
22,0.020421529371361477,0.7336032554127031,0.7357447323903807,0.8754688902355766,0.0,0.0,4.9341195532451865,0.1138855122403736,0.0,0.0,,31.5
23,0.050187201258205784,1.0465875702601541,0.7340033920604327,0.8725922630234503,0.0,0.0,5.042878645340549,0.11639580506575356,0.0,0.0,,31.63
24,0.12631008772857966,0.9479474231482266,0.7378199389460522,0.8780847032471368,0.0,0.0,5.103210433360798,0.11778833650098088,0.0,0.0,,31.87
25,0.11515570631457306,1.0258924157149798,0.7370359522545746,0.8766348831322252,0.0,0.0,5.198484769597267,0.11998738467331703,0.0,0.0,3386.267333984375,33.0
26,0.0064130769182224965,0.9654475693371259,0.7358142318518264,0.8751160239642224,0.0,0.0,5.275020231443103,0.12175391671268236,0.0,0.0,,31.55
27,0.02391373569224026,1.1431244820757454,0.7342142674172165,0.8730908784068855,0.0,0.0,5.351584289924258,0.12352110879735598,0.0,0.0,,31.95
28,0.0059701327547433845,0.9691509706963697,0.739749964817715,0.8789822109373202,0.0,0.0,5.407201314847978,0.12480481773557123,0.0,0.0,,31.8
29,0.006541772791479262,1.089759622937818,0.7341812206532312,0.8730141683478955,0.0,0.0,5.4539626020524805,0.12588412541931016,0.0,0.0,,30.92
30,0.0053303508705512415,1.2165043357384768,0.7349322281905011,0.8734974417195327,0.0,0.0,5.494406306498439,0.12681761556846896,0.0,0.0,1212.5809326171875,32.5
31,0.004169157952264953,1.2542936862448655,0.7344285560117115,0.8733133375779566,0.0,0.0,5.554846970176043,0.12821265998699038,0.0,0.0,,30.54
32,0.004125491505156987,1.1618992411440083,0.7343440283543085,0.8730908784068855,0.0,0.0,5.581654658281603,0.12883141420624594,0.0,0.0,,32.61
33,0.004194751423622937,1.2340631018969963,0.7354092322598144,0.874065096156059,0.0,0.0,5.617374655807502,0.12965587542401,0.0,0.0,,31.33
34,0.03434967141028671,1.4067979458560362,0.7092908649613823,0.856843687912796,0.0,0.0,5.680218333945156,0.13110638435443683,0.0,0.0,,31.61
35,0.02657096280326369,1.243090815259151,0.7348850824683342,0.8739577020734729,0.0,0.0,5.716380070813008,0.13194104145632815,0.0,0.0,2490.0537109375,33.64
36,0.004708828333244316,1.2317021600969178,0.7345228117540001,0.8736892168670077,0.0,0.0,5.756891421204108,0.13287609295661157,0.0,0.0,,32.62
37,0.003489537997478301,1.3877458204683488,0.7341971853376771,0.8731138914245825,0.0,0.0,5.797333337683772,0.13380954183732216,0.0,0.0,,31.81
38,0.006975844642780167,1.4812755180505264,0.7091808876321906,0.856766977853806,0.0,0.0,5.839470711816319,0.13478212395369857,0.0,0.0,,31.03
39,0.05437645037199981,1.333164335267813,0.734375371030426,0.8730295103596935,0.0,0.0,5.947090351068927,0.13726611681425796,0.0,0.0,,31.79
40,0.11219708687282336,1.2613724713332328,0.7353859510615672,0.8745483695276962,0.0,0.0,5.966060633436703,0.1377039741262839,0.0,0.0,2418.8642578125,33.12
41,0.004213942713480507,1.0763683996754174,0.7436526832224233,0.8838072736477934,0.0,0.0,6.002925471321351,0.138554859659325,0.0,0.0,,31.39
42,0.019284947843293803,1.419206604230314,0.7348351369100652,0.8734437446782397,0.0,0.0,6.059604766364487,0.1398630870907348,0.0,0.0,,31.0
43,0.003320879160548967,1.337256135196804,0.7346732755366194,0.8736125068080177,0.0,0.0,6.090548702918161,0.14057731098156676,0.0,0.0,,31.51
44,0.00917749792834132,1.3632846866728299,0.7346849763517173,0.8733977186428457,0.0,0.0,6.10771282891103,0.14097347999607118,0.0,0.0,,31.23
45,0.0034114536114158833,0.9145750003337333,0.7602720511533108,0.8957663718443399,0.0,0.0,6.169897642752221,0.14240878153294184,0.0,0.0,1878.8634033203125,32.2
46,0.031783033606808536,1.4901494712483545,0.7326588568896133,0.8722470677579951,0.0,0.0,6.235852584176215,0.14393110222416125,0.0,0.0,,31.3
47,0.0033068170814219405,1.3091542917493204,0.7347050468320245,0.8732749825484616,0.0,0.0,6.2761937873848685,0.14486222651943473,0.0,0.0,,31.93
48,0.0060281761309045325,1.3314187375752937,0.7313209652502503,0.8715183221975897,0.0,0.0,6.340997648107542,0.14635797886064045,0.0,0.0,,31.05
49,0.013821778517655495,1.4539328987132194,0.7348784713302532,0.8734360736723407,0.0,0.0,6.451302254123976,0.1489039440370197,0.0,0.0,,30.61
50,0.04771817038310408,1.4678890744154647,0.7346568961251777,0.8732442985248655,0.0,0.0,6.519696474392849,0.1504825662664869,0.0,0.0,2247.874755859375,32.5
51,0.0042766873647946515,1.1146382180674945,0.7694298452767933,0.8938486203695891,0.0,0.0,6.5592625293474205,0.15139579919228183,0.0,0.0,,31.16
52,0.003429901634950858,1.262666938401644,0.7355290825167186,0.874371936392019,0.0,0.0,6.602783326361109,0.1524003124002671,0.0,0.0,,31.96
53,0.002526746079250338,1.5830704138505185,0.7343781221763134,0.8728991032594104,0.0,0.0,6.644624755609856,0.1533660637468734,0.0,0.0,,31.29
54,0.0022146408401538782,1.3162146989498003,0.7356606196193919,0.8746941186397772,0.0,0.0,6.684914202808229,0.15429599345014747,0.0,0.0,,30.97
55,0.0036667337640263254,1.3828710868744476,0.7245257758346964,0.8679359624427552,0.0,0.0,6.760165377651817,0.15603288257520231,0.0,0.0,3108.953125,32.58
56,0.002667622300646951,1.4386087673093482,0.7334524390509514,0.8718405044453479,0.0,0.0,6.799156950941971,0.15693285576176336,0.0,0.0,,31.5
57,0.0024107450073383606,1.4710960857293016,0.7343906922827995,0.8732826535543606,0.0,0.0,6.809958037200993,0.15718215803911742,0.0,0.0,,31.7
58,0.0021513951608681968,1.3375374259297423,0.7342441557855617,0.8730601943832895,0.0,0.0,6.835504085229779,0.15777179206279282,0.0,0.0,,31.24
59,0.002425805437133712,1.557487682923151,0.7346233660050816,0.8731906014835725,0.0,0.0,6.86437785397475,0.15843823394940426,0.0,0.0,,31.26
60,0.0023987477828342433,1.4561198301659315,0.7343098294196628,0.8732136145012696,0.0,0.0,6.891981561592682,0.159075361272299,0.0,0.0,3293.513427734375,32.93
