step,epoch,loss,n_valid_px,grad_theta_norm,grad_phi_norm,egr,r_rms
0,1,1.687732219696045,11238,1.0443461605818007,9.89720702100244,0.10551928017323804,0.9501039385795593
1,1,1.5400453805923462,13871,1.000150490404377,9.825001347092739,0.10179647361577453,0.9199344515800476
2,1,1.3677476644515991,4662,0.8800220273523041,8.059253944633804,0.10919398165113672,0.8661434054374695
3,1,1.4070504903793335,9684,1.2640716062012658,5.300674104195614,0.23847374529222304,0.8684189319610596
4,1,1.230498194694519,10595,1.1775605688695268,6.509666529717865,0.18089414618914162,0.8196330070495605
5,1,1.2136571407318115,9949,1.924615410372742,10.075402412500026,0.19102119514202043,0.8072873950004578
6,1,1.1585677862167358,18790,2.507617954777258,5.068669747740535,0.4947290077232958,0.7900402545928955
7,1,1.1566005945205688,16273,2.3412849814901953,7.950287345115151,0.2944906114529864,0.7876874208450317
8,1,1.1098947525024414,5039,6.494327857968231,8.184043392894086,0.7935353646348248,0.7700645923614502
9,1,1.043595552444458,19479,5.287695748964587,14.597801897705853,0.362225476548988,0.7464165091514587
10,1,0.8720073699951172,43905,6.61679951544829,6.733613497894574,0.9826521105668166,0.6720346808433533
11,1,1.0107871294021606,8874,6.429439498178841,8.130263836784874,0.7908033032198107,0.7289429306983948
12,1,0.863205075263977,15174,18.716681415464862,9.190104064880051,2.036612565355876,0.6656329035758972
13,1,1.0856350660324097,8862,13.691828631145237,9.619150072320966,1.4233927663257848,0.7701178789138794
14,1,0.8329269886016846,6994,18.512250504238793,7.919284922647856,2.3376164243433717,0.6642956137657166
15,1,1.5397207736968994,23732,4.894542161300687,12.087066007739306,0.40494046761772656,0.8916773200035095
16,1,1.0023771524429321,16092,6.318455672083023,9.875926159448001,0.6397836081467364,0.7254109978675842
17,1,1.3915927410125732,16829,53.04557136652939,16.512370135713287,3.2124747041491126,0.8703241348266602
18,1,0.9668115377426147,28646,7.501605370686478,9.351679649277584,0.8021666323081516,0.7233511209487915
19,1,0.6654571294784546,29334,5.088349926035709,6.335438521988826,0.8031567046818356,0.5591850876808167
20,1,0.5547574162483215,9559,6.1081118631568065,5.826143719117098,1.048397045736007,0.5100293159484863
21,1,0.7090965509414673,13252,16.504562787422,7.2062436051907435,2.290314301272202,0.5831915736198425
22,1,0.5879942774772644,13509,14.605070049009509,6.7167267192150115,2.174432675253198,0.520599901676178
23,1,0.5687050223350525,9997,2.494876785790665,7.047832077707215,0.3539920869683857,0.5065819025039673
24,1,0.9212521314620972,5951,10.421393845187584,18.354164726782514,0.5677945033358044,0.7135988473892212
25,1,0.4596284329891205,21367,11.48990054944909,6.967111000605852,1.649162837860383,0.4381260871887207
26,1,0.3585473597049713,34357,7.57280149376631,5.693911942316785,1.3299821933466178,0.3624267280101776
27,1,0.3788734972476959,14847,10.122833396902536,6.664925087012629,1.518821781902173,0.3840184509754181
28,2,1.0558280944824219,23503,56.11409689300174,23.47500971168484,2.3903758755451414,0.7439030408859253
29,2,0.5039939284324646,9663,8.053305062355962,5.119760705253926,1.5729846619764951,0.4809046983718872
30,2,0.28169482946395874,26534,40.40615181494258,23.84153408960736,1.6947798603511057,0.33803486824035645
31,2,0.2874538004398346,14747,4.881935956479407,3.0353721100627253,1.6083484263077434,0.33342617750167847
32,2,0.3569737672805786,14796,29.701411984977536,13.08355183668237,2.270133703426113,0.37358373403549194
33,2,0.7479017376899719,25694,71.74760193754955,30.809077365508553,2.32878125775588,0.6118839979171753
34,2,0.1376422643661499,41415,17.15885708148341,7.943347003177148,2.160154538712475,0.22181598842144012
35,2,0.7612993121147156,9704,17.960675410631268,6.239504400151938,2.8785419896796656,0.6300312280654907
36,2,0.76771479845047,15054,16.472429534024965,7.173786759560809,2.296197264585425,0.6389756798744202
37,2,0.6784953474998474,13757,25.3596674255321,23.74681472854012,1.0679186962726628,0.5923750400543213
38,2,0.9438736438751221,14040,3.7384028081153984,11.352680149592764,0.3292969377146744,0.7017877697944641
39,2,0.33942073583602905,23188,14.05321111128884,6.223393828645399,2.258126594303199,0.38654834032058716
40,2,0.7383863925933838,8337,26.408589890320105,10.658830439599694,2.477625480578471,0.6320844292640686
41,2,0.45348092913627625,15467,13.009456716185076,12.984802120206664,1.001898727123384,0.4655143916606903
42,2,0.3661632835865021,36936,2.5087845008960086,3.6157805950121937,0.6938431232127497,0.4192053973674774
43,2,1.4461489915847778,5994,54.20891368808443,21.36501170270882,2.5372751694401776,0.8708588480949402
44,2,1.038576364517212,11623,18.95001129713703,12.007421410201687,1.5781915741738886,0.7628874182701111
45,2,0.5448018312454224,11884,20.439066882250028,7.5325792564288285,2.713422081128876,0.5202935338020325
46,2,0.7137588262557983,25994,5.958799686276748,6.686234275026741,0.8912041428958194,0.610708475112915
47,2,0.43467843532562256,17350,38.98744586477285,18.711717237893698,2.0835845993769104,0.4771736264228821
48,2,0.4386043846607208,12233,21.58188065558319,17.3531566049542,1.2436861573311957,0.46610328555107117
49,2,0.13686434924602509,14192,6.901581165650344,3.8658202457059856,1.7852824826282565,0.24831168353557587
50,2,0.35707372426986694,6947,40.95577888374984,9.750805637197285,4.200245642012175,0.39940008521080017
51,2,0.7032556533813477,8301,15.117350953472764,30.566499457420814,0.49457252946254987,0.6027104258537292
52,2,0.34011051058769226,5970,16.06780277102852,8.302144145110008,1.9353798838208054,0.43051713705062866
53,2,0.6947455406188965,7663,100.04433587477604,21.22023908673314,4.714571568485243,0.6265360713005066
54,2,0.5112713575363159,18330,77.24412934054034,16.772953441845743,4.605278945556745,0.51651930809021
55,2,1.017244815826416,3937,88.75635361830265,17.78677320612883,4.990019976625928,0.7414417266845703
56,3,0.35997289419174194,21068,36.30523640509296,16.028170001424343,2.2650893022637293,0.4542352855205536
57,3,0.25767114758491516,9680,15.399577028485231,14.886223889813664,1.0344851147255558,0.35097581148147583
58,3,1.4677097797393799,13421,12.94784029474954,10.954819163434989,1.1819309932532414,0.8542356491088867
59,3,0.20977157354354858,17666,28.867041213474064,7.155582052837044,4.034198895395914,0.31181833148002625
60,3,0.26617732644081116,16187,8.371092041129375,4.4362520190611185,1.8869739602618727,0.335209459066391
61,3,0.3416827619075775,31116,9.097542722328637,5.977745650279983,1.521901943402528,0.40750181674957275
62,3,0.6632958054542542,2048,64.82111992160137,15.181342678743476,4.269788337783716,0.5666317939758301
63,3,0.3295673727989197,8413,37.67549916463865,7.39169721570408,5.097002496881206,0.38259556889533997
64,3,0.0807177796959877,9258,9.661883935868074,3.721056199192099,2.5965434055963,0.09331363439559937
65,3,0.2717740535736084,23147,16.53596299598514,5.480788342248082,3.01707746466259,0.33947205543518066
66,3,0.3941182792186737,7219,53.13397270274246,17.131611682831984,3.101516289677885,0.4536828398704529
67,3,3.9715211391448975,1330,149.93906355023134,94.08256980456217,1.5936965142608066,1.1718207597732544
68,3,0.18118779361248016,11513,17.230454138086074,10.135259548808882,1.700050606016235,0.2848720848560333
69,3,0.395842969417572,6496,56.42790551232442,19.239652189588632,2.9328963411748656,0.4581955373287201
70,3,0.4728483259677887,24606,3.739122126765804,4.7389655444150165,0.789016525172178,0.5108744502067566
71,3,0.5184593796730042,11333,98.0193014016404,20.65694109036713,4.745102431808968,0.5263457894325256
72,3,0.30095377564430237,8788,3.111231762291195,4.579152487297093,0.6794339718804522,0.38423585891723633
73,3,0.22402256727218628,11104,2.0341931368730704,4.77200297317799,0.42627658622725906,0.3086440861225128
74,3,0.365953266620636,43834,12.949454934568365,4.23461857491159,3.057997953177085,0.4252672791481018
75,3,0.20247110724449158,35287,12.600697912838994,2.7020957116507716,4.6633055441016475,0.2906907796859741
76,3,0.8867424726486206,7574,18.29822668853647,18.51170513944811,0.9884679207396346,0.7433558702468872
77,3,1.4150559902191162,23254,40.3379121393475,14.622842307528419,2.7585548206710255,0.8295921087265015
78,3,0.12413686513900757,19104,4.429504121621093,2.68840211192504,1.6476345193940067,0.17806614935398102
79,3,3.0959975719451904,4698,101.39347955027729,35.61847872876103,2.8466538484812305,1.213791847229004
80,3,0.1943415403366089,18297,1.0279473391841494,2.9711928140789596,0.34597126592151406,0.2830289304256439
81,3,0.11051878333091736,26655,6.151285018650678,2.1513049435094453,2.859327329306075,0.22241806983947754
82,3,0.23473809659481049,22425,6.339190117404943,7.4858696608621065,0.8468207976618773,0.29352784156799316
83,4,0.17390550673007965,14619,25.969190095736824,4.560115478080833,5.694853610738056,0.28075483441352844
84,4,0.338019460439682,16152,9.740486198368911,8.191041106177643,1.1891633886468345,0.3682839572429657
85,4,1.4551470279693604,3580,91.6372854783671,35.151978571175704,2.606888408651518,0.918393611907959
86,4,0.11486396193504333,14058,13.705430292544053,3.1871583215377832,4.3002037896652,0.21569660305976868
87,4,0.03728460147976875,16156,4.189400199075655,1.6842273544952215,2.487431514451782,0.08845040947198868
88,4,0.06942936778068542,16481,5.333541309752089,2.5093780516466873,2.1254435162728957,0.16345585882663727
89,4,0.3727171719074249,24259,17.17767252778093,6.154899752789796,2.7908939572886,0.45645901560783386
90,4,0.7008625268936157,10100,50.50444993157162,10.570662967698407,4.777793983773506,0.6391909122467041
91,4,0.5164925456047058,3815,221.18694811318548,32.25894602270001,6.856608023012703,0.5380141735076904
92,4,0.2811618745326996,9687,14.271794834834797,3.5029882814356386,4.074177156248344,0.3843754529953003
93,4,1.8792043924331665,15107,431.34919149107026,59.87802326881229,7.203798120632566,1.0556743144989014
94,4,0.15306830406188965,10929,14.038050101856435,7.364321079361959,1.906224613317753,0.25053107738494873
95,4,0.03378458321094513,2348,19.814131131101075,4.233283929513962,4.680558039812681,0.10463732481002808
96,4,0.07836870104074478,40402,8.111992150914235,3.382519394422819,2.3982100928340833,0.16414859890937805
97,4,0.1943545788526535,27408,33.957253006364944,5.445021330663714,6.236385671278818,0.2885332703590393
98,4,0.2551534175872803,10275,32.917419450739125,5.357831848613981,6.143794799989552,0.31396040320396423
99,4,0.09066128730773926,16789,31.071354362010815,6.601544055988424,4.706679846182427,0.16036345064640045
100,4,0.15609616041183472,6047,6.885348905921501,5.53572643646383,1.243802233536409,0.2875891327857971
101,4,0.16073592007160187,14720,16.682025597251187,3.086775936506303,5.40435261268978,0.2584943175315857
102,4,0.15715846419334412,53045,27.917969023278996,6.9141495224913525,4.037802325862251,0.2511064410209656
103,4,0.5385851860046387,13389,15.954546141210708,10.245377613747896,1.5572433484345496,0.5471213459968567
104,4,0.1011197417974472,9532,39.817861534341205,7.223220619532176,5.512480323065995,0.19006210565567017
105,4,0.8331496119499207,11908,139.08738541381098,22.003933510407474,6.321023709148129,0.6461651921272278
106,4,0.2540471851825714,16080,30.886513235214842,5.564557825658014,5.5505781776213166,0.35201117396354675
107,4,0.19600002467632294,12489,8.700002771135964,5.500264817276868,1.5817425269792147,0.2990613579750061
108,4,0.7051554918289185,17406,26.110029539970363,10.370634940075417,2.5176886170267574,0.605068027973175
109,4,0.05694376304745674,21721,20.61026936080652,3.240949466448094,6.359330675830594,0.12165983021259308
