epoch,train_loss,val_loss,val_macro_f1,val_acc,theta_disp,theta_disp_rel,phi_disp,phi_disp_rel,feat_disp,feat_disp_rel,input_jac_op,epoch_secs
1,0.8063283993354893,1.3151687861326533,0.06670215639306816,0.12142435237532698,0.0,0.0,0.9551061279980886,0.022045017243135498,0.0,0.0,1.6101938486099243,54.36
2,0.5601211399810929,1.108283006751072,0.3409579170555003,0.5931912151640445,0.0,0.0,1.849063555294756,0.04267864770752251,0.0,0.0,,47.92
3,0.4723584175701496,0.41208291333275193,0.5156953975513624,0.8456593613120489,0.0,0.0,2.269262088837468,0.05237734363873307,0.0,0.0,,49.2
4,0.41923398793137523,0.310985381064572,0.6334270311480806,0.9144376002025145,0.0,0.0,2.612241318889643,0.06029372362928494,0.0,0.0,,50.97
5,0.4093372658572543,0.2989221194085329,0.661630557619115,0.8816056949547795,0.0,0.0,2.9021339912110333,0.06698480095843852,0.0,0.0,11.629462242126465,54.64
6,0.34465609340861486,0.564704019026695,0.5203813028029377,0.7432897875898467,0.0,0.0,3.1822708320944124,0.0734507017695408,0.0,0.0,,53.86
7,0.4017703519155635,0.24459756779370864,0.6656317907013513,0.9256909658563528,0.0,0.0,3.310874087705963,0.07641902215234718,0.0,0.0,,53.47
8,0.3829641392053483,0.4488204738313083,0.5838849702321434,0.77859942774296,0.0,0.0,3.4898531442874705,0.0805500776160677,0.0,0.0,,55.73
9,0.44505851277912273,0.2773940159072162,0.67099369050954,0.8909106251102707,0.0,0.0,3.805279576990501,0.08783050535497645,0.0,0.0,,51.06
10,0.25021057430903687,0.3061836287151794,0.7123374334069119,0.8632950038738579,0.0,0.0,4.086031746975989,0.09431060871411873,0.0,0.0,16.629987716674805,56.7
11,0.256526194729211,0.21657322463265669,0.766452449177769,0.9191169138009068,0.0,0.0,4.215052972918847,0.0972885763632243,0.0,0.0,,53.01
12,0.32371037663197777,0.4585859940936146,0.44751788069745463,0.8887320594349537,0.0,0.0,4.244765557866822,0.09797437915342225,0.0,0.0,,54.13
13,0.3566090827979621,0.29728117798764625,0.7002122883551941,0.8908645990748767,0.0,0.0,4.36347576334916,0.10071435584300698,0.0,0.0,,53.53
14,0.23949643832307166,0.17207238851532114,0.7610996250120272,0.9387009918610627,0.0,0.0,4.609841636117212,0.10640078141822085,0.0,0.0,,53.46
15,0.28932806986268234,0.1594761569636214,0.7603638345824029,0.9570040119360852,0.0,0.0,4.762322331888855,0.10992022231488517,0.0,0.0,9.579212188720703,38.82
16,0.3593469114459901,0.18849971956816108,0.8121048058648748,0.9381103244068395,0.0,0.0,4.834607203488935,0.11158864553417874,0.0,0.0,,38.76
17,0.400548632867882,0.1483768256557944,0.830616199813773,0.949954357514901,0.0,0.0,4.937634007980312,0.11396663015278659,0.0,0.0,,37.93
18,0.3710949127527525,0.40942986611624327,0.6359142380592889,0.8222397803023911,0.0,0.0,5.0123598810063665,0.11569139466960585,0.0,0.0,,39.39
19,0.2625087926986225,0.3991477208462507,0.6734689086374944,0.832963846549198,0.0,0.0,5.094402586985348,0.11758504063727548,0.0,0.0,,43.48
20,0.21602332773440988,0.18342232441322465,0.8378719376423155,0.950222842721366,0.0,0.0,5.151870652288756,0.11891147385072232,0.0,0.0,19.14612579345703,44.71
21,0.29175690314918995,0.18998440265844524,0.8153015829540777,0.9396982226279332,0.0,0.0,5.23449083642124,0.12081844872025774,0.0,0.0,,43.68
22,0.40957422319033615,0.2790231987805086,0.7427958343617042,0.8862159695000805,0.0,0.0,5.300048701790574,0.12233160441063043,0.0,0.0,,43.65
23,0.33608457577809997,0.15385607572243715,0.8342796800626119,0.9551859835380213,0.0,0.0,5.432748413402114,0.12539447600665618,0.0,0.0,,43.33
24,0.21977503213983496,0.4135762259283742,0.6758423284614765,0.83518076725401,0.0,0.0,5.524151896508436,0.12750418015585369,0.0,0.0,,42.98
25,0.31315004859900664,0.1760623460483329,0.853600284101088,0.9563673184464679,0.0,0.0,5.5927283759690845,0.12908700915031548,0.0,0.0,25.70878028869629,45.15
26,0.3064269703529883,0.27504550056406957,0.757707531963578,0.9060148357254086,0.0,0.0,5.636599411092134,0.1300996062821012,0.0,0.0,,43.15
27,0.25938713523342866,0.4727515844518723,0.6637965725467027,0.8277475625378756,0.0,0.0,5.701663322145743,0.13160136090290867,0.0,0.0,,43.86
28,0.36955974182823764,0.390551159734713,0.6937700406392151,0.8548262133613581,0.0,0.0,5.77547440234696,0.13330501088281282,0.0,0.0,,43.74
29,0.45070565992683276,0.40825099600621106,0.6975547417879784,0.8674526890711179,0.0,0.0,5.852044714979403,0.13507234732094514,0.0,0.0,,43.66
30,0.25407427258403903,0.27234341647812904,0.755488157798706,0.8942475126763373,0.0,0.0,5.9195101329528645,0.136629531657787,0.0,0.0,26.80365562438965,45.33
31,0.43745597934034086,0.3147844510119601,0.6652643412416673,0.9087073587959589,0.0,0.0,6.105880826495885,0.140931195140339,0.0,0.0,,43.31
32,0.20361636969247887,0.5159952967742865,0.678207326616423,0.8387247719793497,0.0,0.0,6.169913747745049,0.1424091532558679,0.0,0.0,,43.31
33,0.3053800285453918,0.6910832186175324,0.5789930325205246,0.7878123058276632,0.0,0.0,6.248972467201026,0.14423392516606415,0.0,0.0,,43.58
34,0.25715839158955545,0.5750035142440143,0.6693576363228215,0.8268884098771871,0.0,0.0,6.296389665942352,0.14532837209005647,0.0,0.0,,43.2
35,0.27947699971281176,0.31008463641357786,0.7473291035661609,0.8908032310276847,0.0,0.0,6.351154456868388,0.14659241042557805,0.0,0.0,42.37038040161133,44.53
36,0.16763207802974628,0.501405994899638,0.6658066131442428,0.839461188545654,0.0,0.0,6.43280943671018,0.14847710719992832,0.0,0.0,,42.71
37,0.18228789019833683,0.2779703901036333,0.7538350477100615,0.8929894677089006,0.0,0.0,6.461149038275571,0.1491312198549085,0.0,0.0,,43.88
38,0.10086707234623302,0.6515542122510417,0.6726804679285315,0.8271722370954503,0.0,0.0,6.56974446527188,0.15163773508968884,0.0,0.0,,42.72
39,0.391325992957851,0.4484331800201609,0.6703955615440579,0.8432506654597617,0.0,0.0,6.6373886384423475,0.1531990453150417,0.0,0.0,,43.25
40,0.45519075159075,0.4695274322188072,0.6853440499851745,0.8505688050874111,0.0,0.0,6.692945705431844,0.1544813703508245,0.0,0.0,46.230491638183594,43.58
41,0.20210390557977684,0.5263356390152938,0.6959213715361107,0.8465185139727373,0.0,0.0,6.7862664984933,0.1566353283580827,0.0,0.0,,43.51
42,0.2855210669677576,0.3483104533013099,0.7524587170057224,0.8883254961223065,0.0,0.0,6.832907296856551,0.15771185501204374,0.0,0.0,,43.47
43,0.24972280869689925,0.42824298354638846,0.7158694498850099,0.865381517478387,0.0,0.0,6.898530202998624,0.15922651192297663,0.0,0.0,,43.69
44,0.23484047583219597,0.5599507901232466,0.6978590010482469,0.8458127814300289,0.0,0.0,7.023269936321144,0.16210565748742073,0.0,0.0,,43.64
45,0.18015275278691595,0.5350878714375054,0.6931732384237231,0.8455059411940687,0.0,0.0,7.0675355396379365,0.16312736173555684,0.0,0.0,64.12615966796875,44.97
46,0.21847352622061395,0.7202062637110852,0.6419845434721619,0.8173533495447258,0.0,0.0,7.153357003275155,0.16510822605026826,0.0,0.0,,42.96
47,0.19664690238593818,0.594677971689766,0.722624560551338,0.8581017328802326,0.0,0.0,7.229861696297296,0.16687404790756166,0.0,0.0,,43.71
48,0.19065674050983727,0.6037275733349392,0.7044348224133491,0.8580863908684345,0.0,0.0,7.290187824749599,0.16826644871304083,0.0,0.0,,44.12
49,0.35530716187734174,0.2903303983273342,0.7292883208367076,0.893618490192619,0.0,0.0,7.309245411506156,0.16870632111710698,0.0,0.0,,43.78
50,0.16139002390513166,0.3642548445465651,0.7557341246124881,0.8961115671097951,0.0,0.0,7.390022201631411,0.17057074819903642,0.0,0.0,105.69731903076172,44.05
51,0.21817878690700898,0.6160450034749696,0.7044927183486069,0.856774648859705,0.0,0.0,7.4900259450729525,0.17287895687231516,0.0,0.0,,42.65
52,0.12820869920133182,0.3137680676895028,0.7750967965473046,0.9082701114597157,0.0,0.0,7.546064713133188,0.17417240015778684,0.0,0.0,,44.04
53,0.3102979394248987,0.2234044476429733,0.8112050063841482,0.9402428640467625,0.0,0.0,7.551304517045865,0.17429334123880338,0.0,0.0,,43.46
54,0.2271354547572661,0.6999895336378713,0.6697104088415328,0.8087618229378418,0.0,0.0,7.640515381120512,0.17635243705983294,0.0,0.0,,43.12
55,0.04947016147821886,0.7091266390363017,0.6760670137817216,0.8308466489210731,0.0,0.0,7.76615581892402,0.17925237198499025,0.0,0.0,136.24822998046875,44.08
56,0.18339783887996747,0.7035793999651443,0.6933701619474472,0.8488735127837314,0.0,0.0,7.802998230416678,0.18010273988948347,0.0,0.0,,44.87
57,0.25927980427213504,0.6468750297307742,0.6741326011068753,0.8363160761270625,0.0,0.0,7.813814854178918,0.1803524007914095,0.0,0.0,,43.73
58,0.12865181535100328,0.5235638445372449,0.7541272602023,0.8939560144521751,0.0,0.0,7.852589965002926,0.18124737775958308,0.0,0.0,,43.68
59,0.08783167317020556,0.5339937297584686,0.7518408264953036,0.8899364073610972,0.0,0.0,7.93077727405326,0.183052036452143,0.0,0.0,,43.25
60,0.053466996781891214,0.6891452001360666,0.7224333656720193,0.8519342441374338,0.0,0.0,7.976173302479806,0.1840998322939838,0.0,0.0,205.2179718017578,44.9
