step,grad_theta_norm,grad_phi_norm,egr
0,0.5028037793225328,0.6121514340005366,0.8213715616669955
1,0.5033825067264014,0.6242687514752463,0.8063554447279672
2,0.4971022679937328,0.5028100519568202,0.9886482301977405
3,0.4812215474622935,0.44684239445499807,1.0769379840248816
4,0.4815861803454616,0.4270025861810667,1.1278296570787545
5,0.492925030784337,0.37380728781882755,1.318660836334265
6,0.47010813103301835,0.3438090748530419,1.367352305149579
7,0.45786331923235846,0.3192723403729599,1.4340838880564117
8,0.4513998900401548,0.3140434557835342,1.4373803425149578
9,0.45274264547777054,0.312769336880355,1.447528872210106
10,0.43467963054562475,0.29197978154631027,1.4887319534321677
11,0.4390771741213656,0.3017433928467166,1.455134344376377
12,0.4419768704580908,0.28807119714680285,1.534262622692273
13,0.4335432968341194,0.274902508033268,1.5770801799308287
14,0.4315232164705756,0.2821995503003782,1.5291421124155782
15,0.4121458209224709,0.26509078889900656,1.5547345972776676
16,0.4083768848951339,0.2629736906374876,1.5529191680871737
17,0.40662095666347386,0.24185346969851,1.6812698910984352
18,0.39917917969960026,0.22730250898029894,1.7561582645462233
19,0.39520512053545004,0.22478467744929906,1.7581497325271724
20,0.39257233648634937,0.2170773083831502,1.808444831974952
21,0.37458673195929015,0.21702506814828754,1.7260067473017395
22,0.3919484416764751,0.20764861508160484,1.887556252280102
23,0.367214262778374,0.19664585190408707,1.8673888069381364
24,0.3737614363894966,0.19502121158317176,1.9165168411856575
25,0.3557850195777568,0.20807906548434218,1.709854947434967
26,0.3618053686849673,0.19090704005516074,1.8951913380383036
27,0.347159427156812,0.1769780644377305,1.9615957958281205
28,0.3480027325998369,0.16872062640261484,2.062597442990414
29,0.33551380141022075,0.1785989810311744,1.8785874335407229
30,0.3072569417999594,0.1650813556581868,1.861245569331866
31,0.325841587983244,0.1630241751252939,1.9987317079250138
32,0.3193082418301582,0.14506949758076124,2.2010708464072257
33,0.2798147402263206,0.12109559753646505,2.3106929229177826
34,0.3040017210933628,0.1554938096817516,1.955072820671167
35,0.3064914875240821,0.13445078493066698,2.2795812436487655
36,0.2924201406375982,0.12799750283898573,2.2845769186853833
37,0.28902418295038107,0.14224681957967927,2.031849877574612
38,0.28611062650629215,0.12927878259001324,2.213129028383819
39,0.26489603769882264,0.11069130439837457,2.3931061173791655
40,0.25581639052544797,0.1027072655494933,2.49073314486873
41,0.2586452588415404,0.10393889531265776,2.4884357108185844
42,0.24157828185676747,0.09440047863579851,2.5590789935104965
43,0.25444955651718176,0.0966142857812536,2.6336638982215588
44,0.24005409392308533,0.09954688454423188,2.411467671939146
45,0.22283242600678765,0.07743619879450724,2.8776260905476696
46,0.2370395513600981,0.0902989268556851,2.6250539138334106
47,0.24736038338838365,0.09518110291825982,2.5988392212497726
48,0.21513212963582823,0.0816508824005483,2.6347802167995775
49,0.22935593801283272,0.08621882364365269,2.6601608363170635
50,0.21428209930447437,0.09265017061063956,2.3128084696430586
51,0.2028858629474986,0.07901637622449756,2.5676432233300766
52,0.18579926641643293,0.07231977561786829,2.5691349956008125
53,0.19366534906481886,0.06523476864823048,2.968744322619796
54,0.16402847641147758,0.049714232920594584,3.2994268798267594
55,0.19151029872778266,0.0631207600047417,3.034030304932357
56,0.1908803839408238,0.06978689621542315,2.735189473807023
57,0.17268266346357905,0.057590142490542895,2.998476058449369
58,0.16121856834998843,0.04575838064877553,3.523257730292501
59,0.16698838949067246,0.047530438079848816,3.5132937173149306
60,0.1663451122749154,0.07804665959006779,2.131354668431615
61,0.1625888237831034,0.050927845164227194,3.1925329504048356
62,0.1406106477936917,0.04362570442292078,3.22311466715463
63,0.1290511848163273,0.033359503081477934,3.868498415496824
64,0.13998290336474878,0.03801801862196873,3.682014698161508
65,0.1422876508359253,0.04170940116973507,3.411404787459759
66,0.13953548478367403,0.08001096910829626,1.7439544394602484
67,0.14444097070638362,0.04497036478323562,3.21191458862743
68,0.10649432357639442,0.026394693932966232,4.034686814055128
69,0.12331615229523112,0.08721404430548642,1.413948329948731
70,0.13459314144369822,0.0364241954073385,3.695157571356707
71,0.10388871650904972,0.12402795443489896,0.837623396931393
72,0.11891122526870822,0.02858179763455716,4.160383009666853
73,0.10252710000149896,0.08544193807306463,1.1999622470246893
74,0.11577245389290258,0.03774282656067124,3.0674028534596385
75,0.12394509131228201,0.04114026384761001,3.0127442003867873
76,0.10426257208732598,0.026130412163061063,3.9900852475157436
77,0.09125127370154434,0.019675938014180754,4.637708943336802
78,0.10876720866434236,0.04192654899873767,2.594232324368574
79,0.1012637991096824,0.03249516621015621,3.1162726927341153
80,0.11560195148632274,0.0675838900671916,1.7104956724107077
81,0.1095015611014718,0.047217181921284414,2.3191041193797277
82,0.09797125556090244,0.0563430752557277,1.7388340113580167
83,0.09007016966496834,0.020996037047539707,4.289865247272118
84,0.10451348702651643,0.055157398726363695,1.8948226246693372
85,0.08340119104954259,0.012806187923220826,6.512569668902232
86,0.07508075645491444,0.06061797998363845,1.238588888543318
87,0.07189953064059018,0.05788705780996044,1.242065728670988
88,0.07916270942062453,0.018215276970028053,4.345951453087165
89,0.07217852717838895,0.01943441668336709,3.713953876292508
90,0.07733752822897041,0.04483091733432384,1.7250935922302328
91,0.0878124790344349,0.02339522179063358,3.753436484446483
92,0.09396115008944114,0.024615736348331547,3.817117178864841
93,0.09852110797559183,0.06137250974374004,1.605297035844874
94,0.06419504035997871,0.013988327054163214,4.58918640569558
95,0.07308673574296133,0.014561037208216854,5.019335827031528
96,0.1008109658810977,0.026163010552923614,3.8531867604960808
97,0.09834659708542656,0.029979862986195215,3.2804218327292443
98,0.08450944738771819,0.03963379404529231,2.1322573178084108
99,0.07392263947516713,0.057297206526381796,1.2901613177221858
100,0.07328297433064834,0.03660493697948913,2.00199700848301
101,0.0785221970118317,0.017392879913158417,4.514617326134235
102,0.060528344733549226,0.014945346814746222,4.049979266441468
103,0.055956607171227545,0.02117892159154962,2.642089538256382
104,0.042611807003635885,0.020837097538573997,2.044997242188226
105,0.07349947244692445,0.015044063840940243,4.885612904807055
106,0.09224394226149815,0.0197634549642137,4.66739962338871
107,0.07214314804349822,0.023928928913249735,3.014892488586767
108,0.04664484034152256,0.04695609170943108,0.9933714379206016
109,0.06914228273010041,0.0488331640519309,1.4158878309657796
110,0.07557216563181329,0.03809519520180239,1.9837715814159678
111,0.09172474787107684,0.02058159253549915,4.456639966436673
112,0.06607244898528675,0.02927958169302809,2.256604950020956
113,0.06204631546203382,0.011677854398402276,5.313160563571474
114,0.073885473678993,0.04025161011830394,1.8355905132738743
115,0.07282203965870115,0.037483169133246966,1.942793027929071
116,0.07186621399751011,0.015033860491511128,4.780290068097219
117,0.06429808204138998,0.024496664960851008,2.6247688059383703
118,0.07053950540570651,0.046942421739222265,1.502681429519544
119,0.0831666996521174,0.022278860473409375,3.7329871403273467
120,0.09075106267431678,0.08511312976360869,1.0662404604941742
121,0.08588621928674915,0.014024466158088845,6.124027703620563
122,0.06947038939056428,0.026487807175638037,2.6227308635739552
123,0.053006110058589524,0.0534042017572638,0.9925456857968545
124,0.0790419000337035,0.01947614124068725,4.058396324653886
125,0.06217987434918948,0.020193209287067054,3.079246763709519
126,0.0789366197448257,0.060489331336155416,1.3049676364390408
127,0.05883354946599165,0.01476050066343182,3.9858776340671196
128,0.05284528195942629,0.02646576560307948,1.9967411013146972
129,0.07118869928098322,0.04266858438139519,1.668410150263979
130,0.060160701295964444,0.017052577089888225,3.52795363277439
131,0.07217953683437127,0.012991436938008052,5.555931739748141
132,0.0693201832939379,0.016760021369465975,4.136043848732313
133,0.05703685550053867,0.0693837639640214,0.8220490247443593
134,0.06674551899719944,0.037670288085628466,1.7718345780554725
135,0.06743864151551542,0.017831781864511502,3.781935087819164
136,0.06725964830897165,0.011701538121980687,5.747932246349753
137,0.08186202816905856,0.01751156375651964,4.67474117689268
138,0.06811066068655305,0.0669685338063555,1.0170546794780222
139,0.07687418514688235,0.02348838016224506,3.2728602233361386
140,0.07501941084510697,0.057557232802111113,1.3033880746444082
141,0.08804035149061508,0.048134262878599815,1.8290578524248722
142,0.08823571803275122,0.026598967543645033,3.3172610134078324
143,0.06214874439835075,0.06216866464957375,0.999679577286484
144,0.06781825059907785,0.05476838507091624,1.2382736958562108
145,0.09626136211113565,0.06456528812534433,1.4909150861801619
146,0.07667525561871254,0.016672906425685335,4.598793615010769
147,0.07683878939387477,0.017946102423758197,4.281642195904835
148,0.06382109965225273,0.01865683694848293,3.420788841380828
149,0.08603528268482215,0.028778558567247516,2.9895619157155484
150,0.06836822997370653,0.033810107952249466,2.022123977487499
151,0.07097873685463316,0.0195254754586244,3.63518609323527
152,0.062235194871857226,0.013881981975659078,4.483163497582578
153,0.0650666327364064,0.03189479102769243,2.040039474717759
154,0.07017309887094189,0.03376827021883479,2.0780779830920584
155,0.055645902080527936,0.02291998458029573,2.4278333121540925
156,0.05516447525318404,0.014033723211890432,3.930851023377294
157,0.07717372383317424,0.02423038995473195,3.184997186350193
158,0.05817487322227318,0.03394046095432781,1.7140271989482563
159,0.043439063097253074,0.05915560561130934,0.7343186270789204
160,0.08071491541229539,0.011441180788170937,7.054771434841057
161,0.061878827896583895,0.011771476218251859,5.256675266894998
162,0.058977341706271016,0.03572550068402257,1.6508471700998852
163,0.08005482055416238,0.06596812019844697,1.2135379985381711
164,0.06240802195807477,0.039082554888190096,1.5968255436477696
165,0.0709500416621475,0.011821070171955694,6.001998179865929
166,0.049333229594696146,0.015899275058479087,3.102860313450824
167,0.06543897449003559,0.012479590508204247,5.243679625687355
168,0.0694846854575041,0.05489070260943011,1.2658734931970228
169,0.08002687768264649,0.027212016473739484,2.9408653988187266
170,0.07161841021051954,0.05013706055668576,1.4284525142457878
171,0.04002709180710366,0.03254230537435702,1.2300017268418413
172,0.07941157321152695,0.013723960425511637,5.786345249008549
173,0.06952175573828402,0.02831899066550211,2.4549517515297508
174,0.07167722245636994,0.03939126673462555,1.8196221750732606
175,0.07645433580245516,0.012325296167503266,6.203042487354644
176,0.05119607295043912,0.009312048162589605,5.497831631779713
177,0.09997272603808317,0.02239379425786651,4.464304926732118
178,0.06593094803926933,0.051570623651647315,1.2784593896584542
179,0.0627739868721604,0.04964119066940627,1.2645544158871938
180,0.061024338717283556,0.008171397753256305,7.468041643854296
181,0.06843036643827169,0.015933583443657296,4.294725456828554
182,0.057104125720964724,0.029458484787176182,1.9384610624605083
183,0.05210256246404266,0.012764437909636243,4.081853257371174
184,0.06436971121886217,0.010925320632637486,5.891791497695465
185,0.07212877848386876,0.007906088911394256,9.123193437755749
186,0.06439257797851673,0.023520079635289782,2.7377704061496306
187,0.04130120425493404,0.07202645922103729,0.573417112281114
188,0.08384539782194768,0.013376269913910716,6.26821964234469
189,0.0816428292583789,0.01238485996010409,6.592147954420679
190,0.08630746620134025,0.014382682921392049,6.000790441327901
191,0.0776488636522145,0.01299043513946872,5.977387424869032
192,0.05428590157653171,0.021834243991465378,2.4862734700255635
193,0.061488580668957356,0.010880486743027487,5.651271134787205
194,0.05738530332445112,0.010251557006398616,5.597715867261506
195,0.0642212903084181,0.021256230079496934,3.0212925841136133
196,0.06831332767544457,0.021852913100238906,3.1260513121965277
197,0.07282526561772595,0.025241028479848746,2.8851940669922005
198,0.07727895934542935,0.027519068196644673,2.8081968034093383
199,0.08896276029791518,0.013699630797690921,6.4938071401468775
200,0.08040782754142234,0.035344994760879295,2.274942409332162
201,0.04840670883645874,0.04298350012589646,1.1261695463038564
202,0.05575185678526853,0.04529117366612501,1.2309651587972978
203,0.05548113538589598,0.062025980989783916,0.8944821911666275
204,0.08320808373481291,0.013446743352884082,6.187972919909884
205,0.07939739011002186,0.030801463357368823,2.577714869785543
206,0.060411370835919354,0.03614154838239604,1.6715213801872757
207,0.0684963828810351,0.04797513312364004,1.4277476354902565
208,0.06191460446743267,0.03109608519042314,1.9910739273543612
209,0.07757590869357678,0.01266629344120731,6.1245943059454255
210,0.0493603218117014,0.051245227798153534,0.9632179215820899
211,0.06376572184262053,0.04157072840871722,1.5339091779713727
212,0.056933695088029715,0.032456278846281425,1.7541658227649393
213,0.07865215311910652,0.013171863335298904,5.971224504156342
214,0.05914372186917589,0.022469793765472063,2.6321435115896006
215,0.06831990873851086,0.027528060354900057,2.4818279186847225
216,0.05067162188588203,0.048510318587709024,1.0445534756326267
217,0.08336241377374734,0.03910574451806166,2.13171785370595
218,0.08466747728180939,0.06028356089249059,1.4044869949106105
219,0.0735674059138651,0.02013337823585159,3.6540020779627196
220,0.04318303623296786,0.016137902144815038,2.6758766934378957
221,0.06202839829810705,0.06582200839887363,0.9423656282451894
222,0.07529434890570624,0.016507460919438312,4.561231389164301
223,0.06027513714246286,0.02390166597446247,2.521796480811903
224,0.055599183201986535,0.01512673723887039,3.6755568844972495
225,0.05374163270711923,0.022807727150084382,2.356290583060755
226,0.06332375767682157,0.036160327916534264,1.7511942320112552
227,0.06256152641289592,0.02632680773697993,2.376343043013247
228,0.04781405769721599,0.0826632762229262,0.5784195822059205
229,0.06691451713888576,0.009842752104432521,6.798354405568494
230,0.07890863202531469,0.04090344083551836,1.9291441113889252
231,0.07246877494234197,0.087301303809505,0.8300995721626527
232,0.05190932616434825,0.02380263470545913,2.180822703222095
233,0.06423095501290697,0.024268479355679457,2.646682310370162
234,0.07907732545150349,0.019866082918853802,3.980519248335315
235,0.0786482780462884,0.015806103724836162,4.975816900260651
236,0.05681127294887637,0.02462167393954943,2.30736842206792
237,0.06652109649356057,0.07627704784907546,0.8720984669504976
238,0.07336835802143979,0.012768968756418746,5.745832683537025
239,0.07310961487101537,0.08220896328406559,0.8893144001524802
240,0.05323038570027778,0.04417163235312581,1.2050807919781539
241,0.08067422645765118,0.031161243129273916,2.5889283723496317
242,0.04629539484660275,0.011721859065071004,3.9494925323411425
243,0.05311048568872783,0.01199332899541883,4.42833559427799
244,0.09682358523331756,0.07557463681398903,1.2811650748695909
245,0.05420491257392339,0.018381524356137005,2.948880164711542
246,0.08320700922930298,0.019885911699767493,4.184218982833541
247,0.060214340815391044,0.013510768462362942,4.456766539865875
248,0.08694978847682899,0.04645142906079036,1.8718431323429712
249,0.051357502622626124,0.03607669292963345,1.4235645911717545
250,0.03242940714679787,0.03352773841749564,0.9672411166542666
251,0.07282315868941694,0.01323490947388948,5.502354120939317
252,0.06336974913948216,0.02941081576039585,2.1546409883217263
