step,loss,acc_train,f1_train,gnorm_theta,gnorm_phi,disp
0,1.4309557676315308,0.22084592282772064,0.18733846152521663,0.9312245845794678,0.589271671381548,0.0
25,1.4024721384048462,0.25691843032836914,0.22500900955100972,0.8819805979728699,0.5475922829393525,0.006485970225185156
50,1.3762555122375488,0.29347431659698486,0.26461268306556635,0.8540003299713135,0.5418897033791444,0.012697440572082996
75,1.3505275249481201,0.32767370343208313,0.30156552497025785,0.852106511592865,0.5657793763479709,0.01876412145793438
100,1.3236043453216553,0.35951662063598633,0.33690761871346003,0.8602832555770874,0.6094427300411709,0.02484184317290783
125,1.2946228981018066,0.3866465389728546,0.3679966041156905,0.8815041780471802,0.6649619195843961,0.030985582619905472
150,1.2626454830169678,0.4089426100254059,0.394655232174887,0.9064748287200928,0.7216998575248028,0.037289999425411224
175,1.2278753519058228,0.4282175302505493,0.4187273895251434,0.9191240072250366,0.770075697331725,0.043717093765735626
200,1.1910853385925293,0.44072508811950684,0.4333738469719591,0.9197723269462585,0.8039762454443584,0.050196122378110886
225,1.1535415649414062,0.449607253074646,0.44221885967582053,0.9094787240028381,0.8220699034390896,0.0566205270588398
250,1.1164261102676392,0.4529305100440979,0.44316239493788545,0.8842409253120422,0.8235528749815084,0.06289998441934586
275,1.080797553062439,0.45583081245422363,0.4423287608270946,0.8501853942871094,0.8136122063891399,0.06895006448030472
300,1.0472339391708374,0.46042296290397644,0.44333893229452176,0.8117772936820984,0.7985827535415623,0.07472185045480728
325,1.0159618854522705,0.4668882191181183,0.44656975730186776,0.7707159519195557,0.7799096247398282,0.08019193261861801
350,0.987013041973114,0.4745619297027588,0.45114804365712385,0.7317581176757812,0.7587358006487408,0.08536345511674881
375,0.960418164730072,0.48163142800331116,0.45537466715666997,0.6922059059143066,0.7321222680398438,0.09024720638990402
400,0.936208188533783,0.48906344175338745,0.46006422642082023,0.6539243459701538,0.7013068171719062,0.09485219419002533
425,0.9143644571304321,0.49776434898376465,0.4657538516518024,0.6169190406799316,0.6674392627118751,0.0991906225681305
450,0.8948415517807007,0.5060423016548157,0.47179038311622734,0.5802962183952332,0.6310786702812811,0.10326801240444183
475,0.8775257468223572,0.5150453448295593,0.47826438837211316,0.5446350574493408,0.5937926409407858,0.10709097981452942
500,0.8622574210166931,0.5215709805488586,0.48227234189136675,0.5116515755653381,0.5575348877290565,0.1106676459312439
525,0.8488154411315918,0.5270090699195862,0.48568694739945173,0.48035144805908203,0.5221495263749365,0.11401354521512985
550,0.8369704484939575,0.5314199328422546,0.48902583926548526,0.45269232988357544,0.4894863753773084,0.11714671552181244
575,0.8265223503112793,0.5364954471588135,0.4933368214367124,0.42571839690208435,0.45870904526383727,0.12008079886436462
