arm,param,train_cond,width,mult,seed,threshold,step,loss,acc_train,gnorm_theta,gnorm_phi,probe_acc,wall_s,align_u,align_V,gain_u,gain_V,w_norm,disp,acc_iid,acc_reversed,acc_ctx_random,acc_spec_only,acc_ctx_only,status,lr,tau,reached_star
sp,sp,iid,8,1,0,init,0,0.6879191994667053,0.5538482666015625,0.24113024771213531,0.46459244155594837,0.64715576171875,0.4073038101196289,0.004407217801708326,0.03807803677156265,0.23032516241073608,0.6770120859146118,3.4694380893925647,0.0,0.5498046875,0.43804931640625,0.498291015625,0.4906005859375,0.548583984375,stopped,0.001,1.70233154296875,True
sp,sp,iid,8,1,0,0.6,407,0.5999840497970581,0.7038421630859375,0.21209587156772614,0.3773230240444871,0.6455078125,0.8429183959960938,0.00426618138265652,0.04041616122187486,0.22680968046188354,0.6981029510498047,3.47249737645401,0.02574264630675316,0.70257568359375,0.29290771484375,0.501953125,0.494873046875,0.6986083984375,stopped,0.001,1.70233154296875,True
sp,sp,iid,8,1,0,0.5,981,0.4998851418495178,0.7910003662109375,0.20832562446594238,0.3455609504001553,0.64471435546875,1.4369487762451172,0.004212004135316552,0.04915288012090657,0.2262873351573944,0.7730193138122559,3.486710249103882,0.059038810431957245,0.7901611328125,0.21337890625,0.503173828125,0.50091552734375,0.78668212890625,stopped,0.001,1.70233154296875,True
sp,sp,iid,8,1,0,0.4,1664,0.39992186427116394,0.8407440185546875,0.19429217278957367,0.3018257700703611,0.6474609375,2.1568474769592285,0.004334669620042196,0.06266822375693902,0.23103447258472443,0.8784610033035278,3.5091245784393057,0.09557754546403885,0.8419189453125,0.1646728515625,0.50384521484375,0.5059814453125,0.83837890625,stopped,0.001,1.70233154296875,True
sp,sp,iid,8,1,0,0.3,2633,0.2999383211135864,0.8819580078125,0.16132581233978271,0.23002184021328242,0.65496826171875,3.1585774421691895,0.004764603602246275,0.08132444884337331,0.2443358451128006,1.0094490051269531,3.539759821960802,0.1394777148962021,0.8826904296875,0.1217041015625,0.505615234375,0.51361083984375,0.88165283203125,stopped,0.001,1.70233154296875,True
sp,sp,iid,8,1,0,0.2,5086,0.19999128580093384,0.920013427734375,0.08119743317365646,0.1094989299186429,0.67620849609375,5.702273607254028,0.0062985502255877065,0.11346151168940341,0.2848105728626251,1.2088156938552856,3.5886887445008693,0.20899270474910736,0.91912841796875,0.087158203125,0.5042724609375,0.52325439453125,0.91680908203125,stopped,0.001,1.70233154296875,True
sp,sp,iid,8,1,0,0.15,11332,0.14999708533287048,0.94073486328125,0.036829303950071335,0.05191068973924198,0.74462890625,12.233198881149292,0.012934605838140566,0.14489915386591384,0.4119502007961273,1.378799319267273,3.6221641760805716,0.2756522595882416,0.93658447265625,0.072998046875,0.50726318359375,0.5634765625,0.93170166015625,stopped,0.001,1.70233154296875,True
sp,sp,iid,8,1,0,0.1,24026,0.09999881684780121,0.9615020751953125,0.04488150775432587,0.047775631917653764,0.87261962890625,25.574542760849,0.05497123562631952,0.1541307289584475,0.8554859161376953,1.4324837923049927,3.648758345225541,0.356021910905838,0.95751953125,0.096435546875,0.52911376953125,0.75518798828125,0.93524169921875,stopped,0.001,1.70233154296875,True
sp,sp,iid,8,1,0,final,24026,0.09999881684780121,0.9615020751953125,0.04488150775432587,0.047775631917653764,0.87261962890625,25.576099157333374,0.05497123562631952,0.1541307289584475,0.8554859161376953,1.4324837923049927,3.648758345225541,0.356021910905838,0.95751953125,0.096435546875,0.52911376953125,0.75518798828125,0.93524169921875,stopped,0.001,1.70233154296875,True
