step,loss,acc_train,gnorm_theta,gnorm_phi,align_u,align_V,gain_u,gain_V,w_norm,disp
800,0.16513706743717194,0.9353485107421875,0.1628175526857376,0.1457226648944664,0.00594450490118791,0.052451947061758146,0.2688353657722473,0.7985633611679077,3.486812269429786,0.050565436482429504
825,0.163969486951828,0.9356231689453125,0.1600673347711563,0.14155121435252402,0.006000770321991161,0.05277323759739929,0.2701248824596405,0.8010653853416443,3.487073460681669,0.051663853228092194
850,0.16285312175750732,0.9359283447265625,0.15738646686077118,0.13763274697102706,0.006057277126691865,0.05308995212590769,0.2714134156703949,0.80352383852005,3.4873264283223877,0.05274229124188423
875,0.16178224980831146,0.9365081787109375,0.15490314364433289,0.1339367052300284,0.006114028990644029,0.05340221267157567,0.27270111441612244,0.8059400916099548,3.487571721040216,0.0538017600774765
900,0.16075390577316284,0.9368133544921875,0.15239794552326202,0.13045119655986254,0.006171028652682786,0.053710198096009215,0.2739880084991455,0.8083159327507019,3.4878096138851906,0.054842881858348846
925,0.15976816415786743,0.937225341796875,0.15011568367481232,0.1271609822816118,0.006228287758222274,0.05401396305052276,0.275274395942688,0.8106520771980286,3.4880401083713792,0.05586617812514305
950,0.15881827473640442,0.9376373291015625,0.14787305891513824,0.12404503241299561,0.006285811323218375,0.05431363937682547,0.2765604257583618,0.8129499554634094,3.4882640261507865,0.056872595101594925
975,0.15790319442749023,0.9382781982421875,0.14579011499881744,0.12110242493111413,0.006343605174847731,0.05460935813907854,0.27784618735313416,0.81521075963974,3.4884810951117604,0.05786282941699028
1000,0.1570204645395279,0.938507080078125,0.1437053084373474,0.11832761027440929,0.006401676676377643,0.05490119642475155,0.2791319191455841,0.817435622215271,3.488692136617486,0.05883755534887314
1025,0.15616869926452637,0.93878173828125,0.14177776873111725,0.11569322765641939,0.006460033566706302,0.05518929519514303,0.2804177701473236,0.819625735282898,3.4888970150890057,0.05979716405272484
1050,0.1553461253643036,0.938934326171875,0.1399032324552536,0.11320620067352855,0.0065186913549598255,0.05547374859637328,0.2817040979862213,0.821782112121582,3.489096141606874,0.06074238568544388
1075,0.15454864501953125,0.9392242431640625,0.13809847831726074,0.11085602224499569,0.006577665300571916,0.05575461506394595,0.2829911708831787,0.8239055871963501,3.489289653813224,0.06167358160018921
1100,0.1537756323814392,0.93951416015625,0.13636082410812378,0.1086280493761962,0.006636970735840765,0.056032007201788796,0.28427940607070923,0.8259971141815186,3.4894778259421138,0.06259126216173172
1125,0.15302708745002747,0.939788818359375,0.13471770286560059,0.10651621637847894,0.006696622955375946,0.05630607648247015,0.28556907176971436,0.8280581831932068,3.4896609321430763,0.06349615007638931
1150,0.15230046212673187,0.9400482177734375,0.13316646218299866,0.10452714918731001,0.006756628486078395,0.05657692421535682,0.28686028718948364,0.8300897479057312,3.489838973213515,0.06438880413770676
1175,0.15159425139427185,0.9402618408203125,0.13166289031505585,0.10264168030996873,0.006816996616857133,0.05684464359593268,0.2881532609462738,0.8320927619934082,3.4900124964449333,0.0652695894241333
1200,0.15090668201446533,0.9405670166015625,0.13021855056285858,0.10085841400978196,0.006877754399954718,0.057109290190326754,0.28944849967956543,0.8340677618980408,3.490181092643796,0.06613896042108536
1225,0.15023674070835114,0.9408416748046875,0.12879382073879242,0.09917246509590882,0.006938904481188387,0.05737089399880541,0.2907460927963257,0.8360153436660767,3.4903455822203617,0.06699710339307785
1250,0.14958429336547852,0.9410247802734375,0.12744715809822083,0.09758828639751715,0.0070004673607158225,0.05762955067620244,0.2920464277267456,0.837936282157898,3.4905059657552022,0.06784454733133316
1275,0.14894862473011017,0.94122314453125,0.1261543184518814,0.09608711045989289,0.0070624574221890505,0.057885336233216206,0.2933497726917267,0.8398314118385315,3.490662243814292,0.06868167966604233
1300,0.14832666516304016,0.9413909912109375,0.1249653771519661,0.09467625544274554,0.0071248879348544385,0.05813834196919577,0.294656366109848,0.8417015075683594,3.49081469014437,0.06950917840003967
1325,0.14771871268749237,0.9415740966796875,0.12377379834651947,0.09334659871913632,0.007187776923238248,0.05838862407554004,0.2959665060043335,0.8435472249984741,3.490963305247419,0.07032724469900131
1350,0.1471247375011444,0.94183349609375,0.12261659651994705,0.09209412131486797,0.00725113760902494,0.05863620016910965,0.297280490398407,0.8453688621520996,3.4911083627850923,0.07113595306873322
1375,0.14654232561588287,0.9417724609375,0.12154027819633484,0.09091884351951006,0.007314980158303245,0.05888114174628996,0.2985984683036804,0.8471671342849731,3.4912502729427395,0.07193565368652344
1400,0.14597226679325104,0.9419708251953125,0.12044654041528702,0.08981501868052486,0.007379312064996146,0.059123577376087345,0.2999204993247986,0.8489430546760559,3.491388762953732,0.0727267637848854
1425,0.1454133540391922,0.9422760009765625,0.1194293424487114,0.08877711090503851,0.007444155067398925,0.05936347558800928,0.3012470304965973,0.8506966233253479,3.4915242429348052,0.07350943982601166
1450,0.14486415684223175,0.9425811767578125,0.11846929788589478,0.08781056404656593,0.007509526468981893,0.059600925985897245,0.30257830023765564,0.8524286150932312,3.4916565766716037,0.07428399473428726
1475,0.14432567358016968,0.9428863525390625,0.11754922568798065,0.08690662767242792,0.007575452797200746,0.0598359501706514,0.3039148449897766,0.8541392683982849,3.4917859010815224,0.07505068182945251
1500,0.14379510283470154,0.9431610107421875,0.11667561531066895,0.08606100219434666,0.0076419416547966945,0.060068584872988426,0.305256724357605,0.8558291792869568,3.491912762717826,0.07581006735563278
1525,0.1432742476463318,0.9432525634765625,0.11583231389522552,0.08528131410637746,0.007709021892092016,0.060298909286169225,0.30660444498062134,0.857498824596405,3.4920367521993434,0.07656221091747284
1550,0.14276114106178284,0.9434051513671875,0.11501890420913696,0.08455170738989079,0.007776698609555129,0.06052699881337819,0.30795803666114807,0.8591489791870117,3.4921582794673753,0.07730747014284134
1575,0.14225471019744873,0.9434967041015625,0.11420662701129913,0.08387297642211404,0.007844985408299405,0.060752869546028855,0.3093177080154419,0.8607799410820007,3.492277344778969,0.07804584503173828
1600,0.14175698161125183,0.943817138671875,0.11347965896129608,0.08324378544634216,0.007913900761887485,0.060976518242998635,0.3106837570667267,0.8623917102813721,3.492394221457722,0.07877762615680695
1625,0.14126402139663696,0.9438018798828125,0.11275207251310349,0.0826739834549504,0.007983461294959473,0.061198034148206466,0.31205642223358154,0.8639851212501526,3.4925089097233624,0.07950326800346375
1650,0.14077892899513245,0.9439697265625,0.11209195107221603,0.08213978667141845,0.008053693423977087,0.0614174428598088,0.3134361207485199,0.8655603528022766,3.492621273264462,0.08022276312112808
1675,0.14029958844184875,0.94415283203125,0.11144580692052841,0.08165417584779627,0.008124599058362719,0.061634784949876335,0.31482282280921936,0.8671179413795471,3.4927317218735032,0.0809364765882492
1700,0.13982445001602173,0.9443206787109375,0.11085954308509827,0.08121071061157648,0.008196202120694088,0.061850125037551135,0.3162168860435486,0.8686583638191223,3.492840255732144,0.08164481073617935
1725,0.13935472071170807,0.9445037841796875,0.11031361669301987,0.08080345022595715,0.008268515504435551,0.062063527746743834,0.3176184892654419,0.8701822757720947,3.492947011533158,0.0823480635881424
1750,0.13888885080814362,0.9447174072265625,0.10975707322359085,0.08043734755689934,0.008341560671912414,0.06227499408321393,0.31902793049812317,0.8716896772384644,3.4930519894395693,0.08304630219936371
1775,0.1384289413690567,0.9450531005859375,0.10923856496810913,0.08009949117477391,0.008415345651583323,0.06248456411885269,0.3204452693462372,0.8731809258460999,3.4931551896116693,0.08373964577913284
1800,0.1379714161157608,0.9452667236328125,0.10872582346200943,0.07979711419274822,0.008489875873444096,0.06269229251282275,0.3218705356121063,0.8746566772460938,3.4932570217135437,0.08442828804254532
1825,0.1375182420015335,0.9453277587890625,0.10825012624263763,0.07952601972057477,0.008565173537275454,0.06289820458860786,0.3233039975166321,0.8761169910430908,3.4933570763700783,0.08511228114366531
1850,0.13706901669502258,0.9456024169921875,0.10781143605709076,0.07928222274336891,0.00864125441917702,0.06310229626072102,0.32474586367607117,0.8775620460510254,3.493455763217228,0.08579199016094208
1875,0.13662245869636536,0.9457855224609375,0.107370525598526,0.07906920535652084,0.008718122696426826,0.06330461702696741,0.32619616389274597,0.8789923191070557,3.493553355352097,0.08646763861179352
1900,0.1361800730228424,0.946044921875,0.10699733346700668,0.07888049800784501,0.008795802341386317,0.06350522143791071,0.32765519618988037,0.8804081678390503,3.4936495798927747,0.0871393233537674
1925,0.13574042916297913,0.9460906982421875,0.1066390722990036,0.07871793652511697,0.008874305526907891,0.06370417363390879,0.3291230797767639,0.8818101286888123,3.4937445734353823,0.087807297706604
1950,0.13530069589614868,0.94635009765625,0.10630947351455688,0.07857012046580719,0.008953639608538181,0.06390147430415108,0.3305998146533966,0.8831983208656311,3.4938383360803273,0.08847173303365707
1975,0.13486501574516296,0.94659423828125,0.10598215460777283,0.07845138083921513,0.00903382151812395,0.06409717270720186,0.33208563923835754,0.884573221206665,3.4939311408783813,0.08913283050060272
2000,0.13443157076835632,0.946868896484375,0.10566968470811844,0.07834754935791219,0.009114869662628276,0.06429122561824376,0.33358073234558105,0.8859344720840454,3.494022851433621,0.08979059010744095
2025,0.13400070369243622,0.9470367431640625,0.10536850988864899,0.07826073664126539,0.009196790554197205,0.06448368705332269,0.3350851535797119,0.8872826099395752,3.4941137407696186,0.09044511616230011
2050,0.13357117772102356,0.9472808837890625,0.10511481016874313,0.07819037847728011,0.00927958733754989,0.06467464557440372,0.33659878373146057,0.8886182904243469,3.494203672485273,0.09109679609537125
2075,0.13314209878444672,0.9475250244140625,0.10485933721065521,0.07814322152017306,0.00936328173815921,0.0648640281335916,0.3381219506263733,0.8899410963058472,3.4942929195779366,0.09174560010433197
2100,0.13271570205688477,0.9478302001953125,0.10460203886032104,0.07809858016058162,0.009447879335766872,0.06505187932565272,0.3396545648574829,0.8912513852119446,3.4943813456418193,0.09239161759614944
2125,0.1322903335094452,0.9481353759765625,0.10437801480293274,0.07807791566572211,0.009533395096814461,0.0652382089816605,0.34119686484336853,0.8925493359565735,3.494469223648893,0.09303489327430725
2150,0.13186588883399963,0.948333740234375,0.10418214648962021,0.07805902714682952,0.009619835956370611,0.06542311557945917,0.3427487313747406,0.8938356041908264,3.4945562807376795,0.09367583692073822
2175,0.13144275546073914,0.9486541748046875,0.10399157553911209,0.07805727315899863,0.009707218683906716,0.06560657958400608,0.3443104326725006,0.8951101899147034,3.4946427898656203,0.09431444853544235
2200,0.13101989030838013,0.9489288330078125,0.10381590574979782,0.07806038330724584,0.00979555237211974,0.06578865994596136,0.34588196873664856,0.896373450756073,3.4947287510734077,0.09495089203119278
2225,0.13060006499290466,0.9490814208984375,0.10365884006023407,0.0780744568974951,0.009884849773795933,0.06596934727985121,0.347463458776474,0.8976255059242249,3.4948141644014736,0.09558524191379547
2250,0.1301783323287964,0.94927978515625,0.10350905358791351,0.07809289999891862,0.00997511110357221,0.06614869018845308,0.3490547239780426,0.8988667130470276,3.494899302766048,0.09621750563383102
2275,0.129757821559906,0.949493408203125,0.1033870130777359,0.07812153691831643,0.010066346198138468,0.06632669413070388,0.3506558835506439,0.900097131729126,3.4949840297525108,0.09684793651103973
2300,0.12933887541294098,0.949676513671875,0.10323924571275711,0.07815311585081496,0.010158566995376022,0.06650339326985864,0.35226696729660034,0.9013170599937439,3.495068481822202,0.09747660905122757
2325,0.12892012298107147,0.9498748779296875,0.10312417894601822,0.07819028685185894,0.010251777245403802,0.06667879796244974,0.3538878858089447,0.9025266170501709,3.4951525225669138,0.09810353070497513
2350,0.12850090861320496,0.9499664306640625,0.10303901880979538,0.07823594586309836,0.010345982771894146,0.0668529032996896,0.3555186688899994,0.903725802898407,3.495236288441188,0.09872894734144211
2375,0.12808318436145782,0.9500885009765625,0.10294509679079056,0.07828317854330033,0.010441200956042541,0.06702576286263848,0.35715946555137634,0.9049150347709656,3.4953199158863972,0.09935300797224045
2400,0.1276644766330719,0.950408935546875,0.10284349322319031,0.07833225564627391,0.010537443473897887,0.06719738699423901,0.35881030559539795,0.906094491481781,3.495403268494125,0.09997571259737015
2425,0.12724855542182922,0.9505462646484375,0.10275549441576004,0.07838563593906783,0.010634704515659914,0.06736774142386466,0.3604710102081299,0.9072638750076294,3.4954864826991425,0.10059700161218643
2450,0.12683014571666718,0.950836181640625,0.1026679277420044,0.07843564575371544,0.0107329985927087,0.06753686051894248,0.3621416687965393,0.9084235429763794,3.495569558511333,0.10121690481901169
2475,0.1264130175113678,0.9509429931640625,0.10258675366640091,0.07849286246981382,0.010832336084435644,0.06770474856060177,0.363822340965271,0.9095736145973206,3.495652768757807,0.10183554142713547
2500,0.1259962022304535,0.951080322265625,0.10249688476324081,0.07855119216875249,0.010932720963750264,0.06787144554423302,0.3655129373073578,0.910714328289032,3.4957358406182255,0.10245299339294434
2525,0.12557987868785858,0.95135498046875,0.10245249420404434,0.07860642181956319,0.011034152243747944,0.06803696100124977,0.36721330881118774,0.9118457436561584,3.4958189105045907,0.10306935012340546
2550,0.1251630187034607,0.9515380859375,0.10240489989519119,0.07866612577291071,0.011136637090895244,0.06820131460849689,0.36892345547676086,0.9129681587219238,3.495901978417043,0.10368473082780838
2575,0.1247451901435852,0.9516754150390625,0.10236450284719467,0.0787175111044846,0.011240189450673612,0.06836452512386267,0.3706435263156891,0.9140816926956177,3.4959853171470154,0.10429919511079788
2600,0.12432925403118134,0.9517974853515625,0.1023418977856636,0.07877500045349815,0.011344802358199955,0.06852664234123394,0.37237319350242615,0.9151866436004639,3.4960686538903727,0.10491281002759933
2625,0.12391207367181778,0.951934814453125,0.10229771584272385,0.07883570549641404,0.011450495493112648,0.06868765618138903,0.37411269545555115,0.9162830710411072,3.4961521250363927,0.10552555322647095
2650,0.12349602580070496,0.952117919921875,0.10228410363197327,0.07888513674697256,0.011557262580728868,0.06884757651702864,0.375861793756485,0.9173710346221924,3.4962357305754486,0.10613758862018585
2675,0.12307651340961456,0.9523773193359375,0.10227611660957336,0.07893855479088203,0.011665111064813572,0.06900641758781519,0.37762048840522766,0.9184507131576538,3.4963196068805025,0.10674899071455002
2700,0.12266004085540771,0.9525299072265625,0.10225789994001389,0.07899165105233903,0.01177405140914753,0.06916416536752013,0.37938880920410156,0.9195219874382019,3.496403617552747,0.10735973715782166
2725,0.12224210798740387,0.95269775390625,0.10224468261003494,0.07904353933133922,0.01188408221196979,0.06932084922962577,0.38116660714149475,0.9205850958824158,3.4964877625824977,0.10796988755464554
2750,0.12182613462209702,0.953033447265625,0.10222085565328598,0.07909285096148472,0.011995208448453764,0.06947650287349956,0.38295382261276245,0.9216403365135193,3.496572178332805,0.10857951641082764
2775,0.12140730023384094,0.953216552734375,0.10221032053232193,0.07913599401208614,0.012107420706677438,0.06963110576309203,0.38475021719932556,0.9226876497268677,3.4966571375229423,0.10918857902288437
2800,0.12098994106054306,0.953369140625,0.10219026356935501,0.0791748619170774,0.012220726192041684,0.06978470892713713,0.3865557312965393,0.9237272143363953,3.4967420946488543,0.10979707539081573
2825,0.1205720454454422,0.95367431640625,0.10221139341592789,0.07921861205701661,0.01233513648261006,0.06993729614764876,0.38837045431137085,0.9247590899467468,3.496827458799094,0.11040513962507248
2850,0.1201525628566742,0.953887939453125,0.10220936685800552,0.07925605172796045,0.012450645490980244,0.07008889124587343,0.39019420742988586,0.9257835745811462,3.496913366303298,0.11101287603378296
2875,0.119734987616539,0.9540252685546875,0.10221833735704422,0.07929043623257995,0.012567262218278627,0.07023950030733737,0.3920269310474396,0.926800549030304,3.4969995444092685,0.11162020266056061
2900,0.1193171888589859,0.9542236328125,0.10223802179098129,0.07931833324676656,0.012684984467794654,0.07038916116733436,0.3938685655593872,0.9278104305267334,3.4970862658024133,0.11222727596759796
2925,0.11889824271202087,0.9543609619140625,0.10225241631269455,0.07935091604918079,0.012803811524918756,0.07053787020687886,0.39571890234947205,0.928813099861145,3.4971732577437074,0.1128341406583786
2950,0.11847835034132004,0.954559326171875,0.10227129608392715,0.07937555477359401,0.012923743379802365,0.0706856317335021,0.39757782220840454,0.9298086166381836,3.497260656558866,0.11344075947999954
2975,0.11806000769138336,0.954620361328125,0.10226909816265106,0.07940183747448698,0.01304477754728394,0.07083246462817105,0.39944523572921753,0.930797278881073,3.4973485985598622,0.11404724419116974
3000,0.11764119565486908,0.95477294921875,0.10228308290243149,0.07941699407125573,0.013166913556183608,0.07097837442744372,0.4013209939002991,0.9317790269851685,3.497436947366695,0.1146535724401474
3025,0.11722145974636078,0.9549560546875,0.10230391472578049,0.07943630514397997,0.013290140190526146,0.0711233465511272,0.4032047986984253,0.9327537417411804,3.497525702948535,0.11525978893041611
3050,0.11680206656455994,0.9551544189453125,0.10232279449701309,0.0794462192004718,0.013414475641345866,0.07126741446305127,0.4050968289375305,0.9337218403816223,3.4976150016065075,0.11586591601371765
3075,0.11638300120830536,0.95538330078125,0.10235417634248734,0.07945565898155126,0.013539913369858034,0.07141061296607618,0.40699687600135803,0.9346833825111389,3.4977047069704277,0.1164720356464386
3100,0.1159624382853508,0.955596923828125,0.1023717075586319,0.07946075202994225,0.013666447334010607,0.07155292119489493,0.4089047610759735,0.935638427734375,3.497795091659153,0.11707814782857895
3125,0.11554347723722458,0.9557647705078125,0.10239671170711517,0.07945765524808387,0.01379407220163086,0.071694349580936,0.4108203053474426,0.9365869760513306,3.4978860192985,0.11768416315317154
3150,0.11512219905853271,0.95587158203125,0.1024152934551239,0.07945618771394386,0.013922797293170636,0.07183491834196998,0.4127435088157654,0.9375292062759399,3.497977353528164,0.11829020082950592
3175,0.11470190435647964,0.956085205078125,0.10244771838188171,0.0794494228313644,0.014052622591076893,0.07197463090827144,0.4146742820739746,0.9384651184082031,3.4980693669450686,0.11889620870351791
3200,0.11428140103816986,0.9561767578125,0.10245240479707718,0.07944382450579551,0.014183533045220974,0.07211350748404248,0.41661232709884644,0.9393949508666992,3.4981619231848478,0.11950217932462692
3225,0.11386221647262573,0.956390380859375,0.10245905816555023,0.07942863464234265,0.014315529782650015,0.07225152707010998,0.4185575842857361,0.9403185844421387,3.4982552948186973,0.12010810524225235
3250,0.11344286799430847,0.9565277099609375,0.102484330534935,0.07941344680649846,0.01444860964245138,0.07238872191407425,0.42050984501838684,0.941236138343811,3.498348936567423,0.12071404606103897
3275,0.11302267014980316,0.9566650390625,0.10249461978673935,0.07939364160663909,0.014582762892063603,0.07252512383088436,0.422468900680542,0.9421478509902954,3.4984432573087956,0.12132011353969574
3300,0.11260143667459488,0.956817626953125,0.1025230884552002,0.07936504249651793,0.014718005027765768,0.07266074252888484,0.4244349002838135,0.9430539608001709,3.4985382569878967,0.12192633002996445
3325,0.11218278110027313,0.95697021484375,0.10253728181123734,0.0793425642707584,0.014854322323023606,0.07279555362974971,0.4264075756072998,0.9439542293548584,3.4986339355494205,0.12253260612487793
3350,0.11176282167434692,0.9570770263671875,0.10255181044340134,0.0793076550628182,0.014991707138304007,0.07292958145452953,0.42838671803474426,0.9448488354682922,3.4987302929376716,0.12313893437385559
3375,0.11134134232997894,0.9571990966796875,0.10255932807922363,0.07926951210517111,0.015130155407866724,0.07306281788388813,0.4303721487522125,0.9457376599311829,3.4988270565268547,0.12374530732631683
3400,0.11092095822095871,0.9573822021484375,0.10256952792406082,0.07922970110716704,0.015269659638219158,0.07319529453701767,0.43236374855041504,0.9466210603713989,3.498924635126473,0.12435176968574524
3425,0.11049988865852356,0.9574432373046875,0.1025741770863533,0.0791881979011686,0.015410208469713544,0.07332703738404242,0.43436118960380554,0.94749915599823,3.4990227561138747,0.12495835870504379
3450,0.11008229851722717,0.957611083984375,0.10258994251489639,0.07913616854175834,0.015551799166872361,0.0734580309673735,0.43636444211006165,0.9483718872070312,3.4991215557168243,0.12556512653827667
3475,0.10966163128614426,0.957763671875,0.10259948670864105,0.07908857110209343,0.015694422869043337,0.07358825092164012,0.43837326765060425,0.9492390751838684,3.499221033877841,0.1261719912290573
3500,0.10924220830202103,0.9580230712890625,0.1026104986667633,0.07902770423953884,0.01583808045031516,0.0737177507699722,0.4403876066207886,0.9501011371612549,3.4993211905390544,0.12677909433841705
3525,0.10882292687892914,0.958160400390625,0.10261407494544983,0.0789735555341721,0.015982769159553992,0.07384653623567293,0.4424073398113251,0.9509580731391907,3.4994218893805145,0.12738636136054993
3550,0.10840404033660889,0.95831298828125,0.10260987281799316,0.07890697008437383,0.016128480087852268,0.073974595800603,0.4444323182106018,0.9518098831176758,3.4995234028709126,0.12799379229545593
3575,0.1079864501953125,0.9584503173828125,0.10260701179504395,0.07883819149194346,0.01627521417102083,0.07410193608515978,0.4464624226093292,0.9526565074920654,3.4996254584318303,0.1286012828350067
3600,0.107566699385643,0.958587646484375,0.10260854661464691,0.0787727507189425,0.016422957710234165,0.07422857656197199,0.4484974443912506,0.9534981846809387,3.499728056015846,0.12920890748500824
3625,0.107149139046669,0.95867919921875,0.1026029959321022,0.07869505909627564,0.0165716943537826,0.07435452906534037,0.45053714513778687,0.9543350338935852,3.499831604312545,0.12981665134429932
3650,0.10673057287931442,0.9587554931640625,0.1025969535112381,0.07861810179003868,0.01672143488648601,0.07447976711429502,0.4525815546512604,0.9551668167114258,3.4999356945124944,0.13042443990707397
3675,0.10631386935710907,0.958953857421875,0.10259885340929031,0.07854426545772772,0.01687216804179442,0.07460432477833227,0.45463043451309204,0.9559937715530396,3.5000403265673463,0.13103245198726654
3700,0.10589709132909775,0.95916748046875,0.10259245336055756,0.07845737121567133,0.017023883552520037,0.07472820015933208,0.4566836357116699,0.9568158984184265,3.500145772895545,0.13164059817790985
3725,0.10547908395528793,0.95928955078125,0.10257623344659805,0.07837367859971704,0.017176560352352543,0.07485140780200307,0.45874086022377014,0.9576334357261658,3.5002520334235006,0.13224884867668152
3750,0.10506438463926315,0.9594573974609375,0.10256922245025635,0.07827980475598272,0.017330204398611736,0.07497395932654041,0.4608020484447479,0.9584463238716125,3.5003588356266295,0.13285721838474274
