epoch,train_loss,val_loss,val_macro_f1,val_acc,theta_disp,theta_disp_rel,phi_disp,phi_disp_rel,feat_disp,feat_disp_rel,input_jac_op,epoch_secs
1,1.0253824702340513,0.9982133796083723,0.344474275476793,0.7437884029732819,0.0,0.0,0.9854395507720114,0.022709377497125514,0.0,0.0,8.571435928344727,25.57
2,0.6100550946962762,0.4568907342521787,0.3647609177941639,0.7891700738717868,0.0,0.0,2.1303071039296007,0.04909276085990798,0.0,0.0,,50.72
3,0.4876787364266582,0.40679303471196265,0.4148235329221509,0.8078413022299614,0.0,0.0,3.262778071376568,0.07519046587300635,0.0,0.0,,23.99
4,0.5177896022767919,0.3142359724853983,0.567419728031735,0.8791663150788963,0.0,0.0,4.360926328903014,0.10049720671615758,0.0,0.0,,24.29
5,0.4719384126000907,0.6020736065291376,0.39035466980958355,0.7847899295034558,0.0,0.0,5.43712219247988,0.12529805635494617,0.0,0.0,132.14505004882812,26.89
6,0.5024471490629139,0.38784331686941015,0.4155602626176602,0.8552097636563083,0.0,0.0,6.4956895709759355,0.14969265893161013,0.0,0.0,,24.76
7,0.5256329875080248,0.3527259151633359,0.4759534742220414,0.8329485045374,0.0,0.0,7.529682350493497,0.17352094179378127,0.0,0.0,,27.48
8,0.4913860088714282,0.9337071199512894,0.4079133270422931,0.5376914874847539,0.0,0.0,8.49516559757629,0.1957704278307247,0.0,0.0,,24.78
9,0.5208467989191456,0.3291646581518896,0.5205593103360162,0.852394504491374,0.0,0.0,9.438029822091371,0.21749866025885592,0.0,0.0,,27.07
10,0.5737641839449111,0.36995579982036897,0.4768080989258886,0.8317748406348524,0.0,0.0,10.38782750116973,0.2393866736059824,0.0,0.0,127.8618392944336,25.9
11,0.4713466561115588,0.45398101143747505,0.5155600665835965,0.8475464287632037,0.0,0.0,11.312120203982506,0.2606869267666859,0.0,0.0,,24.3
12,0.49795269019064214,0.4137926401308091,0.6225139400090971,0.9078328641234725,0.0,0.0,12.207719578950574,0.28132594442779557,0.0,0.0,,32.34
