step,grad_theta_norm,grad_phi_norm,egr
0,0.15586239900260662,1.5469721074949112,0.10075320572838355
1,0.47951142375452654,9.88968697949389,0.048486006154566615
2,0.21640855361042913,1.8053710172096,0.11986929642018544
3,0.41748989161515043,8.269293272117443,0.05048676808002446
4,0.37101313066638114,6.286816277575739,0.059014470009196546
5,0.18340683614169517,1.6254126446382056,0.11283709201266005
6,0.17407304675340277,2.824589920521807,0.06162772354621423
7,0.22394148168076994,3.6700999517368755,0.061017815488847535
8,0.13721752466007828,2.3348409056424013,0.05876953942704112
9,0.05225477859471564,0.4180945898824977,0.12498314940950675
10,0.1458128605391341,1.6501943322600912,0.08836102372218292
11,0.13201966375944832,2.1300429550048516,0.06197981287146654
12,0.09934951507925653,1.590483916057955,0.06246496055454226
13,0.04985218494668152,0.7952193600476463,0.06268985320431823
14,0.016545973124107844,0.08158217131670581,0.2028135909704191
15,0.05299116238594168,1.2394016054007784,0.04275544113787352
16,0.06780464020239645,1.5536753389205342,0.04364144715681865
17,0.07647893831765724,1.4623421286493437,0.05229893662999563
18,0.060343664772891124,0.7970785367744812,0.0757060465045348
19,0.06437778766045218,0.22414914899702681,0.2872096010546036
20,0.06783864734565767,0.8170767046426269,0.08302604511928402
21,0.07403114097590408,1.109821603197951,0.06670544235444384
22,0.044272897242138724,1.0068214424320263,0.04397293837440669
23,0.025288741944225597,0.5953668885748176,0.042475895837470946
24,0.01970540425131582,0.19622095013267063,0.10042456851774495
25,0.028851517526719106,0.1559000907113172,0.18506414842284397
26,0.07040094733365364,0.6792986989977942,0.10363768904226713
27,0.04225757097745437,0.7547703506833158,0.055987322420841465
28,0.029257494565983228,0.5313981945278438,0.0550575723952618
29,0.01972925800966594,0.36310548045860663,0.054334784439753744
30,0.015291790084768905,0.1666721269732422,0.09174773468350904
31,0.03276797328916929,0.41288931492372544,0.07936260906907527
32,0.022167557342845708,0.4660401809953167,0.047565764169636926
33,0.041194839293780455,0.42821301281119784,0.09620174553604086
34,0.03589867433007025,0.36998394651160676,0.0970276539521345
35,0.03863465729022276,0.41447082823744563,0.09321441862247586
36,0.022177446540701543,0.13202717172216324,0.16797638131038342
37,0.015366821278456438,0.21537643030420803,0.07134866733876243
38,0.01661846408482377,0.41380529176899294,0.04016010528463922
39,0.019189293814621474,0.22436507736449843,0.08552709735375374
40,0.015042883697940192,0.10104428589618139,0.1488741650690394
41,0.02194578859322732,0.12675281959770315,0.17313846479082073
42,0.013150453859276623,0.06703421890452337,0.19617523816918936
43,0.011721038346581406,0.3213859893807427,0.03647028412510896
44,0.00954224084700543,0.058048995394805215,0.16438253206523157
45,0.015383258038388631,0.06356033906654551,0.2420260537320428
46,0.02198822211872444,0.09754627070292698,0.22541325219354846
47,0.035291388839926136,0.12552928309934472,0.2811406866054923
48,0.030273949903335592,0.204983720643383,0.14768953265248072
49,0.018657367276976648,0.09639594891635586,0.19354928797860957
50,0.014187133511513,0.1361941240275171,0.10416846991535711
51,0.021298326327234073,0.09848009883370479,0.21627035897864527
