epoch,train_loss,test_loss,test_acc
0,0.5525381322950125,0.5984270572662354,0.70318603515625
1,0.4790718574076891,0.6083381175994873,0.70806884765625
2,0.4717382397502661,0.6149590015411377,0.69915771484375
3,0.46932477876544,0.6249866485595703,0.68927001953125
4,0.4678843505680561,0.6328364014625549,0.67657470703125
5,0.46676233038306236,0.6404205560684204,0.666748046875
6,0.46570539101958275,0.6457563042640686,0.655181884765625
7,0.4647435434162617,0.6522002220153809,0.6448974609375
8,0.46403669379651546,0.6553695201873779,0.63507080078125
9,0.4634476564824581,0.6565710306167603,0.63134765625
10,0.46281788125634193,0.6608165502548218,0.62200927734375
11,0.46196914464235306,0.6626546382904053,0.61810302734375
12,0.4611356556415558,0.6651269197463989,0.609344482421875
13,0.46049483865499496,0.6677526235580444,0.5997314453125
14,0.4600286204367876,0.6677249073982239,0.601226806640625
15,0.45925766229629517,0.6669584512710571,0.603363037109375
16,0.4585062898695469,0.6710039973258972,0.592376708984375
17,0.45784397423267365,0.6697522401809692,0.59600830078125
18,0.4570187032222748,0.6687209606170654,0.59686279296875
19,0.4566339608281851,0.6723621487617493,0.586334228515625
20,0.45617824234068394,0.6718132495880127,0.587432861328125
21,0.4556346070021391,0.6729716658592224,0.58447265625
22,0.45430709794163704,0.6726575493812561,0.585418701171875
23,0.4532573912292719,0.6739310026168823,0.581695556640625
24,0.45260196179151535,0.6748504638671875,0.579437255859375
25,0.45156171545386314,0.6734368801116943,0.5811767578125
26,0.4511751886457205,0.6746346950531006,0.57684326171875
27,0.4500169958919287,0.6763806343078613,0.5728759765625
28,0.44991355016827583,0.6773334741592407,0.57183837890625
29,0.4484113063663244,0.6758146286010742,0.574005126953125
30,0.4479145109653473,0.6778764128684998,0.56903076171875
31,0.44616106897592545,0.6793778538703918,0.56695556640625
32,0.44518773071467876,0.6781623363494873,0.568328857421875
33,0.44446447119116783,0.6833196878433228,0.5567626953125
34,0.44464260153472424,0.6840487718582153,0.556427001953125
35,0.4421446658670902,0.680583119392395,0.56414794921875
36,0.44131323136389256,0.6859502196311951,0.55230712890625
37,0.44002706557512283,0.6821449995040894,0.56268310546875
38,0.4400132764130831,0.684951901435852,0.555328369140625
39,0.43819497153162956,0.6851052045822144,0.555877685546875
40,0.43715062737464905,0.6851620674133301,0.55615234375
41,0.4369380846619606,0.690054178237915,0.54791259765625
42,0.4344850331544876,0.6892300248146057,0.5498046875
43,0.43361723236739635,0.6933990716934204,0.54241943359375
44,0.4320049285888672,0.683894157409668,0.560943603515625
45,0.430823378264904,0.6956212520599365,0.541015625
46,0.4294975306838751,0.6926991939544678,0.547271728515625
47,0.4288214463740587,0.6888068914413452,0.5540771484375
48,0.42740967124700546,0.6939160227775574,0.546905517578125
49,0.42579158022999763,0.6971933245658875,0.544830322265625
50,0.4241862762719393,0.7025731205940247,0.536407470703125
51,0.4233162421733141,0.7032340168952942,0.534423828125
52,0.42201833985745907,0.7019175291061401,0.539520263671875
53,0.42009024880826473,0.7001919150352478,0.5445556640625
54,0.41907049529254436,0.7097344398498535,0.53192138671875
55,0.4175192788243294,0.707343339920044,0.535400390625
56,0.4163439869880676,0.716241717338562,0.5262451171875
57,0.41498744674026966,0.7089656591415405,0.537933349609375
58,0.4141557812690735,0.7083759903907776,0.5404052734375
59,0.41238693706691265,0.7148863077163696,0.5333251953125
60,0.4108983352780342,0.7142744064331055,0.53765869140625
61,0.4095882214605808,0.7246732711791992,0.527862548828125
62,0.4088892564177513,0.7172130346298218,0.53753662109375
63,0.40653568133711815,0.7308528423309326,0.523040771484375
64,0.40443328581750393,0.7250101566314697,0.530731201171875
65,0.40334690548479557,0.7334656715393066,0.5257568359375
66,0.40234917402267456,0.7341904640197754,0.525543212890625
67,0.4005994349718094,0.7282701730728149,0.53472900390625
68,0.39895609207451344,0.7476292848587036,0.517974853515625
69,0.39792078360915184,0.7454652190208435,0.523529052734375
70,0.39628647826611996,0.7415446043014526,0.5294189453125
71,0.3951760344207287,0.7405545711517334,0.533416748046875
72,0.3951277434825897,0.7507705092430115,0.523895263671875
73,0.39173147082328796,0.7491813898086548,0.530029296875
74,0.3900823015719652,0.7598587274551392,0.524261474609375
75,0.3901479132473469,0.7552306056022644,0.53076171875
76,0.3883026596158743,0.7605916261672974,0.528961181640625
77,0.38672636449337006,0.7622885704040527,0.52850341796875
78,0.3850020468235016,0.770320475101471,0.527069091796875
79,0.38425039127469063,0.7767674326896667,0.523590087890625
80,0.38211734406650066,0.7713015675544739,0.5308837890625
81,0.3811277709901333,0.7831021547317505,0.524566650390625
82,0.37836090847849846,0.7813693284988403,0.527374267578125
83,0.37729994393885136,0.7984930276870728,0.518218994140625
84,0.3762544319033623,0.7808337211608887,0.536041259765625
85,0.37507162243127823,0.7980215549468994,0.52471923828125
86,0.37323776446282864,0.7972167730331421,0.52734375
87,0.3717282060533762,0.7969679832458496,0.531005859375
88,0.3704510498791933,0.8151254653930664,0.522247314453125
89,0.36804756335914135,0.8104516267776489,0.528564453125
90,0.3670439384877682,0.8186894655227661,0.525421142578125
91,0.3655850365757942,0.8275221586227417,0.522216796875
92,0.3645902033895254,0.8268241882324219,0.526702880859375
93,0.3629931006580591,0.8461135625839233,0.515960693359375
94,0.3611615113914013,0.842441201210022,0.523162841796875
95,0.36060507595539093,0.8455163240432739,0.523284912109375
96,0.36103376001119614,0.8624136447906494,0.51654052734375
97,0.3575769867748022,0.8528256416320801,0.5242919921875
98,0.3559990543872118,0.8518621921539307,0.528900146484375
99,0.35395202971994877,0.8784857988357544,0.5162353515625
100,0.3528222031891346,0.8696941137313843,0.522918701171875
101,0.3524555843323469,0.8701308965682983,0.52642822265625
102,0.3507760036736727,0.8908873796463013,0.519683837890625
103,0.3490058109164238,0.8901789784431458,0.521484375
104,0.3475599121302366,0.9022595286369324,0.516998291015625
105,0.3467621188610792,0.912865161895752,0.515106201171875
106,0.34557016752660275,0.8898483514785767,0.531402587890625
107,0.344739131629467,0.9195510745048523,0.5189208984375
108,0.34191063046455383,0.9104087948799133,0.526153564453125
109,0.34037142619490623,0.936187744140625,0.51666259765625
110,0.33951958641409874,0.9427765011787415,0.516143798828125
111,0.338969087228179,0.9216209650039673,0.529693603515625
112,0.33719044737517834,0.9370733499526978,0.523956298828125
113,0.33661312237381935,0.971275806427002,0.512969970703125
114,0.33543833158910275,0.983677864074707,0.5089111328125
115,0.3331513684242964,0.9646865725517273,0.520111083984375
116,0.3309275861829519,0.9570178389549255,0.525726318359375
117,0.33116502687335014,0.9767332673072815,0.51910400390625
118,0.32969946414232254,1.003093957901001,0.512237548828125
119,0.3283210042864084,0.9877052307128906,0.521881103515625
120,0.32706441916525364,0.9871095418930054,0.52215576171875
