epoch,train_loss,test_loss,test_acc
0,0.6569773331284523,0.6126571297645569,0.679931640625
1,0.481090834364295,0.6134088039398193,0.71697998046875
2,0.46868910267949104,0.6185529232025146,0.713592529296875
3,0.4654144998639822,0.6216877698898315,0.704193115234375
4,0.4640538766980171,0.6241303086280823,0.697174072265625
5,0.46347302198410034,0.6319022178649902,0.680450439453125
6,0.462407061830163,0.6322727203369141,0.695892333984375
7,0.4619678556919098,0.634394645690918,0.686309814453125
8,0.46150842122733593,0.6346858739852905,0.693359375
9,0.4609821755439043,0.6367511749267578,0.67950439453125
10,0.46087662875652313,0.6363508701324463,0.679290771484375
11,0.4609135501086712,0.6396608352661133,0.65692138671875
12,0.4612877815961838,0.638848602771759,0.687255859375
13,0.46101645939052105,0.6383206248283386,0.686370849609375
14,0.4600339028984308,0.638740599155426,0.68963623046875
15,0.46000057086348534,0.6393542885780334,0.687713623046875
16,0.45967304706573486,0.6393648982048035,0.6812744140625
17,0.4594030398875475,0.6418680548667908,0.680084228515625
18,0.4592954646795988,0.6395587921142578,0.682861328125
19,0.45971725322306156,0.6393523812294006,0.67877197265625
20,0.45923077687621117,0.642509937286377,0.681304931640625
21,0.45870058611035347,0.6466159820556641,0.669464111328125
22,0.4588987659662962,0.6460877656936646,0.656982421875
23,0.4582993946969509,0.6447538733482361,0.674102783203125
24,0.4579673558473587,0.6432538032531738,0.67413330078125
25,0.4578915722668171,0.6450749039649963,0.67364501953125
26,0.4578684139996767,0.6455875635147095,0.661376953125
27,0.4576098006218672,0.6466957330703735,0.66864013671875
28,0.45740570686757565,0.6462787389755249,0.663177490234375
29,0.4573726113885641,0.6565883159637451,0.6148681640625
30,0.4578688144683838,0.6511245965957642,0.652252197265625
31,0.4571842700242996,0.6492667198181152,0.661041259765625
32,0.4565535690635443,0.6506518125534058,0.65679931640625
33,0.45663778856396675,0.6522001028060913,0.651336669921875
34,0.4562455005943775,0.6508516073226929,0.64898681640625
35,0.4555501714348793,0.658570408821106,0.610076904296875
36,0.45551786571741104,0.6528773307800293,0.651336669921875
37,0.4551961366087198,0.6626347303390503,0.607391357421875
38,0.4550953879952431,0.6615896224975586,0.615509033203125
39,0.45466626062989235,0.662920355796814,0.61688232421875
40,0.45424905605614185,0.6676478385925293,0.59625244140625
41,0.4548416007310152,0.666400671005249,0.601104736328125
42,0.45417232252657413,0.6645913124084473,0.60009765625
43,0.45348229072988033,0.6707226634025574,0.590057373046875
44,0.45204038731753826,0.6666161417961121,0.602630615234375
45,0.4516504406929016,0.6686713695526123,0.597869873046875
46,0.45134757459163666,0.6740801930427551,0.580291748046875
47,0.45026697032153606,0.6773089170455933,0.571044921875
48,0.4500658418983221,0.6709231734275818,0.588409423828125
49,0.449684688821435,0.6772751808166504,0.574554443359375
