step,grad_theta_norm,grad_phi_norm,egr
0,0.0,0.11801639343913163,0.0
1,0.0,0.11960784120868034,0.0
2,0.0,0.11822981316044796,0.0
3,0.0,0.11650878444268406,0.0
4,0.0,0.11899688136701134,0.0
5,0.0,0.1237559419950868,0.0
6,0.0,0.12243843338599578,0.0
7,0.0,0.12475045004873199,0.0
8,0.0,0.12558583560863412,0.0
9,0.0,0.12992716198785617,0.0
10,0.0,0.12803525730015555,0.0
11,0.0,0.13302917612610543,0.0
12,0.0,0.13558017867943775,0.0
13,0.0,0.13526432677661965,0.0
14,0.0,0.1378051551479779,0.0
15,0.0,0.13587467509205997,0.0
16,0.0,0.1352388152119628,0.0
17,0.0,0.13517735950185747,0.0
18,0.0,0.13559829337173926,0.0
19,0.0,0.13080095569106034,0.0
20,0.0,0.13189559270910511,0.0
21,0.0,0.12856983317713327,0.0
22,0.0,0.12910210308150785,0.0
23,0.0,0.11874765736674704,0.0
24,0.0,0.12041950442970757,0.0
25,0.0,0.11167438620753736,0.0
26,0.0,0.11074692563339437,0.0
27,0.0,0.10135378616783239,0.0
28,0.0,0.10150992534000475,0.0
29,0.0,0.0883683249264,0.0
30,0.0,0.07663458985445333,0.0
31,0.0,0.07553324903257236,0.0
32,0.0,0.07423333249073177,0.0
33,0.0,0.06353250546346303,0.0
34,0.0,0.06082354650883266,0.0
35,0.0,0.05814549488494275,0.0
36,0.0,0.05164032026945275,0.0
37,0.0,0.053095521767609816,0.0
38,0.0,0.05388448323693605,0.0
39,0.0,0.03524218068426362,0.0
40,0.0,0.0339375861287602,0.0
41,0.0,0.028322682572621445,0.0
42,0.0,0.026529966671895236,0.0
43,0.0,0.026467013571166736,0.0
44,0.0,0.03513586509641954,0.0
45,0.0,0.02461663826659267,0.0
46,0.0,0.026776513809058582,0.0
47,0.0,0.028037029689850303,0.0
48,0.0,0.037293573237077916,0.0
49,0.0,0.028490195178612128,0.0
50,0.0,0.045901231541204006,0.0
51,0.0,0.03756034288560313,0.0
52,0.0,0.034693438490752335,0.0
53,0.0,0.03392023912590155,0.0
54,0.0,0.03910500812632469,0.0
55,0.0,0.02537486542886344,0.0
56,0.0,0.035027891248469785,0.0
57,0.0,0.030760674172691245,0.0
58,0.0,0.033184903028995086,0.0
59,0.0,0.030892636048171735,0.0
60,0.0,0.04616150297628503,0.0
61,0.0,0.03136007832590411,0.0
62,0.0,0.030573852495273276,0.0
63,0.0,0.034237588859736594,0.0
64,0.0,0.039894317663586865,0.0
65,0.0,0.04512884037393683,0.0
66,0.0,0.03989444067924753,0.0
67,0.0,0.025211785412429515,0.0
68,0.0,0.02825609967752378,0.0
69,0.0,0.06269736763818205,0.0
70,0.0,0.02732688456726877,0.0
71,0.0,0.06834644127153014,0.0
72,0.0,0.028079793141935712,0.0
73,0.0,0.036915655423415177,0.0
74,0.0,0.02704470990821941,0.0
75,0.0,0.026458684926431702,0.0
76,0.0,0.031638599858186435,0.0
77,0.0,0.04453938085404491,0.0
78,0.0,0.019733725945185045,0.0
79,0.0,0.04035770578141,0.0
80,0.0,0.05351241674364982,0.0
81,0.0,0.0412200196326882,0.0
82,0.0,0.025026269079281144,0.0
83,0.0,0.03376747330366565,0.0
84,0.0,0.022967960589671037,0.0
85,0.0,0.036214139611048114,0.0
86,0.0,0.021474553270733433,0.0
87,0.0,0.023817874979149337,0.0
88,0.0,0.028680077612348743,0.0
89,0.0,0.030382829007662048,0.0
90,0.0,0.02924163062677459,0.0
91,0.0,0.024164034451993072,0.0
92,0.0,0.024409255722456846,0.0
93,0.0,0.03837359897666612,0.0
94,0.0,0.01974365134417264,0.0
95,0.0,0.03249462149116229,0.0
96,0.0,0.03704753473041782,0.0
97,0.0,0.020627584162414184,0.0
98,0.0,0.022585661110431948,0.0
99,0.0,0.03286420552617227,0.0
100,0.0,0.02617927389859974,0.0
101,0.0,0.02267327957488693,0.0
102,0.0,0.020525283111538024,0.0
103,0.0,0.023434316513534184,0.0
104,0.0,0.023263104877523304,0.0
105,0.0,0.023541269244685588,0.0
106,0.0,0.019982666452963125,0.0
107,0.0,0.032616621192959924,0.0
108,0.0,0.03348955709797096,0.0
109,0.0,0.034600407268432644,0.0
110,0.0,0.03153717592450681,0.0
111,0.0,0.022219244542454754,0.0
112,0.0,0.02666380403804748,0.0
113,0.0,0.02206448115044763,0.0
114,0.0,0.034424691641744685,0.0
115,0.0,0.02530871839828132,0.0
116,0.0,0.022362680067910447,0.0
117,0.0,0.02388891093626513,0.0
118,0.0,0.03156831523572172,0.0
119,0.0,0.02201764087670933,0.0
120,0.0,0.043550690270527825,0.0
121,0.0,0.027926168165856177,0.0
122,0.0,0.0400882633446873,0.0
123,0.0,0.04803120426113055,0.0
124,0.0,0.020295105076351294,0.0
125,0.0,0.02117032840027478,0.0
126,0.0,0.03876173733944867,0.0
127,0.0,0.025701885362378992,0.0
128,0.0,0.02146149341677738,0.0
129,0.0,0.021837042703485156,0.0
130,0.0,0.035889133706657035,0.0
131,0.0,0.027181310841249886,0.0
132,0.0,0.030557431424582573,0.0
133,0.0,0.047978517111415826,0.0
134,0.0,0.03551754915470534,0.0
135,0.0,0.030373310741466018,0.0
136,0.0,0.026685385422197953,0.0
137,0.0,0.02329963675350746,0.0
138,0.0,0.061631722726601716,0.0
139,0.0,0.03517523092156983,0.0
140,0.0,0.03847482746649116,0.0
141,0.0,0.02966021839849617,0.0
142,0.0,0.040385089612906426,0.0
143,0.0,0.06952350872556493,0.0
144,0.0,0.06305667856370961,0.0
145,0.0,0.06543638133745305,0.0
146,0.0,0.026342338176371584,0.0
147,0.0,0.021730904869723698,0.0
148,0.0,0.024416038295398696,0.0
149,0.0,0.027090420982926744,0.0
150,0.0,0.05646843869063807,0.0
151,0.0,0.030264102646376745,0.0
152,0.0,0.03497953963936135,0.0
153,0.0,0.04680566297575021,0.0
