step,grad_theta_norm,grad_phi_norm,egr
0,0.02477707395898353,0.5019022829572066,0.049366330459681765
1,0.10178508576101074,0.405869006473912,0.2507830953761245
2,0.1719490076167456,0.3520983109683668,0.4883551049800563
3,0.1942158236785684,0.2724256255349829,0.7129131971210827
4,0.174058161909194,0.20355487490076016,0.8550920826297974
5,0.1463903634073797,0.132935251338464,1.1012155311126366
6,0.09443886317134581,0.07955030232397538,1.187159073079928
7,0.03133560540249891,0.09883957030348024,0.3170350225721137
8,0.03338591664391682,0.05967891836716507,0.5594256323138406
9,0.07984624121133253,0.10307072686805975,0.7746742808243564
10,0.09880321720302503,0.13526786668028495,0.7304263727010858
11,0.12914013596550022,0.11878462762277045,1.087178859326217
12,0.14880797933163004,0.18591525392151192,0.8004075845957862
13,0.13371195276506256,0.1261701436484981,1.0597749110638701
14,0.1259757345009732,0.10936511969304062,1.1518821983956344
15,0.13309056960616658,0.11422425359937359,1.1651690898484566
16,0.09932477347537522,0.10959740248759524,0.9062694116834658
17,0.0836512980283313,0.08429861011409213,0.9923212009560173
18,0.05688781893807771,0.08566458422231084,0.6640762860621874
19,0.024679009940871407,0.06878845881737947,0.3587667228601648
20,0.022195993629106365,0.05060530564120113,0.4386100103028827
21,0.026147443306540306,0.06541147065754385,0.39973789066803384
22,0.05005549874860694,0.04168811554637691,1.2007138747185833
23,0.05458375550510552,0.07427499272943772,0.734887389396367
24,0.08325163709742729,0.07616232848866533,1.093081563396843
25,0.08731307900399947,0.06320629737490834,1.3813984148560432
26,0.08836289782462212,0.06396029381791002,1.3815273906464982
27,0.07800258343877939,0.07723395992117014,1.0099518853802627
28,0.06482729530676992,0.060122135456231615,1.0782600254258328
29,0.066690296760437,0.051028714937253646,1.3069170336963094
30,0.0624336937761129,0.04793097883321674,1.302574979577572
31,0.047294049937284074,0.06437716192389664,0.7346401817535544
32,0.038072400254827735,0.04875605748441992,0.7808752843933897
33,0.02703107079614652,0.03994813009421387,0.6766542196523255
34,0.021473758686298215,0.041015700911034965,0.5235497189808431
35,0.020542851385433058,0.049102226494809595,0.41836904049933854
36,0.021449123120663546,0.06088953151656247,0.35226290276969763
37,0.0206795861150204,0.08353768952243092,0.24754797784082982
38,0.017869866992191893,0.04411779995403391,0.40504891473295046
39,0.025358747452720473,0.04660154458117957,0.5441610933732368
40,0.02598876509659686,0.04650420835294531,0.5588475971635809
41,0.022982122289799713,0.05001041683618923,0.4595467053317885
42,0.03747660638618961,0.06043025056062922,0.620163015011322
43,0.018674788807566622,0.05233899245463798,0.3568045147868521
44,0.026036115640848,0.047407405626587296,0.5491993349177724
45,0.017547838790031665,0.046986549689225846,0.37346514919102414
46,0.020804496470287707,0.10899572378239995,0.1908744283549244
47,0.017240198378969937,0.047683751029955264,0.3615528981303919
48,0.01985666636207593,0.11823449543048146,0.1679430887712727
49,0.02841177099357734,0.040829771043185206,0.6958591798820194
50,0.020288501745569523,0.051703945712724346,0.3923975523628968
51,0.015476914602806367,0.058311180154990025,0.2654193340179979
52,0.020385470931024472,0.09425294458899967,0.21628471152494252
53,0.022085230588690018,0.059907658430771824,0.3686545454592028
54,0.022862002339579298,0.04337965440706764,0.5270213110625307
55,0.021399280019636348,0.14886847662816427,0.1437462148077365
56,0.018099643123431,0.09069388484692216,0.1995685062314945
57,0.022993166166699552,0.050776306585720875,0.4528325849661695
58,0.031289654769602035,0.1715361876595253,0.18240847716357728
59,0.022171835677617442,0.0432575890702804,0.5125536617651625
60,0.02559752597707288,0.1104298320370576,0.23179901213877754
61,0.01799062351215536,0.07177701364290467,0.2506460299589676
62,0.0147368297387253,0.044711900793459054,0.3295952414653677
63,0.02105773496446709,0.04847512600698744,0.43440289275364286
64,0.017703305168562868,0.07972433897393727,0.22205646852874136
65,0.015201026303754568,0.08381300244640345,0.18136835407243543
66,0.01615534335378799,0.04868772053039531,0.331815562064988
67,0.027333979478858107,0.04328168274823503,0.6315368937299743
68,0.028610007730260338,0.0799400202492723,0.3578934261048412
69,0.01635143896544697,0.045163336497988364,0.36205117320801206
70,0.020969580666299174,0.1192635182442088,0.1758256084914851
71,0.01635233244789611,0.05631081075846382,0.2903941930040116
72,0.018001144527340193,0.07738133102064702,0.23262903712918126
73,0.014767471604359737,0.07648789501330709,0.1930693948578069
74,0.022021845224642393,0.08096719829399775,0.27198477517287306
75,0.020926569727355435,0.06322939295445892,0.3309626860105532
76,0.023176224552899714,0.07306710312128806,0.31719095957740445
77,0.017900713134925802,0.04939454177325901,0.362402656081616
78,0.018105388321486986,0.11659086537424378,0.1552899385660738
79,0.017417799940540265,0.07238569948426664,0.24062487569226954
80,0.017505223046139322,0.18477932745482192,0.09473583050205964
81,0.015469014624297322,0.08343843772061887,0.1853943463791545
82,0.015554319459686614,0.09292782921128694,0.16738063927172872
83,0.01609322625616987,0.08065023373518825,0.19954345462670048
84,0.014560869359341186,0.10778063813720319,0.135097264321912
85,0.01599010980615102,0.043318530026870944,0.3691286337708841
86,0.015126145807989563,0.07971154319843402,0.18976104590203147
87,0.014240948006416336,0.10754017114241027,0.1324244499055642
88,0.013800578294911527,0.05974595151822275,0.2309876727040042
89,0.013524818042485651,0.09159235275878802,0.14766317967566697
90,0.013988704487374652,0.15068602858586166,0.09283345389457247
91,0.021562391969550107,0.055946848131140405,0.38540852057692454
92,0.01460901409180853,0.09559523740925437,0.15282156818244838
93,0.013400783368209844,0.11225486594862326,0.11937819581223079
94,0.015808613595933572,0.07349383525349154,0.21510121959470654
95,0.014798430087459798,0.05247451353091544,0.28201176326216476
96,0.030139212146712648,0.08514852426556054,0.3539604756080182
97,0.015340495222037002,0.1663633494679379,0.09221078603554603
98,0.02597029088612538,0.07543946575964047,0.34425337751629503
99,0.01469204590551553,0.10990490509009881,0.1336796196069454
100,0.018345825859417908,0.06499202514971329,0.2822781074581819
101,0.016871221364069267,0.06009667937002117,0.2807346685481699
102,0.027893644447931475,0.04041749728498369,0.6901378442748027
103,0.014399602496834167,0.06067176156660034,0.23733615317547954
104,0.014156297865080386,0.03813842039688487,0.3711820709246124
105,0.01768365942595437,0.07950607548160364,0.22241897010529277
106,0.015001251283686321,0.055072730190469446,0.2723898239933265
107,0.015923398136302315,0.06853188902496758,0.2323502002150961
108,0.015582967825721921,0.1103854873612269,0.14116862821456633
109,0.0133829551420972,0.04321494993074715,0.3096834582299408
110,0.015000484442121343,0.11177064915158884,0.13420772408365225
111,0.020000083420717338,0.04194249749009352,0.4768453148257171
112,0.015091762963984205,0.046109468529952534,0.32730290425822955
113,0.017358139327217213,0.03871552581669992,0.44835086081360775
114,0.017193381836545105,0.05307625562233863,0.32393735455944356
115,0.015647258587785713,0.07492525000179956,0.20883825662511712
116,0.02154315553058502,0.05988481382878345,0.3597432162320697
117,0.014410081909971078,0.08494311242829297,0.16964391223556935
118,0.01691261337467431,0.04422126230333986,0.3824543329016303
119,0.014532287377006636,0.06717644972431727,0.21633008943504417
120,0.03444213921267914,0.09321346980612367,0.3694974479970164
121,0.015462561863334683,0.07335220637013742,0.21079886520521735
122,0.0165563890901102,0.0645568567310924,0.2564621316495992
123,0.0193954702759367,0.08447916638537127,0.2295887981094674
124,0.019600437227127565,0.1324034475441115,0.14803570141517236
125,0.015231292268281694,0.06555910442250909,0.23232916926210856
126,0.01980166470602223,0.14158677987923993,0.13985532210543467
127,0.020136135978109794,0.1423351185967744,0.1414699069104134
128,0.015664080644475744,0.04335917649945264,0.36126333359472873
129,0.022035012905614534,0.14425906563952348,0.1527461224552998
130,0.019028350066772802,0.12985211965188234,0.1465386172951119
131,0.01597785482945032,0.04457002102885684,0.3584888330823756
132,0.02864302827817556,0.15399204356925766,0.1860033000023628
133,0.01732286832222044,0.061806672289947656,0.2802750525165806
134,0.024189073267415553,0.05632363718767186,0.42946575318613484
135,0.025398670352406984,0.10958724623898518,0.23176666285405528
136,0.020407761885087593,0.07142745604778275,0.28571312789230124
137,0.023323357317823666,0.05511902683474735,0.4231453031151367
138,0.017153850820586646,0.07185651096400239,0.23872368126726057
139,0.014180758303808617,0.09035969436269929,0.15693676703609494
140,0.016997679762747957,0.11077591508706768,0.15344201624725623
141,0.026100561233088054,0.045898022990228764,0.5686641718331952
142,0.015611936931242111,0.06724788274351602,0.2321550700793661
143,0.02054549059809161,0.07660752949405485,0.26819153069565904
144,0.01948492173359502,0.07819803835907477,0.2491740476132372
145,0.013781811221515105,0.039936218797235024,0.34509554575367535
146,0.019720382182598358,0.07121124070790455,0.27692793983481934
147,0.015452950180094701,0.056154770805162096,0.27518499244589534
148,0.015765218479148763,0.07958888810445573,0.198083160280613
149,0.017320802538851807,0.0466876049229539,0.3709935981309048
150,0.013357492982358847,0.0493858757800752,0.2704719268637021
151,0.02214436592668495,0.06715495189879662,0.3297503058259507
152,0.02508223761351998,0.06289846251742852,0.3987734613731007
153,0.01742846385875577,0.04650362131678582,0.3747764876128058
