arm,width,head_mult,seed,threshold,step,loss,acc_train,f1_train,gnorm_theta,gnorm_phi,disp,wall_s,probe_val,probe_test,acc_iid_val,f1_iid_val,f1_iid_val_CancerEpi,f1_iid_val_CAS,f1_iid_val_NormalStroma,f1_iid_val_NormalEpi,acc_ctx_random_val,f1_ctx_random_val,f1_ctx_random_val_CancerEpi,f1_ctx_random_val_CAS,f1_ctx_random_val_NormalStroma,f1_ctx_random_val_NormalEpi,acc_homogeneous_val,f1_homogeneous_val,f1_homogeneous_val_CancerEpi,f1_homogeneous_val_CAS,f1_homogeneous_val_NormalStroma,f1_homogeneous_val_NormalEpi,acc_iid_test,f1_iid_test,f1_iid_test_CancerEpi,f1_iid_test_CAS,f1_iid_test_NormalStroma,f1_iid_test_NormalEpi,acc_ctx_random_test,f1_ctx_random_test,f1_ctx_random_test_CancerEpi,f1_ctx_random_test_CAS,f1_ctx_random_test_NormalStroma,f1_ctx_random_test_NormalEpi,acc_homogeneous_test,f1_homogeneous_test,f1_homogeneous_test_CancerEpi,f1_homogeneous_test_CAS,f1_homogeneous_test_NormalStroma,f1_homogeneous_test_NormalEpi,status,lr,reached_star,probe_val_gain,probe_test_gain
natfull,32,1.0,2,0.2,11050,0.1999986469745636,0.923770010471344,0.913583000249264,0.0,0.0948969895863639,0.0,58.43078851699829,0.6553911592155426,0.6633625517386389,0.7583783864974976,0.7363236565849348,0.8090145148968678,0.7915690866510539,0.7479784366576819,0.5967325881341359,0.2875675857067108,0.2647203539238529,0.2382109868740884,0.4234026173979984,0.1585782638414217,0.2386895475819032,0.7245945930480957,0.7045441706860145,0.7746256895193065,0.7625633932687874,0.7116564417177914,0.5693311582381729,0.7070370316505432,0.664587222695719,0.7750865051903114,0.7594501718213058,0.684931506849315,0.438880706921944,0.2933333218097687,0.2304634616881553,0.1568310428455941,0.4679782335705316,0.1632653061224489,0.1337792642140468,0.6751852035522461,0.6300440531166824,0.7389510901591043,0.7469204927211646,0.6522821576763486,0.3820224719101123,stopped,0.001,True,0.0,0.0
natfull,32,1.0,2,0.15,18426,0.1499983668327331,0.9468370676040648,0.9396815327967334,0.0,0.073958749910854,0.0,97.70013904571532,0.6553911592155426,0.6633625517386389,0.7632432579994202,0.7391129678599202,0.8212269476853594,0.7904135338345865,0.7442799461641992,0.6005314437555359,0.2791891992092132,0.251060153099857,0.2222222222222222,0.4266467065868263,0.1266187050359712,0.2287529785544082,0.7332432866096497,0.7131960115581907,0.7783018867924528,0.7742230347349177,0.7260179434092477,0.5742411812961444,0.7129629850387573,0.6658727313810111,0.7886685552407932,0.7626636311895276,0.6818181818181818,0.4303405572755417,0.2922222316265106,0.2242705821038881,0.1502797761790567,0.4745901639344262,0.1349911190053286,0.137221269296741,0.6766666769981384,0.6286175138101271,0.7536231884057971,0.7408231368186874,0.6386554621848739,0.3813682678311499,stopped,0.001,True,0.0,0.0
natfull,32,1.0,2,0.1,30944,0.0999990031123161,0.969456911087036,0.965483089628445,0.0,0.0572825061564038,0.0,164.3259561061859,0.6553911592155426,0.6633625517386389,0.7689189314842224,0.742781432343497,0.8288154474563684,0.7928772258669166,0.7501683501683502,0.5992647058823529,0.2800000011920929,0.2478158619501387,0.2266152362584378,0.4255009107468124,0.1148036253776435,0.2243436754176611,0.7402703166007996,0.7184440148428238,0.7917637917637917,0.7782350251486054,0.723994452149792,0.5797827903091061,0.7155555486679077,0.6658955888358394,0.7975391498881432,0.7592067988668555,0.6791836734693878,0.427652733118971,0.2922222316265106,0.2192219941126104,0.1488519398258115,0.4767255216693419,0.1165587419056429,0.1347517730496454,0.678518533706665,0.6282749405360146,0.7657142857142857,0.7336683417085427,0.6359060402684564,0.3778110944527736,stopped,0.001,True,0.0,0.0
natfull,32,1.0,2,final,30944,0.0999990031123161,0.969456911087036,0.965483089628445,0.0,0.0572825061564038,0.0,164.3837492465973,0.6553911592155426,0.6633625517386389,0.7689189314842224,0.742781432343497,0.8288154474563684,0.7928772258669166,0.7501683501683502,0.5992647058823529,0.2800000011920929,0.2478158619501387,0.2266152362584378,0.4255009107468124,0.1148036253776435,0.2243436754176611,0.7402703166007996,0.7184440148428238,0.7917637917637917,0.7782350251486054,0.723994452149792,0.5797827903091061,0.7155555486679077,0.6658955888358394,0.7975391498881432,0.7592067988668555,0.6791836734693878,0.427652733118971,0.2922222316265106,0.2192219941126104,0.1488519398258115,0.4767255216693419,0.1165587419056429,0.1347517730496454,0.678518533706665,0.6282749405360146,0.7657142857142857,0.7336683417085427,0.6359060402684564,0.3778110944527736,stopped,0.001,True,0.0,0.0
shuf16,32,1.0,0,init,0,2.17319393157959,0.2775079905986786,0.2147327464163861,0.8348774313926697,3.9958404543949513,0.0,0.0011763572692871,0.5210016102320622,0.5104714450875719,0.3578378558158874,0.2545074541739984,0.6094781043791242,0.2669657879977566,0.1155555555555555,0.0260303687635574,0.2854053974151611,0.2220758940842032,0.4269594388533089,0.232055063913471,0.1290926099158091,0.1001964636542239,0.3497297465801239,0.2401964180277965,0.5610885929357267,0.2764976958525346,0.1040189125295508,0.019180470793374,0.3529629707336426,0.2451341157955574,0.6462063086104007,0.2378138847858198,0.0868263473053892,0.0096899224806201,0.273333340883255,0.2169602478566394,0.4016028495102404,0.2526847757422615,0.1417142857142857,0.0718390804597701,0.3470370471477508,0.2358588808845158,0.5955480890382192,0.256844850065189,0.0910425844346549,0.0,max_steps,0.001,False,0.0,0.0
shuf16,32,1.0,0,1.0,524,0.9995932579040528,0.480191707611084,0.4634091358168454,0.2895044386386871,0.5745296117052663,0.0500877946615219,0.4528172016143799,0.5158378349557102,0.513321824137891,0.4294594824314117,0.4068568329167273,0.5443596949016459,0.4320594479830149,0.4170731707317073,0.2339350180505415,0.4394594728946686,0.4308440920862342,0.4881003894418,0.4583125312031952,0.4461059190031152,0.3308575286968264,0.4321621656417846,0.4002298542610497,0.5648567119155354,0.4045429962141698,0.4075197089144936,0.224,0.4396296143531799,0.4103725575936815,0.5676646706586826,0.3991769547325103,0.471578947368421,0.2030696576151121,0.4514814913272857,0.4287360692432003,0.5586034912718204,0.4403553299492386,0.455531453362256,0.2604540023894862,0.4514814913272857,0.4118241032626382,0.5867861142217246,0.3913948646773074,0.4834390415785765,0.1856763925729443,max_steps,0.001,False,-0.005163775276351923,0.0028503790503190407
shuf16,32,1.0,0,0.8,1639,0.7999847531318665,0.5504792332649231,0.5316004606357168,0.158994436264038,0.2276090047691318,0.1135071441531181,1.4463510513305664,0.517443189173296,0.5172511932051571,0.4837837815284729,0.4473753844058536,0.6125432858791843,0.4675876726886291,0.4890173410404624,0.2203532380151387,0.4824324548244476,0.4719503799487231,0.5188101487314086,0.5236907730673317,0.5220543806646526,0.3232462173314993,0.4835135340690613,0.440453621113806,0.6210762331838565,0.4505672609400324,0.4855031267765776,0.2046678635547576,0.4914814829826355,0.442943299855919,0.6231967686093479,0.4463276836158192,0.543778801843318,0.1584699453551912,0.4944444298744201,0.4661699682730319,0.5860989355040701,0.499348109517601,0.5307262569832403,0.2485065710872162,0.490370362997055,0.4349860074495127,0.6426966292134831,0.4139433551198257,0.535048231511254,0.1482558139534883,max_steps,0.001,False,-0.003558421058766137,0.006779748117585194
shuf16,32,1.0,0,0.6,13135,0.5999956727027893,0.7049201726913452,0.6835175991434725,0.0394014492630958,0.0616977031764255,0.2880131304264068,12.22791838645935,0.5429998015836996,0.532543928659189,0.5372973084449768,0.5150390011928103,0.6078829744006501,0.5424476295479603,0.6083102493074792,0.3015151515151515,0.5854054093360901,0.5724588592420446,0.5986218776916451,0.6805019305019305,0.6455777921239509,0.365133836650652,0.5345945954322815,0.5071527829364763,0.6205533596837944,0.5103294249022893,0.6026200873362445,0.2951082598235766,0.5155555605888367,0.4830034309033378,0.5942571785268415,0.5130373502466525,0.58984375,0.2348754448398576,0.568148136138916,0.5389721186968714,0.6046511627906976,0.64504054897068,0.6159473299195318,0.2902494331065759,0.5140740871429443,0.4791057121487659,0.5964042157470552,0.5052779732582688,0.5914396887159533,0.2233009708737864,max_steps,0.001,False,0.021998191351637497,0.022072483571617063
shuf16,32,1.0,0,final,40000,0.5349920988082886,0.7469009757041931,0.726418442692023,0.0114555405452847,0.0396057386228212,0.3763411045074463,38.14944386482239,0.5458638294739382,0.5351313579213341,0.5624324679374695,0.5449510509823392,0.6090194455937112,0.5983086680761099,0.6362058993637941,0.3362701908957415,0.5875675678253174,0.5745248701318624,0.5939655172413794,0.6903504560729716,0.6580142764438677,0.3557692307692308,0.5537837743759155,0.5314842329707075,0.6096385542168675,0.5795574288724974,0.6279744631456762,0.3087664856477889,0.5429629683494568,0.5132625360692118,0.5785760102629891,0.6046511627906976,0.614406779661017,0.2554161915621437,0.5922222137451172,0.5561755535349449,0.6195928753180662,0.6946745562130178,0.6304347826086957,0.28,0.5437036752700806,0.5087551870248358,0.5933791380387258,0.5989717223650386,0.6094968107725017,0.2331730769230769,max_steps,0.001,False,0.024862219241876038,0.024659912833762232
shuf16,32,1.0,1,init,0,1.844213843345642,0.3053035140037536,0.2656651752190602,0.512563943862915,2.394266696730022,0.0,0.0011928081512451,0.5691903020500563,0.5230471315647861,0.3172973096370697,0.2508400782045311,0.4651625746516257,0.3225806451612903,0.12532981530343,0.0902872777017783,0.3186486661434173,0.2743251790303488,0.4201930215293244,0.3417840375586854,0.2319644839067702,0.1033591731266149,0.3267567753791809,0.2216641519633702,0.4734328358208955,0.3467779323133982,0.0589970501474926,0.0074487895716946,0.335185170173645,0.2625764466856846,0.4508519003931848,0.3388235294117647,0.1570881226053639,0.103542234332425,0.3396296203136444,0.2815872927314881,0.4395383843452082,0.3550724637681159,0.2433405327573794,0.0883977900552486,0.3551851809024811,0.2447082022119686,0.4805091487669053,0.3518957345971564,0.111340206185567,0.0350877192982456,max_steps,0.001,False,0.0,0.0
shuf16,32,1.0,1,1.0,649,0.99982351064682,0.4642172753810882,0.4549847385062685,0.2680220007896423,0.6067315796101512,0.0487166419625282,0.5365750789642334,0.5741316163612709,0.5364229308413992,0.496486485004425,0.4567472558939621,0.6461421512732801,0.5044538209095171,0.376068376068376,0.3003246753246753,0.4699999988079071,0.4520158661524824,0.5558739255014327,0.5002501250625313,0.4616393442622951,0.2903000697836706,0.5102702975273132,0.4565010222150976,0.6649964209019327,0.5177757520510483,0.3697875688434304,0.2734443470639789,0.5281481742858887,0.4735396276024555,0.688017669795693,0.541019955654102,0.4128686327077748,0.2522522522522522,0.4618518650531769,0.4326799238299763,0.5733578882750153,0.4849230769230769,0.448382126348228,0.2240566037735849,0.5318518280982971,0.4566991033164206,0.7115681233933162,0.525096525096525,0.3933518005540166,0.1967799642218247,max_steps,0.001,False,0.004941314311214584,0.013375799276613143
shuf16,32,1.0,1,0.8,1756,0.799979031085968,0.518913745880127,0.5101352582580142,0.1334441602230072,0.2224915667957921,0.103503294289112,1.5102295875549316,0.5730927379252757,0.5449816337623108,0.5370270609855652,0.5035832686249854,0.6526073619631901,0.5554455445544555,0.501611863313991,0.3046683046683047,0.5151351690292358,0.4984494681970309,0.5846925972396487,0.5597579425113465,0.5233064014916097,0.3260409315455187,0.5543243288993835,0.5117269846828658,0.6749542961608775,0.5582104728012202,0.5419847328244275,0.2717584369449378,0.5692592859268188,0.5212496817956256,0.7034949267192785,0.5819916517590936,0.5192761605035405,0.28023598820059,0.512592613697052,0.480405135763765,0.5982587064676617,0.5566625155666252,0.5224429727740986,0.2442563482466747,0.5740740895271301,0.509966759161532,0.7391304347826086,0.55,0.5150346954510409,0.2357019064124783,max_steps,0.001,False,0.0039024358752194344,0.021934502197524686
shuf16,32,1.0,1,0.6,21210,0.5999951362609863,0.7049840688705444,0.6846410856061935,0.0532726235687732,0.0671272083991424,0.3366921544075012,19.324805736541748,0.5778435125550394,0.5419252550237029,0.5502702593803406,0.5421769961354992,0.5578111209179171,0.627,0.624922504649721,0.358974358974359,0.61972975730896,0.5932052994244996,0.6775607811877242,0.6894889103182257,0.6429954809554551,0.3627760252365931,0.547027051448822,0.5387932744878008,0.5550621669626998,0.6292466765140325,0.6157728706624606,0.3550913838120104,0.5655555725097656,0.5413781841342207,0.5830013280212484,0.6516443361753959,0.6122448979591837,0.3186221743810549,0.6077777743339539,0.567813801144759,0.6828087167070218,0.67106051527861,0.6094946401225115,0.3078913324708926,0.5600000023841858,0.5390108247323431,0.5679180887372014,0.6479217603911981,0.6120300751879699,0.3281733746130031,max_steps,0.001,False,0.008653210504983133,0.018878123458916818
shuf16,32,1.0,1,final,40000,0.5316020250320435,0.7510543465614319,0.7309145474638147,0.0140420254319906,0.0417976568448457,0.4224062860012054,37.448376178741455,0.5683421800056899,0.535706142531345,0.5472972989082336,0.5419314869114764,0.5274625510667272,0.6492867683226758,0.6329753632343651,0.3580012650221378,0.6178378462791443,0.5951133412747658,0.6604234527687296,0.7020564323290291,0.6518615284128021,0.3661119515885023,0.5535135269165039,0.5457654646964492,0.5601420328450954,0.6349524286429644,0.624922504649721,0.3630448926480156,0.5518518686294556,0.5283334107633251,0.5390946502057613,0.6646670665866826,0.6147919876733436,0.2947799385875128,0.5988888740539551,0.5607108726478949,0.6509316770186335,0.6872451951077461,0.6038034865293186,0.3008631319358816,0.550000011920929,0.5271476093949635,0.5681511470985156,0.634508348794063,0.603409933283914,0.3025210084033613,max_steps,0.001,False,-0.0008481220443663506,0.012659010966558859
shuf16,32,1.0,2,init,0,2.1522762775421143,0.3022364377975464,0.2086302761826232,0.7792209386825562,3.530834009584655,0.0,0.0011069774627685,0.5371601632793325,0.5344944620756311,0.2489189207553863,0.1917704925115608,0.328523180841265,0.204485488126649,0.0031496062992125,0.2309236947791164,0.3035135269165039,0.2157580368307449,0.4593107442803359,0.1842959117456197,0.0128,0.2066254912970241,0.2010810822248459,0.1527915142287684,0.2311139564660691,0.0962099125364431,0.0063091482649842,0.2775330396475771,0.2211111038923263,0.1708497875604506,0.3162393162393162,0.1797385620915032,0.0152963671128107,0.1721249047981721,0.2785185277462005,0.1934307755306197,0.4689428218839983,0.1837228041901692,0.0155339805825242,0.1055234954657873,0.1640740782022476,0.1253515573824426,0.2279701885138097,0.0837124658780709,0.0116504854368932,0.1780730897009966,max_steps,0.001,False,0.0,0.0
shuf16,32,1.0,2,1.0,677,0.9998821020126344,0.4601916968822479,0.4510680745158927,0.2934421002864837,0.5827366369981193,0.0535439923405647,0.5737786293029785,0.5392565998085779,0.5318416660367807,0.3683784008026123,0.3680220231513719,0.3223480947476828,0.4185819070904645,0.3861386138613861,0.3450194769059543,0.4491891860961914,0.4432623388234034,0.4797867614393603,0.4844290657439446,0.4561178731582319,0.3527156549520767,0.342972993850708,0.3395482097979732,0.2,0.4083820662768031,0.380352644836272,0.3694581280788177,0.3837037086486816,0.3761832648039169,0.3388059701492537,0.4449907805777504,0.4449506454062262,0.2759856630824372,0.4237037003040313,0.4058372803041345,0.4885993485342019,0.4627791563275434,0.4437548487199379,0.2282157676348547,0.3311111032962799,0.3246723020715708,0.2349048800661703,0.3910336239103362,0.4044776119402985,0.2682730923694779,max_steps,0.001,False,0.0020964365292454046,-0.00265279603885038
shuf16,32,1.0,2,0.8,1755,0.7999408841133118,0.5482428073883057,0.5321162284313259,0.1431802809238433,0.2371332247104995,0.1112354695796966,1.5273115634918213,0.544135124179281,0.5348196808608494,0.4502702951431274,0.4401476655591512,0.5077399380804953,0.3865832859579306,0.5424452749599573,0.3238221632382216,0.4978378415107727,0.4877519322458324,0.5443583118001722,0.5333988212180747,0.519280205655527,0.3539703903095558,0.4156756997108459,0.4060549149703693,0.4426691729323308,0.3057953144266337,0.5489021956087824,0.3268529769137303,0.4655555486679077,0.4441192259141754,0.5339485827290705,0.3847305389221557,0.5739130434782609,0.2838847385272145,0.5092592835426331,0.4844871387513203,0.5772409408773045,0.5423076923076923,0.5524781341107872,0.2659217877094972,0.4144444465637207,0.3925528048133192,0.4759246336357292,0.2637540453074433,0.55406195207481,0.2764705882352941,max_steps,0.001,False,0.006974960899948535,0.0003252187852182953
shuf16,32,1.0,2,0.6,12724,0.5999980568885803,0.7070287466049194,0.685213061993328,0.0412018485367298,0.0665477197304027,0.2684445977210998,11.823485612869264,0.5566370964273912,0.5381495256411637,0.5397297143936157,0.5275591855383325,0.5848252344416027,0.5560344827586207,0.615296803652968,0.3540802213001383,0.5775675773620605,0.5620603160560862,0.6033898305084746,0.6656976744186046,0.6315112540192926,0.3476425052779732,0.5337837934494019,0.5214727890978239,0.5802888700084962,0.5359331476323119,0.6191536748329621,0.3505154639175257,0.5400000214576721,0.517688912980597,0.5828947368421052,0.5835509138381201,0.596785464709993,0.3075245365321701,0.5729629397392273,0.5420839632806788,0.6302414231257941,0.6440677966101694,0.590288315629742,0.3037383177570093,0.5140740871429443,0.4919629466449761,0.577023498694517,0.5323549032688459,0.5718213058419244,0.286652078774617,max_steps,0.001,False,0.01947693314805876,0.003655063565532579
shuf16,32,1.0,2,final,40000,0.5305028557777405,0.753482460975647,0.7321399599958676,0.0127210551872849,0.0387951377868148,0.3507621884346008,37.90000224113464,0.5574026993059571,0.5348451807428801,0.5556756854057312,0.537255223712411,0.6270978305362259,0.5584699453551912,0.6118047673098751,0.3516483516483517,0.5972973108291626,0.5794682025930037,0.626094205919133,0.6874088478366553,0.6508344030808729,0.3535353535353535,0.5632432699203491,0.5429014040599585,0.6410981025433993,0.5626034197462769,0.6185332575326891,0.3493708364174685,0.5400000214576721,0.5128280242924805,0.6247642991829039,0.5460659045057162,0.582709326072158,0.2977725674091442,0.5881481766700745,0.5531195557681691,0.6327044025157232,0.6726190476190477,0.6107692307692307,0.2963855421686747,0.5440740585327148,0.5143045789129608,0.623279098873592,0.5613333333333334,0.5946317962835512,0.2779740871613663,max_steps,0.001,False,0.020242536026624625,0.0003507186672490059
