epoch,train_loss,test_loss,test_acc
0,0.5888071209192276,0.6574565172195435,0.672027587890625
1,0.4742412753403187,0.6428402662277222,0.66693115234375
2,0.4687811192125082,0.6401807069778442,0.665771484375
3,0.4688982926309109,0.6405938863754272,0.669342041015625
4,0.46851146407425404,0.641343891620636,0.667144775390625
5,0.4682644344866276,0.6413892507553101,0.67144775390625
6,0.468173123896122,0.6410539150238037,0.671844482421875
7,0.46814412251114845,0.6409414410591125,0.67340087890625
8,0.4681220781058073,0.6404821872711182,0.672698974609375
9,0.46809833496809006,0.6399685740470886,0.675262451171875
10,0.46805295906960964,0.6396628618240356,0.675628662109375
11,0.46801636554300785,0.6394845843315125,0.676513671875
12,0.4680060315877199,0.6391866207122803,0.676025390625
13,0.4680055361241102,0.638611912727356,0.67767333984375
14,0.46796457655727863,0.6382578611373901,0.6798095703125
15,0.46791326627135277,0.637763500213623,0.6788330078125
16,0.4678972940891981,0.6375486850738525,0.680694580078125
17,0.4678790085017681,0.6373381614685059,0.680084228515625
18,0.46784768253564835,0.6369365453720093,0.681793212890625
19,0.46784030459821224,0.6366665363311768,0.681396484375
20,0.46783018112182617,0.6364700794219971,0.682220458984375
21,0.4678209777921438,0.6361881494522095,0.68353271484375
22,0.4678184501826763,0.6358969211578369,0.684326171875
23,0.4677869286388159,0.635406494140625,0.683990478515625
24,0.46775645576417446,0.6351901292800903,0.685516357421875
25,0.46776665933430195,0.6349917650222778,0.6851806640625
26,0.46774464286863804,0.6345634460449219,0.68731689453125
27,0.4677401799708605,0.6344128251075745,0.686798095703125
28,0.46771382354199886,0.6340150833129883,0.68719482421875
29,0.4677139073610306,0.6338146924972534,0.688201904296875
30,0.46770420111715794,0.6334379315376282,0.688385009765625
31,0.46769372187554836,0.6332031488418579,0.688995361328125
32,0.46769307740032673,0.632837176322937,0.690093994140625
33,0.46769336797297,0.6325554251670837,0.690582275390625
34,0.46767302230000496,0.6322849988937378,0.690582275390625
35,0.46765670366585255,0.6322450637817383,0.691375732421875
36,0.4676435962319374,0.6321756839752197,0.6907958984375
37,0.46764557249844074,0.6315288543701172,0.69195556640625
38,0.4676442537456751,0.6312879323959351,0.69232177734375
39,0.4676237069070339,0.6310971975326538,0.69293212890625
40,0.46761878579854965,0.6308130621910095,0.69354248046875
41,0.4676125533878803,0.6305179595947266,0.694244384765625
42,0.4676057305186987,0.6303799152374268,0.693634033203125
43,0.46759848296642303,0.630115270614624,0.6949462890625
44,0.4675870966166258,0.6299430131912231,0.694671630859375
45,0.4676000811159611,0.629598081111908,0.695159912109375
46,0.46758728101849556,0.6294106245040894,0.695648193359375
47,0.4675902705639601,0.6294079422950745,0.695831298828125
48,0.46759258583188057,0.628990888595581,0.696136474609375
49,0.467574255540967,0.6287578344345093,0.69671630859375
50,0.4675682317465544,0.628653883934021,0.6971435546875
51,0.4675695654004812,0.6285399794578552,0.696868896484375
52,0.4675576537847519,0.6282692551612854,0.69793701171875
53,0.4675624184310436,0.6279212236404419,0.697845458984375
54,0.4675787780433893,0.6277880668640137,0.69757080078125
55,0.4675686229020357,0.6275992393493652,0.6988525390625
56,0.46755594573915005,0.6272745132446289,0.698883056640625
57,0.4675405900925398,0.626989483833313,0.699066162109375
58,0.46754432283341885,0.6268788576126099,0.699951171875
59,0.46752906776964664,0.6268210411071777,0.698699951171875
60,0.46756307408213615,0.6267437934875488,0.69989013671875
61,0.46753344498574734,0.6263272762298584,0.7001953125
62,0.46753907203674316,0.6261610984802246,0.7005615234375
63,0.46752732805907726,0.6259866952896118,0.70147705078125
64,0.4675374533981085,0.6259509325027466,0.701416015625
65,0.46755801886320114,0.6256526708602905,0.70123291015625
66,0.467530332505703,0.6254643201828003,0.702362060546875
67,0.46751649491488934,0.6253941059112549,0.70220947265625
68,0.46751775592565536,0.6251888871192932,0.7021484375
69,0.4675423074513674,0.6250460743904114,0.70306396484375
70,0.4675209578126669,0.6247033476829529,0.7032470703125
71,0.46751532703638077,0.6246697902679443,0.703216552734375
72,0.4675110001116991,0.6244761347770691,0.70343017578125
73,0.46750977635383606,0.6243591904640198,0.703826904296875
74,0.46750264428555965,0.6241187453269958,0.703857421875
75,0.4675153996795416,0.624028205871582,0.70477294921875
76,0.46751858852803707,0.6240817308425903,0.704498291015625
77,0.46752890571951866,0.6238069534301758,0.70465087890625
78,0.46752455458045006,0.6235404014587402,0.704376220703125
79,0.46753183379769325,0.6234661340713501,0.705657958984375
80,0.4674992747604847,0.6231955885887146,0.705413818359375
81,0.46748621203005314,0.623082160949707,0.706298828125
82,0.4675087705254555,0.6228964328765869,0.705810546875
83,0.467494735494256,0.6228146553039551,0.706268310546875
84,0.4674886204302311,0.6227339506149292,0.706390380859375
85,0.46748109348118305,0.6224840879440308,0.706787109375
86,0.4675163645297289,0.6225056648254395,0.706451416015625
87,0.46754215843975544,0.6223098039627075,0.706634521484375
88,0.4674970656633377,0.6222268342971802,0.70794677734375
89,0.4674912355840206,0.622006893157959,0.707672119140625
90,0.4674888364970684,0.6218578815460205,0.707855224609375
91,0.4674922488629818,0.6219793558120728,0.708831787109375
92,0.4675030894577503,0.6215993165969849,0.707672119140625
93,0.46749658696353436,0.6215407848358154,0.707550048828125
94,0.4674778915941715,0.621415376663208,0.70849609375
95,0.46748081035912037,0.6212913990020752,0.70892333984375
96,0.46747186593711376,0.6211630702018738,0.7083740234375
97,0.46748034469783306,0.6211098432540894,0.7081298828125
98,0.4674903377890587,0.6210454702377319,0.709930419921875
99,0.4674970209598541,0.620888352394104,0.7083740234375
100,0.46749433875083923,0.6206979155540466,0.709808349609375
101,0.4674694538116455,0.6205242872238159,0.71002197265625
102,0.4674687124788761,0.6204856038093567,0.710601806640625
103,0.46746424585580826,0.6203566789627075,0.710693359375
104,0.46747807040810585,0.6202056407928467,0.709716796875
105,0.4674853030592203,0.6201164722442627,0.70941162109375
106,0.46746389009058475,0.620069146156311,0.71051025390625
107,0.46746204048395157,0.6199500560760498,0.7110595703125
108,0.4674674216657877,0.6199077367782593,0.711456298828125
109,0.46746127121150494,0.6197989583015442,0.71148681640625
110,0.4674604367464781,0.6197015047073364,0.71142578125
111,0.46747415512800217,0.6195886135101318,0.710052490234375
112,0.46746714040637016,0.6195144653320312,0.711669921875
113,0.4675093460828066,0.6194912791252136,0.711395263671875
114,0.46747805550694466,0.6192196607589722,0.711334228515625
115,0.46747552417218685,0.6192739605903625,0.711944580078125
116,0.4675256982445717,0.6193234920501709,0.712371826171875
117,0.46746803633868694,0.6190661191940308,0.710693359375
118,0.4674491211771965,0.6190428137779236,0.7125244140625
119,0.46746907383203506,0.6188821196556091,0.7117919921875
120,0.46746884658932686,0.6188279390335083,0.712371826171875
121,0.46744801849126816,0.6187041997909546,0.712890625
122,0.46745085902512074,0.6185963749885559,0.71197509765625
123,0.46747069619596004,0.6184747219085693,0.7132568359375
124,0.4674880485981703,0.6186236143112183,0.712677001953125
125,0.4674699120223522,0.6184271574020386,0.713958740234375
126,0.467452434822917,0.6183145642280579,0.7135009765625
127,0.4674490988254547,0.6182211637496948,0.712890625
128,0.46744922921061516,0.6181366443634033,0.7138671875
129,0.4674531389027834,0.6181393265724182,0.713165283203125
130,0.4674458708614111,0.6179893016815186,0.712615966796875
131,0.46745193004608154,0.6179295778274536,0.713470458984375
132,0.4674434419721365,0.6178482174873352,0.713409423828125
133,0.46744524501264095,0.6177486777305603,0.71435546875
134,0.467449065297842,0.6177189350128174,0.71453857421875
135,0.4674523416906595,0.6176062226295471,0.714508056640625
136,0.4674646779894829,0.6177310347557068,0.712432861328125
137,0.4675082638859749,0.6175560355186462,0.713104248046875
138,0.4674802739173174,0.617480993270874,0.714202880859375
139,0.4675053618848324,0.6174222230911255,0.712158203125
140,0.46748173236846924,0.6173221468925476,0.715057373046875
141,0.4674404952675104,0.6172800660133362,0.714202880859375
142,0.46743670478463173,0.617246150970459,0.714630126953125
143,0.46750894747674465,0.6171611547470093,0.714202880859375
144,0.4674362875521183,0.61708664894104,0.715240478515625
145,0.46747409366071224,0.617150068283081,0.7152099609375
146,0.4675167594105005,0.6170789003372192,0.7127685546875
147,0.4674383830279112,0.6167597770690918,0.715362548828125
148,0.4674435369670391,0.616809606552124,0.715423583984375
149,0.4674434904009104,0.6167886853218079,0.714080810546875
150,0.4674475993961096,0.6167433857917786,0.715240478515625
151,0.4674436040222645,0.6166892051696777,0.714935302734375
152,0.46744290366768837,0.6165618300437927,0.715850830078125
153,0.4674405474215746,0.6165190935134888,0.716156005859375
154,0.4674386102706194,0.6165348887443542,0.7154541015625
155,0.4674322549253702,0.6164505481719971,0.71600341796875
156,0.46744102612137794,0.6162691116333008,0.71588134765625
157,0.4674320425838232,0.6162608861923218,0.716033935546875
158,0.467467587441206,0.6164015531539917,0.713958740234375
159,0.46748351491987705,0.616226851940155,0.716400146484375
160,0.467465091496706,0.6163600087165833,0.715972900390625
161,0.4674990810453892,0.6162053346633911,0.716400146484375
162,0.4674650654196739,0.6161033511161804,0.714508056640625
163,0.46747954562306404,0.6158857345581055,0.71673583984375
164,0.4674286153167486,0.6159160733222961,0.716705322265625
165,0.46742867305874825,0.6158891320228577,0.716522216796875
166,0.46743561513721943,0.6159425973892212,0.71624755859375
167,0.4674411527812481,0.615889310836792,0.71685791015625
168,0.4674249906092882,0.615702748298645,0.71685791015625
169,0.46742718666791916,0.6156903505325317,0.71661376953125
170,0.4674668237566948,0.615713357925415,0.71630859375
171,0.4674387015402317,0.6156889200210571,0.717010498046875
172,0.46743016317486763,0.6156755685806274,0.715484619140625
173,0.4674184247851372,0.6157028079032898,0.716766357421875
174,0.46748334914445877,0.6156042218208313,0.715576171875
175,0.4674490597099066,0.6155363321304321,0.71685791015625
176,0.46741460636258125,0.6156065464019775,0.71661376953125
177,0.46744157560169697,0.6154773235321045,0.71612548828125
178,0.4674186911433935,0.6154374480247498,0.717376708984375
179,0.4674289058893919,0.6154654622077942,0.717742919921875
180,0.46744060330092907,0.6154110431671143,0.71697998046875
181,0.4674721173942089,0.6152264475822449,0.717498779296875
182,0.46743577532470226,0.6152163743972778,0.71722412109375
183,0.46743056923151016,0.6152276992797852,0.717742919921875
184,0.4674193635582924,0.6151570081710815,0.717529296875
185,0.4674229435622692,0.6151678562164307,0.71746826171875
186,0.4674233552068472,0.6151728630065918,0.718109130859375
187,0.46741683036088943,0.6151231527328491,0.717529296875
188,0.4674240332096815,0.6149983406066895,0.717742919921875
189,0.4674496930092573,0.6150045990943909,0.717437744140625
190,0.46745000034570694,0.6151294708251953,0.71759033203125
191,0.4674590714275837,0.6150028109550476,0.717987060546875
192,0.4674201123416424,0.6149920225143433,0.7174072265625
193,0.4674453120678663,0.6149642467498779,0.7174072265625
194,0.4674349185079336,0.6148502826690674,0.718414306640625
195,0.4674217067658901,0.6148124933242798,0.717742919921875
196,0.46742039918899536,0.6146820187568665,0.71795654296875
197,0.46741499565541744,0.614730715751648,0.71759033203125
198,0.46742396987974644,0.6147035956382751,0.717559814453125
199,0.4674505442380905,0.6145763993263245,0.7176513671875
