arm,width,head_mult,seed,threshold,step,loss,acc_train,f1_train,gnorm_theta,gnorm_phi,disp,wall_s,probe_val,probe_test,acc_iid_val,f1_iid_val,f1_iid_val_Asphalt,f1_iid_val_Meadows,f1_iid_val_Gravel,f1_iid_val_Trees,f1_iid_val_PaintedMetal,f1_iid_val_BareSoil,f1_iid_val_Bitumen,f1_iid_val_Bricks,f1_iid_val_Shadows,acc_ctx_random_val,f1_ctx_random_val,f1_ctx_random_val_Asphalt,f1_ctx_random_val_Meadows,f1_ctx_random_val_Gravel,f1_ctx_random_val_Trees,f1_ctx_random_val_PaintedMetal,f1_ctx_random_val_BareSoil,f1_ctx_random_val_Bitumen,f1_ctx_random_val_Bricks,f1_ctx_random_val_Shadows,acc_homogeneous_val,f1_homogeneous_val,f1_homogeneous_val_Asphalt,f1_homogeneous_val_Meadows,f1_homogeneous_val_Gravel,f1_homogeneous_val_Trees,f1_homogeneous_val_PaintedMetal,f1_homogeneous_val_BareSoil,f1_homogeneous_val_Bitumen,f1_homogeneous_val_Bricks,f1_homogeneous_val_Shadows,acc_iid_test,f1_iid_test,f1_iid_test_Asphalt,f1_iid_test_Meadows,f1_iid_test_Gravel,f1_iid_test_Trees,f1_iid_test_PaintedMetal,f1_iid_test_BareSoil,f1_iid_test_Bitumen,f1_iid_test_Bricks,f1_iid_test_Shadows,acc_ctx_random_test,f1_ctx_random_test,f1_ctx_random_test_Asphalt,f1_ctx_random_test_Meadows,f1_ctx_random_test_Gravel,f1_ctx_random_test_Trees,f1_ctx_random_test_PaintedMetal,f1_ctx_random_test_BareSoil,f1_ctx_random_test_Bitumen,f1_ctx_random_test_Bricks,f1_ctx_random_test_Shadows,acc_homogeneous_test,f1_homogeneous_test,f1_homogeneous_test_Asphalt,f1_homogeneous_test_Meadows,f1_homogeneous_test_Gravel,f1_homogeneous_test_Trees,f1_homogeneous_test_PaintedMetal,f1_homogeneous_test_BareSoil,f1_homogeneous_test_Bitumen,f1_homogeneous_test_Bricks,f1_homogeneous_test_Shadows,status,lr,reached_star,probe_val_gain,probe_test_gain
frozen,32,1.0,1,0.5,21809,0.4999999701976776,0.7231884598731995,0.7438297415176964,0.0,0.082285187812037,0.0,243.99610137939453,0.7070709515151236,0.6910179648938882,0.6365000009536743,0.6466532464422234,0.7194791101465002,0.6753381893860562,0.3668478260869565,0.8224422442244225,0.9906191369606004,0.1821192052980132,0.5293631100082713,0.5783132530120482,0.9553571428571428,0.2094999998807907,0.1629735859429668,0.2514285714285714,0.2977867203219316,0.0989010989010989,0.2649800266311584,0.1710526315789473,0.1081081081081081,0.0914709517923362,0.0634328358208955,0.1196013289036544,0.6173333525657654,0.6224258398473558,0.7036833424958768,0.6668407310704961,0.2795180722891566,0.8024032042723631,0.9869158878504672,0.178426601784266,0.557006092254134,0.5,0.927038626609442,0.7556666731834412,0.7560151199219498,0.8165618448637316,0.8077593722755013,0.532520325203252,0.9489685124864278,0.9955947136563876,0.445016077170418,0.4275862068965517,0.8514056224899599,0.9787234042553192,0.2409999966621399,0.1625083050792565,0.2890995260663507,0.3741463414634146,0.0785498489425981,0.2216808769792935,0.1241379310344827,0.1522458628841607,0.0341463414634146,0.0897308075772682,0.0988372093023255,0.7319999933242798,0.724449251579734,0.8383110195674562,0.7930579964850615,0.3935483870967742,0.9063509149623252,0.9868995633187772,0.4299424184261036,0.4790419161676646,0.7716312056737589,0.9212598425196852,max_steps,0.001,False,0.0,0.0
frozen,32,1.0,1,final,40000,0.4186006784439087,0.762255847454071,0.7822968863116566,0.0,0.0583747325884075,0.0,446.4961686134338,0.7070709515151236,0.6910179648938882,0.6711666584014893,0.6891045813408916,0.7368421052631579,0.7009728622631849,0.4829396325459317,0.8493524199045671,0.9924812030075189,0.195,0.5780141843971631,0.6867469879518072,0.979591836734694,0.2094999998807907,0.1667645356464935,0.2396856581532416,0.2798733083789231,0.1029601029601029,0.3034055727554179,0.1798002219755826,0.1095273818454613,0.0860759493670886,0.064516129032258,0.1350364963503649,0.6456666588783264,0.6589658383939972,0.7079074771382464,0.6895483870967742,0.365079365079365,0.8306620209059233,0.9869158878504672,0.2127316680096696,0.5934883720930233,0.5990639625585024,0.9452954048140044,0.7773333191871643,0.7731400604718012,0.8340248962655602,0.8266320795503674,0.5498981670061099,0.947136563876652,0.9955947136563876,0.4928104575163399,0.4513761467889908,0.8650793650793651,0.9957081545064378,0.2403333336114883,0.1726459661051716,0.2725470763131813,0.3596339351966361,0.0661157024793388,0.3149946062567422,0.136986301369863,0.1529850746268656,0.0416666666666666,0.1018609206660137,0.1070234113712374,0.7478333115577698,0.7383338251230344,0.8399382398353062,0.8125405405405406,0.4031496062992126,0.8913773796192609,0.982608695652174,0.4863102998696219,0.4937759336099585,0.768361581920904,0.9669421487603306,max_steps,0.001,False,0.0,0.0
frozen,32,1.0,2,init,0,2.238520383834839,0.0199117846786975,0.0126828140900837,0.0,1.418584519082317,0.0,0.0111773014068603,0.7204203559475701,0.7095824184210519,0.028833333402872,0.01747255797435,0.0,0.0,0.0,0.0,0.0,0.0148148148148148,0.0,0.0,0.1424382069543359,0.1236666664481163,0.0826811082778458,0.1063515509601181,0.252657151533556,0.0731070496083551,0.1151977793199167,0.0145631067961165,0.0470957613814756,0.1023706896551724,0.0,0.0327868852459016,0.0313333347439765,0.0164285402193384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1478568619740464,0.0168333332985639,0.0098457495270678,0.0,0.0005243838489774,0.0,0.0059523809523809,0.0,0.006514657980456,0.0,0.0,0.0756203229617959,0.1071666628122329,0.0672717498487764,0.1251840942562592,0.2635845091564094,0.0297397769516728,0.0679611650485436,0.013029315960912,0.0547619047619047,0.0304498269896193,0.0,0.0207351555136663,0.0181666668504476,0.0096086652690426,0.0,0.0,0.0,0.0031446540880503,0.0,0.0,0.0,0.0,0.0833333333333333,max_steps,0.001,False,0.0,0.0
frozen,32,1.0,2,1.0,3233,0.9999871850013732,0.4639571905136108,0.5134369315933982,0.0,0.3441497596751099,0.0,32.49690771102905,0.7204203559475701,0.7095824184210519,0.4741666615009308,0.4572433326662509,0.7546641791044776,0.3056454512765192,0.1774960380348653,0.5237494745691467,0.9905482041587902,0.0791666666666666,0.4617092119866814,0.4122965641952983,0.4099142040038132,0.1906666606664657,0.1534859923621774,0.263622210690192,0.2368596141051231,0.1019283746556473,0.2756183745583039,0.1963048498845265,0.0552268244575936,0.1055555555555555,0.0776014109347442,0.0686567164179104,0.4681666493415832,0.4585107194499596,0.7228571428571429,0.3013798111837327,0.1949025487256371,0.5248945147679325,0.9868173258003766,0.0830039525691699,0.5,0.413854351687389,0.398886827458256,0.5231666564941406,0.515221800289128,0.8674136321195145,0.4323664122137404,0.4674868189806678,0.4380679100908656,0.987012987012987,0.1154903758020165,0.2455242966751918,0.761144377910845,0.3224893917963224,0.1886666715145111,0.142891131409718,0.3122317596566523,0.2879284649776453,0.0643356643356643,0.2505161734342739,0.1434599156118143,0.0531400966183574,0.0467479674796747,0.0738786279683377,0.053781512605042,0.5119999647140503,0.5050954974571619,0.856203007518797,0.4146039603960396,0.4190140845070422,0.437411431270666,0.9827586206896552,0.1175406871609403,0.25,0.7406923579359895,0.3276353276353276,max_steps,0.001,False,0.0,0.0
frozen,32,1.0,2,0.8,5614,0.799942672252655,0.5638311505317688,0.5972022010429894,0.0,0.2405169671304974,0.0,56.77113151550293,0.7204203559475701,0.7095824184210519,0.5456666350364685,0.5275847374581869,0.7649122807017544,0.495618011483832,0.1651376146788991,0.6372498717290919,0.9905482041587902,0.105145413870246,0.5399239543726235,0.5531914893617021,0.4965357967667436,0.2070000022649765,0.1617737867429895,0.2761670761670761,0.2803909590714722,0.0827178729689808,0.273972602739726,0.2007001166861143,0.0814606741573033,0.109640831758034,0.0781527531083481,0.0727611940298507,0.5323333144187927,0.5216220078860231,0.7284569138276553,0.4807158284480098,0.1777150916784203,0.6294779938587513,0.9943074003795066,0.1221374045801526,0.5465465465465466,0.5326370757180157,0.4826038159371493,0.5690000057220459,0.5742001617150121,0.8632603406326034,0.5083404014701725,0.5046382189239332,0.5345838218053928,0.991304347826087,0.1703026038001407,0.3833333333333333,0.8229598893499308,0.3890784982935154,0.2124999910593032,0.1557003742505136,0.3148893360160966,0.3346007604562737,0.0610465116279069,0.2255506607929515,0.163716814159292,0.1043338683788122,0.0523809523809523,0.087114337568058,0.0576701268742791,0.5673333406448364,0.5677543978409861,0.8510223953261928,0.5172124265323258,0.4606946983546618,0.5390995260663507,0.991304347826087,0.1627742392073602,0.3761061946902654,0.8136518771331058,0.3979238754325259,max_steps,0.001,False,0.0,0.0
frozen,32,1.0,2,0.6,11940,0.5999935269355774,0.681474506855011,0.6935037277050359,0.0,0.1313777751617121,0.0,122.61494040489195,0.7204203559475701,0.7095824184210519,0.6344999670982361,0.59702757888969,0.7653167185877466,0.6801824632539281,0.1778471138845553,0.7521367521367521,0.9924242424242424,0.1066969353007945,0.5627240143369175,0.5680628272251309,0.7678571428571429,0.2379999905824661,0.1727412421024112,0.2644628099173554,0.3569040884546156,0.0937972768532526,0.2972972972972973,0.2028985507246377,0.0860465116279069,0.0926724137931034,0.0920810313075506,0.0685111989459815,0.6169999837875366,0.585472087576757,0.7278415015641293,0.6712678936605317,0.1729428172942817,0.7400990099009901,0.9943074003795066,0.1078748651564185,0.5627376425855514,0.5583892617449664,0.7337883959044369,0.6991666555404663,0.6756903945173425,0.8521478521478522,0.746388086241387,0.5258964143426295,0.8638132295719845,0.991304347826087,0.1713462922966162,0.428842504743833,0.8519021739130435,0.6495726495726496,0.2593333423137665,0.1661213045313691,0.2959235027679919,0.426457399103139,0.0502793296089385,0.2562747688243065,0.1795407098121085,0.1191604603926878,0.0427480916030534,0.0815109343936381,0.0431965442764578,0.684166669845581,0.6565304605893425,0.8464977645305514,0.733854748603352,0.4531835205992509,0.8240917782026769,0.991304347826087,0.1645021645021645,0.4331210191082802,0.8286099865047234,0.6336088154269972,max_steps,0.001,False,0.0,0.0
frozen,32,1.0,2,0.5,21994,0.4999994933605194,0.7384373545646667,0.7463660984702923,0.0,0.0789622143074879,0.0,227.97828102111816,0.7204203559475701,0.7095824184210519,0.6856666803359985,0.6604650045037151,0.752832131822863,0.75563009103977,0.2949852507374631,0.8304172274562585,0.9905482041587902,0.1451787648970747,0.583941605839416,0.615595075239398,0.9750566893424036,0.236666664481163,0.17375870849569,0.248,0.3355464759959142,0.0861538461538461,0.3487109905020353,0.2045209903121636,0.1057601510859301,0.0877390326209223,0.0689655172413793,0.0784313725490196,0.6629999876022339,0.6491435233370595,0.722567287784679,0.7324763521707495,0.2671957671957672,0.7904761904761904,0.9905482041587902,0.148445336008024,0.6027667984189723,0.6364883401920439,0.9513274336283186,0.7551666498184204,0.7382968211187522,0.8536953242835595,0.8092412038999576,0.5351043643263758,0.9331919406150584,0.991304347826087,0.3370288248337029,0.4615384615384615,0.8432580424366872,0.8803088803088803,0.2638333439826965,0.1763793195496771,0.2777490965410428,0.4123711340206185,0.0525587828492392,0.3383838383838384,0.188376753507014,0.1292639138240574,0.0422264875239923,0.0955284552845528,0.0509554140127388,0.7273333072662354,0.7081541717709909,0.8544366899302094,0.7849829351535836,0.4482173174872665,0.8537378114842904,0.991304347826087,0.3208092485549133,0.4868421052631579,0.7997237569060773,0.8333333333333334,max_steps,0.001,False,0.0,0.0
frozen,32,1.0,2,final,40000,0.4161252081394195,0.7781978845596313,0.7933391212605478,0.0,0.0610786550004066,0.0,415.5213925838471,0.7204203559475701,0.7095824184210519,0.7211666703224182,0.7154958158860325,0.7302504816955684,0.7770640019034023,0.4593437945791726,0.8858578607322326,0.9905482041587902,0.1854838709677419,0.6765327695560254,0.739010989010989,0.9953703703703703,0.2301666587591171,0.1760310962935396,0.2294557097118463,0.3065655244572325,0.1216931216931216,0.3780718336483932,0.2241195304162219,0.1003584229390681,0.0847651775486827,0.065891472868217,0.0733590733590733,0.687666654586792,0.6887851563673715,0.6969545681477783,0.7555661958343308,0.3934040047114252,0.8383321141185077,0.9868173258003766,0.1922714420358152,0.6763070077864294,0.6686303387334315,0.9907834101382488,0.7953333258628845,0.7869526675365611,0.8697813121272365,0.8396815149558855,0.5752380952380952,0.9447453954496208,0.991304347826087,0.5037440435670524,0.5104602510460251,0.8606060606060606,0.987012987012987,0.2529999911785126,0.178371479328533,0.2556976097832129,0.3793879387938794,0.0516273849607182,0.4017957351290684,0.2028397565922921,0.1522338665195808,0.0295358649789029,0.0894901144640998,0.0427350427350427,0.7426666617393494,0.7365072696617695,0.8521478521478522,0.7998281786941581,0.4434108527131783,0.8435374149659864,0.987012987012987,0.4466800804828973,0.5148063781321185,0.7787985865724382,0.9623430962343096,max_steps,0.001,False,0.0,0.0
headlr,32,0.00390625,0,init,0,2.1841070652008057,0.332388162612915,0.1251588133782611,0.8846156597137451,1.4391000280531594,0.0,0.0049891471862792,0.7182499777396494,0.712864147270734,0.3043333292007446,0.1136374507585727,0.1183637946040034,0.5266802443991854,0.2562764916856863,0.1214165261382799,0.0,0.0,0.0,0.0,0.0,0.1303333342075348,0.0655577803135378,0.0210867802108678,0.2256544502617801,0.1244563399130143,0.1405465699944227,0.0091116173120728,0.069164265129683,0.0,0.0,0.0,0.3148333430290222,0.1161258340170806,0.0490463215258855,0.5393568751232984,0.2522167487684729,0.1898066783831282,0.0,0.0147058823529411,0.0,0.0,0.0,0.273499995470047,0.1058907021365924,0.0900594732370433,0.507416081186573,0.1318996415770609,0.1987577639751552,0.0,0.0248833592534992,0.0,0.0,0.0,0.1156666651368141,0.0554092515655569,0.0079239302694136,0.237851662404092,0.067006554989075,0.1248484848484848,0.0,0.0610526315789473,0.0,0.0,0.0,0.2815000116825104,0.1070353758449575,0.0373333333333333,0.5178537330532748,0.132568971694733,0.249208025343189,0.0,0.0263543191800878,0.0,0.0,0.0,max_steps,0.001,False,0.0,0.0
headlr,32,0.00390625,0,1.0,26483,0.999994695186615,0.4873976409435272,0.5160267932688466,0.0792658925056457,1.52659462726848,1.044111967086792,164.01482796669006,0.703392675019988,0.7074891023764788,0.4869999885559082,0.476189962396833,0.685479733196511,0.3972691807542263,0.317016317016317,0.5545990031717263,0.9618874773139746,0.1352657004830917,0.6682408500590319,0.0945709281961471,0.4713804713804714,0.1466666609048843,0.088740076601316,0.0488485694347522,0.2665510263081815,0.1431364880719593,0.1678321678321678,0.0032051282051282,0.0709759188846641,0.0,0.0090702947845804,0.0890410958904109,0.4774999916553497,0.4649368223984774,0.5921416712783619,0.4191919191919191,0.3306581059390048,0.5877318116975749,0.98348623853211,0.1335311572700296,0.5983772819472617,0.0804387568555758,0.4588744588744589,0.4510000050067901,0.4745088772975947,0.8279404211607602,0.4583455130078924,0.2653061224489796,0.4711340206185567,0.9779735682819384,0.1461412151067323,0.6545454545454545,0.132286995515695,0.336906584992343,0.1476666629314422,0.0867160284493929,0.0610484406104844,0.292225201072386,0.0880829015544041,0.1533242876526458,0.0,0.1097345132743362,0.0,0.0069044879171461,0.0691244239631336,0.453166663646698,0.4743611473370467,0.8193877551020409,0.4438672438672438,0.2764350453172205,0.489193463363205,0.9866666666666668,0.1382716049382716,0.5742092457420924,0.165380374862183,0.3758389261744966,max_steps,0.001,False,-0.014857302719661347,-0.005375044894255221
headlr,32,0.00390625,0,final,40000,0.8451147675514221,0.5623188614845276,0.5824734094969567,0.05875039473176,1.1397651486525222,1.2911360263824463,254.46041870117188,0.7001216908137055,0.7021942170703706,0.5298333168029785,0.4935589831861525,0.7053087757313109,0.541991341991342,0.1816216216216216,0.6330708661417322,0.966789667896679,0.1485319516407599,0.5572916666666666,0.1664626682986536,0.540962288686606,0.1516666710376739,0.0929756381553301,0.0734642178594046,0.2796803652968037,0.140625,0.1600467289719626,0.0070175438596491,0.074074074074074,0.0,0.0088495575221238,0.0930232558139534,0.5346666574478149,0.5026797048342878,0.6314580941446614,0.5712691771269177,0.2193823216187433,0.6722595078299777,0.9870609981515712,0.1454545454545454,0.5280259951259139,0.198547215496368,0.5706594885598923,0.5699999928474426,0.5541983290887669,0.8250384812724474,0.6350237322008494,0.3440233236151603,0.628808864265928,0.9732142857142856,0.168,0.4875,0.4875444839857651,0.4386317907444668,0.1523333340883255,0.0899010930589703,0.072639225181598,0.3055408970976253,0.0851887705711519,0.1319587628865979,0.0,0.1138487680543755,0.0099502487562189,0.0159090909090909,0.074074074074074,0.6038333177566528,0.5866229647898915,0.7983539094650206,0.6725160066397913,0.3791982665222101,0.7203947368421053,0.9866666666666668,0.1508248232521602,0.4814090019569471,0.6116107931316435,0.4786324786324786,max_steps,0.001,False,-0.018128286925943926,-0.010669930200363442
headlr,32,0.00390625,1,init,0,2.265035390853882,0.2167612016201019,0.0835440401637046,1.0888712406158447,1.556145637501802,0.0,0.0134596824645996,0.7070709515151236,0.6910179648938882,0.1391666680574417,0.0492366371504953,0.0,0.3884476534296029,0.0,0.0,0.02,0.0346820809248554,0.0,0.0,0.0,0.1503333300352096,0.0784116281244672,0.0126353790613718,0.321634363541121,0.1482675261885576,0.0793825799338478,0.0027137042062415,0.1127780651836523,0.0,0.0204498977505112,0.0078431372549019,0.1483333259820938,0.0501476870337374,0.0,0.4106844741235392,0.0,0.0,0.0,0.0406447091800981,0.0,0.0,0.0,0.13516665995121,0.051156802059856,0.0,0.3662893081761006,0.0,0.0014445648248465,0.0,0.0926773455377574,0.0,0.0,0.0,0.1436666697263717,0.0704273058016975,0.0121317157712305,0.3182897862232779,0.106029106029106,0.0444951511694238,0.0031347962382445,0.1365638766519823,0.0,0.0132013201320132,0.0,0.1515000015497207,0.0550938856893327,0.0,0.417391304347826,0.0,0.0,0.0,0.0784536668561682,0.0,0.0,0.0,max_steps,0.001,False,0.0,0.0
headlr,32,0.00390625,1,1.0,24030,0.9999969601631165,0.5534971952438354,0.4652861299793775,0.1026064977049827,1.7413763499079251,1.0565615892410278,262.2771224975586,0.6880422649882875,0.6975387296395049,0.531166672706604,0.4126382479621329,0.723950233281493,0.5639567936327459,0.2936329588014981,0.6655152561888313,0.9794392523364486,0.0595238095238095,0.0105820105820105,0.0049751243781094,0.4121687929342492,0.1423333287239074,0.089235741899688,0.070343725019984,0.279123414071511,0.1459293394777265,0.1547816473189607,0.0318091451292246,0.0885993485342019,0.0049140049140049,0.0084210526315789,0.0192,0.5288333296775818,0.4129888179868349,0.7087301587301588,0.5692797223025745,0.2525879917184265,0.7002865329512894,0.9777777777777776,0.0531400966183574,0.0547263681592039,0.0,0.4003707136237256,0.6259999871253967,0.471115961103569,0.891640866873065,0.8173455978975033,0.2658423493044822,0.776844070961718,0.9783549783549784,0.1416122004357298,0.037037037037037,0.0048959608323133,0.3264705882352941,0.1579999923706054,0.0830616022054219,0.0559552358113509,0.3379113760041461,0.070528967254408,0.1121495327102803,0.0069686411149825,0.124038954382368,0.0,0.0221975582685904,0.0178041543026706,0.6333333253860474,0.4659296547157276,0.8835341365461847,0.8334407908875994,0.2576779026217228,0.8337975858867224,0.982608695652174,0.046875,0.0220994475138121,0.0,0.3333333333333333,max_steps,0.001,False,-0.01902868652683609,0.006520764745616692
headlr,32,0.00390625,1,0.8,37691,0.7999931573867798,0.6194707155227661,0.596629446688958,0.0668313577771186,1.1361518019979069,1.356019377708435,408.3226020336151,0.6883869668156912,0.6985360509563693,0.5716666579246521,0.5144779775793865,0.7750113173381621,0.6016483516483516,0.1045081967213114,0.7066586682663467,0.9794392523364486,0.1104972375690607,0.4030226700251889,0.4881450488145049,0.4613710554951034,0.1435000002384185,0.0946701795456699,0.0828125,0.2683288809735826,0.1399851079672375,0.1714285714285714,0.0276679841897233,0.0983182406209573,0.0221238938053097,0.018796992481203,0.0225694444444444,0.5688333511352539,0.5246219979953753,0.7448142788229619,0.5963923337091319,0.1112214498510427,0.7297619047619047,0.9924812030075189,0.1306930693069307,0.4371584699453552,0.5521978021978022,0.4268774703557312,0.6821666359901428,0.5793418023347905,0.8778696051423324,0.7931646693297825,0.2743801652892562,0.8438133874239351,0.9866666666666668,0.1590319792566983,0.2057877813504823,0.7152974504249292,0.3580645161290323,0.1583333313465118,0.0872544071581991,0.0695102685624012,0.3256180957390847,0.0726351351351351,0.1360347322720694,0.0068259385665529,0.1266968325791855,0.0,0.0350515463917525,0.0129171151776103,0.6829999685287476,0.578497062429806,0.8530940009447331,0.7937708565072302,0.2832764505119454,0.8851148851148851,0.9912280701754386,0.0991580916744621,0.1734417344173441,0.7760381211708646,0.3513513513513513,max_steps,0.001,False,-0.018683984699432332,0.007518086062481055
headlr,32,0.00390625,1,final,40000,0.7791845202445984,0.6233144402503967,0.6018885484713665,0.0629755109548568,1.083780810727108,1.3956429958343506,432.8546311855316,0.687934878185538,0.7000320621362874,0.5766666531562805,0.5230059274839516,0.7766355140186916,0.6058114035087719,0.0892667375132837,0.7111913357400722,0.9812734082397004,0.1065719360568383,0.4554913294797688,0.5128205128205128,0.4679911699779249,0.1438333392143249,0.095402893732935,0.0827478532396565,0.2679368859779696,0.1380846325167037,0.1719955898566703,0.0316205533596837,0.1031592520954223,0.0217864923747276,0.0185873605947955,0.022707423580786,0.5768333077430725,0.5351689312528854,0.7502507522567703,0.6023014313780523,0.0952380952380952,0.7344497607655502,0.9924812030075189,0.1361058601134215,0.4934541792547834,0.5763157894736842,0.4359233097880928,0.6856666803359985,0.5870567579914745,0.8765088207985144,0.7912039093736117,0.2527472527472527,0.8481141692150866,0.9866666666666668,0.1627118644067796,0.2634730538922156,0.7399317406143344,0.3621533442088091,0.1591666638851165,0.0886104341213047,0.0754716981132075,0.3241960991038481,0.0743871513102282,0.1392313270485859,0.0068493150684931,0.1273821464393179,0.0,0.0369609856262833,0.0130151843817787,0.684333324432373,0.5872012479373574,0.8527577937649881,0.7891916033943724,0.2589118198874296,0.8904522613065327,0.9912280701754386,0.1084990958408679,0.2487562189054726,0.791005291005291,0.3540090771558245,max_steps,0.001,False,-0.019136073329585557,0.00901409724239921
headlr,32,0.00390625,2,init,0,2.238520383834839,0.0199117846786975,0.0126828140900837,0.7700344920158386,1.418584519082317,0.0,0.0122759342193603,0.7204203559475701,0.7095824184210519,0.028833333402872,0.01747255797435,0.0,0.0,0.0,0.0,0.0,0.0148148148148148,0.0,0.0,0.1424382069543359,0.1236666664481163,0.0826811082778458,0.1063515509601181,0.252657151533556,0.0731070496083551,0.1151977793199167,0.0145631067961165,0.0470957613814756,0.1023706896551724,0.0,0.0327868852459016,0.0313333347439765,0.0164285402193384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1478568619740464,0.0168333332985639,0.0098457495270678,0.0,0.0005243838489774,0.0,0.0059523809523809,0.0,0.006514657980456,0.0,0.0,0.0756203229617959,0.1071666628122329,0.0672717498487764,0.1251840942562592,0.2635845091564094,0.0297397769516728,0.0679611650485436,0.013029315960912,0.0547619047619047,0.0304498269896193,0.0,0.0207351555136663,0.0181666668504476,0.0096086652690426,0.0,0.0,0.0,0.0031446540880503,0.0,0.0,0.0,0.0,0.0833333333333333,max_steps,0.001,False,0.0,0.0
headlr,32,0.00390625,2,1.0,29472,0.9999994039535522,0.4865784645080566,0.4760146426892032,0.070358507335186,1.2943794730385048,1.1217408180236816,313.02506279945374,0.7177183869687346,0.7168323868414932,0.5068333148956299,0.4720854604001864,0.6818397344713134,0.5075255869957856,0.2836230558096981,0.601842374616172,0.9702602230483272,0.1409691629955947,0.255653883972468,0.3669724770642202,0.4400826446280991,0.1101666688919067,0.0784946273610358,0.0757341576506955,0.2282828282828282,0.0604703247480403,0.1159420289855072,0.0864661654135338,0.0238568588469184,0.0783838383838383,0.0044150110375275,0.0329004329004329,0.5258333086967468,0.4746418203340495,0.7384183434721572,0.5200833085391252,0.2729449321628092,0.6542155816435432,0.9905482041587902,0.1731601731601731,0.3503981797497156,0.1648106904231625,0.4071969696969697,0.5118333101272583,0.4391935366384537,0.8367444074250358,0.6240369799691834,0.2612966601178781,0.5381222432262129,0.9743589743589745,0.0151515151515151,0.106355382619974,0.2859960552268245,0.3106796116504854,0.1009999960660934,0.0708262974422476,0.1532792925571112,0.2334704207529263,0.0484330484330484,0.0552188552188552,0.0398860398860398,0.0380434782608695,0.0315512708150744,0.0200445434298441,0.0175097276264591,0.5366666316986084,0.4356924625804126,0.8522464103751737,0.688324377137274,0.2442244224422442,0.6780162842339008,0.987012987012987,0.0439882697947214,0.0581395348837209,0.0484988452655889,0.3207810320781032,max_steps,0.001,False,-0.002701968978835567,0.007249968420441344
headlr,32,0.00390625,2,final,40000,0.90475994348526,0.5558286309242249,0.5384773060653577,0.0531164593994617,1.0758045961561775,1.2895914316177368,417.4833514690399,0.7185879284123415,0.719000524642916,0.5568333268165588,0.5192007275815582,0.7128987517337032,0.5626628075253256,0.2332155477031802,0.6409560021727322,0.9774436090225564,0.1377870563674321,0.2899786780383795,0.6658385093167701,0.4520255863539446,0.1173333302140235,0.0829215196651536,0.0846560846560846,0.2415490646537578,0.0586245772266065,0.1245634458672875,0.0962962962962963,0.023076923076923,0.0813953488372093,0.0084566596194503,0.0276752767527675,0.5923333168029785,0.5576556500193786,0.7459509486348913,0.5770435773283965,0.2350230414746544,0.708904109589041,0.9924242424242424,0.1851851851851851,0.3883495145631068,0.7534246575342466,0.4325955734406438,0.5995000004768372,0.4995930890432857,0.859542697153523,0.6908387720570461,0.1794453507340946,0.6092619392185239,0.9785407725321889,0.0481283422459893,0.1311475409836065,0.6675805346127485,0.3318518518518518,0.1106666624546051,0.0763799195576544,0.1650977552498189,0.250615763546798,0.0416088765603328,0.0572597137014314,0.0347826086956521,0.0570687418936446,0.0319634703196347,0.0319829424307036,0.0170394036208732,0.6553333401679993,0.5263873863259959,0.8616236162361623,0.7680695333943275,0.0907372400756143,0.8484848484848485,0.982608695652174,0.0715197956577266,0.088560885608856,0.6925485284909205,0.3333333333333333,max_steps,0.001,False,-0.001832427535228609,0.00941810622186412
nat,32,1.0,0,init,0,2.1841070652008057,0.332388162612915,0.1251588133782611,0.8846156597137451,1.4391000280531594,0.0,0.1993792057037353,0.7182499777396494,0.712864147270734,0.3043333292007446,0.1136374507585727,0.1183637946040034,0.5266802443991854,0.2562764916856863,0.1214165261382799,0.0,0.0,0.0,0.0,0.0,0.1303333342075348,0.0655577803135378,0.0210867802108678,0.2256544502617801,0.1244563399130143,0.1405465699944227,0.0091116173120728,0.069164265129683,0.0,0.0,0.0,0.3148333430290222,0.1161258340170806,0.0490463215258855,0.5393568751232984,0.2522167487684729,0.1898066783831282,0.0,0.0147058823529411,0.0,0.0,0.0,0.273499995470047,0.1058907021365924,0.0900594732370433,0.507416081186573,0.1318996415770609,0.1987577639751552,0.0,0.0248833592534992,0.0,0.0,0.0,0.1156666651368141,0.0554092515655569,0.0079239302694136,0.237851662404092,0.067006554989075,0.1248484848484848,0.0,0.0610526315789473,0.0,0.0,0.0,0.2815000116825104,0.1070353758449575,0.0373333333333333,0.5178537330532748,0.132568971694733,0.249208025343189,0.0,0.0263543191800878,0.0,0.0,0.0,max_steps,0.001,True,0.0,0.0
