regime,arm,width,head_mult,seed,threshold,step,loss,acc_train,gnorm_theta,gnorm_phi,disp,wall_s,probe_val,probe_test,acc_iid_val,acc_reversed_val,acc_ctx_random_val,acc_spec_only_val,acc_iid_test,acc_reversed_test,acc_ctx_random_test,acc_spec_only_test,status,lr,tau,reached_star,probe_val_gain,probe_test_gain
ready,ctxfree,128,1.0,2,0.3,4884,0.2999916672706604,0.888146162033081,0.0918423533439636,0.0870174307214199,0.1618762016296386,43.81223130226135,0.9134068873286526,0.9753205128205128,0.8793045878410339,0.8752925395965576,0.8766298890113831,0.8709461688995361,0.9634615778923036,0.9647436141967772,0.9634615778923036,0.9605769515037536,stopped,0.001,1.89166259765625,True,0.004346372450685365,-0.0016025641025639858
ready,ctxfree,128,1.0,2,0.2,13615,0.1999986469745636,0.919340431690216,0.0434788279235363,0.0701414196564939,0.2887179851531982,122.04147243499756,0.9167502507522568,0.9756410256410256,0.9067201614379884,0.9124038815498352,0.9090604782104492,0.902708113193512,0.9746795296669006,0.978205144405365,0.9762820601463318,0.9740384817123412,stopped,0.001,1.89166259765625,True,0.0076897358742895605,-0.0012820512820511665
ready,ctxfree,128,1.0,2,0.15,23123,0.1499957144260406,0.9362744688987732,0.035024344921112,0.0643050936443059,0.3610576093196869,207.41994428634644,0.9174189234369776,0.9756410256410256,0.9160815477371216,0.9210966229438782,0.917084574699402,0.920093595981598,0.9733974933624268,0.9756410717964172,0.9743589758872986,0.9753205180168152,stopped,0.001,1.89166259765625,True,0.008358408559010377,-0.0012820512820511665
ready,ctxfree,128,1.0,2,0.1,33971,0.0999986380338668,0.9665775299072266,0.0326852239668369,0.0605672565938667,0.436557799577713,297.4388642311096,0.9197592778335004,0.9756410256410256,0.9234369397163392,0.9241056442260742,0.9244399666786194,0.9307923316955566,0.972115397453308,0.9724359512329102,0.9727564454078674,0.9717949032783508,stopped,0.001,1.89166259765625,True,0.010698762955533181,-0.0012820512820511665
ready,ctxfree,128,1.0,2,final,33971,0.0999986380338668,0.9665775299072266,0.0326852239668369,0.0605672565938667,0.436557799577713,297.4606065750122,0.9197592778335004,0.9756410256410256,0.9234369397163392,0.9241056442260742,0.9244399666786194,0.9307923316955566,0.972115397453308,0.9724359512329102,0.9727564454078674,0.9717949032783508,stopped,0.001,1.89166259765625,True,0.010698762955533181,-0.0012820512820511665
ready,ctxfree,8,1.0,0,init,0,0.798240065574646,0.5053476095199585,0.7430640459060669,1.0578719920315764,0.0,0.0079846382141113,0.9147442326980942,0.9737179487179488,0.2443998605012893,0.2139752507209777,0.2280173748731613,0.2260113656520843,0.2067307829856872,0.1650641113519668,0.1875,0.1717948764562606,max_steps,0.001,1.89166259765625,True,0.0,0.0
ready,ctxfree,8,1.0,0,0.6,1331,0.5998898148536682,0.6203208565711975,0.1725907772779464,0.2928975346536438,0.0513165220618248,13.253667831420898,0.9154129053828152,0.9743589743589745,0.562019407749176,0.3286526203155517,0.4393179416656494,0.4500167071819305,0.6269230842590332,0.2980769276618957,0.4676282107830047,0.4881410300731659,max_steps,0.001,1.89166259765625,True,0.0006686726847209279,0.0006410256410256387
ready,ctxfree,8,1.0,0,0.5,2566,0.4999822676181793,0.6809269189834595,0.1054744645953178,0.1646958933823037,0.0924944728612899,26.23597526550293,0.9157472417251756,0.9762820512820513,0.6957539319992065,0.4195921123027801,0.5593447089195251,0.6161818504333496,0.7439102530479431,0.3967948853969574,0.5660256743431091,0.6464743614196777,max_steps,0.001,1.89166259765625,True,0.0010030090270813918,0.002564102564102444
ready,ctxfree,8,1.0,0,0.4,6494,0.3999864459037781,0.7482174634933472,0.095203548669815,0.1345581224332417,0.1633926928043365,67.27235150337219,0.917753259779338,0.9759615384615384,0.7810096740722656,0.5262454152107239,0.6589769124984741,0.752591073513031,0.848717987537384,0.535897433757782,0.6919872164726257,0.8208333849906921,max_steps,0.001,1.89166259765625,True,0.0030090270812437314,0.0022435897435896246
ready,ctxfree,8,1.0,0,0.3,9341,0.2999809980392456,0.8565062284469604,0.1123144328594207,0.1862307131273109,0.2259318232536316,98.0744526386261,0.917753259779338,0.9753205128205128,0.8355064988136292,0.8154463171958923,0.8248077630996704,0.8191240429878235,0.9275641441345216,0.9086538553237916,0.9182692766189576,0.9051282405853271,max_steps,0.001,1.89166259765625,True,0.0030090270812437314,0.0016025641025639858
