dataset,fold,split,core,n_valid_px,width,seed,mode,head_in,lam_WW,resid_WW,ray_WW,iters_WW,stop_WW,lam_Wb,resid_Wb,ray_Wb,iters_Wb,stop_Wb,lam_phi,resid_phi,ray_phi,iters_phi,stop_phi,secs_phi,activation_energy_ratio_sqrt,energy_preBN_labeled,energy_postBN_labeled,p_min_mean,fused_max_dev_vs_train,fused_sq_sum,head_max_dev_vs_module,logit_absmax,lam_Sh,lam_Sh_cen,lam_Shup,lam_Shsk,cos_u_mu_Sh,lamS9_full,lamS9cen_full,trS9_full,mu9norm_full,n_full,lamS9_valid,lamS9cen_valid,trS9_valid,mu9norm_valid,n_valid,cos_s9cen_valid_full,cos_s9cen_mu9,cos_s9_mu9,bn1_eps,bn1_var_min,bn1_var_med,bn1_var_max,bn1_gain_min,bn1_gain_med,bn1_gain_max,bn1_frac_var_lt_10eps,bn1_mean_absmax,bn1_gamma_min,bn1_gamma_max,bn2_eps,bn2_var_min,bn2_var_med,bn2_var_max,bn2_gain_min,bn2_gain_med,bn2_gain_max,bn2_frac_var_lt_10eps,bn2_mean_absmax,bn2_gamma_min,bn2_gamma_max,tf32,direction,e_pre,e_cen,e_bn1,e_relu1,e_bn2,e_logit_valid,e_final,quad_min,c_star,dW_fro,ggn_quad,n_channels,e_pre_mean,e_cen_mean,e_bn1_mean,e_relu1_mean,e_bn2_mean,e_logit_valid_mean,e_final_mean,xcheck_rel_disc,xcheck_abs_disc,xcheck_both_zero,e_final_max_over_c,secs_dir,peak_gb
breast,0,train,D13,29664,48,2,train,112,62.16964340209961,0.00011013586281994676,62.16964340209961,21,tol+resid,62.16963195800781,7.016788651437399e-05,62.16963195800781,22,tol+resid,109.09165954589844,0.0009490817564712492,109.09165954589844,19,tol+resid,1.5831894874572754,2.360559792080489,23.912307739257812,133.24517822265625,0.16368582844734192,0.0,7231445.310114427,1.430511474609375e-06,3.7811012268066406,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.06529720532548224,0.10828587278200921,0.2644876213552987,1.944415680027138,3.038751623165359,3.913086518246192,0.0,0.7199747100325083,1.0,1.0,False,bias_ec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,5.421010862427522e-19,96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-19,True,0.0,1.3120062351226807,2.678022144
breast,0,train,D13,29664,48,2,eval_head,112,1.699320673942566,9.235622487383317e-05,1.699320673942566,32,tol+resid,1.7042680978775024,0.000276214046128023,1.7042680978775024,30,tol+resid,5.88407039642334,0.0009860320727449576,5.88407039642334,19,tol+resid,1.4297544956207275,0.9999948950713828,23.912307739257812,23.912063598632812,0.2307187020778656,0.0,7231445.310114427,2.384185791015625e-07,0.5273991823196411,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.010971766884339382,0.01836580025112627,0.06669612674084972,3.8718376432133623,7.377113754265761,9.54253781769066,0.0,0.3227908934975594,1.0,1.0,False,s9cen,54.60501433168796,54.60493633372797,54.604467405597546,38.09803083717489,7.374495501776338,0.2437262780533942,0.052354358826878805,6.6055922400899995e-06,16,1.0,0.052354343235492706,96,54.60501433168796,54.60493633372797,54.60446740559754,27.728843245999126,4.682584792102143,0.0966605317011479,0.018587515848456474,2.9780492872451976e-07,1.5591386098856574e-08,False,0.052354358826878805,1.1153457164764404,
breast,0,train,D13,29664,48,2,eval_head,112,1.699320673942566,9.235622487383317e-05,1.699320673942566,32,tol+resid,1.7042680978775024,0.000276214046128023,1.7042680978775024,30,tol+resid,5.88407039642334,0.0009860320727449576,5.88407039642334,19,tol+resid,1.4297544956207275,0.9999948950713828,23.912307739257812,23.912063598632812,0.2307187020778656,0.0,7231445.310114427,2.384185791015625e-07,0.5273991823196411,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.010971766884339382,0.01836580025112627,0.06669612674084972,3.8718376432133623,7.377113754265761,9.54253781769066,0.0,0.3227908934975594,1.0,1.0,False,mu9,247.55948104869145,247.55609621356408,247.55700518763442,99.71269872296408,21.544748149430028,1.2660142135291892,0.28596488942501885,0.00026580251599373807,16,0.9999999403953552,0.2859647870063782,96,247.55948104869142,247.55609621356413,247.55700518763436,121.33968485335242,20.779438212973904,0.38715767760175246,0.0740236616254718,3.581511033939607e-07,1.0241864067950246e-07,False,0.28596488942501885,1.1159486770629883,
breast,0,train,D13,29664,48,2,eval_head,112,1.699320673942566,9.235622487383317e-05,1.699320673942566,32,tol+resid,1.7042680978775024,0.000276214046128023,1.7042680978775024,30,tol+resid,5.88407039642334,0.0009860320727449576,5.88407039642334,19,tol+resid,1.4297544956207275,0.9999948950713828,23.912307739257812,23.912063598632812,0.2307187020778656,0.0,7231445.310114427,2.384185791015625e-07,0.5273991823196411,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.010971766884339382,0.01836580025112627,0.06669612674084972,3.8718376432133623,7.377113754265761,9.54253781769066,0.0,0.3227908934975594,1.0,1.0,False,s9,248.22275897497838,248.21938048462357,248.22027676415766,100.92698271502977,21.807212676448554,1.274722473321601,0.28781863216977693,0.0002839482483908036,16,1.0,0.2878185510635376,96,248.22275897497835,248.21938048462366,248.2202767641576,121.59940308088589,20.82242205279997,0.387765898967773,0.07413890570548322,2.817963476663608e-07,8.110623933577088e-08,False,0.28781863216977693,1.1155180931091309,
breast,0,train,D13,29664,48,2,eval_head,112,1.699320673942566,9.235622487383317e-05,1.699320673942566,32,tol+resid,1.7042680978775024,0.000276214046128023,1.7042680978775024,30,tol+resid,5.88407039642334,0.0009860320727449576,5.88407039642334,19,tol+resid,1.4297544956207275,0.9999948950713828,23.912307739257812,23.912063598632812,0.2307187020778656,0.0,7231445.310114427,2.384185791015625e-07,0.5273991823196411,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.010971766884339382,0.01836580025112627,0.06669612674084972,3.8718376432133623,7.377113754265761,9.54253781769066,0.0,0.3227908934975594,1.0,1.0,False,s9cen_full,252.9976912826621,252.9943412350072,252.99516119054255,102.32556494607462,22.10614556530834,1.2677888361369967,0.28691931251985475,0.00018743161185205337,16,1.0000001192092896,0.2869192361831665,96,252.99769128266203,252.99434123500717,252.99516119054258,124.20074834096998,21.27357815282828,0.38210509441769086,0.07299085985948021,2.660562914985895e-07,7.633668824835738e-08,False,0.28691931251985475,1.1167142391204834,
breast,0,train,D13,29664,48,2,eval_head,112,1.699320673942566,9.235622487383317e-05,1.699320673942566,32,tol+resid,1.7042680978775024,0.000276214046128023,1.7042680978775024,30,tol+resid,5.88407039642334,0.0009860320727449576,5.88407039642334,19,tol+resid,1.4297544956207275,0.9999948950713828,23.912307739257812,23.912063598632812,0.2307187020778656,0.0,7231445.310114427,2.384185791015625e-07,0.5273991823196411,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.010971766884339382,0.01836580025112627,0.06669612674084972,3.8718376432133623,7.377113754265761,9.54253781769066,0.0,0.3227908934975594,1.0,1.0,False,ggn_top,239.9512859498694,239.94803185469277,239.94888428229902,113.40282390886298,35.99201554589433,7.059374443896095,1.6993212169632452,0.01084695467716189,-1,1.0,1.699320673942566,0,,,,,,,,3.195515208604952e-07,5.430206793111125e-07,False,1.6993212169632452,0.0902557373046875,
breast,0,train,D13,29664,48,2,eval_head,112,1.699320673942566,9.235622487383317e-05,1.699320673942566,32,tol+resid,1.7042680978775024,0.000276214046128023,1.7042680978775024,30,tol+resid,5.88407039642334,0.0009860320727449576,5.88407039642334,19,tol+resid,1.4297544956207275,0.9999948950713828,23.912307739257812,23.912063598632812,0.2307187020778656,0.0,7231445.310114427,2.384185791015625e-07,0.5273991823196411,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.010971766884339382,0.01836580025112627,0.06669612674084972,3.8718376432133623,7.377113754265761,9.54253781769066,0.0,0.3227908934975594,1.0,1.0,False,bias_ec,1.0,0.0,0.9999899864196777,0.3252075569674609,0.07021005816261872,0.003710208852889177,0.0008391502071149312,1.7648521725002208e-07,16,1.0,0.0008391499286517501,96,1.0,0.0,0.9999899864196777,0.4894279435602826,0.08401313330367473,0.0011770920392199541,0.00022511686859992214,3.318394951882269e-07,2.784631811161148e-10,False,0.0008391502071149312,1.110694408416748,2.54602752
breast,0,train,D13,29664,48,2,eval_bn1,112,43.534175872802734,0.0002029325593351751,43.534175872802734,23,tol+resid,43.60969161987305,0.00020307257545807306,43.60969161987305,23,tol+resid,106.62834167480469,0.0009781808586323759,106.62834167480469,30,tol+resid,2.30245304107666,0.9999948950713828,23.912307739257812,23.912063598632812,0.16633164882659912,0.0,7231445.310114427,1.430511474609375e-06,3.508502960205078,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.010971766884339382,0.01836580025112627,0.06669612674084972,3.8718376432133623,7.377113754265761,9.54253781769066,0.0,0.3227908934975594,1.0,1.0,False,s9cen,54.60501433168797,54.60493633372797,54.60446740559754,44.08557039043506,323.52389779138144,9.894577037559866,2.032701406075882,0.0014323231570367717,11,1.0,2.032701253890991,96,54.60501433168796,54.60493633372797,54.60446740559754,27.728843245999126,231.01777493033168,5.060314950730336,0.9240912359033991,7.486829617793785e-08,1.5218489091139986e-07,False,2.032701406075882,1.1744515895843506,
breast,0,train,D13,29664,48,2,eval_bn1,112,43.534175872802734,0.0002029325593351751,43.534175872802734,23,tol+resid,43.60969161987305,0.00020307257545807306,43.60969161987305,23,tol+resid,106.62834167480469,0.0009781808586323759,106.62834167480469,30,tol+resid,2.30245304107666,0.9999948950713828,23.912307739257812,23.912063598632812,0.16633164882659912,0.0,7231445.310114427,1.430511474609375e-06,3.508502960205078,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.010971766884339382,0.01836580025112627,0.06669612674084972,3.8718376432133623,7.377113754265761,9.54253781769066,0.0,0.3227908934975594,1.0,1.0,False,mu9,247.55948104869142,247.5560962135641,247.55700518763442,157.05891957794168,1175.5953782000724,36.62838662916577,8.260328057327555,0.0030158329321043897,7,0.9999999403953552,8.260326385498047,96,247.55948104869142,247.55609621356413,247.55700518763436,121.33968485335242,757.9994614954194,16.852485183664715,3.1083039645171624,2.023926285986053e-07,1.6718295086093349e-06,False,8.260328057327555,1.1768405437469482,
breast,0,train,D13,29664,48,2,eval_bn1,112,43.534175872802734,0.0002029325593351751,43.534175872802734,23,tol+resid,43.60969161987305,0.00020307257545807306,43.60969161987305,23,tol+resid,106.62834167480469,0.0009781808586323759,106.62834167480469,30,tol+resid,2.30245304107666,0.9999948950713828,23.912307739257812,23.912063598632812,0.16633164882659912,0.0,7231445.310114427,1.430511474609375e-06,3.508502960205078,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.010971766884339382,0.01836580025112627,0.06669612674084972,3.8718376432133623,7.377113754265761,9.54253781769066,0.0,0.3227908934975594,1.0,1.0,False,s9,248.2227589749784,248.2193804846236,248.22027676415766,158.07132883594457,1186.6254441775936,36.85392974158944,8.30992462510558,0.0011275507054585021,7,1.0,8.309925079345703,96,248.22275897497835,248.21938048462366,248.2202767641576,121.59940308088589,760.1814187868289,16.894720467302026,3.1160621723275397,5.4662360792894154e-08,4.542401228491144e-07,False,8.30992462510558,1.1759331226348877,
breast,0,train,D13,29664,48,2,eval_bn1,112,43.534175872802734,0.0002029325593351751,43.534175872802734,23,tol+resid,43.60969161987305,0.00020307257545807306,43.60969161987305,23,tol+resid,106.62834167480469,0.0009781808586323759,106.62834167480469,30,tol+resid,2.30245304107666,0.9999948950713828,23.912307739257812,23.912063598632812,0.16633164882659912,0.0,7231445.310114427,1.430511474609375e-06,3.508502960205078,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.010971766884339382,0.01836580025112627,0.06669612674084972,3.8718376432133623,7.377113754265761,9.54253781769066,0.0,0.3227908934975594,1.0,1.0,False,s9cen_full,252.9976912826621,252.99434123500725,252.99516119054255,162.29227560821406,1219.628335049276,36.867832683215084,8.298749563011516,0.008228536782624224,7,1.0,8.298749923706055,96,252.99769128266203,252.99434123500717,252.99516119054258,124.20074834096998,778.0226799186958,16.70388215412199,3.075005730867821,4.346371952902303e-08,3.6069453912546123e-07,False,8.298749563011516,1.1742377281188965,
breast,0,train,D13,29664,48,2,eval_bn1,112,43.534175872802734,0.0002029325593351751,43.534175872802734,23,tol+resid,43.60969161987305,0.00020307257545807306,43.60969161987305,23,tol+resid,106.62834167480469,0.0009781808586323759,106.62834167480469,30,tol+resid,2.30245304107666,0.9999948950713828,23.912307739257812,23.912063598632812,0.16633164882659912,0.0,7231445.310114427,1.430511474609375e-06,3.508502960205078,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.010971766884339382,0.01836580025112627,0.06669612674084972,3.8718376432133623,7.377113754265761,9.54253781769066,0.0,0.3227908934975594,1.0,1.0,False,ggn_top,240.0953731461312,240.09221172367737,240.09296934306636,134.44575198981565,2620.306132731344,188.61321682158524,43.53417656995928,0.3417444786073188,-1,0.9999999403953552,43.534175872802734,0,,,,,,,,1.6014005523433306e-08,6.971565440494487e-07,False,43.53417656995928,0.09215402603149414,
breast,0,train,D13,29664,48,2,eval_bn1,112,43.534175872802734,0.0002029325593351751,43.534175872802734,23,tol+resid,43.60969161987305,0.00020307257545807306,43.60969161987305,23,tol+resid,106.62834167480469,0.0009781808586323759,106.62834167480469,30,tol+resid,2.30245304107666,0.9999948950713828,23.912307739257812,23.912063598632812,0.16633164882659912,0.0,7231445.310114427,1.430511474609375e-06,3.508502960205078,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.010971766884339382,0.01836580025112627,0.06669612674084972,3.8718376432133623,7.377113754265761,9.54253781769066,0.0,0.3227908934975594,1.0,1.0,False,bias_ec,1.0,0.0,0.9999899864196777,0.36378249665405477,3.0606986182395204,0.08809795203309581,0.01723234870985951,1.739574090559674e-05,55,1.0,0.017232349142432213,96,1.0,0.0,0.9999899864196777,0.4894279435602826,1.8634587228753865,0.04099633143729207,0.007630338952979647,2.5102364151064596e-08,4.325727033516191e-10,False,0.01723234870985951,1.1717140674591064,2.546028544
breast,0,train,D13,29664,48,2,eval_bn2,112,7.146132946014404,0.00013872165382592479,7.146132946014404,34,tol+resid,7.14613151550293,9.692421864511411e-05,7.14613151550293,35,tol+resid,23.291786193847656,0.0007193622871174418,23.291786193847656,24,tol+resid,1.9480314254760742,2.360559792080489,23.912307739257812,133.24517822265625,0.21201597154140472,0.0,7231445.310114427,4.76837158203125e-07,1.437406063079834,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.06529720532548224,0.10828587278200921,0.2644876213552987,1.944415680027138,3.038751623165359,3.913086518246192,0.0,0.7199747100325083,1.0,1.0,False,s9cen,54.60501433168796,54.60493633372797,1343.001774993825,717.8971710799464,106.15727042002734,3.187575072370532,0.6576860122499258,0.0,45,1.0,0.6576858162879944,96,54.60501433168796,54.60493633372797,361.855978062406,186.69351345052394,31.299698328974454,0.650701428249403,0.12405804267173544,2.9795666596156194e-07,1.9596193145954288e-07,False,0.6576860122499258,1.261573314666748,
breast,0,train,D13,29664,48,2,eval_bn2,112,7.146132946014404,0.00013872165382592479,7.146132946014404,34,tol+resid,7.14613151550293,9.692421864511411e-05,7.14613151550293,35,tol+resid,23.291786193847656,0.0007193622871174418,23.291786193847656,24,tol+resid,1.9480314254760742,2.360559792080489,23.912307739257812,133.24517822265625,0.21201597154140472,0.0,7231445.310114427,4.76837158203125e-07,1.437406063079834,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.06529720532548224,0.10828587278200921,0.2644876213552987,1.944415680027138,3.038751623165359,3.913086518246192,0.0,0.7199747100325083,1.0,1.0,False,mu9,247.55948104869142,247.55609621356408,5833.249774789291,1404.1016904648354,192.6242659678414,9.76267789220275,2.103890825338545,0.0,45,0.9999999403953552,2.1038901805877686,96,247.55948104869142,247.55609621356413,1448.926891487298,720.3950933560254,122.45816137510896,2.3059340214131687,0.4394933346822905,3.064563847890437e-07,6.447507763240878e-07,False,2.103890825338545,1.262455701828003,
breast,0,train,D13,29664,48,2,eval_bn2,112,7.146132946014404,0.00013872165382592479,7.146132946014404,34,tol+resid,7.14613151550293,9.692421864511411e-05,7.14613151550293,35,tol+resid,23.291786193847656,0.0007193622871174418,23.291786193847656,24,tol+resid,1.9480314254760742,2.360559792080489,23.912307739257812,133.24517822265625,0.21201597154140472,0.0,7231445.310114427,4.76837158203125e-07,1.437406063079834,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.06529720532548224,0.10828587278200921,0.2644876213552987,1.944415680027138,3.038751623165359,3.913086518246192,0.0,0.7199747100325083,1.0,1.0,False,s9,248.22275897497838,248.21938048462357,5851.542843753552,1415.0415978416834,194.35871209280845,9.800679521166934,2.1109142081909917,0.0,45,1.0000001192092896,2.1109139919281006,96,248.22275897497835,248.21938048462366,1453.9403309951213,722.9168761854431,122.85389584405563,2.312982529690728,0.4408994838172029,1.0244987234036054e-07,2.1626289115062036e-07,False,2.1109142081909917,1.2636618614196777,
breast,0,train,D13,29664,48,2,eval_bn2,112,7.146132946014404,0.00013872165382592479,7.146132946014404,34,tol+resid,7.14613151550293,9.692421864511411e-05,7.14613151550293,35,tol+resid,23.291786193847656,0.0007193622871174418,23.291786193847656,24,tol+resid,1.9480314254760742,2.360559792080489,23.912307739257812,133.24517822265625,0.21201597154140472,0.0,7231445.310114427,4.76837158203125e-07,1.437406063079834,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.06529720532548224,0.10828587278200921,0.2644876213552987,1.944415680027138,3.038751623165359,3.913086518246192,0.0,0.7199747100325083,1.0,1.0,False,s9cen_full,252.9976912826621,252.99434123500725,5975.903222374606,1398.4965078747998,192.33600225018742,9.488467989855383,2.0428671973861556,0.0,45,1.0000001192092896,2.0428664684295654,96,252.99769128266203,252.99434123500717,1481.366867937355,736.9020442456243,125.28250222960702,2.272376256102603,0.4329236725606285,3.568301410556856e-07,7.289565902013351e-07,False,2.0428671973861556,1.2644124031066895,
breast,0,train,D13,29664,48,2,eval_bn2,112,7.146132946014404,0.00013872165382592479,7.146132946014404,34,tol+resid,7.14613151550293,9.692421864511411e-05,7.14613151550293,35,tol+resid,23.291786193847656,0.0007193622871174418,23.291786193847656,24,tol+resid,1.9480314254760742,2.360559792080489,23.912307739257812,133.24517822265625,0.21201597154140472,0.0,7231445.310114427,4.76837158203125e-07,1.437406063079834,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.06529720532548224,0.10828587278200921,0.2644876213552987,1.944415680027138,3.038751623165359,3.913086518246192,0.0,0.7199747100325083,1.0,1.0,False,ggn_top,239.7130287222028,239.70985878286615,2713.372137181897,1268.0289521808158,376.2319197362349,30.42665241570419,7.146134475365936,0.06920536490982121,-1,1.0,7.146132946014404,0,,,,,,,,2.1401102049075727e-07,1.5293515316372464e-06,False,7.146134475365936,0.09920787811279297,
breast,0,train,D13,29664,48,2,eval_bn2,112,7.146132946014404,0.00013872165382592479,7.146132946014404,34,tol+resid,7.14613151550293,9.692421864511411e-05,7.14613151550293,35,tol+resid,23.291786193847656,0.0007193622871174418,23.291786193847656,24,tol+resid,1.9480314254760742,2.360559792080489,23.912307739257812,133.24517822265625,0.21201597154140472,0.0,7231445.310114427,4.76837158203125e-07,1.437406063079834,41.756398667944566,29.613649185147768,0.002773382145286485,41.75539892338946,0.9028904313326649,252.99762163009783,252.99425938749835,575.6254826100743,0.1304207628311918,112896,332.3593566900519,67.13853756123949,784.9114860630862,18.106366936494748,29664,0.21757170049455885,0.19177005024521324,0.9988890289558972,1e-05,0.03697746611685858,0.15865009462925977,0.5087970458320288,1.4019206784067797,2.5105771257947223,5.199633220929857,0.0,0.034452159252610574,1.0,1.0,1e-05,0.06529720532548224,0.10828587278200921,0.2644876213552987,1.944415680027138,3.038751623165359,3.913086518246192,0.0,0.7199747100325083,1.0,1.0,False,bias_ec,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.202285662861181e-19,96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.202285662861181e-19,True,0.0,1.2568883895874023,2.67802112
