arm,width,head_mult,seed,threshold,step,loss,acc_train,f1_train,gnorm_theta,gnorm_phi,disp,wall_s,probe_val,probe_test,acc_iid_val,f1_iid_val,f1_iid_val_CancerEpi,f1_iid_val_CAS,f1_iid_val_NormalStroma,f1_iid_val_NormalEpi,acc_ctx_random_val,f1_ctx_random_val,f1_ctx_random_val_CancerEpi,f1_ctx_random_val_CAS,f1_ctx_random_val_NormalStroma,f1_ctx_random_val_NormalEpi,acc_homogeneous_val,f1_homogeneous_val,f1_homogeneous_val_CancerEpi,f1_homogeneous_val_CAS,f1_homogeneous_val_NormalStroma,f1_homogeneous_val_NormalEpi,acc_iid_test,f1_iid_test,f1_iid_test_CancerEpi,f1_iid_test_CAS,f1_iid_test_NormalStroma,f1_iid_test_NormalEpi,acc_ctx_random_test,f1_ctx_random_test,f1_ctx_random_test_CancerEpi,f1_ctx_random_test_CAS,f1_ctx_random_test_NormalStroma,f1_ctx_random_test_NormalEpi,acc_homogeneous_test,f1_homogeneous_test,f1_homogeneous_test_CancerEpi,f1_homogeneous_test_CAS,f1_homogeneous_test_NormalStroma,f1_homogeneous_test_NormalEpi,status,lr,reached_star,probe_val_gain,probe_test_gain
shuf,32,1.0,2,0.5,8812,0.4999556243419647,0.7963578701019287,0.7777829510661419,0.1627842634916305,0.1943692087262944,0.3499330878257751,97.05463147163393,0.6620641504112004,0.6494696099070476,0.5762162208557129,0.5490300708864637,0.7104547221142635,0.3823915900131406,0.59679037111334,0.5064836003051106,0.680810809135437,0.663404682715209,0.7225806451612903,0.7286746987951808,0.7035110533159948,0.4988523335883703,0.5643243193626404,0.5303823604078692,0.7221362229102167,0.3009097270818754,0.5752895752895753,0.5231939163498099,0.5737037062644958,0.5501934664227033,0.7078384798099763,0.4293520686963309,0.6034063260340633,0.4601769911504424,0.6751852035522461,0.6439708971537969,0.720677146311971,0.7275985663082437,0.6912442396313364,0.4363636363636363,0.5518518686294556,0.5249454355694291,0.7053254437869823,0.3584288052373158,0.585394581861013,0.4506329113924051,max_steps,0.001,True,0.13086323236206399,0.060884488735761244
shuf,32,1.0,2,0.4,10855,0.3999775648117065,0.8373802304267883,0.8223895685225067,0.1282121688127517,0.1344331347453647,0.4050903618335724,120.15520572662354,0.6689404647915678,0.6588073957654047,0.6313513517379761,0.6094056667968453,0.7459954233409611,0.5048899755501223,0.6353944562899787,0.5513428120063191,0.7116216421127319,0.6942405142720415,0.758893280632411,0.745136186770428,0.7197411003236246,0.5531914893617021,0.6213513612747192,0.5954337410323031,0.7513187641296156,0.460559796437659,0.6192946058091287,0.550561797752809,0.6311110854148865,0.6081918900783584,0.7315084449621433,0.5673758865248227,0.6503957783641161,0.4834874504623513,0.7022222280502319,0.672204636820755,0.7450746268656716,0.7513227513227513,0.7084639498432602,0.4839572192513369,0.6151852011680603,0.5918139297855112,0.7348353552859619,0.5151291512915129,0.6313099041533546,0.4859813084112149,max_steps,0.001,True,0.13773954674243138,0.07022227459411834
shuf,32,1.0,2,0.3,16262,0.2999941110610962,0.8801917433738708,0.8687009963982087,0.0781691819429397,0.0645697518207398,0.487813264131546,181.3191442489624,0.6736805975661397,0.6873966565856603,0.703513503074646,0.6826130398970629,0.7936507936507936,0.6470914127423822,0.6929773650609402,0.5967325881341359,0.7405405640602112,0.7232738876361192,0.7884690299961044,0.7680945347119645,0.7404092071611253,0.5961227786752827,0.6967567801475525,0.6746050758921438,0.797514619883041,0.6179326099371788,0.6807297605473204,0.6022433132010354,0.7185184955596924,0.6902691536063821,0.8050521691378364,0.6945337620578779,0.7086956521739131,0.5527950310559007,0.7559259533882141,0.7227550238647737,0.7997705106138842,0.7993197278911565,0.7483552631578947,0.5435745937961596,0.7051851749420166,0.6777647652559191,0.7969264544456641,0.6706114398422091,0.697508896797153,0.5460122699386503,max_steps,0.001,True,0.14247967951700335,0.09881153541437393
shuf,32,1.0,2,0.2,34716,0.1999973952770233,0.923450529575348,0.9157986286060628,0.0458778291940689,0.0346949475063197,0.6278951168060303,390.49600172042847,0.6771069431399737,0.7157154119569169,0.7208108305931091,0.7005454042286311,0.8060808305524657,0.6804798255179935,0.7069988137603797,0.6086221470836856,0.7410811185836792,0.7221860990915909,0.8007722007722008,0.7615729218516675,0.7262357414448669,0.6001635322976288,0.7159459590911865,0.6964330355075308,0.8042915279319275,0.6640841173215274,0.6979472140762464,0.619409282700422,0.7770370244979858,0.7482281129669541,0.861506055818852,0.7538367096378146,0.7454268292682927,0.6321428571428571,0.8107407689094543,0.7760781072210154,0.8599562363238512,0.8384230982787341,0.7881856540084389,0.6177474402730375,0.7744444608688354,0.7467269284484077,0.8587987355110642,0.7490729295426453,0.7441154138192863,0.6349206349206349,max_steps,0.001,True,0.14590602509083728,0.12713029078563054
shuf,32,1.0,2,final,40000,0.183998554944992,0.9301597476005554,0.923355619564978,0.0420278720557689,0.0319910435881987,0.6601055264472961,449.75861144065857,0.6767189697528264,0.7247424351915025,0.7218918800354004,0.7020320857372273,0.8053591365835504,0.6847826086956522,0.7099463966646814,0.6080402010050251,0.7381080985069275,0.719542918451876,0.7990708478513356,0.756134201301953,0.7236180904522613,0.5993485342019544,0.7183784246444702,0.6992154000732738,0.8034124629080118,0.6718061674008811,0.7049763033175356,0.6166666666666667,0.7822222113609314,0.7536502584155429,0.8670520231213873,0.7584097859327217,0.7488514548238897,0.6402877697841727,0.818148136138916,0.7839799531510068,0.870460704607046,0.8407079646017699,0.7898305084745763,0.6349206349206349,0.7788888812065125,0.7523984641160391,0.8657187993680885,0.749691738594328,0.7452471482889734,0.648936170212766,max_steps,0.001,True,0.14551805170369003,0.13615731402021614
shuffull,32,1.0,0,init,0,1.4048315286636353,0.2358466535806656,0.2238136217472834,0.0,2.144491235821884,0.0,0.172518253326416,0.7643083674634118,0.8681046826016268,0.1956756860017776,0.1758381311782484,0.1224970553592461,0.0717203812982296,0.3907014681892333,0.1184336198662846,0.2116216272115707,0.2019439157334448,0.1834961997828447,0.2822619623006283,0.2124352331606217,0.1295822676896845,0.2132432460784912,0.2024707622234999,0.2304239401496259,0.0379746835443038,0.4163602941176471,0.125124131082423,0.2214814871549606,0.1858766875789919,0.1139028475711892,0.10459035444509,0.4266528925619834,0.0983606557377049,0.216296300292015,0.1981852412735951,0.1906906906906907,0.2873345935727788,0.2176568573014991,0.0970588235294117,0.2211111038923263,0.1912001462207406,0.2190280629705681,0.0450771055753262,0.448456610366919,0.0522388059701492,stopped,0.001,True,0.0,0.0
shuffull,32,1.0,0,1.0,169,0.9987440705299376,0.6070287823677063,0.5426589752500712,0.0,1.1203789876493162,0.0,1.0487172603607178,0.7643083674634118,0.8681046826016268,0.4881081283092499,0.4053795711948188,0.6985578614139993,0.1918215613382899,0.5238954012623985,0.2072434607645875,0.5194594860076904,0.4663166376450229,0.6948596427269413,0.3311345646437995,0.5575575575575575,0.2817147856517935,0.4883783757686615,0.3846593600398695,0.7082494969818913,0.1741741741741741,0.5264598540145985,0.1297539149888143,0.5048148036003113,0.4035846747872498,0.7443298969072165,0.2230026338893766,0.547191011235955,0.099815157116451,0.5425925850868225,0.4777317357701062,0.7649572649572649,0.3462450592885375,0.5446910617876425,0.2550335570469799,0.5266666412353516,0.4123465017096785,0.7656019656019656,0.2334494773519163,0.5553021664766249,0.0950323974082073,stopped,0.001,True,0.0,0.0
shuffull,32,1.0,0,0.8,438,0.7996813058853149,0.6904792785644531,0.6428833046324215,0.0,0.670025734501556,0.0,2.3559303283691406,0.7643083674634118,0.8681046826016268,0.5397297143936157,0.4592975637902513,0.7280791538723985,0.3349347975291695,0.5644465740297077,0.2097297297297297,0.5632432699203491,0.5186717438453831,0.7099376604327099,0.4455445544554455,0.6009438909281594,0.3182608695652174,0.5289189219474792,0.4384477060950128,0.7276395427034297,0.3146997929606625,0.5564127290260367,0.1550387596899224,0.5799999833106995,0.4839163202675122,0.780241935483871,0.4330527926549349,0.5865680837954406,0.1358024691358024,0.6048148274421692,0.5550129762772994,0.7765089722675367,0.5043103448275862,0.5979247730220493,0.3413078149920255,0.5985184907913208,0.49474208938448,0.8074110190151146,0.4299923488905891,0.5862708719851577,0.1552941176470588,stopped,0.001,True,0.0,0.0
shuffull,32,1.0,0,0.6,1261,0.5999528765678406,0.7844089865684509,0.7649572601502513,0.0,0.3935258112527002,0.0,6.223084926605225,0.7643083674634118,0.8681046826016268,0.5748648643493652,0.5476808410306258,0.6656346749226006,0.5440567711413364,0.6268817204301075,0.3541501976284585,0.6024324297904968,0.5821053327995798,0.6740947075208914,0.6082251082251082,0.6457971014492754,0.4003044140030441,0.5816216468811035,0.5548058072420005,0.6710273181993074,0.5654692931633836,0.625414364640884,0.3573122529644268,0.6174073815345764,0.589910423917987,0.6950699939135727,0.6324675324675325,0.6423982869379015,0.3897058823529412,0.636296272277832,0.6082816649359652,0.7111650485436893,0.6603415559772297,0.6496350364963503,0.4119850187265917,0.6092592477798462,0.5847539404513873,0.6926829268292682,0.6159844054580896,0.624551328068916,0.4057971014492754,stopped,0.001,True,0.0,0.0
shuffull,32,1.0,0,0.5,2076,0.4999221861362457,0.8214057683944702,0.8052993514474291,0.0,0.3127043468991604,0.0,10.059184789657593,0.7643083674634118,0.8681046826016268,0.6145946383476257,0.5934044832338654,0.6858267716535433,0.6167597765363129,0.654300168634064,0.4167312161115414,0.6337838172912598,0.6161562750071995,0.6888532477947072,0.6583979328165375,0.6698853349426674,0.4474885844748858,0.6148648858070374,0.5948465190472004,0.6821583300512013,0.6267332224070993,0.6521739130434783,0.4183206106870229,0.6470370292663574,0.6216067912793244,0.6990654205607477,0.6941538461538461,0.6681783824640968,0.4250295159386068,0.6677777767181396,0.6401034713718268,0.7248157248157249,0.7148884870403858,0.674347158218126,0.4463625154130702,0.6311110854148865,0.6088140513824197,0.6904761904761905,0.6679035250463822,0.6435045317220544,0.4333719582850521,stopped,0.001,True,0.0,0.0
shuffull,32,1.0,0,0.4,3452,0.3999718725681305,0.855846643447876,0.8422827945618547,0.0,0.2321357298211218,0.0,16.541627645492554,0.7643083674634118,0.8681046826016268,0.6600000262260437,0.6399342235973906,0.7144535840188014,0.6896186440677966,0.6923076923076923,0.4633569739952718,0.6740540862083435,0.6541569592639516,0.7334118570867687,0.6958270487682252,0.6905940594059405,0.4967948717948718,0.6508108377456665,0.6315262669759107,0.7094753328112764,0.6738312735088662,0.6804245283018868,0.4623739332816136,0.6781481504440308,0.6511412475994953,0.7253694581280788,0.7326615293420272,0.6861198738170347,0.4604141291108404,0.6918518543243408,0.6612396654472512,0.7429963459196103,0.7492728330424665,0.6889952153110048,0.4636942675159236,0.6611111164093018,0.6363361455317572,0.7212307692307692,0.7017964071856287,0.6604068857589984,0.4619105199516324,stopped,0.001,True,0.0,0.0
shuffull,32,1.0,0,0.3,6273,0.2999880909919739,0.889201283454895,0.8782994656322515,0.0,0.1535196481346799,0.0,29.790138959884644,0.7643083674634118,0.8681046826016268,0.6935135126113892,0.6751096259461664,0.7423409269442263,0.7288659793814433,0.7162904209884076,0.5129411764705882,0.7143243551254272,0.6942089544108352,0.7705426356589147,0.7390029325513197,0.7117346938775511,0.5555555555555556,0.685405433177948,0.6687074763385661,0.7355958958168903,0.7136150234741784,0.7079538554948391,0.5176651305683564,0.7192592620849609,0.688643098619804,0.7688651218062983,0.7694954128440367,0.7108927108927109,0.5053191489361702,0.7266666889190674,0.6926412243641472,0.7811764705882352,0.7776510832383124,0.7131147540983607,0.4986225895316804,0.698888897895813,0.6711803076126199,0.7604790419161677,0.7380675203725262,0.6855295068714632,0.5006451612903225,stopped,0.001,True,0.0,0.0
shuffull,32,1.0,0,0.2,13607,0.1999954134225845,0.9277955293655396,0.9199528908019666,0.0,0.0949555650802056,0.0,63.898216009140015,0.7643083674634118,0.8681046826016268,0.7229729890823364,0.7032629562150584,0.7729022324865281,0.7531549722362443,0.7340823970037453,0.5529122231337161,0.7367568016052246,0.7157499394874414,0.7992366412213741,0.7564919157275846,0.7139208173690932,0.5933503836317136,0.7145946025848389,0.6952655173560812,0.7674508291554184,0.7424783273839878,0.7228766274023558,0.5482562854825629,0.7681481242179871,0.7334490557813235,0.8224617129892229,0.8070175438596491,0.7385677308024159,0.5657492354740061,0.7677778005599976,0.7297035986552374,0.819468024900962,0.8133918770581778,0.7463203463203463,0.5396341463414634,0.7559259533882141,0.7224013613435988,0.8182336182336183,0.7915742793791575,0.72027373823781,0.5595238095238095,stopped,0.001,True,0.0,0.0
shuffull,32,1.0,0,0.15,21081,0.1499976366758346,0.9497125148773192,0.9442679403289956,0.0,0.0757027793076527,0.0,98.6607563495636,0.7643083674634118,0.8681046826016268,0.7305405735969543,0.7095721607038793,0.7851964898893552,0.7566482689412946,0.7364438839848676,0.56,0.7386486530303955,0.7176565873436769,0.801829268292683,0.7588235294117647,0.710997442455243,0.5989761092150171,0.727837860584259,0.7077496982096501,0.7796480489671003,0.7571644042232277,0.7317380352644837,0.5624483043837882,0.7900000214576721,0.7540651577273589,0.8479823106688779,0.8195121951219512,0.7537248028045574,0.5950413223140496,0.7844444513320923,0.7433297292480021,0.8372093023255814,0.8257080610021786,0.759581881533101,0.5508196721311476,0.7848148345947266,0.7496439341542402,0.8549450549450549,0.8063284233496999,0.733275412684622,0.6040268456375839,stopped,0.001,True,0.0,0.0
shuffull,32,1.0,0,0.1,33555,0.0999974906444549,0.9722684025764464,0.9694177848495013,0.0,0.0599794947907523,0.0,170.03487420082092,0.7643083674634118,0.8681046826016268,0.7416216135025024,0.7208936385551581,0.7945309532852259,0.7673143996013951,0.743801652892562,0.577927548441449,0.7375676035881042,0.7172214855922607,0.8009188361408882,0.7571288102261554,0.7081218274111675,0.6027164685908319,0.735405445098877,0.7151729432331299,0.785986290936786,0.7655550024888004,0.7331639135959339,0.5759865659109992,0.8018518686294556,0.7663515649988359,0.8695181375203032,0.8208714362560516,0.7462422634836428,0.6287744227353463,0.7925925850868225,0.7490208649377019,0.8481219379422972,0.8301682040151926,0.7622377622377622,0.5555555555555556,0.8022221922874451,0.7679043381836896,0.8764166216945494,0.8153347732181425,0.7394366197183099,0.6404293381037567,stopped,0.001,True,0.0,0.0
shuffull,32,1.0,0,final,33555,0.0999974906444549,0.9722684025764464,0.9694177848495013,0.0,0.0599794947907523,0.0,170.09756183624268,0.7643083674634118,0.8681046826016268,0.7416216135025024,0.7208936385551581,0.7945309532852259,0.7673143996013951,0.743801652892562,0.577927548441449,0.7375676035881042,0.7172214855922607,0.8009188361408882,0.7571288102261554,0.7081218274111675,0.6027164685908319,0.735405445098877,0.7151729432331299,0.785986290936786,0.7655550024888004,0.7331639135959339,0.5759865659109992,0.8018518686294556,0.7663515649988359,0.8695181375203032,0.8208714362560516,0.7462422634836428,0.6287744227353463,0.7925925850868225,0.7490208649377019,0.8481219379422972,0.8301682040151926,0.7622377622377622,0.5555555555555556,0.8022221922874451,0.7679043381836896,0.8764166216945494,0.8153347732181425,0.7394366197183099,0.6404293381037567,stopped,0.001,True,0.0,0.0
shuffull,32,1.0,1,init,0,1.411258578300476,0.1946325898170471,0.1838976249588056,0.0,2.164565101309861,0.0,0.0119576454162597,0.7558052628409797,0.9161338146980812,0.0835135132074356,0.0846490692059331,0.0195473251028806,0.0551543007222587,0.1070840197693575,0.1568106312292359,0.1964864879846573,0.1909010685600027,0.1871599564744287,0.146433041301627,0.2455696202531645,0.1844416562107904,0.0662162154912948,0.0685099931892715,0.041002277904328,0.0602258469259723,0.0806709265175718,0.0921409214092141,0.0803703665733337,0.0775758522018177,0.0284829721362229,0.0748752079866888,0.1355166572557876,0.0714285714285714,0.1970370411872863,0.1818828657308647,0.2172073342736248,0.1521739130434782,0.2682379349046015,0.0899122807017543,0.0700000002980232,0.0616750688096149,0.0482985729967069,0.0273752012882447,0.1313868613138686,0.0396396396396396,stopped,0.001,True,0.0,0.0
shuffull,32,1.0,1,1.0,201,0.9997079968452454,0.5340574979782104,0.4718516960260889,0.0,1.0254403107583878,0.0,2.180735349655152,0.7558052628409797,0.9161338146980812,0.4613513648509979,0.4088322586949559,0.6496969696969697,0.0703363914373088,0.5293056807935077,0.3859899928520371,0.4486486613750458,0.4017564851486873,0.6153846153846154,0.1206636500754147,0.5376443418013857,0.3333333333333333,0.4702702760696411,0.4046265342995883,0.6883217324052591,0.0357698289269051,0.5286738351254481,0.3657407407407407,0.4451851844787597,0.3770159014199847,0.6740139211136891,0.0655737704918032,0.5319720580333154,0.2365038560411311,0.4592592716217041,0.3941560974145545,0.684331797235023,0.1091251175917215,0.5328310010764262,0.2503364737550471,0.4681481420993805,0.392241056097964,0.7265625,0.0390625,0.5273790536948432,0.2759601706970128,stopped,0.001,True,0.0,0.0
shuffull,32,1.0,1,0.8,518,0.7998219132423401,0.6564217209815979,0.6118475010194715,0.0,0.6149427993059953,0.0,5.552052021026611,0.7558052628409797,0.9161338146980812,0.5359459519386292,0.4746565647280083,0.7374461979913917,0.2538141470180305,0.5605769230769231,0.3467889908256881,0.5329729914665222,0.4913982850847896,0.6954545454545454,0.3464052287581699,0.5786290322580645,0.3451043338683788,0.5451351404190063,0.4746471749632794,0.7596791070805721,0.2542955326460481,0.5605033881897387,0.3241106719367589,0.5433333516120911,0.4733597852188657,0.7921318447634237,0.2341549295774647,0.5574324324324325,0.3097199341021416,0.550000011920929,0.5009377231051064,0.7434025828186412,0.3577235772357723,0.5779870512065921,0.3246376811594202,0.5533333420753479,0.4822031528104825,0.8110936682365254,0.2253521126760563,0.554932735426009,0.3374340949033392,stopped,0.001,True,0.0,0.0
