M,a0,v0,m,Delta,immediate_stop,u_M,a_Tm_cf,v_Tm_cf,b_Tm_cf,q_Tm_cf,abs_err_q_Tm_cf_minus_m,invariant_b2_minus_M_v2_diff,T_m_cf,T_m_quad,T_m_quad_abserr,rel_T_cf_vs_quad,beta0_sum_exact,beta0_ptp,beta_shift_spread,a_Tm_ode,v_Tm_ode,b_Tm_ode,q_Tm_ode,T_m_ode,rel_err_u_cf_vs_ode,rel_err_v_cf_vs_ode,rel_err_b_cf_vs_ode,rel_err_T_cf_vs_ode,max_rel_err_cf_vs_ode,I1_max_rel_err_v,I1_max_rel_err_b,I1_max_rel_err_q,suppression_I4,suppression_bound_I2,slack_I2_suppression,slack_I2_uM,slack_I2_uM_positive,M_times_uM,Delta_over_v0sq,rel_M_uM_vs_limit,suppression_ode,a_over_m,limit_a_over_m,rel_a_over_m_vs_limit,a_over_a0,limit_a_over_a0,a_over_a0_minus_1,dv_abs,dv_bound_I3,slack_I3_dv,disp,disp_bound_I3,slack_I3_disp,disp_ode,disp_spectral_only,disp_ratio_joint_over_spectral,Psi_a0_m,T_bound_lower,T_bound_upper,slack_T_upper,slack_T_lower,slack_T_upper_ode,slack_T_lower_ode,gap_sup_cf,gap_min_cf,gap_bound_uniform_I5,slack_I5_uniform,slack_I5_nonneg,max_excess_I5_pointwise,slack_I5_pointwise,C0_I5,p0_I5,gap_sup_times_M,gap_sup_ode,gap_min_ode,rel_gap_sup_cf_vs_ode,frozen_ode_max_rel_err_vs_Psi_inv,reversal_margin,err_reversal,reversal_margin_ode,reversal_margin_limit,err_reversal_limit,err_reversal_spectral_only,suff_cond_threshold,suff_cond_M_v0sq,suff_cond_holds,suff_cond_consistent,ctrl_u,ctrl_u_M1_cf,ctrl_rel_err_u,ctrl_rel_err_v,ctrl_rel_err_b,ctrl_T_m,ctrl_T_m_M1_cf,ctrl_rel_err_T,ctrl_suppression,ctrl_disp,note,runtime_s
1,1.7,-1.3,4.0,2.3,0,0.6980264836678429,2.398026483667843,-1.6297766831193699,-0.9829405052390379,3.9999999999999996,4.440892098500626e-16,4.440892098500626e-16,14.085003661634863,14.085003661634861,1.5637495367076661e-13,1.2611688871893888e-16,0.0,0.0,0.0,2.398026483667856,-1.6297766831193554,-0.9829405052390388,4.0,14.085003661635167,1.9086204617189707e-14,8.855752735707733e-15,9.035932642577714e-16,2.1565987970938547e-14,2.1565987970938547e-14,7.751681849400695e-13,4.897899051619742e-13,1.3145040611561853e-13,0.3034897755077578,0.3717472118959107,0.0682574363881529,0.15699210369275163,0.6980264836678429,0.6980264836678429,1.36094674556213,0.48710227939188927,0.3034897755077636,0.5995066209169607,0.425,0.41060381392226053,1.4106038139222605,1.0,0.41060381392226053,0.3297766831193698,1.2039144287664996,0.8741377456471298,0.7720062387253789,1.4766403544953908,0.7046341157700119,0.7720062387253848,2.3,0.33565488640233865,np.float64(51.424202641417025),np.float64(5.745493052670205),np.float64(19.116803955917106),np.float64(5.0318002942822435),np.float64(8.339510608964659),np.float64(5.03180029428194),np.float64(8.33951060896496),0.6800958503867172,0.0,5.080888918499721,4.400793068113003,0.0,0.0,0.0,7.2603550295857975,0.8455347349164652,0.6800958503867172,0.6800958503866994,0.0,2.6119213025490093e-14,4.996003610813204e-16,0.7960529673356858,0,0.7960529673357124,-0.6000000000000001,1,0,6.666666666666666,1.6900000000000002,0,1,0.6980264836678562,0.6980264836678429,1.9086204617189707e-14,8.855752735707733e-15,9.035932642577714e-16,14.085003661635167,14.085003661634861,2.169210485965749e-14,0.3034897755077636,0.7720062387253848,,0.033177852630615234
1,1.7,-0.2,2.0,0.30000000000000004,0,0.28783983734372565,1.9878398373437256,-0.20834253887808507,-0.05836620174524287,2.0,0.0,9.107298248878237e-18,2.1250205401958078,2.125020540195808,2.359246731526774e-14,2.0898113757015373e-16,0.0,0.0,0.0,1.9878398373437256,-0.20834253887808504,-0.058366201745242666,2.0,2.1250205401958016,0.0,1.3322087637546994e-16,3.4476789168435256e-15,2.925735925982153e-15,3.4476789168435256e-15,4.0000187985025995e-16,3.9232208364081496e-15,1.1102230246251565e-16,0.9594661244790853,0.9615384615384615,0.0020723370593761503,0.0006217011178128451,0.28783983734372565,0.28783983734372565,7.5,0.9616213550208366,0.9594661244790853,0.9939199186718628,0.85,0.16931755137866214,1.1693175513786622,1.0,0.16931755137866222,0.00834253887808506,5.625,5.616657461121915,0.28796070898126847,5.632391593201915,5.344430884220647,0.28796070898126847,0.30000000000000004,0.9598690299375614,np.float64(2.215108707203451),np.float64(0.39983911682372764),np.float64(2.129912218464857),np.float64(0.004891678269049127),np.float64(1.7251814233720801),np.float64(0.004891678269055344),np.float64(1.725181423372074),0.2869427190042493,0.0,162.618984557251,162.33204183824674,0.0,0.0,0.0,5.5,0.8455347349164652,0.2869427190042493,0.2869427190042493,0.0,0.0,1.1102230246251565e-16,1.9756796746874512,0,1.9756796746874512,1.4,0,0,,0.04000000000000001,,,0.28783983734372565,0.28783983734372565,0.0,1.3322087637546994e-16,3.4476789168435256e-15,2.1250205401958016,2.125020540195808,3.134717063552306e-15,0.9594661244790853,0.28796070898126847,,0.029443740844726562
1,1.7,-0.2,2.9,1.2,0,1.1091677249405565,2.8091677249405564,-0.3361667383203984,-0.2702000665302938,2.9,0.0,0.0,12.698127297487966,12.69812729748797,1.409775329529236e-13,2.797824904073314e-16,0.0,0.0,0.0,2.8091677249405564,-0.3361667383203981,-0.2702000665302934,2.9,12.698127297487957,0.0,8.256490738585579e-16,1.6435569966829485e-15,6.994562260183287e-16,1.6435569966829485e-15,5.392007658605029e-15,3.3641557275854106e-15,1.5313421029312505e-16,0.9243064374504638,0.9615384615384615,0.03723202408799764,0.044678428905597256,1.1091677249405565,1.1091677249405565,29.999999999999993,0.9630277425019815,0.9243064374504638,0.9686785258415712,0.5862068965517241,0.6524516029062098,1.6524516029062097,1.0,0.6524516029062097,0.13616673832039838,89.99999999999997,89.86383326167957,1.1174947081192939,90.00739614579872,88.88990143767943,1.1174947081192939,1.2,0.9312455900994115,np.float64(13.900197977715859),np.float64(0.19030939180881518),np.float64(13.36557497857294),np.float64(0.6674476810849743),np.float64(12.50781790567915),np.float64(0.6674476810849832),np.float64(12.507817905679142),1.1240451611134288,0.0,2158.39743139624,2157.2733862351265,0.0,0.0,0.0,72.99999999999999,0.8455347349164652,1.1240451611134288,1.1240451611134288,0.0,0.0,7.656710514656253e-17,2.718335449881113,0,2.718335449881113,0.5,0,0,,0.04000000000000001,,,1.1091677249405565,1.1091677249405565,0.0,0.0,2.0544462458536857e-16,12.698127297487964,12.69812729748797,4.196737356109971e-16,0.9243064374504638,1.1174947081192939,,0.030457258224487305
1,1.7,-0.2,4.0,2.3,0,1.8750131597688051,3.575013159768805,-0.6674257882109094,-0.6367551984624497,3.9999999999999996,4.440892098500626e-16,5.551115123125783e-17,37.80431465742273,37.8043146574227,2.8051212528038943e-12,7.518112598510905e-16,0.0,0.0,0.0,3.575013159768851,-0.6674257882108763,-0.6367551984624137,4.0,37.80431465742408,2.439512937615674e-14,4.9570524121514434e-14,5.649145242114006e-14,3.571103484292677e-14,5.649145242114006e-14,6.77473639280281e-12,1.7066542897438288e-12,3.8413716652030416e-14,0.8152231129429588,0.9615384615384615,0.14631534859550266,0.3365253017696561,1.8750131597688051,1.8750131597688051,57.499999999999986,0.9673910754822816,0.8152231129429787,0.8937532899422013,0.425,1.1029489175110618,2.102948917511062,1.0,1.1029489175110618,0.46742578821090935,330.6249999999999,330.157574211789,1.932397789480931,330.6323963669725,328.69999857749156,1.9323977894809674,2.3,0.8401729519482309,np.float64(51.424202641417025),np.float64(0.19365896904954824),np.float64(49.44634869367022),np.float64(11.642034036247487),np.float64(37.61065568837318),np.float64(11.642034036246137),np.float64(37.61065568837453),2.0870332558050597,0.0,7850.061890900022,7847.974857644217,0.0,0.0,0.0,265.4999999999999,0.8455347349164652,2.0870332558050597,2.0870332558050535,0.0,2.978988916735116e-15,5.551115123125783e-17,3.15002631953761,0,3.1500263195377016,-0.6000000000000001,1,0,6.666666666666666,0.04000000000000001,0,1,1.87501315976885,1.8750131597688051,2.3921437543610008e-14,4.907149199948576e-14,5.614273975187377e-14,37.80431465742407,37.8043146574227,3.6274893287815115e-14,0.8152231129429783,1.9323977894809665,,0.03050827980041504
1,1.7,0.05,2.0,0.30000000000000004,0,0.2992065335883087,1.9992065335883087,0.052254860827289085,0.015184547411080499,2.0,0.0,8.402566836762659e-19,2.2092279699101263,2.2092279699101294,2.4527357588401182e-14,1.4071089590074744e-15,0.0,0.0,0.0,1.9992065335883087,0.052254860827289085,0.015184547411080477,2.0,2.209227969910126,1.855278712183406e-16,0.0,1.4851549128979791e-15,2.0101556557249664e-16,1.4851549128979791e-15,4.1601560490101083e-16,1.8278829697205897e-15,1.1102230246251565e-16,0.9973551119610288,0.9975062344139651,0.00015112245293635862,4.533673588091869e-05,0.2992065335883087,0.2992065335883087,120.0,0.9975066122200975,0.997355111961029,0.9996032667941543,0.85,0.17600384328724045,1.1760038432872404,1.0,0.1760038432872404,0.002254860827289082,360.0,359.9977451391727,0.2992150299354665,360.00012437731453,359.7009093473791,0.29921502993546656,0.30000000000000004,0.9973834331182215,np.float64(2.215108707203451),np.float64(0.030342915752247544),np.float64(2.209584745340101),np.float64(0.0003567754299749204),np.float64(2.178885054157879),np.float64(0.0003567754299753645),np.float64(2.1788850541578784),0.2991471851032719,0.0,34534.358902339845,34534.05975515474,0.0,0.0,0.0,73.0,0.8455347349164652,0.2991471851032719,0.2991471851032719,0.0,0.0,1.1102230246251565e-16,1.9984130671766174,0,1.9984130671766174,1.4,0,0,,0.0025000000000000005,,,0.29920653358830873,0.2992065335883087,1.855278712183406e-16,0.0,9.139414848602948e-16,2.209227969910127,2.2092279699101294,1.0050778278624817e-15,0.997355111961029,0.29921502993546656,,0.028087615966796875
1,1.7,0.05,2.9,1.2,0,1.1932602269633026,2.8932602269633025,0.09002615938074193,0.07486460694378051,2.9,0.0,1.734723475976807e-18,13.808836407860309,13.80883640786031,1.5330888123288656e-13,1.286391399632417e-16,0.0,0.0,0.0,2.8932602269633025,0.09002615938074195,0.07486460694378054,2.9,13.808836407860317,0.0,1.5415283627864217e-16,3.7074362303767825e-16,6.431956998162087e-16,6.431956998162087e-16,1.1228036593809315e-14,6.505392010489261e-15,1.5313421029312505e-16,0.9943835224694189,0.9975062344139651,0.0031227119445462748,0.003747254333455574,1.1932602269633026,1.1932602269633026,479.9999999999999,0.9975140411938265,0.9943835224694189,0.9976759403321733,0.5862068965517241,0.7019177805666488,1.7019177805666486,1.0,0.7019177805666486,0.04002615938074193,5759.999999999998,5759.959973840618,1.1939313475603548,5760.000124377333,5758.806193029773,1.1939313475603548,1.2,0.994942789633629,np.float64(13.900197977715859),np.float64(0.012055652938927592),np.float64(13.86553414235996),np.float64(0.056697734499651986),np.float64(13.79678075492138),np.float64(0.056697734499643104),np.float64(13.79678075492139),1.1946795247807684,0.0,545453.641293121,545452.4466135963,0.0,0.0,0.0,1152.9999999999998,0.8455347349164652,1.1946795247807684,1.1946795247807684,0.0,0.0,7.656710514656253e-17,2.886520453926605,0,2.886520453926605,0.5,0,0,,0.0025000000000000005,,,1.1932602269633026,1.1932602269633026,0.0,1.5415283627864217e-16,3.7074362303767825e-16,13.808836407860317,13.80883640786031,5.145565598529668e-16,0.9943835224694189,1.1939313475603548,,0.03083968162536621
1,1.7,0.05,4.0,2.3,0,2.2443756304741034,3.944375630474103,0.23851291968396318,0.2332132347363002,3.9999999999999996,4.440892098500626e-16,6.938893903907228e-18,49.384168703297746,49.384168703297725,5.48274411463742e-13,4.3164201468839485e-16,0.0,0.0,0.0,3.944375630474133,0.23851291968390217,0.23321323473623654,4.0,49.38416870329915,1.3257128911914333e-14,2.5577966713077073e-13,2.730174834813615e-13,2.848837296943405e-14,2.730174834813615e-13,1.4137445014543747e-11,2.38476725354344e-12,8.326672684688674e-15,0.9758154915104799,0.9975062344139651,0.02169074290348527,0.049888708678016425,2.2443756304741034,2.2443756304741034,919.9999999999998,0.9975604612712238,0.9758154915104927,0.9860939076185258,0.425,1.3202209591024134,2.3202209591024134,1.0,1.3202209591024134,0.18851291968396316,21159.999999999993,21159.811487080307,2.252278644296438,21160.00012437733,21157.747845733033,2.252278644296463,2.3,0.9792515844767122,np.float64(51.424202641417025),np.float64(0.012148398835440577),np.float64(51.29596273458058),np.float64(1.911794031282831),np.float64(49.3720203044623),np.float64(1.9117940312814241),np.float64(49.37202030446371),2.281081917729491,0.0,2002519.742926089,2002517.4618441714,0.0,0.0,0.0,4232.999999999998,0.8455347349164652,2.281081917729491,2.281081917729491,0.0,0.0,5.551115123125783e-17,3.8887512609482062,0,3.8887512609482657,-0.6000000000000001,1,0,6.666666666666666,0.0025000000000000005,0,1,2.244375630474133,2.2443756304741034,1.3257128911914333e-14,2.5752520626041657e-13,2.7515973051826843e-13,49.3841687032991,49.384168703297725,2.7912850283182867e-14,0.9758154915104927,2.252278644296463,,0.03078293800354004
1,1.7,0.2,2.0,0.30000000000000004,0,0.28783983734372565,1.9878398373437256,0.20834253887808507,0.05836620174524287,2.0,0.0,9.107298248878237e-18,2.1250205401958078,2.125020540195808,2.359246731526774e-14,2.0898113757015373e-16,0.0,0.0,0.0,1.9878398373437256,0.20834253887808504,0.058366201745242666,2.0,2.1250205401958016,0.0,1.3322087637546994e-16,3.4476789168435256e-15,2.925735925982153e-15,3.4476789168435256e-15,4.0000187985025995e-16,3.9232208364081496e-15,1.1102230246251565e-16,0.9594661244790853,0.9615384615384615,0.0020723370593761503,0.0006217011178128451,0.28783983734372565,0.28783983734372565,7.5,0.9616213550208366,0.9594661244790853,0.9939199186718628,0.85,0.16931755137866214,1.1693175513786622,1.0,0.16931755137866222,0.00834253887808506,5.625,5.616657461121915,0.28796070898126847,5.632391593201915,5.344430884220647,0.28796070898126847,0.30000000000000004,0.9598690299375614,np.float64(2.215108707203451),np.float64(0.39983911682372764),np.float64(2.129912218464857),np.float64(0.004891678269049127),np.float64(1.7251814233720801),np.float64(0.004891678269055344),np.float64(1.725181423372074),0.2869427190042493,0.0,162.618984557251,162.33204183824674,0.0,0.0,0.0,5.5,0.8455347349164652,0.2869427190042493,0.2869427190042493,0.0,0.0,1.1102230246251565e-16,1.9756796746874512,0,1.9756796746874512,1.4,0,0,,0.04000000000000001,,,0.28783983734372565,0.28783983734372565,0.0,1.3322087637546994e-16,3.4476789168435256e-15,2.1250205401958016,2.125020540195808,3.134717063552306e-15,0.9594661244790853,0.28796070898126847,,0.028833866119384766
1,1.7,0.2,2.9,1.2,0,1.1091677249405565,2.8091677249405564,0.3361667383203984,0.2702000665302938,2.9,0.0,0.0,12.698127297487966,12.69812729748797,1.409775329529236e-13,2.797824904073314e-16,0.0,0.0,0.0,2.8091677249405564,0.3361667383203981,0.2702000665302934,2.9,12.698127297487957,0.0,8.256490738585579e-16,1.6435569966829485e-15,6.994562260183287e-16,1.6435569966829485e-15,5.392007658605029e-15,3.3641557275854106e-15,1.5313421029312505e-16,0.9243064374504638,0.9615384615384615,0.03723202408799764,0.044678428905597256,1.1091677249405565,1.1091677249405565,29.999999999999993,0.9630277425019815,0.9243064374504638,0.9686785258415712,0.5862068965517241,0.6524516029062098,1.6524516029062097,1.0,0.6524516029062097,0.13616673832039838,89.99999999999997,89.86383326167957,1.1174947081192939,90.00739614579872,88.88990143767943,1.1174947081192939,1.2,0.9312455900994115,np.float64(13.900197977715859),np.float64(0.19030939180881518),np.float64(13.36557497857294),np.float64(0.6674476810849743),np.float64(12.50781790567915),np.float64(0.6674476810849832),np.float64(12.507817905679142),1.1240451611134288,0.0,2158.39743139624,2157.2733862351265,0.0,0.0,0.0,72.99999999999999,0.8455347349164652,1.1240451611134288,1.1240451611134288,0.0,0.0,7.656710514656253e-17,2.718335449881113,0,2.718335449881113,0.5,0,0,,0.04000000000000001,,,1.1091677249405565,1.1091677249405565,0.0,0.0,2.0544462458536857e-16,12.698127297487964,12.69812729748797,4.196737356109971e-16,0.9243064374504638,1.1174947081192939,,0.030425548553466797
1,1.7,0.2,4.0,2.3,0,1.8750131597688051,3.575013159768805,0.6674257882109094,0.6367551984624497,3.9999999999999996,4.440892098500626e-16,5.551115123125783e-17,37.80431465742273,37.8043146574227,2.8051212528038943e-12,7.518112598510905e-16,0.0,0.0,0.0,3.575013159768851,0.6674257882108763,0.6367551984624137,4.0,37.80431465742408,2.439512937615674e-14,4.9570524121514434e-14,5.649145242114006e-14,3.571103484292677e-14,5.649145242114006e-14,6.77473639280281e-12,1.7066542897438288e-12,3.8413716652030416e-14,0.8152231129429588,0.9615384615384615,0.14631534859550266,0.3365253017696561,1.8750131597688051,1.8750131597688051,57.499999999999986,0.9673910754822816,0.8152231129429787,0.8937532899422013,0.425,1.1029489175110618,2.102948917511062,1.0,1.1029489175110618,0.46742578821090935,330.6249999999999,330.157574211789,1.932397789480931,330.6323963669725,328.69999857749156,1.9323977894809674,2.3,0.8401729519482309,np.float64(51.424202641417025),np.float64(0.19365896904954824),np.float64(49.44634869367022),np.float64(11.642034036247487),np.float64(37.61065568837318),np.float64(11.642034036246137),np.float64(37.61065568837453),2.0870332558050597,0.0,7850.061890900022,7847.974857644217,0.0,0.0,0.0,265.4999999999999,0.8455347349164652,2.0870332558050597,2.0870332558050535,0.0,2.978988916735116e-15,5.551115123125783e-17,3.15002631953761,0,3.1500263195377016,-0.6000000000000001,1,0,6.666666666666666,0.04000000000000001,0,1,1.87501315976885,1.8750131597688051,2.3921437543610008e-14,4.907149199948576e-14,5.614273975187377e-14,37.80431465742407,37.8043146574227,3.6274893287815115e-14,0.8152231129429783,1.9323977894809665,,0.03223085403442383
1,1.7,1.0,2.0,0.30000000000000004,0,0.1488947952957505,1.8488947952957504,1.0111053240822336,0.14944556329124828,2.0,0.0,1.1796119636642288e-16,1.098863517054058,1.0988635170540586,1.2199835775539942e-14,6.062025032562106e-16,0.0,0.0,0.0,1.8488947952957504,1.0111053240822339,0.14944556329124847,2.0,1.0988635170540604,3.728213005766638e-16,2.196058112210794e-16,1.3000655558489919e-15,2.22274251193944e-15,2.22274251193944e-15,4.432526904103709e-16,3.6216111912936205e-15,3.3306690738754696e-16,0.4963159843191683,0.5,0.0036840156808317093,0.0011052047042495183,0.1488947952957505,0.1488947952957505,0.30000000000000004,0.5036840156808318,0.49631598431916807,0.9244473976478752,0.85,0.08758517370338262,1.0875851737033826,1.0,0.08758517370338259,0.011105324082233636,0.04500000000000001,0.033894675917766376,0.14930836644051426,0.15660459763365828,0.007296231193144015,0.14930836644051423,0.30000000000000004,0.49769455480171415,np.float64(2.215108707203451),np.float64(1.0161049115612162),np.float64(1.1075543536017256),np.float64(0.008690836547667669),np.float64(0.08275860549284175),np.float64(0.008690836547665226),np.float64(0.0827586054928442),0.14147268491180442,0.0,1.3955665583822272,1.2540938734704228,0.0,0.0,0.0,1.1800000000000002,0.8455347349164652,0.14147268491180442,0.1414726849118042,0.0,1.5695228026771123e-15,1.1102230246251565e-16,1.6977895905915008,0,1.6977895905915008,1.4,0,0,,1.0,,,0.14889479529575067,0.1488947952957505,1.1184639017299914e-15,2.196058112210794e-16,0.0,1.0988635170540588,1.0988635170540586,2.020675010854035e-16,0.49631598431916885,0.14930836644051443,,0.030360937118530273
1,1.7,1.0,2.9,1.2,0,0.5432983837483665,2.2432983837483667,1.1512527737965301,0.5704234823131009,2.9,0.0,5.551115123125783e-17,6.12692752310036,6.126927523100352,6.802256006355591e-14,1.304667918326574e-15,0.0,0.0,0.0,2.243298383748366,1.1512527737965297,0.570423482313101,2.8999999999999995,6.126927523100354,4.08697341216228e-16,3.8574431259398636e-16,1.9463136758029958e-16,8.697786122177148e-16,8.697786122177148e-16,8.879300356817574e-16,1.5570509406423966e-15,3.062684205862501e-16,0.45274865312363877,0.5,0.04725134687636123,0.0567016162516335,0.5432983837483665,0.5432983837483665,1.2,0.5472513468763612,0.45274865312363854,0.7735511668097816,0.5862068965517241,0.3195872845578629,1.3195872845578627,1.0,0.31958728455786267,0.15125277379653013,0.72,0.5687472262034698,0.5639596930319858,0.9372299611087985,0.37327026807681274,0.5639596930319855,1.2,0.4699664108599882,np.float64(13.900197977715859),np.float64(2.8484012249417745),np.float64(6.950098988857929),np.float64(0.8231714657575697),np.float64(3.278526298158585),np.float64(0.823171465757575),np.float64(3.27852629815858),0.5102198592601259,0.0,4.58881207332461,4.078592214064484,0.0,0.0,0.0,3.88,0.8455347349164652,0.5102198592601259,0.5102198592601264,0.0,8.703879352991866e-16,3.062684205862501e-16,1.5865967674967334,0,1.5865967674967325,0.5,0,0,,1.0,,,0.5432983837483663,0.5432983837483665,4.08697341216228e-16,1.9287215629699318e-16,7.785254703211983e-16,6.126927523100355,6.126927523100352,5.79852408145144e-16,0.45274865312363854,0.5639596930319855,,0.031222105026245117
1,1.7,1.0,4.0,2.3,0,0.8824759397381654,2.582475939738165,1.4153167745781547,1.0015595700717512,3.9999999999999996,4.440892098500626e-16,2.220446049250313e-16,17.282257088121433,17.282257088121437,1.9187159736723732e-13,2.0557000516109539e-16,0.0,0.0,0.0,2.582475939738179,1.4153167745781436,1.00155957007175,4.0,17.282257088121764,1.5348544125118798e-14,7.844343009048744e-15,1.3301931002014637e-15,1.9118010479981875e-14,1.9118010479981875e-14,1.1290649164229455e-12,6.336707381084722e-13,1.3405943022348765e-13,0.3836851911905067,0.5,0.1163148088094933,0.2675240602618345,0.8824759397381654,0.8824759397381654,2.3,0.6163148088094933,0.38368519119051264,0.6456189849345413,0.425,0.5191034939636265,1.5191034939636265,1.0,0.5191034939636265,0.41531677457815475,2.6449999999999996,2.229683225421845,0.9753213867555452,2.8841853269164237,1.9088639401608785,0.9753213867555528,2.3,0.4240527768502371,np.float64(51.424202641417025),np.float64(4.087774454802625),np.float64(25.712101320708513),np.float64(8.42984423258708),np.float64(13.194482633318808),np.float64(8.429844232586749),np.float64(13.194482633319138),0.9369299504598851,0.0,13.695475208530667,12.758545258070782,0.0,0.0,0.0,11.579999999999998,0.8455347349164652,0.9369299504598851,0.9369299504598709,0.0,1.5167467651372135e-14,3.3306690738754696e-16,1.1649518794763303,0,1.1649518794763578,-0.6000000000000001,1,0,6.666666666666666,1.0,0,1,0.882475939738179,0.8824759397381654,1.5348544125118798e-14,7.844343009048744e-15,1.3301931002014637e-15,17.282257088121764,17.282257088121437,1.8912440474820776e-14,0.38368519119051264,0.9753213867555528,,0.034046173095703125
4,-1.5,-1.3,2.0,3.5,0,0.3455746414442037,-1.1544253585557964,-1.623055291646448,-1.9435107200543413,2.000000000000001,8.881784197001252e-16,1.3322676295501878e-15,0.9280188348806988,0.9280188348806997,1.8337660773252812e-14,9.570693894529673e-16,0.0,0.9221885950644644,3.3306690738754696e-16,-1.1544253585557964,-1.6230552916464478,-1.9435107200543411,2.0,0.9280188348806994,3.2126866137670944e-16,1.368065561708538e-16,1.1424923085519326e-16,5.98168368408105e-16,5.98168368408105e-16,8.071504133309104e-16,1.4281153856899157e-15,2.220446049250313e-15,0.09873561184120105,0.12886597938144329,0.03013036754024223,0.10545628639084781,0.3455746414442037,1.3822985657768148,2.0710059171597632,0.33254726395348083,0.09873561184120103,-0.5772126792778982,-0.75,0.2303830942961357,0.7696169057038643,1.0,-0.23038309429613568,0.323055291646448,0.6969731451979972,0.3739178535515493,0.4730608356967014,0.8301809820701362,0.35712014637343487,0.47306083569670115,3.5,0.1351602387704861,np.float64(10.66592593878222),np.float64(0.47921580130327623),np.float64(1.3744749921111106),np.float64(0.44645615723041177),np.float64(0.44880303357742257),np.float64(0.4464561572304112),np.float64(0.4488030335774231),0.694179308199343,0.0,12.566562511130028,11.872383202930685,0.0,0.0,0.0,15.497041420118341,0.18242552380635632,2.776717232797372,0.6941793081993413,0.0,2.5589308387886222e-15,4.440892098500626e-16,-4.308850717111593,1,-4.308850717111593,-5.0,1,0,0.4,6.760000000000001,1,1,0.9179536484680723,0.9179536484680725,2.418908681234511e-16,2.35307414567679e-16,1.6229711517101762e-16,2.379693284470307,2.3796932844703074,1.8661615458939777e-16,0.2622724709908778,1.0897375264103497,,0.036696672439575195
4,-1.5,-1.3,2.9,4.4,0,0.39920046566700057,-1.1007995343329995,-1.736821467128979,-2.3035180126754464,2.8999999999999995,4.440892098500626e-16,2.6645352591003757e-15,1.6156472296660196,1.6156472296660187,1.7937287540471136e-14,5.497353651166329e-16,0.0,0.9221885950644644,5.551115123125783e-16,-1.1007995343330015,-1.7368214671289803,-2.3035180126754455,2.8999999999999995,1.6156472296660112,5.145065630434018e-15,7.670722954342962e-16,3.855747664280431e-16,5.222485968608009e-15,5.222485968608009e-15,6.933457864970573e-14,9.788779382691944e-14,1.16649984690788e-13,0.09072737856068194,0.12886597938144329,0.03813860082076134,0.16780984361134993,0.39920046566700057,1.5968018626680023,2.603550295857988,0.38668292092979,0.09072737856068147,-0.379586046321724,-0.5172413793103449,0.2661336437780003,0.7338663562219997,1.0,-0.2661336437780003,0.43682146712897896,1.1015020482476106,0.6646805811186316,0.5917550218912078,1.238873461303297,0.6471184394120892,0.5917550218912073,4.4,0.13448977770254722,np.float64(22.351015209294637),np.float64(0.7287287149790088),np.float64(2.880285465115288),np.float64(1.2646382354492682),np.float64(0.8869185146870108),np.float64(1.2646382354492767),np.float64(0.8869185146870023),0.8699049185882202,0.0,19.38964456184668,18.51973964325846,0.0,0.0,0.0,23.911242603550296,0.18242552380635632,3.4796196743528807,0.8699049185882268,0.0,7.657547400193702e-15,1.875894076090782e-15,-5.101599068665999,1,-5.101599068666003,-5.9,1,0,0.4915254237288135,6.760000000000001,1,1,1.0439129923685406,1.0439129923685426,1.9143371707550957e-15,0.0,5.491556423035464e-16,3.9919632596517944,3.9919632596518015,1.7799330543489953e-15,0.23725295281103195,1.3001753504635156,,0.03684639930725098
4,-1.5,-1.3,4.0,5.5,0,0.45350955449924696,-1.046490445500753,-1.8724250741518815,-2.695162821287559,3.999999999999999,8.881784197001252e-16,8.881784197001252e-16,3.437257660425957,3.4372576604259586,3.816122596149549e-14,5.167947866847192e-16,0.0,0.9221885950644644,3.3306690738754696e-16,-1.0464904455015396,-1.8724250741523736,-2.695162821287272,4.0,3.4372576604221905,1.7343350189483123e-12,2.627880022044379e-13,1.0660792606055856e-13,1.0957341464682766e-12,1.7343350189483123e-12,2.290367728619963e-11,3.1674088127813157e-11,3.4061115039563106e-11,0.08245628263622672,0.12886597938144329,0.04640969674521657,0.2552533320986911,0.45350955449924696,1.8140382179969878,3.254437869822485,0.44259552937910734,0.08245628263608372,-0.2616226113751883,-0.375,0.3023397029994979,0.697660297000502,1.0,-0.302339702999498,0.5724250741518815,1.7210969503868911,1.1486718762350097,0.7303022535497836,1.8613219877414273,1.1310197341916437,0.7303022535496809,5.5,0.13278222791814248,np.float64(59.87501987299581),np.float64(1.3745786637582174),np.float64(7.715853076416985),np.float64(4.2785954159910276),np.float64(2.0626789966677395),np.float64(4.278595415994794),np.float64(2.062678996663973),1.0548336239468945,0.0,29.840187955982305,28.78535433203541,0.0,0.0,0.0,36.798816568047336,0.18242552380635632,4.219334495787578,1.0548336239481673,0.0,1.206597558644335e-12,5.9402482932569e-13,-6.092980891001506,1,-6.092980891003079,-7.0,1,0,0.5714285714285714,6.760000000000001,1,1,1.1684375959886744,1.1684375959895315,7.335369710393159e-13,1.473790487616335e-13,5.0898229433385975e-14,8.160581558540443,8.16058155854512,5.731390005217604e-13,0.21244319927066807,1.533444973782751,,0.03757882118225098
